TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-06-05,Nifty 50,23366.7,23478.95,23516.35,23282.65,-49.85,-.21
2026-06-05,Nifty Next 50,70191.95,70311.5,70568.95,69814.8,181.0,.26
2026-06-05,Nifty 100,24397.3,24500.2,24544.6,24301.5,-30.4,-.12
2026-06-05,Nifty 200,13527.0,13591.5,13618.45,13473.55,-22.85,-.17
2026-06-05,Nifty 500,22465.35,22569.45,22614.65,22379.05,-32.35,-.14
2026-06-05,Nifty Midcap 50,17198.9,17323.5,17382.05,17129,-65.75,-.38
2026-06-05,NIFTY Midcap 100,60754.9,61179,61359.15,60508.15,-211.75,-.35
2026-06-05,NIFTY Smallcap 100,18110.3,18176.1,18229,18024.25,-10.75,-.06
2026-06-05,Nifty50 Dividend Points,53.34,-,-,-,0.0,-
2026-06-05,Nifty Auto,26165.95,26279.95,26349.9,25997.75,21.6,.08
2026-06-05,Nifty Bank,54496.25,54405.2,54865.5,54140.6,188.4,.35
2026-06-05,Nifty Energy,40346.1,40561.3,40641.2,40141.2,-99.65,-.25
2026-06-05,Nifty Financial Services,25056.8,25085.6,25355.1,24950.65,25.55,.1
2026-06-05,Nifty FMCG,48302.45,48277.7,48369.25,48026.4,86.45,.18
2026-06-05,Nifty IT,29010.3,29509.95,29639.8,28918.85,-290.3,-.99
2026-06-05,Nifty Media,1502.45,1465.75,1508.5,1462.4,50.55,3.48
2026-06-05,Nifty Metal,13221.65,13438.35,13476.25,13125.85,-214.35,-1.6
2026-06-05,Nifty MNC,31703.7,31853.1,31879.2,31605.4,7.6,.02
2026-06-05,Nifty Pharma,24248.05,24285.45,24396.65,24154.25,70.1,.29
2026-06-05,Nifty PSU Bank,8259.05,8239.65,8361.75,8200.35,39.7,.48
2026-06-05,Nifty Realty,768.9,767.6,779.05,766.3,4.3,.56
2026-06-05,Nifty India Consumption,11193.35,11219.8,11234.05,11146.45,7.45,.07
2026-06-05,Nifty Commodities,10103.3,10201.85,10218.4,10041.75,-78.65,-.77
2026-06-05,Nifty Dividend Opportunities 50,5821.65,5864.8,5873.6,5794.4,-25.3,-.43
2026-06-05,Nifty Infrastructure,9182.25,9235.55,9244.95,9143.8,-26.9,-.29
2026-06-05,Nifty PSE,10080.45,10134.6,10160.35,10028.7,-41.8,-.41
2026-06-05,Nifty Services Sector,29517.65,29667.7,29781.95,29402.35,-68.35,-.23
2026-06-05,Nifty50 Shariah,4272.7,4321.15,4324.4,4265.1,-20.05,-.47
2026-06-05,Nifty500 Shariah,6868.4,6927.9,6932.35,6851.1,-21.15,-.31
2026-06-05,Nifty Low Volatility 50,23767.8,23861.05,23895.4,23701.05,-26.25,-.11
2026-06-05,Nifty Alpha 50,52203.05,52467.55,52634.75,51919.6,-96.5,-.18
2026-06-05,Nifty High Beta 50,4216.9,4224.7,4250.8,4176.3,8.75,.21
2026-06-05,Nifty100 Equal Weight,33711.2,33787.5,33884.85,33542.95,28.7,.09
2026-06-05,Nifty100 Liquid 15,7052.05,7083.35,7115.3,7017.4,-21.65,-.31
2026-06-05,Nifty CPSE,6906.15,6967.65,6982.35,6874.65,-57.7,-.83
2026-06-05,Nifty50 Value 20,11908.35,11983.95,12004.9,11864.3,-34.05,-.29
2026-06-05,Nifty Midcap Liquid 15,16160.6,16374.1,16446.4,16077.55,-145.1,-.89
2026-06-05,Nifty Shariah 25,7722.25,7789.1,7795.2,7698.65,-19.4,-.25
2026-06-05,India VIX,15.79,15.885,16.37,13.46,-0.1,-.61
2026-06-05,Nifty Growth Sectors 15,10735.25,10807.8,10821,10709.8,9.75,.09
2026-06-05,Nifty50 TR 1x Inverse,184.1,183.25,184.8,182.95,0.3,.16
2026-06-05,Nifty50 TR 2x Leverage,17114.55,17279.15,17330.05,16991.45,-60.2,-.35
2026-06-05,Nifty50 PR 1x Inverse,225.6,224.55,226.4,224.2,0.5,.22
2026-06-05,Nifty50 PR 2x Leverage,11359.5,11468.85,11502.7,11277.75,-50.15,-.44
2026-06-05,NIFTY100 Quality 30,5460.35,5494.6,5497.4,5442.15,-17.65,-.32
2026-06-05,Nifty India Corporate Group Index - Mahindra Group,33437.14,-,-,-,159.31,.48
2026-06-05,Nifty India Corporate Group Index - Aditya Birla Group,9726.9,-,-,-,-82.97,-.85
2026-06-05,Nifty India Corporate Group Index - Tata Group,14151.18,-,-,-,-129.33,-.91
2026-06-05,Nifty India Corporate Group Index - Tata Group 25% Cap,14122.85,14326,14354,14046.4,-150.35,-1.05
2026-06-05,Nifty Private Bank,26299.25,26288.25,26427.65,26137.55,60.75,.23
2026-06-05,Nifty Smallcap 250,17054.5,17112.75,17156.75,16987.65,1.8,.01
2026-06-05,Nifty Smallcap 50,8909.55,8938.15,8969.55,8863.9,-4.7,-.05
2026-06-05,Nifty Midcap 150,22251.8,22399.45,22461.4,22172.6,-64.15,-.29
2026-06-05,Nifty Midcap Select,14107.5,14227.45,14292.75,14066.55,-78.8,-.56
2026-06-05,NIFTY LargeMidcap 250,16117.5,16205.7,16242.25,16057.35,-33.75,-.21
2026-06-05,NIFTY SME EMERGE,13744.5,13710.85,13795.6,13705.1,65.55,.48
2026-06-05,Nifty Oil & Gas,11106.2,11172.8,11188.75,11080.05,-53.2,-.48
2026-06-05,Nifty Financial Services 25/50,27327.85,27359.55,27654.6,27222.65,33.65,.12
2026-06-05,Nifty Healthcare Index,15409.35,15395.9,15474.2,15339.6,86.2,.56
2026-06-05,Nifty500 Multicap 50:25:25,15864.25,15937.6,15970.5,15803.7,-20.85,-.13
2026-06-05,Nifty Microcap 250,23892.75,23996.25,24045.65,23803.4,-1.45,-.01
2026-06-05,Nifty Total Market,12664.25,12722.75,12747.35,12615.7,-17.5,-.14
2026-06-05,Nifty India Digital,7814.05,7888.3,7920.4,7797.85,-50.55,-.64
2026-06-05,Nifty Mobility,21465.25,21538.5,21582.65,21366.85,-3.3,-.02
2026-06-05,Nifty India Defence,9072.8,9094.6,9167.5,9031.55,5.5,.06
2026-06-05,Nifty Financial Services Ex-Bank,30138.3,30142.95,30694,29996.2,54.4,.18
2026-06-05,Nifty Housing,11794.45,11836.75,11873.5,11722.7,-10.6,-.09
2026-06-05,Nifty Transportation & Logistics,23815.4,23877.05,23932.35,23691.8,30.15,.13
2026-06-05,Nifty MidSmall Financial Services,21389.75,21482,21722.05,21235.1,-78.3,-.36
2026-06-05,Nifty MidSmall Healthcare,47987.5,47999.45,48296.35,47760.3,214.95,.45
2026-06-05,Nifty MidSmall IT & Telecom,9556.85,9674.4,9713.35,9541.3,-50.05,-.52
2026-06-05,Nifty MidSmall India Consumption,17481.9,17601,17630.95,17448.65,-32.65,-.19
2026-06-05,Nifty REITs & InvITs,1344.23,-,-,-,0.86,.06
2026-06-05,Nifty Core Housing,14799.35,14882.05,14918.35,14755.8,-12.45,-.08
2026-06-05,Nifty500 Multicap Infrastructure 50:30:20,14224.8,14287.1,14306.5,14170.15,-20.85,-.15
2026-06-05,Nifty Rural,14864.35,14909.5,14973.9,14805.45,8.35,.06
2026-06-05,Nifty Capital Markets,5273.35,5369.6,5418.65,5222.3,-74.85,-1.4
2026-06-05,Nifty India New Age Consumption,10896.95,10942.65,10979.65,10854.3,-14.4,-.13
2026-06-05,Nifty India Select 5 Corporate Groups (MAATR),38545.25,38730.5,38816.3,38312.05,5.45,.01
2026-06-05,Nifty India Railways PSU,2921.5,2930.3,2945.15,2903.55,-2.2,-.08
2026-06-05,Nifty Consumer Durables,35464.55,35666.1,35721.85,35349.4,42.15,.12
2026-06-05,Nifty Non-Cyclical Consumer,14525.75,14566.1,14588.6,14468.45,-12.6,-.09
2026-06-05,Nifty500 Multicap India Manufacturing 50:30:20,16042.1,16143.25,16155.5,15994.4,-46.55,-.29
2026-06-05,Nifty EV & New Age Automotive,3064.75,3075.45,3079.9,3051.85,7.55,.25
2026-06-05,Nifty500 LargeMidSmall Equal-Cap Weighted,17697.55,17781.75,17820,17630.65,-23.7,-.13
2026-06-05,Nifty India Tourism,7323.8,7378.6,7411.8,7287.55,-33.8,-.46
2026-06-05,Nifty MidSmallcap 400,20347.85,20460.65,20513.65,20272.95,-38.05,-.19
2026-06-05,Nifty IPO,2149.9,2151.65,2160.2,2140.75,5.3,.25
2026-06-05,Nifty India Internet,1192.8,1193.75,1208.15,1187,-1.9,-.16
2026-06-05,Nifty Chemicals,29126.95,29208.3,29280.2,29008.9,71.45,.25
2026-06-05,Nifty Conglomerate 50,14483.05,14556.15,14605.55,14400.05,-4.2,-.03
2026-06-05,Nifty India Infrastructure & Logistics,11985.85,12034.6,12064.25,11923.55,-0.6,-.01
2026-06-05,Nifty India FPI 150,1513.9,1521.1,1523.8,1508.15,-2.35,-.15
2026-06-05,Nifty Waves,1957.05,1927.7,1977,1926.55,39.7,2.07
2026-06-05,Nifty Smallcap 500,19366.1,19435.15,19483.05,19293.2,3.3,.02
2026-06-05,Nifty Cement,14438.55,14655.95,14666.05,14372.2,-129.95,-.89
2026-06-05,Nifty REITs & Realty,1769.25,1769.55,1781,1766.7,5.35,.3
2026-06-05,Nifty500 Healthcare,19963.85,19932.75,20027.1,19854.5,115.65,.58
2026-06-05,Nifty MidSmallcap400 50:50,19765.0,19864.25,19915.3,19691.1,-27.35,-.14
2026-06-05,Nifty 50 Futures Index,5804.24,-,-,-,-14.83,-.25
2026-06-05,Nifty 50 Arbitrage,2680.94,-,-,-,1.64,.06
2026-06-05,Nifty 50 Futures TR Index,25038.41,-,-,-,-59.73,-.24
2026-06-05,Nifty Total Market Momentum Quality 50,43799.05,44137.8,44214,43608.25,-158.8,-.36
2026-06-05,Nifty100 Low Volatility 30,19304.3,19347.3,19367.4,19234.45,-4.85,-.03
2026-06-05,NIFTY Quality Low-Volatility 30,15960.5,16043.25,16049.7,15925.85,-22.9,-.14
2026-06-05,NIFTY Alpha Quality Low-Volatility 30,22000.3,22061.55,22078.05,21931.25,20.65,.09
2026-06-05,NIFTY Alpha Quality Value Low-Volatility 30,19667.2,19736.8,19751.35,19593.05,-26.95,-.14
2026-06-05,NIFTY200 Quality 30,19862.75,20055.9,20070.3,19807.5,-89.65,-.45
2026-06-05,NIFTY Midcap150 Quality 50,23628.55,23826,23850.2,23571.5,-66.45,-.28
