TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-02-17,Nifty 50,25725.4,25637.95,25764.4,25570.3,42.65,.17
2026-02-17,Nifty Next 50,69868.75,69433.95,69915.2,69255,372.0,.54
2026-02-17,Nifty 100,26375.1,26273.1,26406.15,26214,59.75,.23
2026-02-17,Nifty 200,14367.2,14314.45,14382.9,14281.6,33.55,.23
2026-02-17,Nifty 500,23540.05,23445.3,23563.25,23394.8,67.6,.29
2026-02-17,Nifty Midcap 50,17048.95,17021.95,17078.2,16969.6,23.25,.14
2026-02-17,NIFTY Midcap 100,59881.7,59713.55,59951.4,59543.7,158.7,.27
2026-02-17,NIFTY Smallcap 100,17146.7,17050.95,17166.2,17011.45,95.8,.56
2026-02-17,Nifty50 Dividend Points,274.65,-,-,-,0.0,-
2026-02-17,Nifty Auto,28174.55,27991.35,28197.9,27866.6,146.35,.52
2026-02-17,Nifty Bank,61174.0,60821.15,61241.6,60560,224.9,.37
2026-02-17,Nifty Energy,36388.45,36370.85,36412.75,36172.35,1.7,0
2026-02-17,Nifty Financial Services,28287.4,28246.5,28307.25,28098.5,-18.85,-.07
2026-02-17,Nifty FMCG,51778.3,51246.2,51824.15,51237.55,459.45,.9
2026-02-17,Nifty IT,33075.05,32793.75,33703.1,32650.45,337.0,1.03
2026-02-17,Nifty Media,1459.95,1452.8,1470.35,1443.65,9.9,.68
2026-02-17,Nifty Metal,11828.4,11903.25,11921.65,11713.05,-126.6,-1.06
2026-02-17,Nifty MNC,31069.05,30974.3,31091.1,30838.85,72.2,.23
2026-02-17,Nifty Pharma,22494.9,22390.9,22512.75,22318.4,91.75,.41
2026-02-17,Nifty PSU Bank,9500.8,9302.15,9547.75,9273.65,196.4,2.11
2026-02-17,Nifty Realty,834.15,834.45,838.5,829.65,-2.55,-.3
2026-02-17,Nifty India Consumption,11858.1,11802.15,11868.55,11770.85,36.6,.31
2026-02-17,Nifty Commodities,9861.4,9878.8,9883.9,9797.95,-39.45,-.4
2026-02-17,Nifty Dividend Opportunities 50,6360.25,6315.45,6384.45,6302.95,42.85,.68
2026-02-17,Nifty Infrastructure,9665.9,9647.5,9675.85,9612.5,11.85,.12
2026-02-17,Nifty PSE,10381.95,10346.2,10389.75,10288.9,41.35,.4
2026-02-17,Nifty Services Sector,33335.85,33263.55,33436.1,33171.1,21.4,.06
2026-02-17,Nifty50 Shariah,4544.3,4514.6,4579,4509.5,25.45,.56
2026-02-17,Nifty500 Shariah,6934.05,6901,6957.95,6889.7,29.8,.43
2026-02-17,Nifty Low Volatility 50,25434.4,25285.8,25464.15,25259.3,108.05,.43
2026-02-17,Nifty Alpha 50,50750.45,50430,50822.85,50224.7,322.95,.64
2026-02-17,Nifty High Beta 50,3861.9,3852.85,3865.6,3837.65,2.55,.07
2026-02-17,Nifty100 Equal Weight,34145.5,33971.9,34168.8,33893.4,128.95,.38
2026-02-17,Nifty100 Liquid 15,7724.1,7719.5,7735.2,7687.05,-11.5,-.15
2026-02-17,Nifty CPSE,6982.7,6970,6989.95,6925.4,29.6,.43
2026-02-17,Nifty50 Value 20,13120.6,13041.1,13179.55,13025.8,62.95,.48
2026-02-17,Nifty Midcap Liquid 15,15659.45,15645.35,15701.85,15576.65,16.2,.1
2026-02-17,Nifty Shariah 25,8083.4,8047.65,8117.4,8035.05,30.3,.38
2026-02-17,India VIX,12.67,13.33,13.4775,11.625,-0.66,-4.93
2026-02-17,Nifty Growth Sectors 15,11663.7,11584.6,11728.05,11556.2,72.4,.62
2026-02-17,Nifty50 TR 1x Inverse,166.8,167.35,167.8,166.55,-0.25,-.15
2026-02-17,Nifty50 TR 2x Leverage,21178.05,21034.25,21241.35,20923.75,67.3,.32
2026-02-17,Nifty50 PR 1x Inverse,204.05,204.75,205.3,203.75,-0.3,-.15
2026-02-17,Nifty50 PR 2x Leverage,14125.05,14029.15,14167.3,13955.45,44.85,.32
