TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-09-11,Nifty 50,25005.5,24945.5,25037.3,24940.15,32.4,.13
2025-09-11,Nifty Next 50,67974.7,67816.35,68064.1,67648.55,220.9,.33
2025-09-11,Nifty 100,25638.75,25577.55,25669.45,25572.2,41.8,.16
2025-09-11,Nifty 200,13957.0,13931.4,13971.7,13927.35,20.7,.15
2025-09-11,Nifty 500,23102.65,23073.45,23128.55,23065.7,28.5,.12
2025-09-11,Nifty Midcap 50,16377.0,16390.1,16425.35,16337.1,15.3,.09
2025-09-11,NIFTY Midcap 100,58043.55,58093.55,58219.25,57919.75,44.0,.08
2025-09-11,NIFTY Smallcap 100,17875.2,17917.75,17979.05,17852.65,0.6,0
2025-09-11,Nifty50 Dividend Points,210.91,-,-,-,0.0,-
2025-09-11,Nifty Auto,26744.45,26869.75,26926.1,26676.85,-89.5,-.33
2025-09-11,Nifty Bank,54669.6,54413.05,54757.45,54402.4,133.6,.24
2025-09-11,Nifty Energy,34826.7,34595.45,34992.65,34525,304.6,.88
2025-09-11,Nifty Financial Services,26178.7,26051.4,26223.05,26047.25,54.95,.21
2025-09-11,Nifty FMCG,56960.6,56844.35,57124.85,56800.5,103.75,.18
2025-09-11,Nifty IT,36003.45,36265.95,36278.2,35829.85,-180.35,-.5
2025-09-11,Nifty Media,1627.45,1615.35,1640.05,1615.15,16.5,1.02
2025-09-11,Nifty Metal,9792.95,9757.95,9837.65,9746.8,33.5,.34
2025-09-11,Nifty MNC,30203.4,30221.85,30296.8,30164.95,35.9,.12
2025-09-11,Nifty Pharma,22224.0,22150.3,22307.8,22039.55,101.95,.46
2025-09-11,Nifty PSU Bank,7076.15,7041.15,7142.25,7034.5,52.3,.74
2025-09-11,Nifty Realty,883.8,884.9,888.9,879.35,0.0,0
2025-09-11,Nifty India Consumption,12411.4,12398.35,12432.1,12379.45,4.8,.04
2025-09-11,Nifty Commodities,8864.8,8833.45,8898.3,8819.6,35.55,.4
2025-09-11,Nifty Dividend Opportunities 50,5987.9,5974.85,5995.05,5967.5,21.4,.36
2025-09-11,Nifty Infrastructure,9042.7,8984.25,9051.2,8983.65,49.75,.55
2025-09-11,Nifty PSE,9590.7,9518.65,9626.8,9508.45,92.95,.98
2025-09-11,Nifty Services Sector,32455.05,32312.75,32484,32303.8,74.6,.23
2025-09-11,Nifty50 Shariah,4711.45,4725.4,4727.75,4702.85,-14.3,-.3
2025-09-11,Nifty500 Shariah,7182.55,7186.35,7193,7166.9,1.5,.02
2025-09-11,Nifty Low Volatility 50,25290.65,25276.3,25332.6,25210.85,5.95,.02
2025-09-11,Nifty Alpha 50,50916.5,51178.25,51350.6,50868.65,-181.7,-.36
2025-09-11,Nifty High Beta 50,3655.4,3642.7,3684.1,3633.65,22.25,.61
2025-09-11,Nifty100 Equal Weight,33095.8,33059.25,33140.45,33020.65,60.25,.18
2025-09-11,Nifty100 Liquid 15,7093.5,7056.05,7101.65,7051.5,38.6,.55
2025-09-11,Nifty CPSE,6336.65,6297.85,6363.8,6287.15,54.95,.87
2025-09-11,Nifty50 Value 20,12742.35,12741.55,12760.15,12718.25,-4.1,-.03
2025-09-11,Nifty Midcap Liquid 15,15365.4,15435.65,15458.6,15321.5,-55.75,-.36
2025-09-11,Nifty Shariah 25,8394.1,8397.25,8403.35,8366.25,5.3,.06
2025-09-11,India VIX,10.36,10.5375,10.7775,10.1825,-0.18,-1.68
2025-09-11,Nifty Growth Sectors 15,12071.7,12109.55,12132.05,12038.6,-45.1,-.37
2025-09-11,Nifty50 TR 1x Inverse,168.8,169.2,169.2,168.6,-0.2,-.12
2025-09-11,Nifty50 TR 2x Leverage,20450.8,20352.8,20502.25,20352.8,49.9,.24
2025-09-11,Nifty50 PR 1x Inverse,206.0,206.5,206.5,205.75,-0.25,-.12
2025-09-11,Nifty50 PR 2x Leverage,13707.55,13641.85,13742.05,13641.85,33.45,.24
2025-09-11,NIFTY100 Quality 30,5744.9,5750.4,5753.65,5729.2,-4.5,-.08
2025-09-11,Nifty India Corporate Group Index - Mahindra Group,37649.61,-,-,-,-83.59,-.22
