TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-05-25,Nifty 50,24031.7,23940.25,24054.45,23922.85,312.4,1.32
2026-05-25,Nifty Next 50,70815.85,70444.05,70909.75,70390.9,1032.8,1.48
2026-05-25,Nifty 100,25001.7,24899.85,25025.6,24883.1,332.4,1.35
2026-05-25,Nifty 200,13849.1,13803.2,13862.55,13794.5,173.2,1.27
2026-05-25,Nifty 500,22929.45,22859.5,22949.95,22849.1,278.15,1.23
2026-05-25,Nifty Midcap 50,17650.6,17637.85,17672.3,17588.4,172.35,.99
2026-05-25,NIFTY Midcap 100,61966.6,61952.45,62034.7,61777,577.3,.94
2026-05-25,NIFTY Smallcap 100,18202.7,18130.2,18216.85,18118.55,246.5,1.37
2026-05-25,Nifty50 Dividend Points,39.27,-,-,-,0.0,-
2026-05-25,Nifty Auto,26463.05,26400.45,26655.6,26319.6,445.95,1.71
2026-05-25,Nifty Bank,55293.65,54610.55,55405.2,54590.7,1238.3,2.29
2026-05-25,Nifty Energy,40578.8,40609.15,40689.4,40387.45,341.2,.85
2026-05-25,Nifty Financial Services,26102.15,25805.8,26145.75,25797.95,570.65,2.24
2026-05-25,Nifty FMCG,50157.75,50572.8,50721.1,50062.15,-92.05,-.18
2026-05-25,Nifty IT,28979.85,29103.65,29177.8,28831.3,67.4,.23
2026-05-25,Nifty Media,1378.45,1387.75,1398.8,1374.5,3.9,.28
2026-05-25,Nifty Metal,13345.65,13355.7,13385.85,13271.65,74.05,.56
2026-05-25,Nifty MNC,32058.2,32209.55,32276.15,31992.05,102.5,.32
2026-05-25,Nifty Pharma,24674.7,24615.15,24762.9,24543.75,100.75,.41
2026-05-25,Nifty PSU Bank,8238.1,8102.4,8258.05,8093.25,231.95,2.9
2026-05-25,Nifty Realty,786.05,783.1,787.4,780.8,11.65,1.5
2026-05-25,Nifty India Consumption,11414.15,11427.75,11456.95,11376.1,103.9,.92
2026-05-25,Nifty Commodities,10345.5,10329.75,10356.3,10272.6,102.8,1
2026-05-25,Nifty Dividend Opportunities 50,5938.5,5949.9,5954.85,5925.5,45.7,.78
2026-05-25,Nifty Infrastructure,9460.2,9460.8,9471.85,9425.3,100.7,1.08
2026-05-25,Nifty PSE,10481.95,10473.5,10493.35,10420.7,119.45,1.15
2026-05-25,Nifty Services Sector,30388.0,30222.2,30426.05,30193.85,455.35,1.52
2026-05-25,Nifty50 Shariah,4343.2,4367.15,4370.05,4339.15,-3.55,-.08
2026-05-25,Nifty500 Shariah,6908.45,6927.75,6930.05,6897.05,32.35,.47
2026-05-25,Nifty Low Volatility 50,24438.05,24469.3,24508.25,24395,160.4,.66
2026-05-25,Nifty Alpha 50,52873.3,52692.45,52974.85,52612,768.85,1.48
2026-05-25,Nifty High Beta 50,4214.6,4197.85,4219.25,4187.35,61.7,1.49
2026-05-25,Nifty100 Equal Weight,34148.8,34028.45,34185.2,34000.4,443.65,1.32
2026-05-25,Nifty100 Liquid 15,7215.25,7177.35,7223.95,7164.5,111.15,1.56
2026-05-25,Nifty CPSE,7156.65,7198.75,7198.8,7137.1,6.05,.08
2026-05-25,Nifty50 Value 20,12129.95,12105.75,12144.5,12071,120.65,1
2026-05-25,Nifty Midcap Liquid 15,16881.4,16833.3,16908.75,16771.3,227.05,1.36
2026-05-25,Nifty Shariah 25,7841.65,7869.9,7871.4,7829.75,26.4,.34
2026-05-25,India VIX,16.7,17.91,17.91,16.3925,-1.21,-6.74
2026-05-25,Nifty Growth Sectors 15,10891.25,10902.9,10933.2,10874.9,73.25,.68
2026-05-25,Nifty50 TR 1x Inverse,178.9,179.6,179.7,178.7,-2.35,-1.3
2026-05-25,Nifty50 TR 2x Leverage,18115.25,17979.15,18149,17955.6,469.45,2.66
2026-05-25,Nifty50 PR 1x Inverse,219.15,220,220.15,218.95,-2.85,-1.28
2026-05-25,Nifty50 PR 2x Leverage,12038.15,11947.65,12060.55,11931.95,303.95,2.59
2026-05-25,NIFTY100 Quality 30,5554.1,5572,5577.65,5545.65,28.15,.51
2026-05-25,Nifty200 Alpha 30,26143.75,25975.15,26203.6,25946.1,443.9,1.73
2026-05-25,Nifty Midcap150 Momentum 50,63431.9,63325.75,63535.45,63256.45,754.05,1.2
2026-05-25,Nifty Smallcap250 Quality 50,24856.8,24818.55,25002.9,24794.9,205.75,.83
2026-05-25,Nifty Smallcap250 Momentum Quality 100,45478.9,45380.05,45605.15,45306.25,489.0,1.09
2026-05-25,Nifty MidSmallcap400 Momentum Quality 100,50953.65,50975.9,51074.1,50803.7,469.15,.93
2026-05-25,Nifty500 Momentum 50,53637.2,53472.25,53719.8,53431.55,816.8,1.55
2026-05-25,Nifty200 Value 30,15608.9,15564.1,15629.15,15530.9,216.5,1.41
2026-05-25,Nifty Top 10 Equal Weight,8669.0,8633.45,8678.25,8622.05,112.6,1.32
2026-05-25,Nifty500 Multicap Momentum Quality 50,42892.05,42863.15,42949.3,42722.2,511.85,1.21
2026-05-25,Nifty Top 15 Equal Weight,9702.8,9662.25,9714.15,9652.2,133.85,1.4
2026-05-25,Nifty Top 20 Equal Weight,8586.7,8551.65,8597.95,8544.15,109.05,1.29
2026-05-25,Nifty500 Quality 50,19791.6,19880.95,19887,19773.55,89.95,.46
2026-05-25,Nifty500 Low Volatility 50,22224.75,22264.95,22284.2,22173.4,178.3,.81
2026-05-25,NIFTY100 ESG,4864.0,4852.65,4868.9,4847.35,57.05,1.19
2026-05-25,NIFTY100 Enhanced ESG,4897.4,4885.9,4902.35,4880.55,57.6,1.19
2026-05-25,NIFTY500 Value 50,16691.3,16682.65,16710.5,16625.25,180.85,1.1
2026-05-25,NIFTY100 Alpha 30,17988.8,17887.95,18009.55,17872.75,325.7,1.84
2026-05-25,Nifty500 Multifactor MQVLv 50,31158.55,31213.75,31261.95,31083.25,310.9,1.01
2026-05-25,NIFTY Alpha Low-Volatility 30,26201.45,26096.05,26235.05,26074.65,355.5,1.38
2026-05-25,Nifty500 Flexicap Quality 30,9734.75,9747.9,9767.05,9717,74.1,.77
2026-05-25,NIFTY50 Equal Weight,32796.65,32735.6,32826.05,32671.2,357.25,1.1
2026-05-25,Nifty500 Equal Weight,14356.45,14328.95,14375.85,14319,149.25,1.05
2026-05-25,Nifty 50 Futures Index,5967.92,-,-,-,77.13,1.31
2026-05-25,Nifty 50 Arbitrage,2677.78,-,-,-,0.54,.02
2026-05-25,Nifty 50 Futures TR Index,25697.55,-,-,-,344.31,1.36
2026-05-25,Nifty India Corporate Group Index - Mahindra Group,34030.09,-,-,-,555.71,1.66
2026-05-25,Nifty India Corporate Group Index - Aditya Birla Group,9942.68,-,-,-,80.47,.82
2026-05-25,Nifty India Corporate Group Index - Tata Group,14374.2,-,-,-,120.62,.85
2026-05-25,Nifty India Corporate Group Index - Tata Group 25% Cap,14362.95,14327.8,14389.1,14302.35,134.25,.94
2026-05-25,Nifty Private Bank,26927.1,26639.75,26978.3,26626.8,550.9,2.09
2026-05-25,Nifty Smallcap 250,16976.4,16923.8,17000.25,16908.6,201.1,1.2
2026-05-25,Nifty Smallcap 50,8977.9,8929.15,8987.85,8921.95,141.2,1.6
2026-05-25,Nifty Midcap 150,22694.35,22703.35,22725.65,22645.75,190.15,.84
2026-05-25,Nifty Midcap Select,14559.9,14529.15,14577.35,14495.65,178.35,1.24
2026-05-25,NIFTY LargeMidcap 250,16476.0,16446.95,16491.85,16426.1,177.15,1.09
2026-05-25,NIFTY SME EMERGE,13778.05,13747.05,13804.6,13737.7,88.2,.64
2026-05-25,Nifty Oil & Gas,11524.6,11512.35,11561.15,11483.95,152.3,1.34
2026-05-25,Nifty Financial Services 25/50,28493.15,28176.65,28537.95,28173.25,608.9,2.18
2026-05-25,Nifty Healthcare Index,15704.9,15698.8,15752.25,15638.85,33.7,.22
2026-05-25,Nifty500 Multicap 50:25:25,16120.2,16076.6,16133.35,16069.7,188.5,1.18
2026-05-25,Nifty Microcap 250,23631.35,23489.2,23659.75,23443.65,368.9,1.59
2026-05-25,Nifty Total Market,12909.1,12868.15,12920.3,12862.65,158.4,1.24
2026-05-25,Nifty India Digital,7862.45,7895.35,7904.7,7845.9,24.3,.31
2026-05-25,Nifty Mobility,21694.05,21611.85,21765.35,21580.35,368.95,1.73
2026-05-25,Nifty India Defence,9219.65,9182.85,9264.6,9136.35,119.85,1.32
2026-05-25,Nifty Financial Services Ex-Bank,32080.3,31841.65,32135.9,31813,592.9,1.88
2026-05-25,Nifty Housing,12065.65,11992.3,12077.9,11971.3,183.2,1.54
2026-05-25,Nifty Transportation & Logistics,23989.15,23892.15,24084.15,23870.35,400.9,1.7
2026-05-25,Nifty MidSmall Financial Services,22413.7,22289.75,22469.2,22269.9,352.85,1.6
2026-05-25,Nifty MidSmall Healthcare,48454.5,48498.85,48590.3,48284.4,263.45,.55
2026-05-25,Nifty MidSmall IT & Telecom,9386.45,9346.65,9410.95,9271.35,141.15,1.53
2026-05-25,Nifty MidSmall India Consumption,17828.4,17987.05,17991.4,17786.9,6.3,.04
2026-05-25,Nifty REITs & InvITs,1345.21,-,-,-,0.81,.06
2026-05-25,Nifty Core Housing,15215.25,15212.9,15242.05,15147.5,143.9,.95
2026-05-25,Nifty500 Multicap Infrastructure 50:30:20,14546.6,14528.6,14555,14503.1,172.1,1.2
2026-05-25,Nifty Rural,15312.9,15276.2,15333,15257.3,194.8,1.29
2026-05-25,Nifty Capital Markets,5648.9,5615.85,5666.65,5593.6,93.15,1.68
2026-05-25,Nifty India New Age Consumption,11031.35,11037.9,11068.5,11008.05,114.75,1.05
2026-05-25,Nifty India Select 5 Corporate Groups (MAATR),38947.6,38739.9,38978.9,38629.4,565.75,1.47
2026-05-25,Nifty India Railways PSU,3132.25,3117.75,3138.25,3115.1,41.25,1.33
2026-05-25,Nifty Consumer Durables,35671.05,35616.6,35769.1,35436.75,421.9,1.2
2026-05-25,Nifty Non-Cyclical Consumer,14756.6,14835.3,14843.15,14730,44.6,.3
2026-05-25,Nifty500 Multicap India Manufacturing 50:30:20,16340.75,16292.35,16352.4,16265.05,186.85,1.16
2026-05-25,Nifty EV & New Age Automotive,3050.7,3039.25,3057.05,3036.05,42.9,1.43
2026-05-25,Nifty500 LargeMidSmall Equal-Cap Weighted,17932.7,17892.35,17946.55,17883.35,200.2,1.13
2026-05-25,Nifty India Tourism,7356.6,7325.5,7371.15,7295.5,99.95,1.38
2026-05-25,Nifty MidSmallcap 400,20583.9,20568.1,20608.45,20537.1,196.25,.96
2026-05-25,Nifty IPO,2103.55,2088.95,2104.9,2087.95,33.45,1.62
2026-05-25,Nifty India Internet,1218.85,1224.1,1227,1217.5,3.25,.27
2026-05-25,Nifty Chemicals,29624.5,29445,29692.2,29304.2,449.15,1.54
2026-05-25,Nifty Conglomerate 50,14759.95,14680.9,14772.75,14660,221.3,1.52
2026-05-25,Nifty India Infrastructure & Logistics,12149.6,12111.75,12158.6,12082.55,159.85,1.33
2026-05-25,Nifty India FPI 150,1549.4,1546.1,1550.75,1543.7,17.45,1.14
2026-05-25,Nifty Waves,1914.85,1911.8,1923.3,1903.45,19.9,1.05
2026-05-25,Nifty Smallcap 500,19247.8,19171.9,19268.85,19161.5,248.7,1.31
2026-05-25,Nifty Cement,15241.8,15231.4,15326,15167.4,99.95,.66
2026-05-25,Nifty REITs & Realty,1791.25,1793,1797.1,1787.65,11.6,.65
2026-05-25,Nifty500 Healthcare,20223.7,20222.1,20273.55,20136.35,68.6,.34
2026-05-25,Nifty MidSmallcap400 50:50,19915.75,19889.2,19940.2,19866.75,201.0,1.02
2026-05-25,Nifty Total Market Momentum Quality 50,44709.35,44711,44779.35,44525.1,512.25,1.16
2026-05-25,Nifty100 Low Volatility 30,19824.3,19792.55,19846.5,19776.75,203.85,1.04
2026-05-25,NIFTY Quality Low-Volatility 30,16315.0,16366.3,16392.55,16278.8,86.35,.53
2026-05-25,NIFTY Alpha Quality Low-Volatility 30,22499.0,22551.4,22625.15,22449.15,141.4,.63
2026-05-25,NIFTY Alpha Quality Value Low-Volatility 30,20090.6,20096.85,20131.35,20038.25,192.2,.97
2026-05-25,NIFTY200 Quality 30,20210.55,20346.35,20360.7,20198.9,26.75,.13
2026-05-25,NIFTY Midcap150 Quality 50,23823.0,23897.2,23939.5,23793.4,138.3,.58
2026-05-25,Nifty200 Momentum 30,30801.0,30654.65,30847.45,30631.3,514.2,1.7
2026-05-25,Nifty India Manufacturing,15947.5,15935.75,15965.05,15894.8,155.65,.99
2026-05-25,Nifty100 ESG Sector Leaders,4019.6,4007.55,4023,4001,49.9,1.26
2026-05-25,Nifty 8-13 yr G-Sec,2973.94,2961.51,2974.76,2961.51,12.98,.44
2026-05-25,Nifty 4-8 yr G-Sec Index,3248.09,3238.18,3248.73,3238.18,10.49,.32
2026-05-25,Nifty 11-15 yr G-Sec Index,3249.57,3232.86,3251.58,3232.86,17.33,.54
2026-05-25,Nifty 15 yr and above G-Sec Index,3446.53,3428.17,3447.21,3428.17,19.07,.56
2026-05-25,Nifty Composite G-sec Index,3052.96,3040.9,3053.72,3040.9,12.64,.42
2026-05-25,Nifty 10 yr Benchmark G-Sec,2605.68,2595.85,2607.53,2595.84,10.33,.4
2026-05-25,Nifty 10 yr Benchmark G-Sec (Clean Price),865.31,862.03,865.92,862.03,3.28,.38
2026-05-25,Nifty BHARAT Bond Index - April 2030,1566.95,1565.65,1566.95,1565.65,1.61,.1
2026-05-25,Nifty BHARAT Bond Index - April 2031,1420.41,1419.16,1420.41,1419.16,1.53,.11
2026-05-25,Nifty BHARAT Bond Index - April 2032,1286.22,1284.65,1286.22,1284.65,1.82,.14
2026-05-25,Nifty BHARAT Bond Index - April 2033,1247.28,1245.47,1247.28,1245.47,2.06,.17
2026-05-25,Nifty 1D Rate Index,2561.74,-,-,-,1.1,.04
2026-05-25,Nifty50 USD,8743.85,8586.35,8818.9,8544.25,157.51,1.83
