TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-09-10,Nifty 50,24973.1,24991,25035.7,24915.05,104.5,.42
2025-09-10,Nifty Next 50,67753.8,67696.05,67962.7,67629.4,293.05,.43
2025-09-10,Nifty 100,25596.95,25608.4,25662.75,25539.65,107.75,.42
2025-09-10,Nifty 200,13936.3,13931.6,13966.8,13905.25,70.55,.51
2025-09-10,Nifty 500,23074.15,23056.8,23121.75,23027.05,125.05,.54
2025-09-10,Nifty Midcap 50,16361.7,16305.05,16395.45,16293.35,153.65,.95
2025-09-10,NIFTY Midcap 100,57999.55,57757.8,58069.05,57729.9,535.2,.93
2025-09-10,NIFTY Smallcap 100,17874.6,17823.1,17937.55,17823.1,130.3,.73
2025-09-10,Nifty50 Dividend Points,210.91,-,-,-,0.0,-
2025-09-10,Nifty Auto,26833.95,27269.8,27330.5,26756.75,-348.55,-1.28
2025-09-10,Nifty Bank,54536.0,54554.75,54705.2,54400,319.9,.59
2025-09-10,Nifty Energy,34522.1,34401.35,34598.55,34384.15,272.45,.8
2025-09-10,Nifty Financial Services,26123.75,26124.65,26190.75,26056.8,161.8,.62
2025-09-10,Nifty FMCG,56856.85,56611.45,56906.9,56384.35,359.6,.64
2025-09-10,Nifty IT,36183.8,35428.9,36255.2,35426.6,927.9,2.63
2025-09-10,Nifty Media,1610.95,1628.45,1638.3,1606.35,-10.3,-.64
2025-09-10,Nifty Metal,9759.45,9767.6,9812.25,9730.8,25.25,.26
2025-09-10,Nifty MNC,30167.5,30244.35,30291.45,30124.3,59.9,.2
2025-09-10,Nifty Pharma,22122.05,22110.95,22201.45,22026.75,69.4,.31
2025-09-10,Nifty PSU Bank,7023.85,6905.1,7053.85,6902.05,143.95,2.09
2025-09-10,Nifty Realty,883.8,877.7,889.5,875.7,9.85,1.13
2025-09-10,Nifty India Consumption,12406.6,12482.95,12490.05,12378.9,-37.25,-.3
2025-09-10,Nifty Commodities,8829.25,8846.7,8870.5,8811.65,16.25,.18
2025-09-10,Nifty Dividend Opportunities 50,5966.5,5920.5,5972.35,5919.9,68.5,1.16
2025-09-10,Nifty Infrastructure,8992.95,9018,9037.05,8975.95,27.7,.31
2025-09-10,Nifty PSE,9497.75,9427.7,9508.35,9420.35,107.5,1.14
2025-09-10,Nifty Services Sector,32380.45,32335.65,32472.3,32283.3,232.4,.72
2025-09-10,Nifty50 Shariah,4725.75,4696.1,4729.4,4695.6,42.7,.91
2025-09-10,Nifty500 Shariah,7181.05,7144.25,7186.8,7144,61.75,.87
