TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-02-24,Nifty 50,25424.65,25641.8,25641.8,25327.6,-288.35,-1.12
2026-02-24,Nifty Next 50,69778.45,69498.35,69948.1,69108.55,55.35,.08
2026-02-24,Nifty 100,26112.2,26280.45,26280.45,25988,-243.2,-.92
2026-02-24,Nifty 200,14214.45,14290.45,14290.45,14134.65,-116.55,-.81
2026-02-24,Nifty 500,23304.6,23418.1,23418.1,23168.05,-180.35,-.77
2026-02-24,Nifty Midcap 50,16718.75,16720.8,16758,16548.95,-53.65,-.32
2026-02-24,NIFTY Midcap 100,59066.35,59091.45,59199.35,58489.15,-189.3,-.32
2026-02-24,NIFTY Smallcap 100,16958.65,17005.75,17024.6,16842,-93.3,-.55
2026-02-24,Nifty50 Dividend Points,277.39,-,-,-,0.0,-
2026-02-24,Nifty Auto,27950.0,27932.5,27991.95,27772.95,-127.0,-.45
2026-02-24,Nifty Bank,61047.3,61392.1,61435.65,60801.85,-216.95,-.35
2026-02-24,Nifty Energy,37028.1,36649.55,37120.4,36583.6,286.55,.78
2026-02-24,Nifty Financial Services,28295.1,28494.6,28494.6,28208.65,-159.9,-.56
2026-02-24,Nifty FMCG,52235.25,51911.35,52338.3,51815.7,98.9,.19
2026-02-24,Nifty IT,30053.5,31031.85,31056.45,29875,-1497.0,-4.74
2026-02-24,Nifty Media,1410.9,1423.15,1425.05,1402.4,-18.7,-1.31
2026-02-24,Nifty Metal,12073.85,11934.45,12102.15,11912.45,111.1,.93
2026-02-24,Nifty MNC,31638.75,31384.45,31695.8,31373.1,124.5,.4
2026-02-24,Nifty Pharma,22632.05,22557.25,22692.8,22481.65,53.5,.24
2026-02-24,Nifty PSU Bank,9825.05,9801.35,9890.55,9749.3,28.2,.29
2026-02-24,Nifty Realty,798.35,815.15,818.8,791.25,-20.8,-2.54
2026-02-24,Nifty India Consumption,11664.05,11692.3,11708.9,11607.15,-101.5,-.86
2026-02-24,Nifty Commodities,9960.35,9867.05,9980.85,9847.8,68.85,.7
2026-02-24,Nifty Dividend Opportunities 50,6296.05,6310.15,6313,6248.4,-46.85,-.74
2026-02-24,Nifty Infrastructure,9644.55,9693.15,9693.15,9570.55,-69.75,-.72
2026-02-24,Nifty PSE,10439.15,10355.3,10463.25,10306.15,58.65,.57
2026-02-24,Nifty Services Sector,32669.6,33082.85,33082.85,32558.9,-485.3,-1.46
2026-02-24,Nifty50 Shariah,4416.2,4461.45,4465.2,4399.85,-82.95,-1.84
2026-02-24,Nifty500 Shariah,6811.0,6842.75,6845.85,6769.85,-71.2,-1.03
2026-02-24,Nifty Low Volatility 50,25353.65,25421.15,25426.6,25249.5,-139.95,-.55
2026-02-24,Nifty Alpha 50,50864.25,50838.55,50988.55,50440.5,-121.5,-.24
2026-02-24,Nifty High Beta 50,3815.1,3807.45,3826.95,3766.15,-3.4,-.09
2026-02-24,Nifty100 Equal Weight,34012.9,34013.05,34079.85,33757.35,-125.45,-.37
