TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-03-27,Nifty 50,22819.6,23173.55,23186.1,22804.55,-486.85,-2.09
2026-03-27,Nifty Next 50,62043.05,63324.1,63335.75,61969.95,-1577.55,-2.48
2026-03-27,Nifty 100,23400.05,23782.95,23792.85,23385.25,-515.1,-2.15
2026-03-27,Nifty 200,12789.2,12999.1,13003.9,12782.15,-283.4,-2.17
2026-03-27,Nifty 500,21020.15,21357.35,21364.35,21007.15,-458.05,-2.13
2026-03-27,Nifty Midcap 50,15396.1,15628.9,15638.9,15367.45,-335.35,-2.13
2026-03-27,NIFTY Midcap 100,54097.8,54997.35,55014.4,53991.55,-1233.25,-2.23
2026-03-27,NIFTY Smallcap 100,15620.0,15796.4,15801.5,15574.9,-276.55,-1.74
2026-03-27,Nifty50 Dividend Points,279.19,-,-,-,0.0,-
2026-03-27,Nifty Auto,24351.95,24834.25,24847.7,24301.4,-706.65,-2.82
2026-03-27,Nifty Bank,52274.6,53244.25,53292.5,52211.2,-1433.5,-2.67
2026-03-27,Nifty Energy,35214.8,35498.5,35508.95,35134.7,-341.65,-.96
2026-03-27,Nifty Financial Services,24373.2,24856.15,24888.35,24335.9,-683.15,-2.73
2026-03-27,Nifty FMCG,46427.2,47080.55,47112.95,46346.8,-856.15,-1.81
2026-03-27,Nifty IT,29541.65,29721,30029.55,29461.2,-129.65,-.44
2026-03-27,Nifty Media,1294.2,1302.1,1304,1265.7,-16.95,-1.29
2026-03-27,Nifty Metal,11161.65,11224.5,11292.85,11148.3,-180.55,-1.59
2026-03-27,Nifty MNC,28335.6,28920.8,28936.45,28284.5,-750.45,-2.58
2026-03-27,Nifty Pharma,22565.6,22612.7,22758.3,22484.05,-114.15,-.5
2026-03-27,Nifty PSU Bank,8249.45,8499.95,8508.05,8233.1,-331.6,-3.86
2026-03-27,Nifty Realty,670.15,684.2,686.95,667.65,-21.95,-3.17
2026-03-27,Nifty India Consumption,10559.05,10692.4,10695.65,10547.4,-206.35,-1.92
2026-03-27,Nifty Commodities,9223.85,9327.25,9329.55,9214.7,-133.55,-1.43
2026-03-27,Nifty Dividend Opportunities 50,5752.0,5831,5834.9,5745.55,-91.35,-1.56
2026-03-27,Nifty Infrastructure,8720.4,8863.85,8865.05,8707.65,-167.15,-1.88
2026-03-27,Nifty PSE,9676.4,9757.85,9771,9632.6,-64.0,-.66
2026-03-27,Nifty Services Sector,29158.0,29600.95,29622.95,29127.8,-602.7,-2.03
2026-03-27,Nifty50 Shariah,4175.85,4201.3,4222.5,4168.7,-35.25,-.84
2026-03-27,Nifty500 Shariah,6326.55,6396.55,6405.35,6318.8,-94.95,-1.48
2026-03-27,Nifty Low Volatility 50,23044.1,23313.05,23328.7,23022.7,-384.7,-1.64
2026-03-27,Nifty Alpha 50,45890.35,46931.7,46948.3,45796.75,-1416.15,-2.99
2026-03-27,Nifty High Beta 50,3432.9,3497.85,3499.5,3429,-90.25,-2.56
2026-03-27,Nifty100 Equal Weight,30534.95,31027.8,31033.3,30511.85,-654.35,-2.1
2026-03-27,Nifty100 Liquid 15,6762.2,6904.45,6909.3,6751.5,-193.05,-2.78
2026-03-27,Nifty CPSE,6929.15,6929.3,6983.65,6877.4,3.65,.05
2026-03-27,Nifty50 Value 20,11811.0,11917.9,11929.4,11791.95,-147.45,-1.23
2026-03-27,Nifty Midcap Liquid 15,14156.0,14381.05,14391.2,14134.85,-336.8,-2.32
2026-03-27,Nifty Shariah 25,7380.35,7453.15,7470.05,7372.8,-102.35,-1.37
2026-03-27,India VIX,26.8,24.64,27.0875,23.385,2.16,8.78
2026-03-27,Nifty Growth Sectors 15,10572.95,10672.9,10684.85,10559.5,-138.65,-1.29
2026-03-27,Nifty50 TR 1x Inverse,188.0,185.2,188.1,185.2,3.9,2.12
2026-03-27,Nifty50 TR 2x Leverage,16488.05,17010.85,17010.85,16466.15,-724.1,-4.21
2026-03-27,Nifty50 PR 1x Inverse,229.95,226.55,230.1,226.55,4.75,2.11
2026-03-27,Nifty50 PR 2x Leverage,10993.0,11341.6,11341.6,10978.45,-482.8,-4.21
2026-03-27,NIFTY100 Quality 30,5121.95,5196.45,5197.25,5116.65,-91.45,-1.75
2026-03-27,Nifty 50 Futures Index,5710.07,-,-,-,-125.53,-2.15
2026-03-27,Nifty 50 Arbitrage,2657.01,-,-,-,0.06,0
2026-03-27,Nifty 50 Futures TR Index,24349.37,-,-,-,-525.31,-2.11
2026-03-27,Nifty India Corporate Group Index - Mahindra Group,33012.6,-,-,-,-887.08,-2.62
2026-03-27,Nifty India Corporate Group Index - Aditya Birla Group,8285.52,-,-,-,-109.02,-1.3
2026-03-27,Nifty India Corporate Group Index - Tata Group,13732.0,-,-,-,-160.42,-1.15
2026-03-27,Nifty India Corporate Group Index - Tata Group 25% Cap,13555.7,13697.1,13730.35,13531.75,-218.75,-1.59
2026-03-27,Nifty Private Bank,24986.7,25296.15,25325.65,24953.65,-512.05,-2.01
2026-03-27,Nifty Smallcap 250,14655.35,14847.95,14851.4,14611.1,-281.85,-1.89
2026-03-27,Nifty Smallcap 50,7657.8,7752.45,7757.7,7640.45,-147.65,-1.89
2026-03-27,Nifty Midcap 150,19952.75,20279.35,20285.9,19913.6,-445.0,-2.18
2026-03-27,Nifty Midcap Select,12517.3,12703.4,12710,12489.25,-271.0,-2.12
2026-03-27,NIFTY LargeMidcap 250,14937.3,15181.8,15185.3,14922.6,-331.05,-2.17
2026-03-27,NIFTY SME EMERGE,11422.75,11768.35,11797.65,11421.3,-364.25,-3.09
2026-03-27,Nifty Oil & Gas,10830.4,10987.6,11025.45,10808,-125.65,-1.15
2026-03-27,Nifty Financial Services 25/50,26609.7,27145.85,27176,26570.75,-736.0,-2.69
2026-03-27,Nifty Healthcare Index,14433.55,14463.9,14545.65,14400.75,-87.05,-.6
2026-03-27,Nifty500 Multicap 50:25:25,14538.15,14764.4,14768.5,14525.05,-311.05,-2.09
2026-03-27,Nifty Microcap 250,19456.95,19905.2,19909.95,19391.6,-562.5,-2.81
2026-03-27,Nifty Total Market,11785.4,11977.45,11981.2,11777,-259.85,-2.16
2026-03-27,Nifty India Digital,7449.2,7527.75,7551.35,7433.4,-104.15,-1.38
2026-03-27,Nifty Mobility,19894.5,20334.5,20348.5,19871.2,-601.05,-2.93
2026-03-27,Nifty India Defence,7422.3,7588.4,7590.1,7407.65,-193.3,-2.54
2026-03-27,Nifty Financial Services Ex-Bank,28072.75,28713.1,28731,28034.65,-854.1,-2.95
2026-03-27,Nifty Housing,10746.5,10922.05,10923.15,10737.55,-236.25,-2.15
2026-03-27,Nifty Transportation & Logistics,22121.0,22571.2,22577.25,22095.4,-655.65,-2.88
2026-03-27,Nifty MidSmall Financial Services,18753.75,19104.2,19122.1,18697.7,-506.55,-2.63
2026-03-27,Nifty MidSmall Healthcare,42217.1,42484,42508.25,42041.1,-299.85,-.71
2026-03-27,Nifty MidSmall IT & Telecom,7984.85,8030.3,8105.4,7968.6,-76.5,-.95
2026-03-27,Nifty MidSmall India Consumption,16240.45,16534.3,16557.95,16210.8,-416.45,-2.5
2026-03-27,Nifty REITs & InvITs,1321.37,-,-,-,-7.75,-.58
2026-03-27,Nifty Core Housing,13342.65,13571.45,13574,13317.45,-315.85,-2.31
2026-03-27,Nifty500 Multicap Infrastructure 50:30:20,12976.85,13203.8,13204.65,12961.4,-278.05,-2.1
2026-03-27,Nifty Rural,14340.5,14590.85,14593.05,14327.9,-329.75,-2.25
