TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-06-03,Nifty 50,23405.6,23415.95,23459.65,23151.5,-77.95,-.33
2026-06-03,Nifty Next 50,69856.4,70137.85,70137.85,69130.65,-259.4,-.37
2026-06-03,Nifty 100,24408.3,24435.5,24467.05,24146.3,-83.0,-.34
2026-06-03,Nifty 200,13528.85,13551.65,13562.9,13379.45,-48.15,-.35
2026-06-03,Nifty 500,22451.85,22488.15,22505,22202.6,-69.25,-.31
2026-06-03,Nifty Midcap 50,17190.5,17274.1,17280.15,16975.1,-96.8,-.56
2026-06-03,NIFTY Midcap 100,60687.2,60929.1,60964.8,59938.8,-254.8,-.42
2026-06-03,NIFTY Smallcap 100,18032.05,18078.65,18094.5,17781.35,-20.25,-.11
2026-06-03,Nifty50 Dividend Points,42.9,-,-,-,0.0,-
2026-06-03,Nifty Auto,26092.8,26069.2,26215.3,25881.6,13.35,.05
2026-06-03,Nifty Bank,54185.95,53541.1,54299.35,53027.15,471.3,.88
2026-06-03,Nifty Energy,40196.85,40233.7,40322.7,39853.05,7.2,.02
2026-06-03,Nifty Financial Services,24955.7,24794.55,25023.7,24530.8,94.45,.38
2026-06-03,Nifty FMCG,48123.95,48617.3,48617.3,47922.8,-488.85,-1.01
2026-06-03,Nifty IT,29384.45,30563.2,30567,29301,-1732.1,-5.57
2026-06-03,Nifty Media,1420.8,1427.9,1428.65,1394.65,-8.45,-.59
2026-06-03,Nifty Metal,13535.2,13588.7,13613.6,13384.3,-22.45,-.17
2026-06-03,Nifty MNC,31638.15,31778.75,31779.7,31508,-113.6,-.36
2026-06-03,Nifty Pharma,24086.6,23978.05,24119.75,23829.6,80.3,.33
2026-06-03,Nifty PSU Bank,8185.9,8044.75,8206.85,7948.2,136.75,1.7
2026-06-03,Nifty Realty,762.6,773.2,773.7,753.8,-10.75,-1.39
2026-06-03,Nifty India Consumption,11135.3,11162.3,11171.2,11074.05,-31.4,-.28
2026-06-03,Nifty Commodities,10203.8,10238.15,10257.8,10107.8,-18.85,-.18
2026-06-03,Nifty Dividend Opportunities 50,5837.3,5884.3,5887.05,5775.1,-75.65,-1.28
2026-06-03,Nifty Infrastructure,9219.15,9238.85,9258.3,9129.85,-7.5,-.08
2026-06-03,Nifty PSE,10089.55,10092.3,10123.55,9999.5,7.2,.07
2026-06-03,Nifty Services Sector,29556.25,29519.8,29624.15,29176.6,-102.8,-.35
2026-06-03,Nifty50 Shariah,4313.35,4372.1,4374.25,4288.6,-92.2,-2.09
2026-06-03,Nifty500 Shariah,6876.7,6931.3,6932.05,6828.95,-76.2,-1.1
2026-06-03,Nifty Low Volatility 50,23775.0,23835.3,23860.6,23624,-113.15,-.47
2026-06-03,Nifty Alpha 50,52020.25,51901.9,52151,51333.95,191.85,.37
2026-06-03,Nifty High Beta 50,4198.1,4226,4226.2,4128.5,-21.6,-.51
2026-06-03,Nifty100 Equal Weight,33628.5,33750.45,33754.15,33292.05,-148.45,-.44
2026-06-03,Nifty100 Liquid 15,7058.25,7042.5,7073.85,6963.5,15.2,.22
2026-06-03,Nifty CPSE,6932.9,6920.75,6951.05,6875.45,26.45,.38
2026-06-03,Nifty50 Value 20,11922.65,11967.1,11983.6,11792.1,-120.8,-1
2026-06-03,Nifty Midcap Liquid 15,16161.2,16327.35,16332.2,15931.8,-214.95,-1.31
2026-06-03,Nifty Shariah 25,7719.5,7855.8,7855.8,7691.35,-173.05,-2.19
