TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-06-23,Nifty 50,24971.9,24939.75,25057,24824.85,-140.5,-.56
2025-06-23,Nifty Next 50,66780.5,66209.45,66944.4,66204.1,47.45,.07
2025-06-23,Nifty 100,25532.95,25468.2,25615.5,25375.35,-115.85,-.45
2025-06-23,Nifty 200,13915.75,13862.1,13959.45,13823.15,-43.85,-.31
2025-06-23,Nifty 500,23001.5,22880.35,23063.35,22837.8,-39.6,-.17
2025-06-23,Nifty Midcap 50,16420.8,16245,16465.15,16215.35,63.55,.39
2025-06-23,NIFTY Midcap 100,58206.8,57607.1,58364.15,57537.25,211.3,.36
2025-06-23,NIFTY Smallcap 100,18320.9,18061.75,18347.35,18056.25,126.7,.7
2025-06-23,Nifty50 Dividend Points,82.9,-,-,-,0.0,-
2025-06-23,Nifty Auto,23461.15,23526,23615.2,23360.85,-218.2,-.92
2025-06-23,Nifty Bank,56059.35,55832.35,56233.55,55779.25,-193.5,-.34
2025-06-23,Nifty Energy,35608.95,35361,35711,35280.1,8.75,.02
2025-06-23,Nifty Financial Services,26556.5,26448.75,26622.8,26389.55,-92.2,-.35
2025-06-23,Nifty FMCG,54226.85,54395.3,54459.1,54066.05,-404.1,-.74
2025-06-23,Nifty IT,38414.1,38642.15,38646.5,38278.7,-577.35,-1.48
2025-06-23,Nifty Media,1748.4,1670.95,1755.6,1664.15,73.6,4.39
2025-06-23,Nifty Metal,9198.55,9083,9245.05,9064.1,59.95,.66
2025-06-23,Nifty MNC,28087.9,28033.8,28156.45,27975.8,-122.15,-.43
2025-06-23,Nifty Pharma,21626.2,21531.3,21672.7,21460.75,13.2,.06
2025-06-23,Nifty PSU Bank,6839.55,6782.7,6870.05,6782.7,-5.2,-.08
2025-06-23,Nifty Realty,1012.65,1006.85,1018.15,1003.65,-1.0,-.1
2025-06-23,Nifty India Consumption,11580.6,11543.2,11617.8,11504.95,-40.35,-.35
2025-06-23,Nifty Commodities,8651.05,8574.5,8676.5,8557.4,24.3,.28
2025-06-23,Nifty Dividend Opportunities 50,5995.7,5996.65,6020.15,5960,-44.6,-.74
2025-06-23,Nifty Infrastructure,9083.8,9067.2,9113.35,9036.8,-46.75,-.51
2025-06-23,Nifty PSE,9948.45,9845.45,9985.9,9829.7,63.65,.64
2025-06-23,Nifty Services Sector,32931.45,32868.35,33035.6,32745.3,-198.45,-.6
2025-06-23,Nifty50 Shariah,4762.45,4758.8,4776.2,4727.05,-21.9,-.46
2025-06-23,Nifty500 Shariah,7054.0,7006.95,7065.9,6998.75,1.6,.02
2025-06-23,Nifty Low Volatility 50,24847.3,24830.75,24916.45,24706,-120.85,-.48
2025-06-23,Nifty Alpha 50,52645.35,51766.85,52738.55,51660.2,485.15,.93
2025-06-23,Nifty High Beta 50,3729.45,3663,3737.8,3662.1,37.2,1.01
2025-06-23,Nifty100 Equal Weight,32340.6,32149.3,32438.45,32083.1,-39.15,-.12
2025-06-23,Nifty100 Liquid 15,7003.85,6950.2,7026.5,6924.4,6.55,.09
2025-06-23,Nifty CPSE,6646.3,6589.45,6669.25,6565.15,52.35,.79
2025-06-23,Nifty50 Value 20,12778.85,12815.15,12834,12717.25,-123.8,-.96
2025-06-23,Nifty Midcap Liquid 15,15476.75,15223.55,15525,15174.5,131.85,.86
2025-06-23,Nifty Shariah 25,8197.9,8190.7,8219.8,8157.9,-44.75,-.54
2025-06-23,India VIX,14.05,13.6725,14.5225,13.6625,0.38,2.74
2025-06-23,Nifty Growth Sectors 15,11380.55,11403.6,11416.75,11323.55,-106.15,-.92
2025-06-23,Nifty50 TR 1x Inverse,168.2,168.4,169.15,167.6,1.0,.6
2025-06-23,Nifty50 TR 2x Leverage,20458.85,20405.8,20598.35,20216.6,-232.85,-1.13
2025-06-23,Nifty50 PR 1x Inverse,204.15,204.45,205.35,203.5,1.2,.59
2025-06-23,Nifty50 PR 2x Leverage,13853.9,13817.95,13948.4,13689.8,-163.0,-1.16
2025-06-23,NIFTY100 Quality 30,5595.3,5593.7,5610.75,5568.25,-27.75,-.49
2025-06-23,Nifty500 Momentum 50,54410.55,53740.05,54638.45,53629.05,220.4,.41
2025-06-23,Nifty200 Value 30,12796.8,12673.95,12841.85,12656.3,28.8,.23
2025-06-23,Nifty Top 10 Equal Weight,9780.75,9798.9,9814.4,9743.1,-84.85,-.86
2025-06-23,Nifty500 Multicap Momentum Quality 50,43267.3,42729.65,43388.55,42627.15,268.95,.63
2025-06-23,Nifty Top 15 Equal Weight,10263.3,10277.1,10296.6,10215,-82.55,-.8
2025-06-23,Nifty Top 20 Equal Weight,9118.5,9129.95,9147.85,9078.1,-75.1,-.82
2025-06-23,Nifty500 Quality 50,19585.15,19375.05,19626.65,19351.4,94.4,.48
2025-06-23,Nifty500 Low Volatility 50,21498.15,21407.85,21558.9,21344.7,-39.65,-.18
2025-06-23,NIFTY100 ESG,4886.95,4870.25,4901.7,4853.8,-17.45,-.36
2025-06-23,NIFTY100 Enhanced ESG,4924.7,4907.8,4939.45,4891.35,-17.5,-.35
2025-06-23,NIFTY500 Value 50,13883.1,13733.2,13930.05,13716.85,54.9,.4
2025-06-23,NIFTY100 Alpha 30,18174.05,18006.35,18224.55,17974.1,46.85,.26
2025-06-23,NIFTY50 Equal Weight,31325.15,31203.9,31434.25,31068.2,-73.35,-.23
2025-06-23,Nifty500 Equal Weight,14141.35,13978.55,14154.45,13974.2,64.05,.45
2025-06-23,Nifty 50 Futures Index,6583.29,-,-,-,-29.87,-.45
2025-06-23,Nifty 50 Arbitrage,2515.99,-,-,-,-0.77,-.03
2025-06-23,Nifty 50 Futures TR Index,26818.21,-,-,-,-108.41,-.4
2025-06-23,Nifty India Corporate Group Index - Mahindra Group,34890.72,-,-,-,-452.83,-1.28
2025-06-23,Nifty India Corporate Group Index - Aditya Birla Group,7891.77,-,-,-,23.21,.3
2025-06-23,Nifty India Corporate Group Index - Tata Group,16540.36,-,-,-,-56.21,-.34
2025-06-23,Nifty India Corporate Group Index - Tata Group 25% Cap,15361.1,15201.1,15424.15,15167.15,20.3,.13
2025-06-23,Nifty Private Bank,27931.15,27776.05,28004.15,27724.55,-47.75,-.17
2025-06-23,Nifty Smallcap 250,17048.0,16799.1,17058.65,16796.9,131.05,.77
2025-06-23,Nifty Smallcap 50,8844.95,8708,8859.65,8706.1,64.85,.74
2025-06-23,Nifty Midcap 150,21371.3,21142,21413.75,21126.45,85.85,.4
2025-06-23,Nifty Midcap Select,13033.1,12890.1,13080.65,12856.1,48.75,.38
2025-06-23,NIFTY LargeMidcap 250,16148.35,16039.5,16190.15,16023.3,-2.35,-.01
2025-06-23,NIFTY SME EMERGE,14521.68,-,-,-,-31.86,-.22
2025-06-23,Nifty Oil & Gas,11473.95,11395.35,11496.6,11344,11.85,.1
2025-06-23,Nifty Financial Services 25/50,28609.05,28447.4,28687.65,28373.9,-56.85,-.2
