TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-10-31,Nifty 50,25722.1,25863.8,25953.75,25711.2,-155.75,-.6
2025-10-31,Nifty Next 50,69824.75,70172.65,70289.35,69769.3,-257.8,-.37
2025-10-31,Nifty 100,26369.5,26512.5,26595.15,26357.55,-149.35,-.56
2025-10-31,Nifty 200,14362.3,14441.15,14483.45,14355,-78.35,-.54
2025-10-31,Nifty 500,23710.4,23847.6,23913.45,23698.05,-130.9,-.55
2025-10-31,Nifty Midcap 50,17006.3,17073.5,17119.25,16992.1,-45.95,-.27
2025-10-31,NIFTY Midcap 100,59825.9,60173.85,60329.8,59779.2,-270.35,-.45
2025-10-31,NIFTY Smallcap 100,18380.8,18518.75,18569.45,18365.2,-88.9,-.48
2025-10-31,Nifty50 Dividend Points,236.27,-,-,-,0.0,-
2025-10-31,Nifty Auto,26809.85,26885.1,27115.5,26774.4,-19.7,-.07
2025-10-31,Nifty Bank,57776.35,57942.45,58254.95,57656.95,-254.75,-.44
2025-10-31,Nifty Energy,36275.95,36433.75,36462.05,36246.4,-116.65,-.32
2025-10-31,Nifty Financial Services,27138.85,27329.4,27461.6,27120.95,-237.15,-.87
2025-10-31,Nifty FMCG,56208.5,56533.25,56756.15,56168.2,-135.0,-.24
2025-10-31,Nifty IT,35712.35,35918.55,36050.35,35681.05,-194.05,-.54
2025-10-31,Nifty Media,1538.35,1559.45,1560.25,1534.05,-20.6,-1.32
2025-10-31,Nifty Metal,10612.15,10717.3,10724.85,10601.25,-117.05,-1.09
2025-10-31,Nifty MNC,30204.95,30397.75,30457.7,30179.5,-110.2,-.36
2025-10-31,Nifty Pharma,22175.4,22251.55,22312.2,22147.85,-122.8,-.55
2025-10-31,Nifty PSU Bank,8184.35,8063.65,8272.3,8049.8,125.6,1.56
2025-10-31,Nifty Realty,947.55,950,964,945.7,-3.35,-.35
2025-10-31,Nifty India Consumption,12415.55,12511.5,12551.8,12407.5,-85.45,-.68
2025-10-31,Nifty Commodities,9408.05,9486.45,9486.45,9402.45,-79.5,-.84
2025-10-31,Nifty Dividend Opportunities 50,6161.35,6173.7,6197.65,6150.5,-8.95,-.15
2025-10-31,Nifty Infrastructure,9566.15,9606.6,9620.8,9559.3,-42.5,-.44
2025-10-31,Nifty PSE,10062.95,10067.45,10094.25,10021.95,11.1,.11
2025-10-31,Nifty Services Sector,33206.35,33453.7,33558.75,33187.2,-303.3,-.91
2025-10-31,Nifty50 Shariah,4664.15,4684.25,4701.55,4660.9,-28.75,-.61
2025-10-31,Nifty500 Shariah,7119.2,7167.45,7178.95,7114.3,-45.85,-.64
2025-10-31,Nifty Low Volatility 50,25391.45,25571.25,25622.7,25372.1,-154.45,-.6
2025-10-31,Nifty Alpha 50,50867.3,51222.9,51318.4,50812.3,-337.75,-.66
2025-10-31,Nifty High Beta 50,3951.6,3962,3979.35,3943.15,-16.5,-.42
2025-10-31,Nifty100 Equal Weight,33909.2,34096.55,34158.35,33888,-163.0,-.48
2025-10-31,Nifty100 Liquid 15,7496.55,7541.2,7555.5,7492.4,-41.8,-.55
2025-10-31,Nifty CPSE,6615.65,6628.7,6628.7,6563.6,5.7,.09
2025-10-31,Nifty50 Value 20,12943.8,13023.35,13062.15,12937.25,-80.75,-.62
2025-10-31,Nifty Midcap Liquid 15,15993.6,16000.05,16095.4,15950.05,8.4,.05
2025-10-31,Nifty Shariah 25,8301.2,8339.3,8358.6,8295.5,-40.3,-.48
2025-10-31,India VIX,12.15,12.0675,12.2875,11.77,0.09,.7
2025-10-31,Nifty Growth Sectors 15,12013.45,12039.65,12106.55,12007.2,-30.45,-.25
2025-10-31,Nifty50 TR 1x Inverse,165.05,164.15,165.1,163.55,1.05,.64
2025-10-31,Nifty50 TR 2x Leverage,21501.85,21740.25,21891.45,21483.85,-265.35,-1.22
2025-10-31,Nifty50 PR 1x Inverse,201.6,200.5,201.7,199.8,1.2,.6
2025-10-31,Nifty50 PR 2x Leverage,14384.0,14543.45,14644.6,14371.95,-177.45,-1.22
2025-10-31,NIFTY100 Quality 30,5732.2,5749.65,5771.9,5728.3,-4.05,-.07
2025-10-31,Nifty India Corporate Group Index - Mahindra Group,36668.5,-,-,-,-165.39,-.45
2025-10-31,Nifty India Corporate Group Index - Tata Group,15933.39,-,-,-,-25.75,-.16
2025-10-31,Nifty India Corporate Group Index - Aditya Birla Group,8796.24,-,-,-,-101.61,-1.14
2025-10-31,Nifty Conglomerate 50,14881.11,-,-,-,-64.71,-.43
2025-10-31,Nifty India Infrastructure & Logistics,11696.66,-,-,-,-49.89,-.42
2025-10-31,Nifty India FPI 150,1596.45,-,-,-,-8.16,-.51
2025-10-31,Nifty Waves,2023.71,-,-,-,-14.16,-.69
2025-10-31,Nifty500 Healthcare,18970.06,-,-,-,-170.65,-.89
2025-10-31,Nifty India Corporate Group Index - Tata Group 25% Cap,15078.95,15140.5,15202.45,15070.05,-62.0,-.41
2025-10-31,Nifty Private Bank,28050.65,28245.6,28326.25,28036.65,-212.25,-.75
2025-10-31,Nifty Smallcap 250,17313.9,17445.05,17483.15,17297.35,-97.65,-.56
2025-10-31,Nifty Smallcap 50,8842.65,8905.45,8921.85,8833.25,-39.65,-.45
2025-10-31,Nifty Midcap 150,22045.95,22182.2,22238.15,22029.8,-108.5,-.49
2025-10-31,Nifty Midcap Select,13467.85,13484.95,13554.4,13452.95,0.2,0
2025-10-31,NIFTY LargeMidcap 250,16666.75,16763.45,16807.6,16657.05,-88.25,-.53
2025-10-31,NIFTY SME EMERGE,15491.18,-,-,-,72.61,.47
2025-10-31,Nifty Oil & Gas,11990.25,11992.4,12064.4,11956.55,8.85,.07
2025-10-31,Nifty Financial Services 25/50,29475.6,29646.4,29767.5,29453.75,-212.85,-.72
2025-10-31,Nifty Healthcare Index,14693.3,14793.65,14804.95,14672.95,-132.6,-.89
2025-10-31,Nifty500 Multicap 50:25:25,16489.45,16590.8,16631.8,16480.15,-90.25,-.54
2025-10-31,Nifty Microcap 250,23786.5,23916.65,23971.7,23761.65,-81.6,-.34
2025-10-31,Nifty Total Market,13333.3,13410.3,13446.75,13326.15,-72.55,-.54
2025-10-31,Nifty India Digital,9243.6,9359.05,9380.6,9235.65,-105.65,-1.13
2025-10-31,Nifty Mobility,22757.6,22927.4,23016,22748.75,-117.0,-.51
2025-10-31,Nifty India Defence,8135.2,8072.15,8165.1,8048,83.1,1.03
2025-10-31,Nifty Financial Services Ex-Bank,31192.65,31394.15,31542.65,31168,-200.75,-.64
2025-10-31,Nifty Housing,11927.05,12015.3,12032.5,11917.1,-91.65,-.76
2025-10-31,Nifty Transportation & Logistics,25586.7,25822.5,25931.05,25573.8,-174.05,-.68
2025-10-31,Nifty MidSmall Financial Services,19714.8,19724.8,19844.9,19641.2,-1.5,-.01
2025-10-31,Nifty MidSmall Healthcare,44083.4,44443.05,44470.35,44026.35,-305.8,-.69
2025-10-31,Nifty MidSmall IT & Telecom,9949.15,10081.65,10091,9934.95,-111.4,-1.11
2025-10-31,Nifty MidSmall India Consumption,19686.6,19924.75,19964.8,19664.3,-194.65,-.98
2025-10-31,Nifty REITs & InvITs,1353.91,-,-,-,-0.33,-.02
2025-10-31,Nifty Core Housing,16118.7,16276.65,16324.5,16098.05,-150.95,-.93
2025-10-31,Nifty500 Multicap Infrastructure 50:30:20,14577.35,14663.65,14686.8,14567.85,-79.85,-.54
2025-10-31,Nifty Rural,15935.7,16010.75,16074.1,15924.8,-70.3,-.44
2025-10-31,Nifty Capital Markets,4530.2,4549.85,4557.7,4457.9,-15.85,-.35
2025-10-31,Nifty India New Age Consumption,12185.3,12305.3,12349.6,12178.6,-107.6,-.88
2025-10-31,Nifty India Select 5 Corporate Groups (MAATR),38088.15,38358.2,38406.55,38067.45,-249.9,-.65
2025-10-31,Nifty India Railways PSU,3503.58,-,-,-,-20.5,-.58
2025-10-31,Nifty Consumer Durables,38615.1,38991.1,39115.3,38570,-289.7,-.74
2025-10-31,Nifty Non-Cyclical Consumer,16389.1,16571,16583.15,16376.5,-153.05,-.93
2025-10-31,Nifty500 Multicap India Manufacturing 50:30:20,15957.05,15997.9,16048.4,15944.3,-10.85,-.07
2025-10-31,Nifty EV & New Age Automotive,3102.45,3112.85,3130.95,3099.75,-6.8,-.22
