TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-06-26,Nifty 50,25549.0,25268.95,25565.3,25259.9,304.25,1.21
2025-06-26,Nifty Next 50,68295.15,67879.45,68346.7,67621.35,625.75,.92
2025-06-26,Nifty 100,26121.1,25856.6,26137,25849.45,298.75,1.16
2025-06-26,Nifty 200,14223.3,14096.4,14231.3,14090.65,149.2,1.06
2025-06-26,Nifty 500,23517.55,23341.2,23529.65,23319.85,220.7,.95
2025-06-26,Nifty Midcap 50,16745.05,16679.9,16753.45,16590.75,110.8,.67
2025-06-26,NIFTY Midcap 100,59227.4,59049.35,59255.05,58735.25,345.7,.59
2025-06-26,NIFTY Smallcap 100,18805.6,18807.05,18823.55,18679.75,77.75,.42
2025-06-26,Nifty50 Dividend Points,82.9,-,-,-,0.0,-
2025-06-26,Nifty Auto,23961.7,23883.1,23979.25,23768.9,133.9,.56
2025-06-26,Nifty Bank,57206.7,56693.55,57263.45,56558.35,585.55,1.03
2025-06-26,Nifty Energy,36179.1,35885.6,36208.9,35873.6,358.55,1
2025-06-26,Nifty Financial Services,27248.4,26882.35,27278.9,26848.05,397.2,1.48
2025-06-26,Nifty FMCG,55118.8,54882.8,55165.9,54709.2,371.55,.68
2025-06-26,Nifty IT,38996.25,38996.65,39103.35,38760.15,-50.05,-.13
2025-06-26,Nifty Media,1743.85,1769.75,1770.85,1739.1,-19.3,-1.09
2025-06-26,Nifty Metal,9544.55,9360.45,9554.9,9354.35,215.35,2.31
2025-06-26,Nifty MNC,28697.65,28565.3,28719.85,28519.95,199.85,.7
2025-06-26,Nifty Pharma,21808.2,21835.9,21860.8,21665.35,3.4,.02
2025-06-26,Nifty PSU Bank,6982.65,6973.45,6990.2,6889.6,29.7,.43
2025-06-26,Nifty Realty,1009.55,1021.25,1022.45,999.35,-10.15,-1
2025-06-26,Nifty India Consumption,11855.45,11787.8,11860.35,11752.7,96.7,.82
2025-06-26,Nifty Commodities,8907.85,8768.8,8918.3,8766,154.25,1.76
2025-06-26,Nifty Dividend Opportunities 50,6100.1,6058.6,6103.15,6046.6,46.35,.77
2025-06-26,Nifty Infrastructure,9355.8,9220.05,9364.9,9218.45,150.3,1.63
2025-06-26,Nifty PSE,10004.95,9902.75,10014.35,9899.85,132.15,1.34
2025-06-26,Nifty Services Sector,33774.4,33371.85,33799.45,33355.75,433.55,1.3
2025-06-26,Nifty50 Shariah,4811.3,4797.35,4816.05,4775.9,12.8,.27
2025-06-26,Nifty500 Shariah,7171.65,7150.45,7174.6,7127.45,33.9,.47
2025-06-26,Nifty Low Volatility 50,25362.3,25211.9,25379.05,25150.8,170.7,.68
2025-06-26,Nifty Alpha 50,53380.35,53445.9,53487.85,53156.45,64.2,.12
2025-06-26,Nifty High Beta 50,3825.2,3798.85,3827.75,3776.35,39.2,1.04
2025-06-26,Nifty100 Equal Weight,33094.35,32839.45,33113.05,32777.6,323.7,.99
2025-06-26,Nifty100 Liquid 15,7175.5,7087.95,7179.7,7086.05,101.0,1.43
2025-06-26,Nifty CPSE,6593.85,6553.45,6601,6530.15,61.55,.94
2025-06-26,Nifty50 Value 20,12959.15,12890.85,12969.5,12860.45,67.15,.52
2025-06-26,Nifty Midcap Liquid 15,15624.55,15620.35,15636.4,15498.3,28.2,.18
2025-06-26,Nifty Shariah 25,8293.8,8261.35,8298.45,8236.35,34.3,.42
2025-06-26,India VIX,12.59,12.9625,13.33,12.515,-0.37,-2.87
2025-06-26,Nifty Growth Sectors 15,11520.85,11527.9,11546.05,11434.1,5.65,.05
2025-06-26,Nifty50 TR 1x Inverse,164.4,166.25,166.3,164.3,-2.0,-1.2
2025-06-26,Nifty50 TR 2x Leverage,21401.6,20937.9,21427.65,20923.7,500.7,2.4
2025-06-26,Nifty50 PR 1x Inverse,199.6,201.85,201.9,199.5,-2.4,-1.19
2025-06-26,Nifty50 PR 2x Leverage,14492.3,14178.3,14509.95,14168.65,339.05,2.4
2025-06-26,NIFTY100 Quality 30,5659.25,5641.35,5662.3,5623.05,24.55,.44
2025-06-26,Nifty Smallcap250 Quality 50,27857.55,27899.15,27950.8,27730.35,61.3,.22
2025-06-26,Nifty Smallcap250 Momentum Quality 100,48149.1,48129.3,48205.85,47872.45,212.05,.44
2025-06-26,Nifty MidSmallcap400 Momentum Quality 100,50896.9,50872.05,50926.5,50582.4,136.2,.27
2025-06-26,Nifty500 Momentum 50,55253.2,55283,55297.95,54792.05,112.8,.2
2025-06-26,Nifty200 Value 30,13162.5,12964.6,13175.9,12947.15,226.85,1.75
2025-06-26,Nifty Top 10 Equal Weight,9993.25,9882.05,10000.95,9874,116.7,1.18
2025-06-26,Nifty500 Multicap Momentum Quality 50,43517.55,43548.5,43595.7,43311.75,56.15,.13
2025-06-26,Nifty Top 15 Equal Weight,10465.25,10384.7,10472.15,10375.55,93.65,.9
2025-06-26,Nifty Top 20 Equal Weight,9300.85,9234.35,9306.2,9225.15,77.95,.85
2025-06-26,Nifty500 Quality 50,19902.6,19841.25,19913.9,19760.75,111.85,.57
2025-06-26,Nifty500 Low Volatility 50,21933.75,21832.6,21947.75,21761.9,121.6,.56
2025-06-26,NIFTY100 ESG,5003.25,4957.55,5005.75,4953.9,54.3,1.1
2025-06-26,NIFTY100 Enhanced ESG,5042.05,4996.05,5044.6,4992.4,54.65,1.1
2025-06-26,NIFTY500 Value 50,14230.35,14059.2,14243.55,14037,205.85,1.47
2025-06-26,NIFTY100 Alpha 30,18592.15,18403.05,18603.9,18367.55,236.7,1.29
2025-06-26,NIFTY50 Equal Weight,32009.75,31710.45,32022.15,31688.15,342.65,1.08
2025-06-26,Nifty500 Equal Weight,14462.75,14456.4,14472.95,14371.9,57.7,.4
2025-06-26,Nifty India Corporate Group Index - Mahindra Group,35603.74,-,-,-,-66.21,-.19
2025-06-26,Nifty India Corporate Group Index - Aditya Birla Group,8263.58,-,-,-,138.34,1.7
2025-06-26,Nifty India Corporate Group Index - Tata Group,16916.45,-,-,-,83.02,.49
2025-06-26,Nifty India Corporate Group Index - Tata Group 25% Cap,15757.35,15653.1,15768.75,15587.1,121.5,.78
