TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-05-08,Nifty 50,24176.15,24233.65,24253.8,24126.65,-150.5,-.62
2026-05-08,Nifty Next 50,71495.6,71776.4,71889.6,71423.9,-357.3,-.5
2026-05-08,Nifty 100,25168.6,25235.7,25247.15,25125.35,-150.9,-.6
2026-05-08,Nifty 200,13920.75,13956.25,13962.9,13897,-71.15,-.51
2026-05-08,Nifty 500,23115.65,23166.05,23185.65,23080.3,-98.35,-.42
2026-05-08,Nifty Midcap 50,17628.2,17636.55,17686.3,17555.45,10.65,.06
2026-05-08,NIFTY Midcap 100,61910.9,62039.15,62113.85,61766.35,-92.25,-.15
2026-05-08,NIFTY Smallcap 100,18737.0,18714.4,18795.8,18669.1,41.35,.22
2026-05-08,Nifty50 Dividend Points,5.53,-,-,-,0.0,-
2026-05-08,Nifty Auto,27259.85,27244.8,27392.15,27082.6,-80.1,-.29
2026-05-08,Nifty Bank,55310.55,55783.95,55797.7,55062.5,-736.85,-1.31
2026-05-08,Nifty Energy,40795.8,41091.5,41133.1,40695.5,-346.15,-.84
2026-05-08,Nifty Financial Services,26011.5,26344.35,26353.15,25953.8,-438.0,-1.66
2026-05-08,Nifty FMCG,51165.9,51107.55,51320.15,50756.85,97.45,.19
2026-05-08,Nifty IT,29394.2,29031.55,29490.6,28961.8,350.7,1.21
2026-05-08,Nifty Media,1472.8,1467.9,1481.65,1465.65,0.6,.04
2026-05-08,Nifty Metal,13050.95,13156,13167.15,13030.4,-114.45,-.87
2026-05-08,Nifty MNC,32399.95,32535.6,32586.4,32348.85,-208.0,-.64
2026-05-08,Nifty Pharma,24110.3,24043.45,24306.75,24030.65,-25.2,-.1
2026-05-08,Nifty PSU Bank,8371.95,8612.05,8613.55,8320.35,-264.65,-3.06
2026-05-08,Nifty Realty,823.6,827.35,829.3,820.2,-3.9,-.47
2026-05-08,Nifty India Consumption,11638.4,11597.95,11682.95,11557.45,19.9,.17
2026-05-08,Nifty Commodities,10345.1,10413,10418.35,10326.2,-87.45,-.84
2026-05-08,Nifty Dividend Opportunities 50,6047.35,6089,6095.5,6039.3,-51.25,-.84
2026-05-08,Nifty Infrastructure,9497.8,9487.95,9525.9,9451.5,-15.15,-.16
2026-05-08,Nifty PSE,10711.2,10742.2,10757.55,10680.6,-53.25,-.49
2026-05-08,Nifty Services Sector,30371.65,30534.95,30565.55,30314.35,-288.55,-.94
2026-05-08,Nifty50 Shariah,4362.4,4342,4377.5,4331.2,10.95,.25
2026-05-08,Nifty500 Shariah,6966.7,6955,6988.35,6941.65,6.55,.09
2026-05-08,Nifty Low Volatility 50,24639.95,24642.6,24711.5,24516.05,-0.6,0
2026-05-08,Nifty Alpha 50,52914.3,53250.95,53251.3,52829.5,-292.8,-.55
2026-05-08,Nifty High Beta 50,4270.7,4276.8,4288.8,4260.85,-6.2,-.14
2026-05-08,Nifty100 Equal Weight,34270.0,34340.4,34395.3,34202.05,-111.95,-.33
2026-05-08,Nifty100 Liquid 15,7308.85,7374.85,7379.95,7286.4,-90.3,-1.22
2026-05-08,Nifty CPSE,7331.55,7351.95,7363.2,7305.7,-34.7,-.47
2026-05-08,Nifty50 Value 20,12155.05,12251.55,12253.45,12135.65,-123.4,-1.01
2026-05-08,Nifty Midcap Liquid 15,16689.85,16651.55,16770.65,16517.25,49.1,.3
2026-05-08,Nifty Shariah 25,7931.75,7905.75,7954.25,7880.2,26.9,.34
2026-05-08,India VIX,16.84,16.62,17.425,16.1625,0.22,1.32
2026-05-08,Nifty Growth Sectors 15,11198.9,11099.25,11250.2,11059.55,70.95,.64
2026-05-08,Nifty50 TR 1x Inverse,177.8,177.4,178.15,177.25,1.1,.62
2026-05-08,Nifty50 TR 2x Leverage,18342.65,18430.5,18460.65,18268.65,-232.45,-1.25
2026-05-08,Nifty50 PR 1x Inverse,217.55,217.05,217.95,216.85,1.4,.65
2026-05-08,Nifty50 PR 2x Leverage,12223.8,12282.35,12302.45,12174.5,-154.9,-1.25
2026-05-08,NIFTY100 Quality 30,5623.85,5619.8,5640.55,5604.2,-1.45,-.03
2026-05-08,Nifty 50 Futures Index,6015.86,-,-,-,-36.79,-.61
2026-05-08,Nifty 50 Arbitrage,2671.18,-,-,-,-0.06,0
2026-05-08,Nifty 50 Futures TR Index,25832.94,-,-,-,-153.77,-.59
2026-05-08,Nifty India Corporate Group Index - Mahindra Group,35829.28,-,-,-,-142.39,-.4
2026-05-08,Nifty India Corporate Group Index - Aditya Birla Group,9552.65,-,-,-,-102.13,-1.06
2026-05-08,Nifty India Corporate Group Index - Tata Group,14804.39,-,-,-,27.32,.18
2026-05-08,Nifty India Corporate Group Index - Tata Group 25% Cap,14818.1,14748.7,14908.15,14638.15,45.25,.31
2026-05-08,Nifty Private Bank,26561.7,26642,26649.25,26414.95,-220.15,-.82
2026-05-08,Nifty Smallcap 250,17437.5,17416.4,17506.4,17389.95,28.5,.16
2026-05-08,Nifty Smallcap 50,9174.55,9179.95,9208.25,9148.15,5.95,.06
2026-05-08,Nifty Midcap 150,22772.4,22824.5,22846.7,22728,-32.55,-.14
2026-05-08,Nifty Midcap Select,14491.75,14547.5,14590.6,14459.55,-59.7,-.41
2026-05-08,NIFTY LargeMidcap 250,16558.45,16599.35,16608.6,16531,-60.25,-.36
2026-05-08,NIFTY SME EMERGE,14159.8,14163.05,14204.3,14144.45,10.4,.07
2026-05-08,Nifty Oil & Gas,11598.85,11658.85,11661.85,11554.15,-109.75,-.94
2026-05-08,Nifty Financial Services 25/50,28478.95,28829.85,28845,28428.8,-438.45,-1.52
2026-05-08,Nifty Healthcare Index,15416.8,15340.3,15521.65,15324.85,25.7,.17
2026-05-08,Nifty500 Multicap 50:25:25,16294.7,16319.65,16346.9,16267.95,-45.45,-.28
2026-05-08,Nifty Microcap 250,24002.8,24054.15,24153.85,23975.35,-20.65,-.09
