TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-04-30,Nifty 50,23997.55,23996.95,24087.45,23796.85,-180.1,-.74
2026-04-30,Nifty Next 50,69643.9,70127.7,70165.25,69057,-877.9,-1.24
2026-04-30,Nifty 100,24896.0,24927.2,24984.8,24688.15,-210.1,-.84
2026-04-30,Nifty 200,13705.55,13735.5,13753.6,13594.45,-119.55,-.86
2026-04-30,Nifty 500,22683.55,22736.8,22759,22498,-187.45,-.82
2026-04-30,Nifty Midcap 50,16882.5,16959.55,16962.35,16741.9,-146.8,-.86
2026-04-30,NIFTY Midcap 100,59784.85,60148.9,60156.45,59323,-592.05,-.98
2026-04-30,NIFTY Smallcap 100,18007.15,18073.5,18097.75,17816.5,-86.0,-.48
2026-04-30,Nifty50 Dividend Points,5.53,-,-,-,0.0,-
2026-04-30,Nifty Auto,25917.6,25855.45,26034,25441.55,-168.15,-.64
2026-04-30,Nifty Bank,54863.35,54880.65,55111.6,54440.25,-540.25,-.98
2026-04-30,Nifty Energy,40771.9,40883.35,40898.9,40385.45,-189.5,-.46
2026-04-30,Nifty Financial Services,25657.35,25717.6,25767.4,25491.45,-256.6,-.99
2026-04-30,Nifty FMCG,51072.1,51723.45,51829.1,50680.1,-699.7,-1.35
2026-04-30,Nifty IT,29353.9,29287.3,29543.1,29012.7,108.7,.37
2026-04-30,Nifty Media,1456.0,1459.05,1467.35,1439.1,-7.6,-.52
2026-04-30,Nifty Metal,12833.05,13056,13056.1,12805.85,-278.3,-2.12
2026-04-30,Nifty MNC,31886.6,32104.35,32113.7,31622.75,-292.1,-.91
2026-04-30,Nifty Pharma,23267.7,23191.95,23375.1,23054.85,6.85,.03
2026-04-30,Nifty PSU Bank,8482.6,8556.4,8556.4,8415.25,-145.1,-1.68
2026-04-30,Nifty Realty,793.55,802.9,804.15,785.95,-12.05,-1.5
2026-04-30,Nifty India Consumption,11417.3,11415.2,11453.05,11286.3,-102.65,-.89
2026-04-30,Nifty Commodities,10238.1,10299.95,10300.4,10157.15,-114.8,-1.11
