TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-07-01,Nifty 50,25541.8,25551.35,25593.4,25501.8,24.75,.1
2025-07-01,Nifty Next 50,68930.2,69163.3,69179.25,68669.45,-68.0,-.1
2025-07-01,Nifty 100,26156.1,26179.35,26209.9,26107.35,16.6,.06
2025-07-01,Nifty 200,14260.5,14276.15,14289.35,14226.5,7.85,.06
2025-07-01,Nifty 500,23615.45,23659.75,23669.95,23558.9,-1.75,-.01
2025-07-01,Nifty Midcap 50,16851.55,16881,16894.9,16754.45,5.35,.03
2025-07-01,NIFTY Midcap 100,59750.05,59876.4,59911.95,59435.25,8.85,.01
2025-07-01,NIFTY Smallcap 100,19055.7,19144.3,19153.7,18992.95,-19.4,-.1
2025-07-01,Nifty50 Dividend Points,122.03,-,-,-,0.0,-
2025-07-01,Nifty Auto,23824.0,23927.2,23994.25,23745.8,-48.55,-.2
2025-07-01,Nifty Bank,57459.45,57375.8,57533.85,57150.35,146.7,.26
2025-07-01,Nifty Energy,36480.1,36661.55,36702.65,36423.6,-88.55,-.24
2025-07-01,Nifty Financial Services,27124.2,27190.9,27212.75,27069.05,-50.25,-.18
2025-07-01,Nifty FMCG,54502.95,54997.5,55022.05,54396.95,-380.95,-.69
2025-07-01,Nifty IT,38833.15,39004.65,39282.95,38725.25,-116.85,-.3
2025-07-01,Nifty Media,1731.4,1758,1760.55,1727.35,-23.05,-1.31
2025-07-01,Nifty Metal,9564.55,9551.95,9573.95,9453.3,29.75,.31
2025-07-01,Nifty MNC,28777.4,29030.55,29030.6,28711.05,-160.3,-.55
2025-07-01,Nifty Pharma,22041.25,22097.9,22124.05,21856.2,2.55,.01
2025-07-01,Nifty PSU Bank,7253.6,7208.85,7271.15,7123.65,51.2,.71
2025-07-01,Nifty Realty,984.2,992.9,994.85,977.35,-2.35,-.24
2025-07-01,Nifty India Consumption,11830.95,11878.3,11895.75,11816.65,-11.9,-.1
2025-07-01,Nifty Commodities,8966.4,8950.7,8977.15,8923.2,28.45,.32
2025-07-01,Nifty Dividend Opportunities 50,6111.1,6142.35,6148.45,6100.3,-21.45,-.35
2025-07-01,Nifty Infrastructure,9451.25,9426.65,9467.8,9418.5,41.9,.45
2025-07-01,Nifty PSE,10086.7,10125.15,10138.55,10069.25,-6.95,-.07
2025-07-01,Nifty Services Sector,33695.8,33778.55,33816.25,33645,-44.4,-.13
2025-07-01,Nifty50 Shariah,4812.65,4839.1,4849.95,4801.45,-13.25,-.27
2025-07-01,Nifty500 Shariah,7201.6,7243.95,7247.1,7186.6,-26.4,-.37
2025-07-01,Nifty Low Volatility 50,25361.85,25451.55,25468.65,25313.35,-18.7,-.07
2025-07-01,Nifty Alpha 50,53604.85,53957.35,53984.85,53329.8,-295.6,-.55
2025-07-01,Nifty High Beta 50,3872.5,3883.75,3885.7,3844.5,3.2,.08
2025-07-01,Nifty100 Equal Weight,33277.6,33367.25,33388.6,33191.7,-9.65,-.03
2025-07-01,Nifty100 Liquid 15,7202.8,7189.45,7211.05,7181.05,17.2,.24
2025-07-01,Nifty CPSE,6641.35,6664.15,6681.8,6631.3,4.35,.07
2025-07-01,Nifty50 Value 20,12920.55,12977.25,12998.4,12902.2,-40.9,-.32
2025-07-01,Nifty Midcap Liquid 15,15776.1,15769.35,15800.9,15634.35,26.2,.17
2025-07-01,Nifty Shariah 25,8308.3,8346.15,8369.05,8284.7,-16.9,-.2
2025-07-01,India VIX,12.53,12.785,12.9925,12.4375,-0.26,-2.01
2025-07-01,Nifty Growth Sectors 15,11533.05,11559,11573.75,11503.5,2.2,.02
2025-07-01,Nifty50 TR 1x Inverse,164.35,164.25,164.6,164,-0.1,-.06
2025-07-01,Nifty50 TR 2x Leverage,21437.75,21453.75,21523.9,21372.2,38.3,.18
2025-07-01,Nifty50 PR 1x Inverse,199.8,199.75,200.1,199.4,-0.2,-.1
2025-07-01,Nifty50 PR 2x Leverage,14472.7,14483.55,14530.9,14428.5,25.85,.18
2025-07-01,NIFTY100 Quality 30,5654.4,5681.25,5694.7,5644.25,-12.1,-.21
2025-07-01,Nifty500 Momentum 50,55102.05,55379.05,55427.85,54871.8,-230.8,-.42
2025-07-01,Nifty200 Value 30,13314.4,13329.7,13334.8,13207.6,3.65,.03
2025-07-01,Nifty Top 10 Equal Weight,9932.5,9942.8,9959.9,9914.7,-2.95,-.03
2025-07-01,Nifty500 Multicap Momentum Quality 50,43749.3,44049.25,44071.05,43604.3,-242.95,-.55
2025-07-01,Nifty Top 15 Equal Weight,10412.05,10420.25,10439.65,10393.8,-0.95,-.01
2025-07-01,Nifty Top 20 Equal Weight,9278.6,9296.2,9312.7,9264.65,-1.55,-.02
2025-07-01,Nifty500 Quality 50,20047.7,20212.45,20217.1,20010.9,-92.55,-.46
2025-07-01,Nifty500 Low Volatility 50,22000.75,22011.1,22040.35,21903.7,47.35,.22
2025-07-01,NIFTY100 ESG,5004.0,5023.75,5027.25,4994.9,-10.2,-.2
2025-07-01,NIFTY100 Enhanced ESG,5042.1,5062,5065.7,5032.75,-10.2,-.2
2025-07-01,NIFTY500 Value 50,14380.15,14389.5,14393.8,14279.85,14.75,.1
2025-07-01,NIFTY100 Alpha 30,18683.8,18741.95,18757.45,18648.9,-14.75,-.08
2025-07-01,NIFTY50 Equal Weight,32062.9,32120.4,32156.65,32000.35,9.15,.03
2025-07-01,Nifty500 Equal Weight,14616.5,14687,14690.65,14565.95,-31.45,-.21
2025-07-01,Nifty 50 Futures Index,6729.3,-,-,-,7.64,.11
2025-07-01,Nifty 50 Arbitrage,2518.61,-,-,-,-0.15,-.01
2025-07-01,Nifty 50 Futures TR Index,27448.99,-,-,-,35.67,.13
2025-07-01,Nifty India Corporate Group Index - Mahindra Group,35198.52,-,-,-,-150.45,-.43
2025-07-01,Nifty India Corporate Group Index - Aditya Birla Group,8361.9,-,-,-,41.98,.5
2025-07-01,Nifty India Corporate Group Index - Tata Group,16863.52,-,-,-,-81.39,-.48
2025-07-01,Nifty India Corporate Group Index - Tata Group 25% Cap,15683.95,15760.8,15773.1,15642.7,-62.2,-.4
2025-07-01,Nifty Private Bank,28288.95,28289.15,28314,28149.9,34.35,.12
2025-07-01,Nifty Smallcap 250,17762.0,17849.95,17855.1,17695.1,-35.8,-.2
2025-07-01,Nifty Smallcap 50,9189.1,9221.5,9226.25,9150.25,1.8,.02
2025-07-01,Nifty Midcap 150,21951.05,22038.05,22048.25,21859.7,-37.6,-.17
2025-07-01,Nifty Midcap Select,13416.15,13462.45,13464.25,13319.3,-17.7,-.13
2025-07-01,NIFTY LargeMidcap 250,16563.3,16603.5,16610.4,16514.5,-8.95,-.05
2025-07-01,NIFTY SME EMERGE,14812.74,-,-,-,29.16,.2
2025-07-01,Nifty Oil & Gas,11858.75,11816.35,11875.2,11792.2,57.8,.49
2025-07-01,Nifty Financial Services 25/50,29323.85,29436.2,29455.35,29247.3,-95.55,-.32
2025-07-01,Nifty Healthcare Index,14494.2,14536.7,14554.25,14390.9,30.4,.21
2025-07-01,Nifty500 Multicap 50:25:25,16509.25,16553.4,16559,16462.9,-10.15,-.06
2025-07-01,Nifty Microcap 250,24214.55,24320.75,24365.05,24138.75,15.4,.06
2025-07-01,Nifty Total Market,13290.8,13317.05,13322.7,13259.25,-0.65,0
2025-07-01,Nifty India Digital,9196.05,9234.65,9268.45,9167.8,-37.35,-.4
2025-07-01,Nifty Mobility,20936.75,21019.05,21035.5,20886.7,-47.8,-.23
2025-07-01,Nifty India Defence,8910.25,8914.55,9022.25,8882.7,39.85,.45
2025-07-01,Nifty Financial Services Ex-Bank,30901.95,30912.7,30987.1,30743.75,-7.95,-.03
2025-07-01,Nifty Housing,11567.45,11575.55,11587.1,11528.55,13.55,.12
2025-07-01,Nifty Transportation & Logistics,23192.1,23309.1,23334.9,23156.35,-71.9,-.31
2025-07-01,Nifty MidSmall Financial Services,19266.65,19139.6,19281.05,19057.7,161.8,.85
2025-07-01,Nifty MidSmall Healthcare,43356.55,43597.5,43604.7,43050.85,-103.3,-.24
2025-07-01,Nifty MidSmall IT & Telecom,10484.35,10519.65,10553.8,10414,-3.1,-.03
2025-07-01,Nifty MidSmall India Consumption,19655.0,19802.5,19838.8,19579.75,-128.15,-.65
2025-07-01,Nifty REITs & InvITs,1210.18,-,-,-,4.73,.39
2025-07-01,Nifty Core Housing,16288.3,16296.3,16340.1,16225.4,35.1,.22
2025-07-01,Nifty500 Multicap Infrastructure 50:30:20,14535.0,14549.75,14583.9,14477.45,24.75,.17
2025-07-01,Nifty Rural,15083.35,15115.8,15132,15054.85,-16.8,-.11
2025-07-01,Nifty Capital Markets,4724.5,4745.3,4751.3,4694.15,-5.6,-.12
2025-07-01,Nifty India New Age Consumption,11829.45,11862.75,11870.55,11792.05,-21.8,-.18
2025-07-01,Nifty India Select 5 Corporate Groups (MAATR),37506.5,37481.8,37675.25,37434.3,71.1,.19
2025-07-01,Nifty India Railways PSU,3856.97,-,-,-,-16.99,-.44
2025-07-01,Nifty Consumer Durables,38508.5,38343.5,38556.85,38224.1,66.8,.17
2025-07-01,Nifty Non-Cyclical Consumer,16187.5,16273.95,16281.6,16158.85,-65.1,-.4
2025-07-01,Nifty500 Multicap India Manufacturing 50:30:20,15315.1,15307.4,15324.2,15246.05,34.5,.23
2025-07-01,Nifty EV & New Age Automotive,2928.05,2950.4,2952.7,2918.8,-14.5,-.49
2025-07-01,Nifty500 LargeMidSmall Equal-Cap Weighted,18245.85,18305.5,18310.5,18188.35,-18.85,-.1
2025-07-01,Nifty India Tourism,9304.25,9292.15,9332.6,9249.55,14.95,.16
2025-07-01,Nifty MidSmallcap 400,20468.75,20557.05,20562.45,20388.5,-37.25,-.18
2025-07-01,Nifty IPO,2078.45,2089.25,2092.6,2070.3,-5.05,-.24
2025-07-01,Nifty India Internet,1346.63,-,-,-,-8.52,-.63
2025-07-01,Nifty Chemicals,31573.93,-,-,-,-321.53,-1.01
2025-07-01,Nifty India Infrastructure & Logistics,11820.06,-,-,-,6.73,.06
2025-07-01,Nifty Waves,2230.33,-,-,-,-2.56,-.11
2025-07-01,Nifty500 Multifactor MQVLv 50,31755.9,31980,31993.8,31695.1,-155.85,-.49
2025-07-01,Nifty500 Flexicap Quality 30,10876.61,-,-,-,-21.47,-.2
2025-07-01,NIFTY Alpha Low-Volatility 30,27171.95,27254.9,27282.7,27122,-16.95,-.06
2025-07-01,Nifty100 Low Volatility 30,20176.85,20231.5,20257.3,20136.95,11.1,.06
2025-07-01,NIFTY Quality Low-Volatility 30,17155.5,17259.6,17277.35,17122.55,-72.15,-.42
2025-07-01,NIFTY Alpha Quality Low-Volatility 30,22450.15,22602.05,22609.45,22405.35,-89.85,-.4
2025-07-01,NIFTY Alpha Quality Value Low-Volatility 30,20629.8,20760,20790.45,20588.4,-91.1,-.44
2025-07-01,NIFTY200 Quality 30,20962.7,21083.85,21149.85,20921,-62.7,-.3
2025-07-01,NIFTY Midcap150 Quality 50,24938.9,25161.25,25168.25,24870.45,-175.8,-.7
2025-07-01,Nifty200 Momentum 30,31912.0,31906.7,32022.2,31801.25,10.85,.03
2025-07-01,Nifty India Manufacturing,14560.0,14577.15,14584.65,14500,11.2,.08
2025-07-01,Nifty100 ESG Sector Leaders,4274.85,4277.1,4285.7,4268.35,4.7,.11
2025-07-01,Nifty200 Alpha 30,25897.8,25905.2,25952.4,25750.25,-20.75,-.08
2025-07-01,Nifty Midcap150 Momentum 50,63676.25,64046.45,64079.75,63399,-303.2,-.47
2025-07-01,Nifty Smallcap250 Quality 50,28086.4,28255.4,28271.35,27997.35,-93.05,-.33
2025-07-01,Nifty Smallcap250 Momentum Quality 100,48301.6,48715.85,48723.1,48178.1,-262.8,-.54
2025-07-01,Nifty MidSmallcap400 Momentum Quality 100,50931.55,51405.7,51413.45,50754,-359.75,-.7
2025-07-01,Nifty 8-13 yr G-Sec,2936.85,2931.57,2936.85,2931.55,5.81,.2
2025-07-01,Nifty 4-8 yr G-Sec Index,3167.26,3162.44,3167.6,3162.4,5.4,.17
2025-07-01,Nifty 11-15 yr G-Sec Index,3225.44,3219.63,3225.44,3219.62,6.41,.2
2025-07-01,Nifty 15 yr and above G-Sec Index,3482.31,3471.41,3482.31,3471.4,11.57,.33
2025-07-01,Nifty Composite G-sec Index,3022.68,3016.58,3022.68,3016.56,6.65,.22
2025-07-01,Nifty 10 yr Benchmark G-Sec,2600.0,2596.19,2600,2596.13,4.25,.16
2025-07-01,Nifty 10 yr Benchmark G-Sec (Clean Price),916.17,914.81,916.17,914.79,1.35,.15
2025-07-01,Nifty BHARAT Bond Index - April 2030,1526.23,1525.82,1526.23,1525.79,0.71,.05
2025-07-01,Nifty BHARAT Bond Index - April 2031,1392.61,1392.07,1392.61,1391.46,0.8,.06
2025-07-01,Nifty BHARAT Bond Index - April 2032,1269.51,1269.93,1269.93,1268.77,-0.18,-.01
2025-07-01,Nifty BHARAT Bond Index - April 2033,1235.66,1235.59,1235.66,1235.58,0.3,.02
2025-07-01,Nifty 1D Rate Index,2444.99,-,-,-,0.35,.01
2025-07-01,Nifty50 USD,10347.81,-,-,-,38.05,.37
