TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-11-20,Nifty 50,26192.15,26132.1,26246.65,26063.2,139.5,.54
2025-11-20,Nifty Next 50,69567.75,69897.05,69898.85,69489.6,-68.1,-.1
2025-11-20,Nifty 100,26755.5,26724.8,26815.95,26652.75,115.0,.43
2025-11-20,Nifty 200,14583.8,14579.2,14620.4,14542.75,51.95,.36
2025-11-20,Nifty 500,23975.45,23984.4,24032.1,23918.8,69.15,.29
2025-11-20,Nifty Midcap 50,17376.35,17448.6,17454.6,17354.4,-0.45,0
2025-11-20,NIFTY Midcap 100,60963.55,61172.7,61205,60893.4,14.5,.02
2025-11-20,NIFTY Smallcap 100,18067.25,18146.55,18176.5,18059.3,-8.7,-.05
2025-11-20,Nifty50 Dividend Points,249.14,-,-,-,0.0,-
2025-11-20,Nifty Auto,27554.0,27564.85,27625,27441.15,119.55,.44
2025-11-20,Nifty Bank,59347.7,59308.2,59440.1,59125.25,131.65,.22
2025-11-20,Nifty Energy,36232.7,36244.6,36383,36192.1,100.4,.28
2025-11-20,Nifty Financial Services,27861.35,27698.7,27903.85,27624.45,217.65,.79
2025-11-20,Nifty FMCG,55426.7,55460.55,55863.25,55362.45,45.9,.08
2025-11-20,Nifty IT,37043.3,37228.05,37278.75,36964.35,-1.35,0
2025-11-20,Nifty Media,1455.55,1478.85,1481.35,1452.85,-22.75,-1.54
2025-11-20,Nifty Metal,10386.05,10446.7,10454.25,10370.25,1.9,.02
2025-11-20,Nifty MNC,30247.75,30326.7,30367.3,30222.55,40.85,.14
2025-11-20,Nifty Pharma,22687.55,22801.05,22802.1,22638.6,-40.1,-.18
2025-11-20,Nifty PSU Bank,8500.35,8619.1,8624.8,8483.9,-76.05,-.89
2025-11-20,Nifty Realty,922.8,926.9,927.95,918.6,-1.25,-.14
2025-11-20,Nifty India Consumption,12499.3,12511.45,12537.05,12488.9,18.2,.15
2025-11-20,Nifty Commodities,9275.8,9297.25,9309.35,9261.05,25.7,.28
2025-11-20,Nifty Dividend Opportunities 50,6243.65,6266.35,6269.95,6235.45,-0.45,-.01
2025-11-20,Nifty Infrastructure,9692.3,9669.45,9723,9655.55,54.9,.57
2025-11-20,Nifty PSE,9950.95,9988.5,10010.55,9936.45,-9.15,-.09
2025-11-20,Nifty Services Sector,34033.2,33948.4,34104.9,33851,164.85,.49
2025-11-20,Nifty50 Shariah,4763.15,4785.65,4787.8,4758,-4.05,-.08
2025-11-20,Nifty500 Shariah,7178.4,7208,7208,7170.85,-4.3,-.06
2025-11-20,Nifty Low Volatility 50,25670.3,25686.95,25738.7,25620.95,63.7,.25
2025-11-20,Nifty Alpha 50,52176.95,52201.5,52392.25,52094.55,170.45,.33
2025-11-20,Nifty High Beta 50,3969.9,4003.75,4004.35,3965.4,-15.65,-.39
2025-11-20,Nifty100 Equal Weight,34060.95,34137.7,34161.45,34025.3,46.6,.14
2025-11-20,Nifty100 Liquid 15,7598.45,7583.75,7617.6,7565.05,41.15,.54
2025-11-20,Nifty CPSE,6488.05,6499.4,6529.8,6478.9,10.1,.16
2025-11-20,Nifty50 Value 20,13110.05,13134.45,13138.4,13090.3,12.2,.09
2025-11-20,Nifty Midcap Liquid 15,16585.15,16671.85,16689,16562.4,1.25,.01
2025-11-20,Nifty Shariah 25,8505.75,8524,8540.95,8494.8,6.85,.08
2025-11-20,India VIX,12.14,11.9725,12.3775,11.055,0.16,1.36
2025-11-20,Nifty Growth Sectors 15,12306.9,12374.65,12374.65,12296.8,-15.55,-.13
2025-11-20,Nifty50 TR 1x Inverse,162.45,162.8,163.25,162.1,-0.85,-.52
2025-11-20,Nifty50 TR 2x Leverage,22248.4,22146.9,22339.75,22031.9,232.6,1.06
2025-11-20,Nifty50 PR 1x Inverse,198.5,199,199.5,198.1,-1.05,-.53
2025-11-20,Nifty50 PR 2x Leverage,14868.4,14800.55,14929.45,14723.7,155.45,1.06
2025-11-20,NIFTY100 Quality 30,5816.7,5821.9,5830.9,5805.4,14.5,.25
2025-11-20,Nifty India Corporate Group Index - Mahindra Group,38691.81,-,-,-,216.38,.56
2025-11-20,Nifty India Corporate Group Index - Tata Group,16019.1,-,-,-,0.51,0
2025-11-20,Nifty India Corporate Group Index - Aditya Birla Group,8693.7,-,-,-,-21.86,-.25
2025-11-20,Nifty Conglomerate 50,14963.85,-,-,-,82.35,.55
2025-11-20,Nifty India Infrastructure & Logistics,11617.3,11640.75,11660.65,11605.7,17.2,.15
2025-11-20,Nifty India FPI 150,1622.05,1622.3,1626.4,1618,5.75,.36
2025-11-20,Nifty Waves,1974.65,1986.4,1998.45,1972.05,-6.1,-.31
2025-11-20,Nifty500 Healthcare,19038.65,19100.15,19103.55,18988.15,-7.55,-.04
2025-11-20,Nifty India Corporate Group Index - Tata Group 25% Cap,15044.95,15070.65,15107.45,15025.4,6.1,.04
2025-11-20,Nifty Private Bank,28585.05,28545,28627.4,28441,89.55,.31
2025-11-20,Nifty Smallcap 250,16934.45,17014.4,17021.6,16923.3,-16.35,-.1
2025-11-20,Nifty Smallcap 50,8776.85,8817.75,8845.55,8770,-3.45,-.04
2025-11-20,Nifty Midcap 150,22406.75,22490.55,22494.8,22382.85,-7.9,-.04
2025-11-20,Nifty Midcap Select,13992.2,14068.1,14072.8,13972.6,-8.4,-.06
2025-11-20,NIFTY LargeMidcap 250,16925.0,16947.1,16970.35,16903.9,33.25,.2
2025-11-20,NIFTY SME EMERGE,15501.2,15522.55,15592.6,15489.3,1.05,.01
2025-11-20,Nifty Oil & Gas,12208.25,12186.4,12244.15,12155.2,66.65,.55
2025-11-20,Nifty Financial Services 25/50,30403.5,30272.15,30463.35,30183.8,210.0,.7
2025-11-20,Nifty Healthcare Index,14879.6,14943.05,14944.45,14840.95,-16.55,-.11
2025-11-20,Nifty500 Multicap 50:25:25,16588.7,16613.75,16627.5,16566.4,30.65,.19
2025-11-20,Nifty Microcap 250,23407.6,23532.2,23562.75,23397.05,-74.75,-.32
2025-11-20,Nifty Total Market,13468.55,13476.05,13500.3,13439.2,35.8,.27
2025-11-20,Nifty India Digital,9473.2,9524.2,9524.3,9463.6,-15.1,-.16
2025-11-20,Nifty Mobility,23149.55,23166.3,23211.6,23099.4,94.15,.41
2025-11-20,Nifty India Defence,8296.85,8287.7,8375.2,8268.5,46.65,.57
2025-11-20,Nifty Financial Services Ex-Bank,32091.95,31965.2,32187.25,31828.4,283.75,.89
2025-11-20,Nifty Housing,11864.85,11894,11894.8,11834.4,5.65,.05
2025-11-20,Nifty Transportation & Logistics,26013.9,26069,26091.75,25976.85,63.3,.24
2025-11-20,Nifty MidSmall Financial Services,20590.25,20679.35,20699.95,20570.4,-13.85,-.07
2025-11-20,Nifty MidSmall Healthcare,43933.3,44040.95,44078.6,43831.8,-4.75,-.01
2025-11-20,Nifty MidSmall IT & Telecom,10285.4,10384.2,10386.9,10272.15,-39.65,-.38
2025-11-20,Nifty MidSmall India Consumption,19664.3,19735.5,19780.25,19636.45,2.8,.01
2025-11-20,Nifty REITs & InvITs,1350.76,-,-,-,6.51,.48
2025-11-20,Nifty Core Housing,15962.9,16040.6,16040.6,15931.75,-31.2,-.2
2025-11-20,Nifty500 Multicap Infrastructure 50:30:20,14650.4,14653.95,14694.3,14626.75,49.4,.34
2025-11-20,Nifty Rural,16151.55,16165.05,16189.25,16133.15,35.15,.22
2025-11-20,Nifty Capital Markets,4789.85,4794.35,4835.6,4774.45,19.65,.41
2025-11-20,Nifty India New Age Consumption,12186.85,12213.85,12224.9,12175.95,9.85,.08
2025-11-20,Nifty India Select 5 Corporate Groups (MAATR),38514.55,38548.25,38643.6,38481.6,188.0,.49
2025-11-20,Nifty India Railways PSU,3410.76,-,-,-,-13.46,-.39
2025-11-20,Nifty Consumer Durables,38382.75,38683.75,38692.65,38333.85,-203.05,-.53
2025-11-20,Nifty Non-Cyclical Consumer,16443.35,16482.3,16506.8,16428.2,-7.45,-.05
2025-11-20,Nifty500 Multicap India Manufacturing 50:30:20,16003.5,16023.1,16040.75,15970.85,52.15,.33
2025-11-20,Nifty EV & New Age Automotive,3139.2,3146.2,3147.2,3135.5,3.75,.12
2025-11-20,Nifty500 LargeMidSmall Equal-Cap Weighted,18224.3,18268.15,18268.9,18211.5,18.6,.1
2025-11-20,Nifty India Tourism,8935.75,8897.35,8984.6,8879.9,51.85,.58
2025-11-20,Nifty MidSmallcap 400,20398.75,20481.95,20484.9,20383.2,-11.5,-.06
2025-11-20,Nifty IPO,2093.15,2107.95,2113.65,2091.2,-9.1,-.43
2025-11-20,Nifty India Internet,1464.65,1472.5,1474.2,1463.3,-2.15,-.15
2025-11-20,Nifty Chemicals,29142.6,29117.75,29261.7,29087.25,117.6,.41
2025-11-20,Nifty100 Low Volatility 30,21052.75,21084.15,21102.9,21007.25,28.6,.14
2025-11-20,NIFTY Quality Low-Volatility 30,17687.8,17702.45,17728.5,17661.35,35.85,.2
2025-11-20,NIFTY Alpha Quality Low-Volatility 30,22970.25,23001.1,23035.5,22939.9,45.6,.2
2025-11-20,NIFTY Alpha Quality Value Low-Volatility 30,21352.85,21392.35,21402.65,21321.05,30.95,.15
2025-11-20,NIFTY200 Quality 30,21414.25,21496.9,21528.2,21387.3,-5.4,-.03
2025-11-20,NIFTY Midcap150 Quality 50,24448.65,24542.6,24543.65,24422.2,-22.6,-.09
2025-11-20,Nifty200 Momentum 30,32170.0,32078.55,32278.85,31958.6,201.55,.63
2025-11-20,Nifty India Manufacturing,15344.85,15378.75,15384.6,15324.35,31.1,.2
2025-11-20,Nifty100 ESG Sector Leaders,4363.35,4356.55,4374.15,4344.65,21.1,.49
2025-11-20,Nifty200 Alpha 30,25867.1,25872.3,25957.05,25778.65,105.6,.41
2025-11-20,Nifty Midcap150 Momentum 50,63645.9,63732.7,63867.15,63582.9,100.95,.16
2025-11-20,Nifty Smallcap250 Quality 50,26097.4,26154.6,26200.7,26070.65,17.0,.07
2025-11-20,Nifty Smallcap250 Momentum Quality 100,45308.6,45442.45,45487.55,45256.85,34.85,.08
2025-11-20,Nifty MidSmallcap400 Momentum Quality 100,49636.7,49719.45,49826.95,49582,88.0,.18
2025-11-20,Nifty500 Momentum 50,54875.35,54693.85,55028.9,54542.2,412.35,.76
2025-11-20,Nifty200 Value 30,14187.95,14278.5,14283.6,14168.5,-30.25,-.21
2025-11-20,Nifty Top 10 Equal Weight,9990.2,9966.25,10011.2,9946.55,47.55,.48
2025-11-20,Nifty500 Multicap Momentum Quality 50,43030.45,43068.45,43155.25,42942.5,131.65,.31
2025-11-20,Nifty Top 15 Equal Weight,11022.05,11008.95,11045.3,10984.6,46.95,.43
2025-11-20,Nifty Top 20 Equal Weight,9703.0,9713.9,9728.75,9684.15,19.45,.2
2025-11-20,Nifty500 Quality 50,19444.1,19493.35,19539.1,19421.35,14.05,.07
2025-11-20,Nifty500 Low Volatility 50,22874.3,22857.65,22914.45,22755.9,105.5,.46
2025-11-20,NIFTY100 ESG,5181.1,5183.45,5193.85,5166,15.45,.3
2025-11-20,NIFTY100 Enhanced ESG,5223.85,5226.2,5236.6,5208.45,15.75,.3
2025-11-20,NIFTY500 Value 50,15097.95,15214.45,15219.9,15080.6,-51.45,-.34
