TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-09-30,Nifty 50,24611.1,24691.95,24731.8,24587.7,-23.8,-.1
2025-09-30,Nifty Next 50,67845.15,67938.05,68161.25,67571.7,10.05,.01
2025-09-30,Nifty 100,25295.15,25370.15,25415.45,25258.3,-19.7,-.08
2025-09-30,Nifty 200,13739.95,13781.4,13802.65,13709.1,-8.95,-.07
2025-09-30,Nifty 500,22734.1,22793.65,22829.2,22669.3,-5.0,-.02
2025-09-30,Nifty Midcap 50,15945.4,15995.9,16021.15,15850.95,-3.2,-.02
2025-09-30,NIFTY Midcap 100,56529.3,56713.7,56788.75,56195.95,-3.85,-.01
2025-09-30,NIFTY Smallcap 100,17562.75,17599.7,17640.45,17446.5,14.1,.08
2025-09-30,Nifty50 Dividend Points,210.91,-,-,-,0.0,-
2025-09-30,Nifty Auto,26542.35,26451.65,26591.65,26328.05,105.8,.4
2025-09-30,Nifty Bank,54635.85,54705.5,54793.05,54502.95,174.85,.32
2025-09-30,Nifty Energy,34999.65,35144.55,35203.3,34861.1,-69.5,-.2
2025-09-30,Nifty Financial Services,26022.1,26100.9,26133.15,25970.95,15.1,.06
2025-09-30,Nifty FMCG,54710.7,54974.55,55069.25,54522.2,-235.1,-.43
2025-09-30,Nifty IT,33655.1,33789.7,33922.6,33634.3,-37.95,-.11
2025-09-30,Nifty Media,1542.95,1559.3,1563,1538.15,-19.15,-1.23
2025-09-30,Nifty Metal,10038.15,9978.45,10082.75,9963.65,115.05,1.16
2025-09-30,Nifty MNC,29829.95,29853.2,29897.7,29699.25,36.3,.12
2025-09-30,Nifty Pharma,21454.25,21509.05,21594.25,21365.9,-21.05,-.1
2025-09-30,Nifty PSU Bank,7526.75,7404.35,7548.15,7395.8,136.0,1.84
2025-09-30,Nifty Realty,867.6,877.15,877.25,862.7,-7.15,-.82
2025-09-30,Nifty India Consumption,12063.25,12109.45,12137.15,12044.05,-45.1,-.37
2025-09-30,Nifty Commodities,8985.9,8977.4,9008.3,8956.3,34.4,.38
2025-09-30,Nifty Dividend Opportunities 50,5915.5,5916.75,5933.4,5900.1,9.35,.16
2025-09-30,Nifty Infrastructure,9007.2,9051.4,9069.15,8999.65,-44.65,-.49
2025-09-30,Nifty PSE,9800.85,9807.6,9844.8,9752.95,27.75,.28
2025-09-30,Nifty Services Sector,31851.4,31963.9,32018.2,31826.4,-39.75,-.12
2025-09-30,Nifty50 Shariah,4507.25,4505.95,4524.8,4502.55,8.95,.2
2025-09-30,Nifty500 Shariah,6932.5,6946.9,6960,6909.05,1.5,.02
2025-09-30,Nifty Low Volatility 50,24555.3,24615.8,24705.5,24506.85,-4.1,-.02
2025-09-30,Nifty Alpha 50,48722.95,49254,49294.95,48490.95,-442.85,-.9
2025-09-30,Nifty High Beta 50,3702.7,3706.95,3714.1,3674.65,8.1,.22
2025-09-30,Nifty100 Equal Weight,32812.7,32857.1,32974.3,32717.95,2.5,.01
2025-09-30,Nifty100 Liquid 15,7103.4,7118.7,7135.6,7097.4,-12.3,-.17
2025-09-30,Nifty CPSE,6459.35,6475.15,6503.65,6433.45,12.45,.19
2025-09-30,Nifty50 Value 20,12472.75,12501.9,12529.75,12458.9,-7.55,-.06
2025-09-30,Nifty Midcap Liquid 15,14747.25,14840.5,14869.7,14647.95,-45.1,-.3
2025-09-30,Nifty Shariah 25,8011.7,8018.65,8048.85,7992.1,9.3,.12
2025-09-30,India VIX,11.07,11.365,11.7875,10.93,-0.3,-2.64
2025-09-30,Nifty Growth Sectors 15,11574.5,11586.35,11627.15,11554.9,14.4,.12
2025-09-30,Nifty50 TR 1x Inverse,171.95,171.4,172.1,171.1,0.2,.12
2025-09-30,Nifty50 TR 2x Leverage,19748.4,19878.35,19941.95,19711.4,-41.25,-.21
2025-09-30,Nifty50 PR 1x Inverse,209.85,209.2,210.05,208.85,0.2,.1
2025-09-30,Nifty50 PR 2x Leverage,13236.75,13323.85,13366.5,13211.95,-27.65,-.21
2025-09-30,NIFTY100 Quality 30,5567.55,5575.8,5593.4,5552.6,3.65,.07
2025-09-30,Nifty India Corporate Group Index - Mahindra Group,35777.69,-,-,-,29.35,.08
2025-09-30,Nifty India Corporate Group Index - Tata Group,15235.44,-,-,-,4.45,.03
2025-09-30,Nifty India Corporate Group Index - Aditya Birla Group,8477.07,-,-,-,67.04,.8
2025-09-30,Nifty Conglomerate 50,14170.28,-,-,-,2.19,.02
2025-09-30,Nifty India Infrastructure & Logistics,11276.94,-,-,-,-16.53,-.15
2025-09-30,Nifty India FPI 150,1523.84,-,-,-,-1.22,-.08
2025-09-30,Nifty Waves,2095.57,-,-,-,-23.95,-1.13
2025-09-30,Nifty500 Healthcare,18418.11,-,-,-,-5.09,-.03
2025-09-30,Nifty India Corporate Group Index - Tata Group 25% Cap,14393.4,14485.45,14521.2,14363.3,-33.75,-.23
2025-09-30,Nifty Private Bank,26462.45,26525.45,26573.55,26380.5,51.15,.19
2025-09-30,Nifty Smallcap 250,16692.75,16711.3,16761.55,16579.45,26.6,.16
2025-09-30,Nifty Smallcap 50,8395.4,8438,8441.85,8340.75,-14.75,-.18
2025-09-30,Nifty Midcap 150,21038.7,21083.9,21104.3,20913.1,18.7,.09
2025-09-30,Nifty Midcap Select,12599.25,12643.8,12668.25,12520.25,-14.15,-.11
2025-09-30,NIFTY LargeMidcap 250,15946.5,15987.25,16005.5,15887.55,0.85,.01
2025-09-30,NIFTY SME EMERGE,15195.22,-,-,-,-94.95,-.62
2025-09-30,Nifty Oil & Gas,11280.5,11311.3,11325.05,11249.6,-1.8,-.02
2025-09-30,Nifty Financial Services 25/50,28102.05,28161.85,28215.65,28031.85,4.75,.02
2025-09-30,Nifty Healthcare Index,14139.05,14167.45,14215.6,14097.7,-4.65,-.03
2025-09-30,Nifty500 Multicap 50:25:25,15817.0,15853.4,15877.35,15755.4,3.55,.02
2025-09-30,Nifty Microcap 250,22885.95,23010.95,23072.4,22776.7,-89.7,-.39
2025-09-30,Nifty Total Market,12785.95,12820.85,12840.75,12748.65,-4.6,-.04
2025-09-30,Nifty India Digital,8702.3,8732.65,8746.95,8686.75,-8.75,-.1
2025-09-30,Nifty Mobility,22392.8,22345.35,22432.6,22308.3,38.2,.17
2025-09-30,Nifty India Defence,7850.25,7864.25,7903.05,7795.1,13.9,.18
2025-09-30,Nifty Financial Services Ex-Bank,29397.0,29404.55,29514.45,29231.35,5.4,.02
2025-09-30,Nifty Housing,11431.0,11464.1,11483.85,11397.55,-2.6,-.02
2025-09-30,Nifty Transportation & Logistics,25386.4,25305.75,25424.2,25259.3,71.25,.28
2025-09-30,Nifty MidSmall Financial Services,17964.9,17986.55,18028.35,17821.55,30.6,.17
2025-09-30,Nifty MidSmall Healthcare,43141.45,43297.6,43355.9,42838.8,-54.45,-.13
2025-09-30,Nifty MidSmall IT & Telecom,9140.75,9237.1,9277.95,9104.25,-45.9,-.5
2025-09-30,Nifty MidSmall India Consumption,19080.6,19163.2,19197.25,18987.6,-17.4,-.09
2025-09-30,Nifty REITs & InvITs,1336.78,-,-,-,7.33,.55
2025-09-30,Nifty Core Housing,15661.95,15709.8,15766.05,15602.25,-31.55,-.2
2025-09-30,Nifty500 Multicap Infrastructure 50:30:20,13805.15,13842.95,13869.2,13765.8,-22.2,-.16
2025-09-30,Nifty Rural,15383.4,15382.5,15439.75,15346,5.5,.04
2025-09-30,Nifty Capital Markets,4143.65,4208.1,4210.4,4111.65,-55.5,-1.32
2025-09-30,Nifty India New Age Consumption,11855.5,11909.45,11929.25,11807.95,-45.25,-.38
2025-09-30,Nifty India Select 5 Corporate Groups (MAATR),36371.45,36437.3,36497.95,36293.4,41.7,.11
2025-09-30,Nifty India Railways PSU,3460.19,-,-,-,-0.59,-.02
2025-09-30,Nifty Consumer Durables,37114.5,37661.1,37865.35,36950.95,-327.35,-.87
2025-09-30,Nifty Non-Cyclical Consumer,15962.8,16046.9,16084.85,15929.1,-80.4,-.5
2025-09-30,Nifty500 Multicap India Manufacturing 50:30:20,15360.6,15376.15,15399.25,15300.65,22.35,.15
2025-09-30,Nifty EV & New Age Automotive,3062.1,3072.55,3076.25,3048.3,-6.35,-.21
2025-09-30,Nifty500 LargeMidSmall Equal-Cap Weighted,17426.15,17462.35,17487.15,17344.05,9.8,.06
2025-09-30,Nifty India Tourism,8813.5,8818.7,8863.55,8776.1,-39.25,-.44
2025-09-30,Nifty MidSmallcap 400,19482.1,19516.75,19536.9,19360.25,22.2,.11
2025-09-30,Nifty IPO,2143.1,2147.65,2150.15,2127.75,-1.85,-.09
2025-09-30,Nifty India Internet,1396.63,-,-,-,2.57,.18
2025-09-30,Nifty Chemicals,28611.86,-,-,-,42.64,.15
2025-09-30,Nifty100 Low Volatility 30,19921.45,19982.2,20043.25,19894.75,-29.1,-.15
2025-09-30,NIFTY Quality Low-Volatility 30,16974.3,16973.85,17038.05,16919.8,35.7,.21
2025-09-30,NIFTY Alpha Quality Low-Volatility 30,22171.4,22191.65,22266.6,22099.65,24.1,.11
2025-09-30,NIFTY Alpha Quality Value Low-Volatility 30,20531.15,20562,20622.2,20470.65,11.1,.05
2025-09-30,NIFTY200 Quality 30,20338.8,20407.7,20453.5,20269.1,-13.35,-.07
2025-09-30,NIFTY Midcap150 Quality 50,23602.85,23791.4,23793.55,23477.3,-102.15,-.43
2025-09-30,Nifty200 Momentum 30,29844.65,29905.15,29990.4,29745.95,-40.3,-.13
2025-09-30,Nifty India Manufacturing,14768.15,14787.55,14814.2,14720.25,19.5,.13
2025-09-30,Nifty100 ESG Sector Leaders,4118.05,4129.25,4137.3,4112.75,-1.5,-.04
2025-09-30,Nifty200 Alpha 30,24068.0,24107.85,24162.2,23939.95,7.2,.03
2025-09-30,Nifty Midcap150 Momentum 50,58708.5,58981.1,59051.45,58369.5,-100.8,-.17
2025-09-30,Nifty Smallcap250 Quality 50,25830.55,25822.6,25928.75,25671.3,47.55,.18
2025-09-30,Nifty Smallcap250 Momentum Quality 100,44464.55,44649.4,44739.1,44179.95,-44.25,-.1
2025-09-30,Nifty MidSmallcap400 Momentum Quality 100,46707.9,47131.8,47165,46457.9,-266.15,-.57
2025-09-30,Nifty500 Momentum 50,50575.35,50726.05,50824.05,50375.3,-129.75,-.26
2025-09-30,Nifty200 Value 30,13283.9,13212.25,13303.5,13206.55,111.45,.85
2025-09-30,Nifty Top 10 Equal Weight,9228.2,9289.75,9301.3,9221.35,-40.2,-.43
2025-09-30,Nifty500 Multicap Momentum Quality 50,40444.75,40645.7,40697.35,40263.7,-72.45,-.18
2025-09-30,Nifty Top 15 Equal Weight,10321.85,10351.75,10368.85,10308.65,-14.85,-.14
