TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2026-06-16,Nifty 50,23989.15,23923.9,24002.6,23888.2,135.25,.57
2026-06-16,Nifty Next 50,71798.65,71840.65,71868.6,71387.75,113.4,.16
2026-06-16,Nifty 100,25029.9,24977.35,25044.95,24932.7,122.05,.49
2026-06-16,Nifty 200,13854.3,13830.1,13861.85,13795.1,65.4,.47
2026-06-16,Nifty 500,22997.25,22962.45,23009.4,22902.35,105.95,.46
2026-06-16,Nifty Midcap 50,17607.15,17570.75,17615.95,17483.7,105.25,.6
2026-06-16,NIFTY Midcap 100,61802.05,61783,61838,61408.15,252.4,.41
2026-06-16,NIFTY Smallcap 100,18477.75,18468.7,18520.2,18384.85,77.75,.42
2026-06-16,Nifty50 Dividend Points,62.14,-,-,-,0.0,-
2026-06-16,Nifty Auto,26891.55,27133.55,27133.55,26850.95,-85.95,-.32
2026-06-16,Nifty Bank,57297.15,57320.1,57399.7,57076.25,98.35,.17
2026-06-16,Nifty Energy,39915.4,39669.45,39980.95,39520.2,421.45,1.07
2026-06-16,Nifty Financial Services,26442.3,26325.65,26460.1,26306.75,167.5,.64
2026-06-16,Nifty FMCG,49642.4,49158.6,49685.55,49142.85,599.0,1.22
2026-06-16,Nifty IT,28568.1,28237.05,28663.85,28124.3,500.25,1.78
2026-06-16,Nifty Media,1506.3,1499.05,1515.2,1489.8,20.8,1.4
2026-06-16,Nifty Metal,12881.5,12984.5,12984.5,12783.7,-202.35,-1.55
2026-06-16,Nifty MNC,32442.3,32394.65,32538.45,32346.2,45.7,.14
2026-06-16,Nifty Pharma,24157.85,24272.2,24306.85,24020.55,-62.25,-.26
2026-06-16,Nifty PSU Bank,8563.2,8617.15,8635.15,8494.75,-18.1,-.21
2026-06-16,Nifty Realty,818.1,805.5,819.5,801,18.05,2.26
2026-06-16,Nifty India Consumption,11485.85,11462.95,11490.95,11434.7,62.95,.55
2026-06-16,Nifty Commodities,10008.95,10019,10023.15,9953.3,-13.1,-.13
2026-06-16,Nifty Dividend Opportunities 50,5874.8,5855.95,5878.3,5835.85,30.55,.52
2026-06-16,Nifty Infrastructure,9426.7,9410.4,9438.35,9387.05,56.0,.6
2026-06-16,Nifty PSE,10017.35,9989.6,10024,9962.05,63.45,.64
2026-06-16,Nifty Services Sector,30568.45,30445.55,30585.3,30419.35,206.1,.68
2026-06-16,Nifty50 Shariah,4251.5,4232.95,4260.8,4221.75,25.7,.61
2026-06-16,Nifty500 Shariah,6898.6,6881.9,6903.8,6862.05,37.6,.55
2026-06-16,Nifty Low Volatility 50,24271.95,24212.65,24286.6,24183,136.95,.57
2026-06-16,Nifty Alpha 50,53201.5,53387.65,53409.3,52859.8,-43.35,-.08
2026-06-16,Nifty High Beta 50,4309.2,4298.75,4312.5,4273.65,25.7,.6
2026-06-16,Nifty100 Equal Weight,34220.35,34227.25,34258.55,34052.55,103.4,.3
2026-06-16,Nifty100 Liquid 15,7337.55,7332.05,7343.1,7308.7,14.1,.19
2026-06-16,Nifty CPSE,6728.6,6687.9,6733.65,6665.7,54.95,.82
2026-06-16,Nifty50 Value 20,12099.6,12067.15,12108.35,12039.85,51.4,.43
2026-06-16,Nifty Midcap Liquid 15,16769.35,16716.75,16786.9,16589.7,130.8,.79
2026-06-16,Nifty Shariah 25,7807.45,7754.75,7812.15,7748,87.95,1.14
2026-06-16,India VIX,13.36,14.3525,14.3525,13.01,-0.99,-6.9
2026-06-16,Nifty Growth Sectors 15,10873.35,10846.2,10889.85,10814.55,63.4,.59
2026-06-16,Nifty50 TR 1x Inverse,179.45,179.95,180.2,179.35,-1.0,-.55
2026-06-16,Nifty50 TR 2x Leverage,18011.75,17914.25,18031.25,17862.5,199.45,1.12
2026-06-16,Nifty50 PR 1x Inverse,219.95,220.55,220.9,219.85,-1.25,-.57
2026-06-16,Nifty50 PR 2x Leverage,11946.25,11881.6,11959.2,11847.3,132.25,1.12
2026-06-16,NIFTY100 Quality 30,5489.15,5475.85,5495.65,5463.85,32.6,.6
2026-06-16,Nifty India Corporate Group Index - Mahindra Group,34026.05,-,-,-,146.79,.43
2026-06-16,Nifty India Corporate Group Index - Aditya Birla Group,9701.75,-,-,-,-112.28,-1.14
2026-06-16,Nifty India Corporate Group Index - Tata Group,14285.72,-,-,-,94.35,.66
2026-06-16,Nifty India Corporate Group Index - Tata Group 25% Cap,14231.9,14199.95,14245,14134.35,85.75,.61
2026-06-16,Nifty Private Bank,27916.9,27841.2,27939.1,27740.85,105.3,.38
2026-06-16,Nifty Smallcap 250,17369.25,17368.65,17409.45,17294.75,76.55,.44
2026-06-16,Nifty Smallcap 50,9114.6,9106.7,9138.55,9073.9,41.1,.45
2026-06-16,Nifty Midcap 150,22671.4,22664.65,22687.6,22541.75,86.3,.38
2026-06-16,Nifty Midcap Select,14503.9,14492.75,14518.9,14395.7,77.55,.54
2026-06-16,NIFTY LargeMidcap 250,16476.35,16457.1,16484.85,16399.05,71.25,.43
2026-06-16,NIFTY SME EMERGE,13885.3,13813,13911.5,13809.2,137.7,1
2026-06-16,Nifty Oil & Gas,11294.6,11234.5,11311.55,11180.35,114.0,1.02
2026-06-16,Nifty Financial Services 25/50,28677.05,28549.6,28697.5,28533.7,193.4,.68
2026-06-16,Nifty Healthcare Index,15433.0,15520.7,15538.25,15348.6,-55.55,-.36
2026-06-16,Nifty500 Multicap 50:25:25,16217.4,16199.1,16225.05,16148.5,72.8,.45
2026-06-16,Nifty Microcap 250,24513.95,24459.7,24538.35,24375.4,136.2,.56
2026-06-16,Nifty Total Market,12965.3,12945.35,12972.2,12911.15,60.25,.47
2026-06-16,Nifty India Digital,7849.35,7812,7855.1,7786.6,77.0,.99
2026-06-16,Nifty Mobility,22121.55,22236.05,22238.8,22049.35,7.05,.03
2026-06-16,Nifty India Defence,9130.75,9165.45,9175.15,9093.8,0.95,.01
2026-06-16,Nifty Financial Services Ex-Bank,31565.1,31363.9,31587.55,31338.15,280.8,.9
2026-06-16,Nifty Housing,12030.7,12036.15,12041.75,11966.3,38.25,.32
2026-06-16,Nifty Transportation & Logistics,24488.3,24640.2,24644.15,24415.25,-15.45,-.06
2026-06-16,Nifty MidSmall Financial Services,22319.75,22309.45,22331.65,22115.4,77.05,.35
2026-06-16,Nifty MidSmall Healthcare,47564.5,47832.75,47953.45,47266.85,-162.5,-.34
2026-06-16,Nifty MidSmall IT & Telecom,9467.35,9413.05,9481.7,9363.75,117.25,1.25
