TradDt,TckrSymb,ClsPric,Open,High,Low,PtsChange,ChgPct
2025-07-31,Nifty 50,24768.35,24642.25,24956.5,24635,-86.7,-.35
2025-07-31,Nifty Next 50,67096.15,66606.65,67443.5,66606.2,-339.0,-.5
2025-07-31,Nifty 100,25380.5,25241.7,25560.5,25237.5,-95.55,-.38
2025-07-31,Nifty 200,13814.0,13744.55,13909.25,13743.05,-65.35,-.47
2025-07-31,Nifty 500,22914.95,22804.2,23071.25,22802.15,-118.6,-.51
2025-07-31,Nifty Midcap 50,16212.45,16170.3,16315.25,16101.95,-155.3,-.95
2025-07-31,NIFTY Midcap 100,57400.55,57234.75,57772.8,57093.1,-541.7,-.93
2025-07-31,NIFTY Smallcap 100,17966.85,17933.75,18124.15,17868.05,-190.0,-1.05
2025-07-31,Nifty50 Dividend Points,164.45,-,-,-,0.0,-
2025-07-31,Nifty Auto,23655.85,23593.2,23794.1,23397.95,-89.95,-.38
2025-07-31,Nifty Bank,55961.95,55728.15,56406.2,55547.35,-188.75,-.34
2025-07-31,Nifty Energy,35116.15,35062.85,35321.2,35010.7,-305.9,-.86
2025-07-31,Nifty Financial Services,26649.95,26495.15,26844.65,26462.7,-53.55,-.2
2025-07-31,Nifty FMCG,55812.15,54695.8,56120.4,54694.9,791.75,1.44
2025-07-31,Nifty IT,35301.6,35218.85,35589,34999.25,-180.1,-.51
2025-07-31,Nifty Media,1626.35,1611.7,1640.1,1600.2,1.55,.1
2025-07-31,Nifty Metal,9285.45,9290.8,9402.45,9255.85,-114.3,-1.22
2025-07-31,Nifty MNC,28746.85,28488.35,28943.1,28476.6,0.25,0
2025-07-31,Nifty Pharma,22771.05,22772.9,22993.85,22701.85,-302.85,-1.31
2025-07-31,Nifty PSU Bank,6850.95,6840.7,6911.5,6792.6,-56.75,-.82
2025-07-31,Nifty Realty,912.35,905.75,915.25,902.95,-5.3,-.58
2025-07-31,Nifty India Consumption,11739.1,11604.35,11799.7,11595,39.0,.33
2025-07-31,Nifty Commodities,8744.9,8743.2,8816.15,8729.15,-100.35,-1.13
2025-07-31,Nifty Dividend Opportunities 50,5869.0,5836.05,5913.15,5833,-15.3,-.26
2025-07-31,Nifty Infrastructure,9066.2,9037.1,9132.65,9034.9,-84.8,-.93
2025-07-31,Nifty PSE,9682.7,9655.55,9756.8,9654.05,-97.65,-1
2025-07-31,Nifty Services Sector,32739.2,32545.15,32982.25,32534.1,-80.25,-.24
2025-07-31,Nifty50 Shariah,4603.7,4578.45,4642.95,4574.1,-9.45,-.2
2025-07-31,Nifty500 Shariah,7042.05,7005.7,7088.55,7000.05,-34.4,-.49
2025-07-31,Nifty Low Volatility 50,24797.1,24594.5,24933.05,24593.15,-10.4,-.04
2025-07-31,Nifty Alpha 50,52171.0,51519.85,52405.55,51396.75,56.05,.11
2025-07-31,Nifty High Beta 50,3650.1,3642.2,3688.1,3638.95,-36.95,-1
2025-07-31,Nifty100 Equal Weight,32313.4,32128,32513.95,32126.15,-148.45,-.46
2025-07-31,Nifty100 Liquid 15,6865.7,6824.4,6915.05,6823.65,-34.3,-.5
2025-07-31,Nifty CPSE,6383.0,6350.9,6439.85,6349.1,-41.45,-.65
2025-07-31,Nifty50 Value 20,12517.9,12457.75,12613.2,12443.1,-38.6,-.31
2025-07-31,Nifty Midcap Liquid 15,15026.55,14983.25,15152.15,14875.65,-171.1,-1.13
2025-07-31,Nifty Shariah 25,8066.15,7991.1,8113.6,7986.75,4.35,.05
2025-07-31,India VIX,11.54,11.205,12.12,11.205,0.34,3.01
2025-07-31,Nifty Growth Sectors 15,11474.85,11364.05,11562.1,11330.65,24.95,.22
2025-07-31,Nifty50 TR 1x Inverse,169.85,170.7,170.7,168.55,0.6,.35
2025-07-31,Nifty50 TR 2x Leverage,20129.95,19924.25,20435.8,19919.85,-144.45,-.71
2025-07-31,Nifty50 PR 1x Inverse,206.9,207.95,207.95,205.3,0.75,.36
2025-07-31,Nifty50 PR 2x Leverage,13543.7,13405.3,13749.45,13402.35,-97.2,-.71
2025-07-31,NIFTY100 Quality 30,5506.3,5460.55,5539.5,5458.6,-0.45,-.01
