TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,213.3,210.21,212.28,208.86,20505,2025-10-21
21STCENMGM,EQ,49.37,47.61,48.05,48.41,1809,2025-10-21
360ONE,EQ,1200.1,1170.0,1175.4,1183.3,136457,2025-10-21
GOLD360,EQ,127.9,122.0,123.65,124.8,15607,2025-10-21
SILVER360,EQ,154.89,141.0,147.98,151.11,52922,2025-10-21
3IINFOLTD,EQ,19.32,19.08,19.17,19.07,157035,2025-10-21
3MINDIA,EQ,29940.0,29710.0,29790.0,29675.0,453,2025-10-21
3PLAND,EQ,44.14,41.15,42.12,41.1,1159,2025-10-21
5PAISA,EQ,316.5,311.55,315.75,312.45,14079,2025-10-21
63MOONS,EQ,808.0,795.05,803.8,801.05,15494,2025-10-21
ABCOTS,EQ,467.95,400.0,410.05,404.25,100967,2025-10-21
ABINFRA,EQ,18.94,18.0,18.12,18.66,254216,2025-10-21
AADHARHFC,EQ,521.05,511.7,515.65,513.75,83964,2025-10-21
AAKASH,EQ,9.24,8.99,9.16,9.05,20064,2025-10-21
AARON,EQ,189.99,183.75,187.11,180.66,7380,2025-10-21
AARTECH,EQ,60.8,58.0,59.35,59.16,43480,2025-10-21
AARTIDRUGS,EQ,519.9,512.75,515.9,515.05,26156,2025-10-21
AARTIIND,EQ,376.95,372.7,375.1,372.65,67762,2025-10-21
AARTIPHARM,EQ,875.0,840.5,846.9,838.85,26919,2025-10-21
AARTISURF,EQ,495.0,480.0,490.55,480.4,3597,2025-10-21
AARVI,EQ,122.2,117.4,119.96,118.11,6179,2025-10-21
AAVAS,EQ,1632.2,1610.1,1620.6,1620.2,13125,2025-10-21
AFSL,EQ,207.61,201.0,206.28,201.04,9120,2025-10-21
ABB,EQ,5262.0,5220.0,5240.0,5231.5,26961,2025-10-21
ABBOTINDIA,EQ,30330.0,29875.0,30255.0,29930.0,1347,2025-10-21
ACC,EQ,1856.1,1835.4,1848.9,1830.9,38297,2025-10-21
ACCELYA,EQ,1527.0,1492.0,1499.8,1499.9,44395,2025-10-21
ACCURACY,EQ,6.76,6.35,6.57,6.61,67108,2025-10-21
ACEINTEG,EQ,25.0,24.55,24.86,24.84,561,2025-10-21
ACMESOLAR,EQ,293.75,276.4,290.35,274.75,1856019,2025-10-21
ACE,EQ,1125.0,1110.0,1117.0,1112.5,48283,2025-10-21
ACUTAAS,EQ,1838.0,1763.6,1788.6,1763.6,256418,2025-10-21
