TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,207.9,204.76,206.83,207.74,60289,2025-10-31
21STCENMGM,EQ,47.21,45.7,46.7,46.29,2330,2025-10-31
360ONE,EQ,1123.9,1074.0,1080.7,1119.6,587485,2025-10-31
GOLD360,EQ,118.5,116.8,117.9,117.6,11049,2025-10-31
SILVER360,EQ,148.0,145.23,146.12,144.76,21998,2025-10-31
3IINFOLTD,EQ,17.82,17.19,17.53,17.19,1603459,2025-10-31
3MINDIA,EQ,29965.0,29380.0,29560.0,29865.0,5604,2025-10-31
3PLAND,EQ,44.19,42.11,42.18,43.37,5787,2025-10-31
5PAISA,EQ,315.3,310.5,311.7,313.0,40486,2025-10-31
63MOONS,EQ,801.5,788.2,795.95,790.55,57617,2025-10-31
ABCOTS,EQ,419.0,405.6,416.0,415.45,22750,2025-10-31
ABINFRA,EQ,19.38,19.0,19.18,19.16,88908,2025-10-31
A2ZINFRA,EQ,16.83,16.22,16.6,16.44,125178,2025-10-31
AADHARHFC,EQ,516.95,509.0,509.85,513.55,176821,2025-10-31
AAKASH,EQ,9.27,9.0,9.07,9.09,79154,2025-10-31
AARON,EQ,210.2,201.2,203.12,207.27,12604,2025-10-31
AARTECH,EQ,58.79,56.05,57.63,56.55,31746,2025-10-31
AARTIDRUGS,EQ,501.7,490.0,491.1,502.0,56190,2025-10-31
AARTIIND,EQ,385.0,379.0,379.95,382.8,318152,2025-10-31
AARTIPHARM,EQ,861.2,832.15,851.95,834.65,105341,2025-10-31
AARTISURF,EQ,476.0,454.0,472.4,475.75,6819,2025-10-31
AARVI,EQ,120.5,119.03,120.29,120.41,6304,2025-10-31
AAVAS,EQ,1703.0,1648.0,1650.0,1680.8,90863,2025-10-31
AFSL,EQ,204.09,201.0,201.03,201.12,18243,2025-10-31
ABB,EQ,5295.5,5204.5,5220.0,5279.0,146857,2025-10-31
ABBOTINDIA,EQ,29725.0,28900.0,28995.0,29600.0,11671,2025-10-31
ACC,EQ,1915.1,1856.5,1881.5,1859.4,1153977,2025-10-31
ACCELYA,EQ,1396.9,1379.1,1388.9,1387.4,15782,2025-10-31
ACCURACY,EQ,6.74,6.58,6.68,6.63,104999,2025-10-31
ACEINTEG,EQ,24.46,23.81,24.11,23.83,1400,2025-10-31
ACMESOLAR,EQ,289.6,281.05,281.8,288.6,639322,2025-10-31
ACE,EQ,1119.0,1098.1,1100.9,1112.0,114528,2025-10-31
ACUTAAS,EQ,1771.0,1701.1,1727.7,1703.5,421188,2025-10-31
ADANIENSOL,EQ,1004.0,960.1,986.2,965.65,2484075,2025-10-31
ADANIENT,EQ,2543.5,2464.9,2481.0,2526.9,848642,2025-10-31
ADANIGREEN,EQ,1159.5,1125.1,1140.0,1140.1,5725034,2025-10-31
ADANIPORTS,EQ,1461.7,1443.0,1451.5,1457.9,1141853,2025-10-31
ADANIPOWER,EQ,161.74,157.5,157.85,162.57,44708746,2025-10-31
ATGL,EQ,643.95,630.0,631.6,638.65,860568,2025-10-31
ADFFOODS,EQ,222.8,218.0,219.54,222.8,60992,2025-10-31
ABSLAMC,EQ,781.0,756.0,762.0,776.75,241962,2025-10-31
ABCAPITAL,EQ,333.3,322.25,324.2,326.8,14315497,2025-10-31
ABFRL,EQ,83.35,81.14,81.64,82.93,2666702,2025-10-31
ABLBL,EQ,136.0,133.18,133.6,134.56,599044,2025-10-31
BIRLAMONEY,EQ,163.6,160.27,160.97,161.8,27822,2025-10-31
ABREL,EQ,1898.9,1840.2,1876.7,1890.4,244144,2025-10-31
CPPLUS,EQ,1372.4,1304.0,1314.0,1361.5,315455,2025-10-31
AVL,EQ,579.1,562.4,574.05,566.25,145387,2025-10-31
BSLGOLDETF,EQ,106.91,105.08,105.77,104.72,476058,2025-10-31
BSLNIFTY,EQ,30.24,29.91,29.93,30.1,325558,2025-10-31
ADOR,EQ,1139.6,1064.05,1071.7,1127.35,76163,2025-10-31
ADROITINFO,EQ,11.78,11.26,11.5,11.48,30723,2025-10-31
ADVANCE,EQ,136.79,131.56,135.69,136.26,510014,2025-10-31
ADVENZYMES,EQ,312.95,306.3,308.05,310.3,89742,2025-10-31
ADVANIHOTR,EQ,59.78,59.01,59.06,58.92,18938,2025-10-31
AEGISLOG,EQ,773.45,743.1,750.15,770.05,538925,2025-10-31
AEGISVOPAK,EQ,280.0,273.25,278.95,274.3,285445,2025-10-31
AEROENTER,EQ,89.75,86.21,87.04,86.75,566533,2025-10-31
AEROFLEX,EQ,190.49,178.28,187.13,179.33,1895222,2025-10-31
AERONEU,EQ,86.34,81.64,82.57,83.49,19619,2025-10-31
AETHER,EQ,759.5,740.9,753.7,740.6,69302,2025-10-31
AFCONS,EQ,455.15,446.9,448.05,450.65,182469,2025-10-31
AFFLE,EQ,1960.2,1920.0,1930.6,1933.0,118296,2025-10-31
AFFORDABLE,EQ,257.0,245.0,253.98,249.64,322177,2025-10-31
AGARIND,EQ,875.0,853.2,860.1,863.05,15968,2025-10-31
AGI,EQ,832.2,818.0,819.7,826.4,36917,2025-10-31
AGIIL,EQ,263.9,258.7,259.9,262.4,156761,2025-10-31
AGRITECH,EQ,133.0,130.28,131.01,132.46,2000,2025-10-31
AHLADA,EQ,59.9,58.4,59.13,58.76,14219,2025-10-31
AHLUCONT,EQ,953.9,935.9,950.55,941.3,25242,2025-10-31
AIAENG,EQ,3336.1,3241.2,3249.9,3295.7,70902,2025-10-31
GOLDTECH,EQ,62.25,58.41,60.56,61.0,24458,2025-10-31
AIRAN,EQ,23.91,23.31,23.47,23.85,60274,2025-10-31
AIROLAM,EQ,105.48,102.71,102.75,104.96,2372,2025-10-31
AJANTPHARM,EQ,2485.0,2450.0,2465.3,2468.6,102941,2025-10-31
AJAXENGG,EQ,620.0,612.0,613.5,616.55,21679,2025-10-31
AJMERA,EQ,1075.0,1038.2,1072.1,1044.65,120357,2025-10-31
AJOONI,EQ,5.21,5.12,5.17,5.17,235514,2025-10-31
