TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,150.92,137.61,140.72,151.67,257213,2026-03-27
21STCENMGM,EQ,30.09,29.49,29.49,30.09,10616,2026-03-27
360ONE,EQ,998.9,969.8,977.4,1002.1,602539,2026-03-27
GOLD360,EQ,139.7,136.55,138.35,139.5,67940,2026-03-27
SILVER360,EQ,220.17,213.41,215.23,225.97,222067,2026-03-27
3IINFOLTD,EQ,13.8,13.35,13.5,13.61,1901006,2026-03-27
3MINDIA,EQ,31785.0,30710.0,30865.0,31790.0,3530,2026-03-27
3PLAND,EQ,31.14,28.54,28.72,31.14,28765,2026-03-27
5PAISA,EQ,274.9,258.0,261.75,274.9,89973,2026-03-27
63MOONS,EQ,506.55,479.0,487.85,505.15,483766,2026-03-27
ABCOTS,EQ,409.8,386.0,400.7,405.4,24813,2026-03-27
ABINFRA,EQ,17.0,15.77,16.43,16.84,3582557,2026-03-27
AAATECH,EQ,92.78,88.51,90.09,91.96,36216,2026-03-27
AADHARHFC,EQ,472.0,453.2,456.35,471.3,296851,2026-03-27
AAREYDRUGS,EQ,62.42,55.77,55.9,61.96,144240,2026-03-27
AARNAV,EQ,25.09,21.55,22.81,24.62,58949,2026-03-27
AARON,EQ,130.26,116.85,119.69,130.26,55252,2026-03-27
AARTECH,EQ,42.0,39.2,39.5,42.44,55413,2026-03-27
AARTIDRUGS,EQ,345.85,328.85,330.7,341.1,206142,2026-03-27
AARTIIND,EQ,428.75,412.35,417.4,431.25,1270355,2026-03-27
AARTIPHARM,EQ,636.0,602.5,608.85,639.0,397022,2026-03-27
AARTISURF,EQ,352.2,335.05,339.25,353.45,25280,2026-03-27
AARVI,EQ,130.0,121.0,123.38,127.86,14241,2026-03-27
AAVAS,EQ,1130.9,1096.6,1110.4,1135.5,297828,2026-03-27
AFSL,EQ,203.89,201.0,202.0,201.16,46891,2026-03-27
ABB,EQ,6190.0,5987.0,6105.0,6212.5,425645,2026-03-27
ABBOTINDIA,EQ,26555.0,25865.0,26135.0,26405.0,9729,2026-03-27
ACC,EQ,1367.9,1305.0,1314.4,1367.9,480450,2026-03-27
ACCELYA,EQ,1142.2,1097.0,1102.9,1142.3,24878,2026-03-27
ACCURACY,EQ,3.95,3.4,3.55,3.96,638689,2026-03-27
ACEINTEG,EQ,17.48,14.2,15.74,17.15,20386,2026-03-27
ACMESOLAR,EQ,274.0,251.16,269.41,254.12,12295425,2026-03-27
ACE,EQ,812.0,777.15,780.7,818.7,414921,2026-03-27
ACUTAAS,EQ,2561.4,2473.4,2545.0,2527.3,750071,2026-03-27
ADANIENSOL,EQ,986.0,953.5,956.0,990.4,1357130,2026-03-27
ADANIENT,EQ,1883.2,1816.5,1823.0,1886.6,2585257,2026-03-27
ADANIGREEN,EQ,850.45,825.9,832.5,853.8,2328454,2026-03-27
ADANIPORTS,EQ,1375.0,1330.1,1337.8,1375.9,2667313,2026-03-27
ADANIPOWER,EQ,155.28,151.56,153.92,153.65,23958053,2026-03-27
ATGL,EQ,553.5,511.5,529.1,520.8,11384740,2026-03-27
ADFFOODS,EQ,166.27,153.1,157.89,167.85,199129,2026-03-27
ABSLAMC,EQ,928.0,888.45,902.95,939.8,312475,2026-03-27
ABCAPITAL,EQ,311.5,301.45,305.75,314.7,4796034,2026-03-27
ABFRL,EQ,58.9,56.25,57.05,58.85,9602177,2026-03-27
ABLBL,EQ,94.39,90.11,91.98,93.08,2192567,2026-03-27
BIRLAMONEY,EQ,108.69,101.0,102.45,108.62,89391,2026-03-27
ABREL,EQ,1168.8,1104.0,1130.7,1167.8,565082,2026-03-27
CPPLUS,EQ,1889.9,1790.0,1826.0,1809.4,1116739,2026-03-27
AVL,EQ,493.0,470.0,489.2,480.35,454023,2026-03-27
BSLGOLDETF,EQ,126.12,123.32,125.28,126.01,896754,2026-03-27
BSLNIFTY,EQ,27.22,26.45,26.62,27.13,630846,2026-03-27
ADOR,EQ,941.9,905.2,909.7,937.4,11647,2026-03-27
ADROITINFO,EQ,8.85,7.94,8.31,8.62,332944,2026-03-27
ADVAIT,EQ,1835.4,1715.5,1761.7,1762.4,83561,2026-03-27
ADVANCE,EQ,97.68,92.01,92.55,96.2,1403254,2026-03-27
ADVENZYMES,EQ,273.0,260.9,265.9,274.5,200930,2026-03-27
ADVANIHOTR,EQ,50.49,47.25,48.09,49.75,71695,2026-03-27
ADVENTHTL,EQ,144.87,131.2,135.46,145.27,540491,2026-03-27
AEGISLOG,EQ,616.5,603.6,612.0,611.75,496317,2026-03-27
AEGISVOPAK,EQ,175.31,166.2,171.89,175.31,1359250,2026-03-27
AEQUS,EQ,125.51,119.13,123.06,121.15,4068149,2026-03-27
AEROENTER,EQ,68.48,66.05,66.49,68.51,376571,2026-03-27
AEROFLEX,EQ,253.97,239.34,240.57,251.38,1219543,2026-03-27
AERONEU,EQ,79.89,76.0,76.42,78.25,85012,2026-03-27
AETHER,EQ,1195.0,1126.5,1170.35,1158.55,595041,2026-03-27
AFCONS,EQ,285.0,275.5,282.1,282.65,491394,2026-03-27
AFFLE,EQ,1460.0,1374.7,1446.1,1393.7,1158956,2026-03-27
AFFORDABLE,EQ,141.26,130.0,131.51,141.82,149837,2026-03-27
AGARIND,EQ,384.0,366.0,377.7,372.55,148332,2026-03-27
AGI,EQ,512.0,486.65,492.05,510.05,710799,2026-03-27
AGIIL,EQ,303.2,291.0,294.55,302.85,1034637,2026-03-27
AGRITECH,EQ,107.06,97.56,98.48,108.39,7821,2026-03-27
AGROPHOS,EQ,30.08,27.0,27.9,30.09,48707,2026-03-27
AHLADA,EQ,38.63,35.15,35.76,38.63,53034,2026-03-27
AHLUCONT,EQ,701.2,666.1,682.15,689.85,206073,2026-03-27
AIAENG,EQ,3525.0,3411.3,3458.4,3486.4,104428,2026-03-27
GOLDTECH,EQ,38.48,33.03,34.78,36.2,102810,2026-03-27
AIRAN,EQ,15.05,13.9,14.03,14.96,151600,2026-03-27
AIROLAM,EQ,88.36,84.0,84.25,86.21,869,2026-03-27
AJANTPHARM,EQ,2919.9,2780.3,2807.9,2879.9,90248,2026-03-27
AJAXENGG,EQ,469.45,421.15,426.05,461.45,306680,2026-03-27
AJMERA,EQ,110.0,103.28,104.04,109.39,715040,2026-03-27
AJOONI,EQ,4.1,3.83,3.86,4.02,1355163,2026-03-27
AKASH,EQ,24.54,23.2,23.42,24.16,9324,2026-03-27
AKG,EQ,10.8,10.22,10.29,10.43,112083,2026-03-27
AKI,EQ,4.8,3.8,4.2,4.09,518129,2026-03-27
AKSHOPTFBR,EQ,4.56,4.2,4.23,4.4,661442,2026-03-27
AKSHAR,EQ,0.4,0.38,0.38,0.39,1768245,2026-03-27
AKSHARCHEM,EQ,162.3,150.0,151.38,161.16,21425,2026-03-27
AKUMS,EQ,492.95,470.1,474.35,493.65,367634,2026-03-27
AKZOINDIA,EQ,2950.0,2858.6,2947.5,2925.1,50663,2026-03-27
ALANKIT,EQ,7.48,7.1,7.14,7.49,839358,2026-03-27
ALBERTDAVD,EQ,653.15,600.6,609.2,648.75,44327,2026-03-27
ALEMBICLTD,EQ,78.6,74.9,75.39,79.27,687701,2026-03-27
APLLTD,EQ,694.15,666.0,673.55,694.15,710447,2026-03-27
ALGOQUANT,EQ,53.32,49.11,50.86,53.32,1192575,2026-03-27
ALICON,EQ,637.7,613.05,622.1,627.3,22632,2026-03-27
ALIVUS,EQ,1025.0,973.1,980.8,984.75,148003,2026-03-27
ALKALI,EQ,55.97,50.4,51.2,54.13,16690,2026-03-27
ALKEM,EQ,5419.5,5259.0,5344.5,5435.5,145051,2026-03-27
ALKYLAMINE,EQ,1364.1,1275.0,1292.5,1378.3,284319,2026-03-27
ALLTIME,EQ,204.01,195.01,196.69,204.84,168376,2026-03-27
ALLCARGO,EQ,7.85,7.4,7.5,7.69,12572964,2026-03-27
ATL,EQ,21.9,20.0,20.07,21.47,754848,2026-03-27
ALLDIGI,EQ,766.0,715.6,718.45,761.75,36359,2026-03-27
ABDL,EQ,410.0,386.25,397.05,408.5,1388011,2026-03-27
ADSL,EQ,99.6,91.0,91.75,99.21,485424,2026-03-27
ALMONDZ,EQ,13.8,12.35,12.43,13.45,338325,2026-03-27
ALOKINDS,EQ,12.7,11.76,11.91,12.69,19919646,2026-03-27
ALPA,EQ,57.0,51.1,51.63,56.68,60692,2026-03-27
ALPHAGEO,EQ,192.89,175.1,176.53,188.88,49725,2026-03-27
AMAGI,EQ,325.75,312.05,323.95,327.25,208265,2026-03-27
AMANTA,EQ,101.0,95.95,99.06,98.61,103540,2026-03-27
ARE&M,EQ,729.35,698.25,701.7,725.05,894707,2026-03-27
AMBER,EQ,6720.5,6541.0,6602.0,6746.5,311173,2026-03-27
AMBICAAGAR,EQ,23.05,21.3,22.42,23.26,19421,2026-03-27
AMBIKCO,EQ,1225.0,1170.0,1175.6,1229.4,14937,2026-03-27
AMBUJACEM,EQ,418.6,407.6,408.85,421.8,6114057,2026-03-27
AMDIND,EQ,40.0,35.1,35.91,38.3,29053,2026-03-27
AMNPLST,EQ,150.01,138.01,140.2,148.73,7979,2026-03-27
AMJLAND,EQ,37.0,33.99,34.94,36.77,51991,2026-03-27
AMRUTANJAN,EQ,524.0,505.95,509.4,519.2,51580,2026-03-27
ARSSBL,EQ,460.0,434.9,438.75,458.15,551093,2026-03-27
ANANDRATHI,EQ,3078.9,2962.5,3032.6,2992.7,195670,2026-03-27
ANANTRAJ,EQ,453.5,434.4,437.3,455.75,3151476,2026-03-27
ACL,EQ,44.95,42.01,42.24,44.08,182178,2026-03-27
ANDHRAPAP,EQ,62.09,58.07,59.01,61.57,545409,2026-03-27
ANDHRSUGAR,EQ,74.18,70.81,71.75,74.32,327674,2026-03-27
ANGELONE,EQ,243.0,233.72,235.27,241.67,7528583,2026-03-27
ANIKINDS,EQ,38.62,34.01,34.36,36.56,383930,2026-03-27
APCL,EQ,112.0,107.5,108.14,107.52,10736,2026-03-27
AHCL,EQ,117.7,114.48,115.91,116.17,197067,2026-03-27
ANMOL,EQ,9.76,9.05,9.14,9.77,113883,2026-03-27
ANTGRAPHIC,EQ,0.74,0.67,0.7,0.72,741968,2026-03-27
ANTELOPUS,EQ,552.5,508.5,530.1,518.3,365180,2026-03-27
ANTHEM,EQ,690.45,633.0,681.45,645.85,996571,2026-03-27
AWHCL,EQ,420.8,398.15,400.6,420.6,178075,2026-03-27
