TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,237.49,227.35,232.51,232.56,141810,2025-09-03
21STCENMGM,EQ,54.2,52.41,54.12,53.22,3697,2025-09-03
360ONE,EQ,1044.9,1013.3,1040.2,1024.8,883948,2025-09-03
GOLD360,EQ,105.0,102.55,104.3,103.4,10607,2025-09-03
SILVER360,EQ,123.59,121.2,121.87,122.21,28283,2025-09-03
3IINFOLTD,EQ,23.69,23.14,23.4,23.4,155647,2025-09-03
3MINDIA,EQ,31540.0,30850.0,30980.0,31090.0,3207,2025-09-03
3PLAND,EQ,46.24,45.22,45.81,45.07,3768,2025-09-03
5PAISA,EQ,369.9,358.6,362.55,362.3,16351,2025-09-03
63MOONS,EQ,931.45,918.3,919.65,924.3,69712,2025-09-03
AAATECH,EQ,80.0,79.01,79.05,79.3,9722,2025-09-03
AADHARHFC,EQ,518.9,505.5,515.4,507.9,746754,2025-09-03
AARON,EQ,213.76,210.41,211.73,213.76,16370,2025-09-03
AARTECH,EQ,63.87,58.76,58.98,61.86,86092,2025-09-03
AARTIDRUGS,EQ,497.0,469.6,490.4,469.55,344309,2025-09-03
AARTIIND,EQ,389.0,383.2,385.45,383.05,639227,2025-09-03
AARTIPHARM,EQ,888.9,865.6,879.2,870.2,275311,2025-09-03
AARVI,EQ,129.25,121.08,126.34,122.89,58682,2025-09-03
AAVAS,EQ,1619.8,1527.1,1601.0,1528.3,612508,2025-09-03
ABAN,EQ,45.32,42.93,44.32,46.19,309553,2025-09-03
AFSL,EQ,226.9,218.14,225.36,218.14,33883,2025-09-03
ABB,EQ,5209.9,5148.2,5188.4,5148.2,213167,2025-09-03
ABBOTINDIA,EQ,32775.0,32155.0,32575.0,32495.0,5036,2025-09-03
ACC,EQ,1849.0,1818.4,1843.1,1822.0,191852,2025-09-03
ACCELYA,EQ,1422.9,1398.0,1402.2,1406.4,6418,2025-09-03
ACCURACY,EQ,7.0,6.91,6.99,6.91,65042,2025-09-03
ACEINTEG,EQ,24.37,23.18,23.6,23.89,17156,2025-09-03
ACMESOLAR,EQ,303.9,288.0,298.55,287.2,2460915,2025-09-03
ACE,EQ,1101.9,1073.5,1096.8,1082.3,287429,2025-09-03
ACUTAAS,EQ,1433.9,1397.8,1412.2,1406.1,188485,2025-09-03
ADANIENSOL,EQ,768.9,760.1,763.7,763.05,565805,2025-09-03
ADANIENT,EQ,2293.0,2263.1,2288.7,2274.2,443629,2025-09-03
ADANIGREEN,EQ,939.55,931.15,935.7,933.85,626485,2025-09-03
ADANIPORTS,EQ,1344.8,1327.6,1332.4,1336.2,1774676,2025-09-03
ADANIPOWER,EQ,616.0,604.7,609.3,608.35,3070468,2025-09-03
ATGL,EQ,601.3,595.3,597.15,595.85,286955,2025-09-03
ADFFOODS,EQ,228.15,218.58,224.92,220.52,112121,2025-09-03
ABSLAMC,EQ,840.0,822.2,833.5,826.3,124831,2025-09-03
ABCAPITAL,EQ,280.0,272.7,279.25,274.85,3806579,2025-09-03
ABFRL,EQ,83.23,80.9,81.41,83.32,5568515,2025-09-03
ABLBL,EQ,143.9,141.25,143.05,140.96,850274,2025-09-03
BIRLAMONEY,EQ,181.99,178.0,178.7,179.1,66337,2025-09-03
ABREL,EQ,1839.0,1807.3,1818.9,1821.3,43614,2025-09-03
CPPLUS,EQ,1376.1,1281.6,1357.7,1310.6,465965,2025-09-03
AVL,EQ,493.5,446.45,459.4,489.6,9515745,2025-09-03
BSLGOLDETF,EQ,94.75,92.51,93.55,92.44,577844,2025-09-03
BSLNIFTY,EQ,28.75,28.1,28.69,28.53,199214,2025-09-03
ADOR,EQ,995.45,958.6,960.4,981.15,4908,2025-09-03
ADROITINFO,EQ,10.79,10.43,10.56,10.69,13004,2025-09-03
ADVENZYMES,EQ,345.0,337.35,339.05,341.25,194430,2025-09-03
ADVANIHOTR,EQ,62.98,61.43,61.74,61.81,32565,2025-09-03
