TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,185.5,176.81,180.77,178.38,146714,2026-04-23
21STCENMGM,EQ,35.06,35.06,35.06,34.38,1284,2026-04-23
360ONE,EQ,1057.0,1033.8,1052.25,1054.9,1335631,2026-04-23
GOLD360,EQ,146.7,145.3,146.05,147.15,12343,2026-04-23
SILVER360,EQ,238.99,235.39,236.23,242.6,28010,2026-04-23
3BBLACKBIO,EQ,1359.65,1261.3,1291.8,1355.15,8436,2026-04-23
3IINFOLTD,EQ,17.86,17.48,17.6,17.86,559932,2026-04-23
3MINDIA,EQ,33260.0,32485.0,33135.0,32550.0,4350,2026-04-23
3PLAND,EQ,36.27,35.2,35.68,36.29,3821,2026-04-23
5PAISA,EQ,362.39,331.35,336.59,338.54,166953,2026-04-23
63MOONS,EQ,726.0,691.2,694.45,711.1,116439,2026-04-23
ABCOTS,EQ,400.95,384.1,388.55,401.35,80963,2026-04-23
ABINFRA,EQ,16.24,14.69,15.59,15.08,2836460,2026-04-23
ABMKNO,EQ,254.9,232.0,254.8,237.9,1043,2026-04-23
ACSTECH,EQ,42.2,40.6,41.8,41.4,66023,2026-04-23
AKCAPIT,EQ,1607.3,1484.9,1536.1,1547.9,1401,2026-04-23
AAATECH,EQ,100.0,98.42,99.21,99.42,14401,2026-04-23
AADHARHFC,EQ,495.5,484.05,488.55,489.5,110220,2026-04-23
AAREYDRUGS,EQ,90.0,85.02,89.88,86.17,285806,2026-04-23
AARNAV,EQ,24.1,23.72,23.8,23.98,7080,2026-04-23
AARON,EQ,142.79,139.81,141.01,142.23,9644,2026-04-23
AARTECH,EQ,51.88,49.5,50.55,50.75,43841,2026-04-23
AARTIDRUGS,EQ,379.0,367.25,371.95,366.95,252315,2026-04-23
AARTIIND,EQ,480.2,463.6,465.9,470.4,1134203,2026-04-23
AARTIPHARM,EQ,703.9,685.05,688.55,693.95,115389,2026-04-23
AARTISURF,EQ,426.9,395.0,402.15,399.95,33273,2026-04-23
AARVI,EQ,133.79,128.9,132.62,130.81,12073,2026-04-23
AAVAS,EQ,1468.0,1383.0,1411.3,1392.0,339607,2026-04-23
ABANSENT,EQ,27.85,26.0,26.45,26.0,2355,2026-04-23
AFSL,EQ,202.9,201.0,201.12,201.05,5121,2026-04-23
ABB,EQ,7650.0,7533.5,7575.5,7587.0,376857,2026-04-23
ABBOTINDIA,EQ,25675.0,25350.0,25410.0,25420.0,10085,2026-04-23
ACC,EQ,1439.7,1420.0,1423.1,1446.4,128954,2026-04-23
ACCELYA,EQ,1211.3,1198.2,1202.8,1210.4,7033,2026-04-23
ACEINTEG,EQ,21.8,19.7,20.41,20.68,111330,2026-04-23
ACMESOLAR,EQ,314.0,300.35,309.2,303.55,1565556,2026-04-23
ACE,EQ,939.9,914.0,916.55,934.4,237996,2026-04-23
ACUTAAS,EQ,2435.0,2379.7,2386.7,2423.2,243296,2026-04-23
ADANIENSOL,EQ,1389.45,1338.65,1361.25,1368.1,4049540,2026-04-23
ADANIENT,EQ,2333.9,2221.8,2300.0,2260.8,2948009,2026-04-23
ADANIGREEN,EQ,1240.0,1180.5,1214.15,1198.95,6765325,2026-04-23
ADANIPORTS,EQ,1611.0,1566.2,1602.9,1588.6,2406876,2026-04-23
ADANIPOWER,EQ,217.25,212.53,214.18,215.65,58947381,2026-04-23
ATGL,EQ,638.0,620.1,621.7,629.1,2315288,2026-04-23
ADFFOODS,EQ,259.0,235.01,249.08,233.53,2417937,2026-04-23
ABSLAMC,EQ,1078.0,1011.05,1047.45,1019.95,1463823,2026-04-23
ABCAPITAL,EQ,354.35,346.95,349.75,350.7,4221595,2026-04-23
ABFRL,EQ,65.27,63.0,63.2,64.99,2959925,2026-04-23
ABLBL,EQ,109.2,105.85,106.13,109.12,358398,2026-04-23
BIRLAMONEY,EQ,152.73,146.51,147.3,151.98,103338,2026-04-23
ABREL,EQ,1447.7,1411.2,1423.4,1413.9,151767,2026-04-23
CPPLUS,EQ,2288.0,2183.9,2268.3,2183.9,335388,2026-04-23
AVL,EQ,518.0,500.0,504.35,508.35,92398,2026-04-23
BSLGOLDETF,EQ,132.29,131.57,131.99,132.63,246636,2026-04-23
BSLNIFTY,EQ,28.39,27.86,28.17,28.39,368954,2026-04-23
ADOR,EQ,1047.0,1022.0,1024.45,1035.55,14757,2026-04-23
ADROITINFO,EQ,10.86,9.9,9.99,10.4,31568,2026-04-23
ADVAIT,EQ,2143.2,1998.1,2072.8,1994.2,105405,2026-04-23
ADVANCE,EQ,116.76,109.61,114.16,113.68,2397763,2026-04-23
ADVENZYMES,EQ,304.9,297.5,298.65,299.15,97740,2026-04-23
ADVANIHOTR,EQ,55.27,53.59,54.5,54.87,16934,2026-04-23
ADVENTHTL,EQ,165.21,157.75,158.94,163.14,90845,2026-04-23
AEGISLOG,EQ,729.95,699.45,704.8,713.5,478938,2026-04-23
AEGISVOPAK,EQ,197.4,192.1,193.12,195.0,219326,2026-04-23
AEQUS,EQ,190.99,181.0,184.6,189.04,1719302,2026-04-23
AEROENTER,EQ,90.88,87.5,89.55,90.95,241021,2026-04-23
AEROFLEX,EQ,303.95,292.23,295.68,304.52,1412798,2026-04-23
AERONEU,EQ,83.9,78.28,78.7,82.25,57851,2026-04-23
AETHER,EQ,1196.8,1170.0,1181.4,1183.3,269803,2026-04-23
AFCONS,EQ,331.95,323.3,324.9,329.5,222413,2026-04-23
AFFLE,EQ,1452.9,1417.0,1432.8,1446.4,156466,2026-04-23
AGARIND,EQ,457.4,447.45,450.9,453.1,27547,2026-04-23
AGI,EQ,568.0,555.1,559.25,564.55,165608,2026-04-23
AGIIL,EQ,382.5,352.0,367.0,359.7,3375032,2026-04-23
AGRITECH,EQ,119.7,109.0,111.99,117.57,15498,2026-04-23
AGROPHOS,EQ,33.85,32.4,33.15,32.86,10247,2026-04-23
AHLADA,EQ,49.1,45.61,47.68,47.86,6271,2026-04-23
AHLUCONT,EQ,894.95,875.6,886.25,890.2,64781,2026-04-23
AIAENG,EQ,4110.0,4022.0,4079.6,4058.6,28883,2026-04-23
GOLDTECH,EQ,40.87,40.03,40.29,40.29,25202,2026-04-23
AIRAN,EQ,17.65,17.1,17.32,17.53,32330,2026-04-23
AIROLAM,EQ,84.95,83.07,83.67,84.07,4002,2026-04-23
AJANTPHARM,EQ,2826.9,2760.0,2780.8,2779.2,50252,2026-04-23
