TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,159.74,153.21,156.03,153.17,92289,2026-03-18
21STCENMGM,EQ,33.45,32.34,32.66,32.99,3590,2026-03-18
360ONE,EQ,1088.5,1041.5,1069.8,1043.4,566638,2026-03-18
GOLD360,EQ,151.15,149.8,150.55,150.9,16684,2026-03-18
SILVER360,EQ,244.2,239.66,242.76,246.82,45526,2026-03-18
3IINFOLTD,EQ,13.7,12.85,13.53,12.72,988596,2026-03-18
3MINDIA,EQ,33645.0,32890.0,32975.0,33110.0,3580,2026-03-18
3PLAND,EQ,32.4,29.55,32.05,29.53,4971,2026-03-18
5PAISA,EQ,304.5,290.8,297.35,291.1,55150,2026-03-18
63MOONS,EQ,575.0,542.05,558.6,546.25,308558,2026-03-18
ABCOTS,EQ,411.9,395.5,402.4,405.65,15875,2026-03-18
ABINFRA,EQ,17.6,16.85,17.34,17.19,2601237,2026-03-18
AAATECH,EQ,97.68,93.04,94.1,93.77,22172,2026-03-18
AADHARHFC,EQ,482.45,472.1,478.4,480.55,225872,2026-03-18
AAREYDRUGS,EQ,73.2,66.56,71.96,66.55,302575,2026-03-18
AARNAV,EQ,26.49,24.33,25.02,24.53,462786,2026-03-18
AARON,EQ,143.08,139.05,140.29,141.43,8704,2026-03-18
AARTECH,EQ,48.5,40.5,47.29,41.85,225285,2026-03-18
AARTIDRUGS,EQ,349.9,332.85,341.15,334.15,127988,2026-03-18
AARTIIND,EQ,437.65,422.75,432.9,424.95,470759,2026-03-18
AARTIPHARM,EQ,661.95,639.9,656.05,644.55,143588,2026-03-18
AARTISURF,EQ,364.95,346.05,352.6,346.5,51942,2026-03-18
AARVI,EQ,132.75,127.26,129.11,127.24,11885,2026-03-18
AAVAS,EQ,1131.0,1096.8,1123.7,1101.6,510227,2026-03-18
AFSL,EQ,201.99,201.0,201.17,201.13,34837,2026-03-18
ABB,EQ,6415.5,6280.5,6337.5,6310.5,280678,2026-03-18
ABBOTINDIA,EQ,26700.0,26275.0,26375.0,26450.0,8384,2026-03-18
ACC,EQ,1409.5,1376.4,1405.2,1385.0,201573,2026-03-18
ACCELYA,EQ,1205.0,1172.2,1197.2,1181.2,9192,2026-03-18
ACCURACY,EQ,4.13,3.94,4.05,4.0,85989,2026-03-18
ACEINTEG,EQ,17.22,16.4,16.73,17.35,4267,2026-03-18
ACMESOLAR,EQ,253.0,245.37,248.69,247.01,695731,2026-03-18
ACE,EQ,852.4,826.1,844.55,820.9,183126,2026-03-18
ACUTAAS,EQ,2320.2,2250.0,2257.8,2302.6,200845,2026-03-18
ADANIENSOL,EQ,1043.8,1000.0,1036.7,1000.6,1643508,2026-03-18
ADANIENT,EQ,2027.0,1982.2,2007.2,1975.4,1041095,2026-03-18
ADANIGREEN,EQ,904.0,871.55,891.3,868.65,2315274,2026-03-18
ADANIPORTS,EQ,1411.1,1367.1,1401.9,1365.5,1956685,2026-03-18
ADANIPOWER,EQ,156.5,151.3,154.07,155.6,28773212,2026-03-18
ATGL,EQ,520.4,508.05,515.65,516.85,2891422,2026-03-18
ADFFOODS,EQ,188.0,180.5,185.24,179.71,77964,2026-03-18
ABSLAMC,EQ,990.85,958.4,969.45,958.2,539416,2026-03-18
ABCAPITAL,EQ,329.35,318.75,328.45,318.65,2594538,2026-03-18
ABFRL,EQ,60.75,58.55,59.23,58.19,6279922,2026-03-18
ABLBL,EQ,99.65,96.3,98.8,97.29,1742703,2026-03-18
BIRLAMONEY,EQ,119.58,115.29,116.9,115.33,97014,2026-03-18
ABREL,EQ,1246.0,1117.2,1217.4,1121.0,989501,2026-03-18
CPPLUS,EQ,1696.9,1601.0,1683.9,1611.5,166636,2026-03-18
AVL,EQ,455.55,444.05,449.85,447.1,116593,2026-03-18
BSLGOLDETF,EQ,136.35,132.94,135.86,136.35,217102,2026-03-18
BSLNIFTY,EQ,28.15,26.78,27.77,27.47,421132,2026-03-18
ADOR,EQ,988.0,941.7,970.8,941.7,6873,2026-03-18
ADROITINFO,EQ,9.4,9.1,9.19,9.15,56862,2026-03-18
ADVAIT,EQ,1649.8,1544.2,1627.4,1544.2,22655,2026-03-18
ADVANCE,EQ,103.99,99.0,101.2,98.99,226460,2026-03-18
ADVENZYMES,EQ,285.0,280.1,281.9,280.7,74285,2026-03-18
ADVANIHOTR,EQ,52.0,50.83,51.71,50.98,29094,2026-03-18
ADVENTHTL,EQ,159.99,148.66,153.79,150.16,273618,2026-03-18
AEGISLOG,EQ,625.6,607.55,609.5,619.85,731391,2026-03-18
AEGISVOPAK,EQ,194.19,188.05,189.28,191.82,444167,2026-03-18
AEQUS,EQ,129.89,123.2,126.28,121.85,2685720,2026-03-18
AEROENTER,EQ,80.77,67.59,79.05,67.31,1556790,2026-03-18
AEROFLEX,EQ,262.4,246.1,247.77,251.77,3002260,2026-03-18
AERONEU,EQ,64.92,63.65,64.28,63.79,29819,2026-03-18
AETHER,EQ,1078.75,1005.1,1068.55,1006.2,327139,2026-03-18
AFCONS,EQ,290.0,280.4,287.95,280.6,403408,2026-03-18
AFFLE,EQ,1360.0,1287.8,1346.4,1290.4,367588,2026-03-18
AFFORDABLE,EQ,158.58,150.52,151.59,151.59,55983,2026-03-18
AGARIND,EQ,442.35,428.0,432.7,431.4,46316,2026-03-18
AGI,EQ,530.35,509.0,519.7,511.0,212149,2026-03-18
AGIIL,EQ,310.4,298.8,300.8,300.8,2456611,2026-03-18
AGROPHOS,EQ,32.77,31.99,32.42,31.63,7877,2026-03-18
AHLADA,EQ,41.25,39.0,40.36,40.01,36962,2026-03-18
AHLUCONT,EQ,760.35,718.9,746.0,722.4,104645,2026-03-18
AIAENG,EQ,3758.4,3666.0,3719.6,3736.2,53589,2026-03-18
GOLDTECH,EQ,41.79,39.53,40.22,39.82,37112,2026-03-18
AIRAN,EQ,15.89,15.28,15.53,15.28,56514,2026-03-18
AIROLAM,EQ,89.0,86.0,87.71,87.16,941,2026-03-18
AJANTPHARM,EQ,3114.1,3029.3,3056.6,3020.6,127414,2026-03-18
AJAXENGG,EQ,499.8,487.35,490.95,489.85,70180,2026-03-18
AJMERA,EQ,118.5,114.64,115.49,113.87,593866,2026-03-18
AJOONI,EQ,4.23,4.1,4.2,4.14,227736,2026-03-18
AKASH,EQ,24.67,24.0,24.02,24.0,8532,2026-03-18
AKG,EQ,11.23,10.68,10.98,10.8,9872,2026-03-18
AKI,EQ,5.28,4.63,4.65,4.58,1066497,2026-03-18
AKSHOPTFBR,EQ,4.88,4.58,4.62,4.66,505703,2026-03-18
AKSHAR,EQ,0.45,0.39,0.4,0.39,2059987,2026-03-18
AKSHARCHEM,EQ,177.38,170.63,175.91,171.48,5414,2026-03-18
AKUMS,EQ,485.0,463.0,481.3,463.85,93841,2026-03-18
AKZOINDIA,EQ,2941.0,2883.7,2920.8,2895.8,23324,2026-03-18
ALANKIT,EQ,7.8,7.53,7.65,7.56,508123,2026-03-18
ALBERTDAVD,EQ,684.95,661.5,673.0,669.9,10972,2026-03-18
ALEMBICLTD,EQ,82.26,79.7,81.36,79.44,295143,2026-03-18
APLLTD,EQ,684.0,669.4,676.3,670.0,47914,2026-03-18
ALGOQUANT,EQ,58.43,55.35,57.01,55.0,1686147,2026-03-18
ALICON,EQ,691.95,659.95,675.25,661.3,15836,2026-03-18
ALIVUS,EQ,984.4,921.9,941.95,936.1,99177,2026-03-18
ALKALI,EQ,59.38,56.4,57.43,56.69,7419,2026-03-18
ALKEM,EQ,5423.0,5315.0,5351.5,5333.5,65448,2026-03-18
ALKYLAMINE,EQ,1366.6,1271.8,1350.1,1279.0,91000,2026-03-18
ALLTIME,EQ,217.55,207.0,216.66,206.85,110947,2026-03-18
ALLCARGO,EQ,8.44,7.94,8.28,7.84,11409873,2026-03-18
ATL,EQ,23.43,22.81,23.02,22.69,163367,2026-03-18
ALLDIGI,EQ,785.8,727.65,750.3,724.45,14568,2026-03-18
ABDL,EQ,432.55,418.8,423.4,420.05,447892,2026-03-18
ADSL,EQ,107.4,101.4,105.4,101.9,331329,2026-03-18
ALMONDZ,EQ,15.11,13.46,13.94,14.13,1418973,2026-03-18
ALOKINDS,EQ,13.42,12.6,13.23,12.58,8323921,2026-03-18
ALPA,EQ,61.4,59.09,59.97,59.76,45743,2026-03-18
ALPHAGEO,EQ,190.0,175.86,182.32,175.86,13961,2026-03-18
AMAGI,EQ,356.5,346.8,351.2,356.45,212406,2026-03-18
AMANTA,EQ,98.1,94.21,97.12,95.03,90894,2026-03-18
ARE&M,EQ,788.25,776.0,784.85,777.7,343139,2026-03-18
AMBER,EQ,6935.0,6750.0,6850.0,6778.0,303045,2026-03-18
AMBICAAGAR,EQ,24.79,22.52,23.22,22.72,22002,2026-03-18
AMBIKCO,EQ,1320.0,1272.3,1295.3,1272.1,5982,2026-03-18
AMBUJACEM,EQ,444.3,433.45,441.25,434.2,3070154,2026-03-18
