TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,191.5,188.76,190.5,188.1,35816,2025-12-12
21STCENMGM,EQ,44.96,43.25,44.88,44.08,3618,2025-12-12
360ONE,EQ,1147.0,1127.7,1142.2,1135.8,258119,2025-12-12
GOLD360,EQ,129.7,127.15,129.45,126.45,84304,2025-12-12
SILVER360,EQ,190.8,186.51,189.22,183.48,56427,2025-12-12
3IINFOLTD,EQ,16.48,16.08,16.35,16.2,346500,2025-12-12
3MINDIA,EQ,35540.0,34475.0,35465.0,34480.0,5706,2025-12-12
3PLAND,EQ,39.0,36.24,37.68,37.38,6166,2025-12-12
5PAISA,EQ,315.3,305.0,307.95,307.5,38794,2025-12-12
63MOONS,EQ,774.4,757.55,761.0,766.5,116870,2025-12-12
ABCOTS,EQ,419.65,409.0,414.3,414.85,9187,2025-12-12
ABINFRA,EQ,19.97,19.29,19.44,19.59,100819,2025-12-12
A2ZINFRA,EQ,15.25,14.6,14.79,14.79,89689,2025-12-12
AADHARHFC,EQ,489.7,484.15,488.9,486.7,120204,2025-12-12
AAKASH,EQ,9.0,8.49,8.67,8.87,96440,2025-12-12
AARON,EQ,184.0,176.5,182.97,177.14,9207,2025-12-12
AARTECH,EQ,50.22,49.22,49.49,49.02,88059,2025-12-12
AARTIDRUGS,EQ,399.2,392.05,394.7,395.65,120430,2025-12-12
AARTIIND,EQ,361.8,354.5,356.95,357.0,375112,2025-12-12
AARTIPHARM,EQ,748.0,734.05,740.45,747.9,119738,2025-12-12
AARTISURF,EQ,414.35,391.6,400.5,403.65,12498,2025-12-12
AARVI,EQ,124.45,122.0,122.31,122.64,8588,2025-12-12
AAVAS,EQ,1574.9,1545.5,1569.2,1558.2,248226,2025-12-12
AFSL,EQ,202.5,201.16,201.55,201.01,4401,2025-12-12
ABB,EQ,5299.0,5230.0,5278.0,5242.5,200377,2025-12-12
ABBOTINDIA,EQ,28210.0,27950.0,28010.0,28205.0,5059,2025-12-12
ACC,EQ,1796.2,1770.0,1771.7,1778.9,240221,2025-12-12
ACCELYA,EQ,1314.9,1292.1,1309.8,1302.5,5916,2025-12-12
ACCURACY,EQ,5.7,5.46,5.69,5.53,201124,2025-12-12
ACEINTEG,EQ,22.7,21.6,21.84,22.44,2274,2025-12-12
ACMESOLAR,EQ,229.0,225.01,228.32,226.33,464329,2025-12-12
ACE,EQ,940.95,920.0,933.75,924.95,163402,2025-12-12
ACUTAAS,EQ,1674.0,1642.5,1664.0,1659.5,145992,2025-12-12
ADANIENSOL,EQ,1016.35,998.8,1011.3,999.6,2110784,2025-12-12
ADANIENT,EQ,2296.8,2270.2,2282.4,2277.7,929199,2025-12-12
ADANIGREEN,EQ,1042.0,1024.0,1040.2,1018.8,2615096,2025-12-12
ADANIPORTS,EQ,1527.4,1509.5,1522.8,1504.0,1152570,2025-12-12
ADANIPOWER,EQ,145.0,141.39,144.49,140.58,13450435,2025-12-12
ATGL,EQ,597.3,589.15,593.7,587.05,288954,2025-12-12
ADFFOODS,EQ,213.0,204.3,210.78,204.37,79076,2025-12-12
ABSLAMC,EQ,753.7,739.75,751.95,741.2,177597,2025-12-12
ABCAPITAL,EQ,364.35,353.85,362.95,354.45,3678788,2025-12-12
ABFRL,EQ,78.0,75.5,77.67,75.45,2044942,2025-12-12
ABLBL,EQ,130.76,126.93,127.66,128.83,1490019,2025-12-12
BIRLAMONEY,EQ,149.14,146.81,148.43,147.3,14736,2025-12-12
ABREL,EQ,1679.0,1650.0,1674.0,1656.3,102077,2025-12-12
CPPLUS,EQ,1565.0,1531.1,1554.9,1535.7,133712,2025-12-12
AVL,EQ,522.5,505.8,509.1,507.25,211012,2025-12-12
BSLGOLDETF,EQ,116.2,114.26,116.13,113.69,310718,2025-12-12
BSLNIFTY,EQ,30.88,29.85,30.31,30.13,140917,2025-12-12
ADOR,EQ,1086.9,1067.0,1073.6,1079.8,11699,2025-12-12
ADROITINFO,EQ,10.18,9.88,10.08,9.99,10006,2025-12-12
ADVANCE,EQ,122.92,116.3,121.75,118.03,257080,2025-12-12
ADVENZYMES,EQ,312.25,305.55,309.95,305.75,109176,2025-12-12
ADVANIHOTR,EQ,58.67,57.52,57.94,58.21,34510,2025-12-12
ADVENTHTL,EQ,227.67,220.1,222.58,223.83,214605,2025-12-12
AEGISLOG,EQ,761.95,738.25,750.7,734.55,328234,2025-12-12
AEGISVOPAK,EQ,256.05,244.85,249.8,246.7,727705,2025-12-12
AEQUS,EQ,154.4,145.33,147.05,151.43,12862587,2025-12-12
