TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,207.95,180.0,196.67,177.0,3644363,2026-05-25
21STCENMGM,EQ,32.88,32.88,32.88,32.24,210,2026-05-25
360ONE,EQ,1144.4,1119.1,1142.4,1112.4,725309,2026-05-25
GOLD360,EQ,155.05,153.5,154.05,154.35,38334,2026-05-25
SILVER360,EQ,263.8,261.8,262.76,259.09,41143,2026-05-25
3BBLACKBIO,EQ,1258.9,1203.1,1236.2,1206.1,3584,2026-05-25
3IINFOLTD,EQ,17.7,17.38,17.47,17.39,154937,2026-05-25
3MINDIA,EQ,34300.0,33185.0,33615.0,33315.0,13508,2026-05-25
3PLAND,EQ,31.29,30.05,30.87,31.29,21429,2026-05-25
5PAISA,EQ,323.9,315.25,319.95,317.6,29575,2026-05-25
63MOONS,EQ,692.95,636.3,643.35,680.15,281779,2026-05-25
ABCOTS,EQ,219.0,212.0,216.83,213.07,55211,2026-05-25
ABINFRA,EQ,14.0,12.77,13.34,13.02,960315,2026-05-25
ABMKNO,EQ,248.9,225.0,245.38,231.8,1060,2026-05-25
ACSTECH,EQ,34.55,33.61,34.4,33.88,36546,2026-05-25
AKCAPIT,EQ,1670.0,1575.4,1651.2,1624.1,1018,2026-05-25
A2ZINFRA,EQ,15.62,14.76,14.78,15.53,490530,2026-05-25
AAATECH,EQ,94.38,92.84,93.58,92.72,3793,2026-05-25
AADHARHFC,EQ,480.7,468.5,473.25,475.45,417629,2026-05-25
AARNAV,EQ,25.0,23.15,23.63,23.26,22986,2026-05-25
AARON,EQ,129.17,120.51,125.97,119.17,25112,2026-05-25
AARTECH,EQ,43.9,42.29,42.86,42.29,183357,2026-05-25
AARTIDRUGS,EQ,399.0,388.6,394.45,389.95,137035,2026-05-25
AARTIIND,EQ,487.9,477.9,482.6,476.2,418896,2026-05-25
AARTIPHARM,EQ,741.4,714.15,732.45,713.1,160880,2026-05-25
AARTISURF,EQ,400.85,381.2,395.65,382.5,9191,2026-05-25
AARVI,EQ,132.0,124.51,127.12,128.38,75890,2026-05-25
AAVAS,EQ,1416.7,1361.9,1375.0,1396.9,37767,2026-05-25
AFSL,EQ,202.09,201.0,201.04,201.17,70055,2026-05-25
ABB,EQ,6826.0,6712.5,6755.0,6689.5,263153,2026-05-25
ABBOTINDIA,EQ,27965.0,27400.0,27705.0,27830.0,11197,2026-05-25
ABMINTLLTD,EQ,46.39,44.19,45.95,44.19,205,2026-05-25
ACC,EQ,1394.1,1365.7,1382.3,1360.0,184811,2026-05-25
ACCELYA,EQ,1148.8,1129.6,1142.5,1122.2,4418,2026-05-25
ACCURACY,EQ,5.99,5.69,5.86,5.71,132941,2026-05-25
ACEINTEG,EQ,20.44,19.96,20.16,20.09,2867,2026-05-25
ACMESOLAR,EQ,303.5,286.85,300.6,290.2,3592647,2026-05-25
ACE,EQ,907.7,884.0,885.45,881.9,220584,2026-05-25
ACUTAAS,EQ,2963.3,2864.2,2923.8,2951.2,333972,2026-05-25
ADANIENSOL,EQ,1412.0,1357.6,1404.3,1367.9,3046325,2026-05-25
ADANIENT,EQ,2858.8,2739.3,2849.7,2717.3,3277924,2026-05-25
ADANIGREEN,EQ,1420.7,1365.8,1411.1,1362.3,4194567,2026-05-25
ADANIPORTS,EQ,1813.3,1793.0,1802.9,1786.9,1516143,2026-05-25
ADANIPOWER,EQ,234.6,220.31,233.38,219.32,73847208,2026-05-25
ATGL,EQ,666.9,652.8,659.15,652.8,3301936,2026-05-25
ADFFOODS,EQ,290.0,276.3,277.45,283.25,384800,2026-05-25
ABSLAMC,EQ,1047.1,1005.0,1016.2,1011.7,406460,2026-05-25
ABCAPITAL,EQ,364.95,360.0,363.65,357.3,2791387,2026-05-25
ABFRL,EQ,69.0,67.05,67.36,67.35,3625639,2026-05-25
ABLBL,EQ,104.0,102.02,102.39,102.02,391645,2026-05-25
BIRLAMONEY,EQ,143.5,139.21,141.35,138.41,66547,2026-05-25
ABREL,EQ,1307.6,1255.3,1285.8,1249.7,218318,2026-05-25
CPPLUS,EQ,2602.0,2442.2,2556.1,2416.0,530738,2026-05-25
AVL,EQ,544.95,529.6,536.0,536.5,463454,2026-05-25
BSLGOLDETF,EQ,139.0,138.51,138.72,138.74,159127,2026-05-25
BSLNIFTY,EQ,28.3,27.71,28.01,27.61,882851,2026-05-25
ADOR,EQ,1089.3,1073.2,1079.8,1072.1,8413,2026-05-25
ADROITINFO,EQ,9.1,8.6,8.82,8.81,127697,2026-05-25
ADVAIT,EQ,2124.0,1993.6,2103.0,2007.4,51104,2026-05-25
ADVANCE,EQ,108.29,104.2,105.24,104.34,129976,2026-05-25
ADVENZYMES,EQ,387.6,375.3,376.85,375.15,134842,2026-05-25
ADVANIHOTR,EQ,54.41,53.11,53.31,53.36,27648,2026-05-25
ADVENTHTL,EQ,159.9,145.09,152.5,144.35,559114,2026-05-25
AEGISLOG,EQ,741.1,726.0,730.95,724.45,433218,2026-05-25
AEGISVOPAK,EQ,213.7,205.36,207.88,207.37,633853,2026-05-25
AEQUS,EQ,219.97,210.78,215.64,212.48,2349820,2026-05-25
AEROENTER,EQ,101.6,97.52,98.07,99.02,282839,2026-05-25
AEROFLEX,EQ,417.45,401.0,414.35,403.05,1972411,2026-05-25
AERONEU,EQ,92.95,88.06,89.91,90.88,56052,2026-05-25
