TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,226.29,220.03,223.17,223.63,76075,2025-07-08
21STCENMGM,EQ,63.45,61.5,62.94,62.21,15497,2025-07-08
360ONE,EQ,1249.5,1173.8,1220.4,1253.0,1215703,2025-07-08
GOLD360,EQ,96.3,93.4,96.0,95.8,1436,2025-07-08
SILVER360,EQ,107.65,107.0,107.3,106.53,2296,2025-07-08
3IINFOLTD,EQ,24.74,23.91,24.06,24.16,457770,2025-07-08
3MINDIA,EQ,29740.0,29235.0,29515.0,29255.0,6575,2025-07-08
3PLAND,EQ,50.56,48.25,48.66,49.66,8118,2025-07-08
5PAISA,EQ,431.0,410.6,416.25,423.5,52670,2025-07-08
63MOONS,EQ,1007.0,972.9,986.6,993.8,180481,2025-07-08
AAATECH,EQ,85.19,82.78,83.69,83.29,16212,2025-07-08
AADHARHFC,EQ,459.35,447.0,450.65,455.05,600315,2025-07-08
AARON,EQ,380.0,369.0,369.85,374.25,8186,2025-07-08
AARTECH,EQ,70.48,66.81,70.41,67.13,725613,2025-07-08
AARTIDRUGS,EQ,493.2,468.05,475.05,490.9,321839,2025-07-08
AARTIIND,EQ,470.1,455.05,461.15,466.75,1084976,2025-07-08
AARTIPHARM,EQ,920.0,894.0,916.35,899.1,443001,2025-07-08
AARVI,EQ,112.91,109.52,110.09,109.09,13211,2025-07-08
AAVAS,EQ,2024.0,1863.1,1973.6,1882.9,1215915,2025-07-08
ABAN,EQ,55.07,54.0,54.22,54.61,38267,2025-07-08
AFSL,EQ,255.66,248.29,252.23,255.66,42567,2025-07-08
ABB,EQ,5885.0,5822.0,5840.0,5844.0,242940,2025-07-08
ABBOTINDIA,EQ,34985.0,33780.0,34160.0,34485.0,7819,2025-07-08
ACC,EQ,1982.0,1948.8,1980.0,1964.5,242269,2025-07-08
ACCELYA,EQ,1455.0,1423.0,1433.4,1432.3,6844,2025-07-08
ACCURACY,EQ,8.42,7.95,7.99,8.29,458648,2025-07-08
ACEINTEG,EQ,26.94,25.81,25.97,26.41,17654,2025-07-08
ACMESOLAR,EQ,260.0,249.86,258.33,254.61,771161,2025-07-08
ACE,EQ,1214.4,1193.6,1196.3,1193.6,142421,2025-07-08
ACUTAAS,EQ,1136.0,1098.7,1101.3,1129.7,206072,2025-07-08
ADANIENSOL,EQ,892.5,876.0,881.25,883.35,2733928,2025-07-08
ADANIENT,EQ,2600.0,2573.0,2591.3,2576.1,357701,2025-07-08
ADANIGREEN,EQ,1005.0,981.3,992.0,991.1,1069668,2025-07-08
ADANIPORTS,EQ,1449.9,1430.0,1448.5,1435.6,824935,2025-07-08
ADANIPOWER,EQ,615.0,592.0,600.0,597.15,9923368,2025-07-08
ATGL,EQ,664.4,650.0,653.45,656.5,523872,2025-07-08
ADFFOODS,EQ,268.7,263.0,265.2,266.75,46874,2025-07-08
ABSLAMC,EQ,838.45,802.0,812.95,812.75,540090,2025-07-08
