TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,195.59,187.1,189.36,188.95,183378,2026-06-04
21STCENMGM,EQ,33.78,32.51,32.55,33.16,1934,2026-06-04
360ONE,EQ,1081.5,1062.1,1071.8,1072.5,2527568,2026-06-04
GOLD360,EQ,152.25,150.1,151.35,150.3,4428,2026-06-04
MSCI360,EQ,9.84,9.72,9.82,9.97,10499,2026-06-04
SILVER360,EQ,253.99,251.86,252.94,253.5,13089,2026-06-04
3BBLACKBIO,EQ,1148.9,1110.6,1126.9,1138.9,4876,2026-06-04
3IINFOLTD,EQ,17.4,16.85,17.11,17.16,129116,2026-06-04
3MINDIA,EQ,32810.0,32060.0,32290.0,32445.0,2629,2026-06-04
3PLAND,EQ,32.39,31.25,31.91,32.21,1842,2026-06-04
5PAISA,EQ,326.3,319.1,320.6,325.05,13197,2026-06-04
63MOONS,EQ,637.9,613.8,620.5,618.4,119842,2026-06-04
ABCOTS,EQ,213.84,202.15,204.67,205.31,84872,2026-06-04
ABINFRA,EQ,11.14,10.4,10.54,10.59,531200,2026-06-04
ABMKNO,EQ,220.25,209.0,217.89,218.22,1674,2026-06-04
ACSTECH,EQ,32.98,31.71,32.76,32.34,69781,2026-06-04
AKCAPIT,EQ,1757.0,1700.0,1708.4,1756.1,255,2026-06-04
A2ZINFRA,EQ,15.42,14.65,15.21,14.69,322380,2026-06-04
AAATECH,EQ,93.0,90.99,91.19,92.17,21299,2026-06-04
AADHARHFC,EQ,471.0,458.7,469.9,462.45,231947,2026-06-04
AARNAV,EQ,25.9,24.0,24.76,25.27,55990,2026-06-04
AARON,EQ,120.0,117.3,119.05,117.9,9130,2026-06-04
AARTECH,EQ,43.0,41.78,41.96,42.65,32815,2026-06-04
AARTIDRUGS,EQ,382.5,373.1,374.85,378.4,87850,2026-06-04
AARTIIND,EQ,465.45,458.6,460.1,463.8,410526,2026-06-04
AARTIPHARM,EQ,651.0,615.0,643.75,621.85,228258,2026-06-04
AARTISURF,EQ,383.95,365.55,368.1,375.15,35859,2026-06-04
AARVI,EQ,132.37,125.3,127.88,131.94,13965,2026-06-04
AAVAS,EQ,1319.0,1292.1,1300.4,1312.0,130169,2026-06-04
AFSL,EQ,201.95,201.0,201.0,201.0,10073,2026-06-04
ABB,EQ,7327.0,7122.5,7156.0,7196.0,298566,2026-06-04
ABBOTINDIA,EQ,26390.0,25750.0,25820.0,26290.0,8812,2026-06-04
ABMINTLLTD,EQ,43.15,42.82,42.95,43.57,796,2026-06-04
ACC,EQ,1356.4,1342.9,1350.8,1350.9,163492,2026-06-04
ACCELYA,EQ,1156.5,1132.7,1146.0,1143.7,5792,2026-06-04
ACCURACY,EQ,5.89,5.55,5.69,5.7,119190,2026-06-04
ACEINTEG,EQ,20.98,19.56,20.19,20.92,5902,2026-06-04
ACMESOLAR,EQ,347.6,325.1,345.85,329.05,4610275,2026-06-04
ACE,EQ,879.0,861.0,869.05,867.1,102497,2026-06-04
ACUTAAS,EQ,3188.0,3115.6,3164.7,3135.7,250577,2026-06-04
ADANIENSOL,EQ,1526.8,1482.9,1520.0,1493.1,2706265,2026-06-04
ADANIENT,EQ,2983.0,2918.1,2972.8,2925.6,1722991,2026-06-04
ADANIGREEN,EQ,1455.3,1418.3,1423.3,1427.5,2248728,2026-06-04
ADANIPORTS,EQ,1826.4,1786.2,1790.9,1803.8,1369988,2026-06-04
ADANIPOWER,EQ,235.65,229.15,230.03,232.52,23485301,2026-06-04
ATGL,EQ,753.5,718.6,744.05,717.6,9657791,2026-06-04
ADFFOODS,EQ,293.4,282.0,288.8,290.3,298991,2026-06-04
ABSLAMC,EQ,1046.8,1024.1,1034.2,1033.3,338535,2026-06-04
ABCAPITAL,EQ,356.7,346.0,353.65,348.75,3074970,2026-06-04
ABFRL,EQ,62.09,60.02,61.03,60.54,3434957,2026-06-04
ABLBL,EQ,101.6,97.25,100.81,98.22,862860,2026-06-04
BIRLAMONEY,EQ,140.9,135.92,136.69,139.18,32127,2026-06-04
ABREL,EQ,1278.8,1241.6,1251.0,1254.8,235974,2026-06-04
CPPLUS,EQ,3537.6,3246.1,3537.6,3369.2,742162,2026-06-04
AVL,EQ,541.7,522.5,536.75,526.0,71109,2026-06-04
BSLGOLDETF,EQ,136.97,135.75,136.56,135.93,248297,2026-06-04
BSLNIFTY,EQ,27.96,27.19,27.35,27.28,200787,2026-06-04
ADOR,EQ,1162.0,1109.1,1119.9,1141.1,12187,2026-06-04
ADROITINFO,EQ,9.19,8.84,9.0,9.07,6472,2026-06-04
ADVAIT,EQ,2252.7,2052.7,2215.4,2063.6,219810,2026-06-04
ADVANCE,EQ,102.99,100.8,102.32,102.42,59405,2026-06-04
ADVENZYMES,EQ,380.25,375.0,376.5,380.25,84860,2026-06-04
ADVANIHOTR,EQ,53.69,52.01,52.92,53.03,38447,2026-06-04
ADVENTHTL,EQ,139.78,132.0,133.98,135.46,114116,2026-06-04
AEGISLOG,EQ,761.4,747.55,755.8,760.5,199411,2026-06-04
AEGISVOPAK,EQ,195.5,190.5,191.54,193.0,166721,2026-06-04
AEQUS,EQ,185.32,178.0,180.0,183.46,925363,2026-06-04
AEROENTER,EQ,105.9,97.4,101.13,98.4,755189,2026-06-04
AEROFLEX,EQ,446.05,426.15,439.4,434.4,1781431,2026-06-04
AERONEU,EQ,89.59,85.1,85.73,86.61,53225,2026-06-04
AETHER,EQ,1159.7,1086.0,1143.2,1139.4,345702,2026-06-04
AFCONS,EQ,328.85,322.5,326.3,323.7,165710,2026-06-04
AFFLE,EQ,1487.9,1442.1,1482.1,1469.6,140125,2026-06-04
AGARIND,EQ,503.25,449.45,503.25,419.4,612566,2026-06-04
AGI,EQ,616.0,600.0,600.55,610.35,105542,2026-06-04
AGIIL,EQ,389.55,379.65,385.85,387.1,625032,2026-06-04
AGRITECH,EQ,110.6,107.0,107.79,107.16,3575,2026-06-04
AGROPHOS,EQ,31.58,29.88,30.48,30.75,17581,2026-06-04
AHLADA,EQ,41.98,39.11,41.18,40.23,15030,2026-06-04
AHLUCONT,EQ,792.45,756.3,785.3,776.05,54963,2026-06-04
