TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,227.25,223.66,225.67,225.27,110547,2025-09-16
21STCENMGM,EQ,53.49,52.1,53.17,53.13,9558,2025-09-16
360ONE,EQ,1097.1,1078.3,1091.1,1079.0,461518,2025-09-16
GOLD360,EQ,109.85,107.15,109.3,107.45,30169,2025-09-16
SILVER360,EQ,128.84,126.93,128.0,126.69,6093,2025-09-16
3IINFOLTD,EQ,24.87,24.5,24.52,24.6,218423,2025-09-16
3MINDIA,EQ,30865.0,30410.0,30585.0,30575.0,3191,2025-09-16
3PLAND,EQ,45.6,44.25,45.54,44.76,1903,2025-09-16
5PAISA,EQ,367.35,362.6,365.65,365.45,12123,2025-09-16
63MOONS,EQ,944.75,927.0,930.5,929.45,81445,2025-09-16
ABINFRA,EQ,192.89,183.0,192.89,183.71,145060,2025-09-16
AAATECH,EQ,81.01,80.0,80.64,79.55,15990,2025-09-16
AADHARHFC,EQ,544.5,521.0,537.8,518.8,3319761,2025-09-16
AARON,EQ,201.78,198.15,199.17,200.07,31747,2025-09-16
AARTECH,EQ,58.0,55.81,56.99,55.76,59770,2025-09-16
AARTIDRUGS,EQ,513.9,504.3,510.65,508.6,74859,2025-09-16
AARTIIND,EQ,392.0,387.85,390.6,388.9,331823,2025-09-16
AARTIPHARM,EQ,946.1,906.95,912.45,939.5,361038,2025-09-16
AARTISURF,EQ,510.0,490.0,505.05,491.75,4844,2025-09-16
AARVI,EQ,128.79,123.42,125.95,123.52,23739,2025-09-16
AAVAS,EQ,1677.8,1646.2,1661.0,1670.3,150254,2025-09-16
AFSL,EQ,222.2,214.0,215.39,218.61,9636,2025-09-16
ABB,EQ,5376.9,5316.6,5349.0,5338.8,154462,2025-09-16
ABBOTINDIA,EQ,31280.0,30710.0,30930.0,30910.0,9676,2025-09-16
ACC,EQ,1879.8,1860.0,1866.0,1860.8,280733,2025-09-16
ACCELYA,EQ,1479.8,1424.1,1457.6,1411.9,41345,2025-09-16
ACCURACY,EQ,7.25,7.02,7.21,7.1,269293,2025-09-16
ACEINTEG,EQ,27.43,24.7,26.51,25.22,78569,2025-09-16
ACMESOLAR,EQ,314.6,301.3,311.0,311.2,1329005,2025-09-16
ACE,EQ,1131.3,1109.0,1112.2,1120.9,180878,2025-09-16
ACUTAAS,EQ,1477.9,1451.1,1459.6,1459.5,132905,2025-09-16
ADANIENSOL,EQ,846.0,831.6,836.55,837.15,718132,2025-09-16
ADANIENT,EQ,2415.8,2388.0,2399.4,2383.4,752979,2025-09-16
ADANIGREEN,EQ,998.35,984.05,987.85,986.7,897176,2025-09-16
ADANIPORTS,EQ,1412.6,1396.6,1408.2,1395.2,1636246,2025-09-16
ADANIPOWER,EQ,648.3,635.8,637.35,644.15,4544645,2025-09-16
ATGL,EQ,609.7,604.0,605.85,605.2,267037,2025-09-16
ADFFOODS,EQ,234.95,230.02,231.32,231.85,55428,2025-09-16
ABSLAMC,EQ,851.0,833.65,841.25,839.35,324084,2025-09-16
ABCAPITAL,EQ,294.5,289.1,289.95,290.7,3714809,2025-09-16
ABFRL,EQ,88.64,86.51,86.68,87.34,3081001,2025-09-16
ABLBL,EQ,146.0,141.87,142.16,143.57,1228313,2025-09-16
BIRLAMONEY,EQ,182.9,180.0,181.09,180.33,61539,2025-09-16
ABREL,EQ,1934.9,1870.3,1922.2,1866.2,202446,2025-09-16
CPPLUS,EQ,1452.8,1413.3,1425.1,1441.8,100286,2025-09-16
AVL,EQ,517.95,501.8,507.4,503.65,362052,2025-09-16
BSLGOLDETF,EQ,98.19,97.01,98.14,96.5,482271,2025-09-16
BSLNIFTY,EQ,29.84,28.39,29.27,29.12,142203,2025-09-16
ADOR,EQ,991.8,980.9,986.95,986.6,2151,2025-09-16
ADROITINFO,EQ,11.25,10.1,10.63,10.41,528354,2025-09-16
ADVENZYMES,EQ,356.0,342.65,345.15,344.3,419918,2025-09-16
ADVANIHOTR,EQ,61.0,59.77,60.33,60.14,18676,2025-09-16
AEGISLOG,EQ,819.4,753.0,800.45,758.9,11006715,2025-09-16
AEGISVOPAK,EQ,252.18,247.43,248.96,251.19,1111655,2025-09-16
AEROENTER,EQ,88.8,86.22,88.0,86.52,161240,2025-09-16
AEROFLEX,EQ,188.54,178.0,187.63,179.08,2044203,2025-09-16
AERONEU,EQ,109.96,103.2,105.42,104.33,23376,2025-09-16
AETHER,EQ,738.3,732.0,734.9,733.75,36511,2025-09-16
AFCONS,EQ,456.5,450.35,455.05,452.55,545118,2025-09-16
AFFLE,EQ,2082.0,2034.4,2067.7,2053.4,162437,2025-09-16
AFFORDABLE,EQ,270.0,255.2,265.8,253.35,99559,2025-09-16
AGARIND,EQ,938.5,900.3,907.35,927.9,26242,2025-09-16
AGI,EQ,881.9,853.75,869.45,853.35,192045,2025-09-16
AGIIL,EQ,1172.0,1151.0,1166.5,1158.4,20817,2025-09-16
AGRITECH,EQ,143.0,140.01,141.11,140.68,5259,2025-09-16
AHLADA,EQ,59.01,57.9,58.84,57.74,15932,2025-09-16
AHLUCONT,EQ,973.0,928.0,953.6,933.45,139325,2025-09-16
AIAENG,EQ,3135.0,3091.2,3100.3,3109.0,33050,2025-09-16
GOLDTECH,EQ,67.37,65.01,66.78,66.52,23297,2025-09-16
AIRAN,EQ,26.43,25.11,25.92,25.64,85949,2025-09-16
AIROLAM,EQ,115.0,110.0,114.54,112.38,13188,2025-09-16
AJANTPHARM,EQ,2565.0,2530.0,2555.8,2549.6,72794,2025-09-16
AJAXENGG,EQ,658.1,650.0,650.45,651.15,80859,2025-09-16
AJMERA,EQ,1014.95,983.25,987.8,992.3,47376,2025-09-16
AJOONI,EQ,5.77,5.35,5.68,5.35,2401796,2025-09-16
AKASH,EQ,29.25,28.0,28.6,28.53,12979,2025-09-16
AKG,EQ,13.0,12.31,12.93,12.38,319876,2025-09-16
AFIL,EQ,7.89,7.61,7.66,7.72,711193,2025-09-16
AKSHOPTFBR,EQ,8.19,7.92,7.97,7.96,125665,2025-09-16
AKSHAR,EQ,0.59,0.54,0.57,0.55,5218223,2025-09-16
AKSHARCHEM,EQ,275.05,261.9,267.45,270.4,7231,2025-09-16
AKUMS,EQ,478.5,465.95,475.0,470.35,192378,2025-09-16
AKZOINDIA,EQ,3405.3,3361.0,3380.5,3385.4,7152,2025-09-16
ALANKIT,EQ,14.16,13.67,13.73,13.92,502516,2025-09-16
ALBERTDAVD,EQ,818.3,800.0,802.7,807.6,5712,2025-09-16
ALEMBICLTD,EQ,108.29,105.0,107.86,105.48,606845,2025-09-16
APLLTD,EQ,982.0,960.1,971.1,970.1,103389,2025-09-16
ALICON,EQ,878.05,860.3,865.85,867.2,5461,2025-09-16
ALIVUS,EQ,944.95,928.05,936.6,930.6,46675,2025-09-16
ALKALI,EQ,95.0,92.01,92.39,93.2,6194,2025-09-16
ALKEM,EQ,5545.0,5468.5,5503.0,5500.5,70616,2025-09-16
ALKYLAMINE,EQ,2079.0,2051.8,2074.6,2061.4,22837,2025-09-16
ALLTIME,EQ,298.0,288.05,296.85,288.05,640537,2025-09-16
ACLGATI,EQ,63.85,61.85,62.46,61.47,270416,2025-09-16
ALLCARGO,EQ,33.68,32.06,33.01,32.08,4762321,2025-09-16
ATL,EQ,33.4,28.39,30.82,28.19,1580512,2025-09-16
ALLDIGI,EQ,957.0,935.05,943.75,938.4,8673,2025-09-16
ABDL,EQ,564.35,547.05,551.9,564.35,538730,2025-09-16
