TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,195.5,190.0,192.88,195.72,123892,2026-01-12
21STCENMGM,EQ,46.2,45.51,45.75,46.43,5840,2026-01-12
360ONE,EQ,1154.9,1117.5,1130.5,1140.9,2217034,2026-01-12
GOLD360,EQ,138.7,135.45,137.45,135.45,381353,2026-01-12
SILVER360,EQ,250.0,242.02,249.21,236.04,172693,2026-01-12
3IINFOLTD,EQ,15.41,14.6,14.99,15.38,814143,2026-01-12
3MINDIA,EQ,35625.0,33675.0,34830.0,34135.0,3455,2026-01-12
3PLAND,EQ,37.3,36.37,37.0,36.37,1028,2026-01-12
5PAISA,EQ,372.0,349.1,369.1,359.3,183057,2026-01-12
63MOONS,EQ,653.45,625.95,641.4,653.55,187039,2026-01-12
ABCOTS,EQ,417.0,404.0,409.1,409.35,14591,2026-01-12
ABINFRA,EQ,19.42,18.2,18.4,18.85,68486,2026-01-12
A2ZINFRA,EQ,14.81,14.45,14.56,14.81,111982,2026-01-12
AAATECH,EQ,104.84,93.41,104.01,95.31,184850,2026-01-12
AADHARHFC,EQ,481.1,472.65,478.3,475.95,195660,2026-01-12
AAKASH,EQ,8.88,8.29,8.32,8.48,68154,2026-01-12
AAREYDRUGS,EQ,70.28,65.91,65.91,69.37,49716,2026-01-12
AARON,EQ,168.71,158.0,160.23,164.7,14714,2026-01-12
AARTECH,EQ,52.7,49.5,50.43,52.99,60055,2026-01-12
AARTIDRUGS,EQ,390.35,375.7,386.65,384.75,233147,2026-01-12
AARTIIND,EQ,362.05,352.55,357.95,361.65,568662,2026-01-12
AARTIPHARM,EQ,769.0,744.7,753.9,761.75,299506,2026-01-12
AARTISURF,EQ,367.35,358.3,361.05,364.4,10161,2026-01-12
AARVI,EQ,135.0,128.25,130.8,133.47,21082,2026-01-12
AAVAS,EQ,1460.4,1415.0,1451.8,1449.4,232280,2026-01-12
AFSL,EQ,202.0,201.0,201.0,201.1,18213,2026-01-12
ABB,EQ,5075.5,4951.0,5048.0,5093.0,172796,2026-01-12
ABBOTINDIA,EQ,28515.0,27770.0,28380.0,28095.0,5889,2026-01-12
ABMINTLLTD,EQ,40.72,37.0,38.91,39.73,1314,2026-01-12
ACC,EQ,1714.2,1687.0,1706.7,1703.2,145178,2026-01-12
ACCELYA,EQ,1319.4,1280.0,1306.0,1312.8,11426,2026-01-12
ACCURACY,EQ,5.51,5.32,5.37,5.51,123019,2026-01-12
ACEINTEG,EQ,20.6,19.78,20.09,20.09,2437,2026-01-12
ACMESOLAR,EQ,225.4,218.76,223.32,226.4,511050,2026-01-12
ACE,EQ,919.9,876.15,888.85,913.2,257942,2026-01-12
ACUTAAS,EQ,1713.6,1641.9,1676.5,1685.2,309476,2026-01-12
ADANIENSOL,EQ,960.6,928.0,950.9,960.6,1341852,2026-01-12
ADANIENT,EQ,2180.0,2119.0,2171.6,2153.7,1257197,2026-01-12
ADANIGREEN,EQ,949.1,921.2,942.2,946.1,2143293,2026-01-12
ADANIPORTS,EQ,1447.1,1403.9,1443.5,1435.9,1539180,2026-01-12
ADANIPOWER,EQ,143.36,139.53,142.54,141.68,10353052,2026-01-12
ATGL,EQ,559.35,544.5,557.25,556.55,484290,2026-01-12
ADFFOODS,EQ,197.69,192.01,194.57,198.48,98855,2026-01-12
ABSLAMC,EQ,831.8,770.05,800.75,802.5,233390,2026-01-12
ABCAPITAL,EQ,357.65,349.25,355.25,353.85,2707320,2026-01-12
