TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,180.0,172.25,174.0,177.54,75847,2026-05-15
21STCENMGM,EQ,32.95,31.87,32.11,32.52,2301,2026-05-15
360ONE,EQ,1123.5,1090.0,1093.8,1102.1,684883,2026-05-15
GOLD360,EQ,155.1,151.15,152.7,155.6,24626,2026-05-15
SILVER360,EQ,271.74,255.71,260.81,277.32,66113,2026-05-15
3BBLACKBIO,EQ,1424.7,1346.1,1371.7,1370.6,6157,2026-05-15
3IINFOLTD,EQ,17.65,17.15,17.58,17.23,509931,2026-05-15
3MINDIA,EQ,31595.0,31120.0,31245.0,31195.0,953,2026-05-15
3PLAND,EQ,35.98,31.5,31.94,32.62,22179,2026-05-15
5PAISA,EQ,311.0,301.0,303.75,306.25,30242,2026-05-15
63MOONS,EQ,675.0,641.1,645.95,650.45,70514,2026-05-15
ABCOTS,EQ,231.9,216.2,219.18,217.35,57817,2026-05-15
ABINFRA,EQ,14.05,13.01,13.12,13.9,387017,2026-05-15
ABMKNO,EQ,239.0,230.05,237.99,232.52,1179,2026-05-15
ACSTECH,EQ,35.52,34.14,34.51,34.83,253108,2026-05-15
AKCAPIT,EQ,1591.1,1561.2,1590.6,1590.1,43,2026-05-15
AAATECH,EQ,95.79,93.0,93.58,94.35,13368,2026-05-15
AADHARHFC,EQ,479.8,459.05,464.15,474.8,529369,2026-05-15
AARNAV,EQ,23.39,22.01,22.15,22.29,4027,2026-05-15
AARON,EQ,132.9,130.0,131.53,131.08,2994,2026-05-15
AARTECH,EQ,45.3,33.65,40.09,41.95,377215,2026-05-15
AARTIDRUGS,EQ,374.8,360.0,367.75,362.35,207078,2026-05-15
AARTIIND,EQ,470.0,463.4,466.25,468.0,313785,2026-05-15
AARTIPHARM,EQ,725.3,705.6,711.75,719.25,133984,2026-05-15
AARTISURF,EQ,409.5,391.0,394.35,406.15,6383,2026-05-15
AARVI,EQ,125.74,124.16,125.2,124.15,5229,2026-05-15
AAVAS,EQ,1401.1,1374.1,1384.7,1396.2,27798,2026-05-15
AFSL,EQ,203.7,201.02,201.46,201.11,6409,2026-05-15
ABB,EQ,6433.5,6307.0,6381.0,6429.0,249403,2026-05-15
ABBOTINDIA,EQ,28100.0,27505.0,27940.0,27520.0,11584,2026-05-15
ACC,EQ,1398.8,1356.4,1362.8,1378.2,116644,2026-05-15
ACCELYA,EQ,1140.1,1113.0,1122.6,1132.8,8334,2026-05-15
ACEINTEG,EQ,19.89,18.97,19.06,18.97,2978,2026-05-15
ACMESOLAR,EQ,285.35,274.85,276.0,283.05,630666,2026-05-15
ACE,EQ,914.85,876.75,888.25,885.3,335756,2026-05-15
ACUTAAS,EQ,2769.9,2702.8,2731.0,2726.8,193779,2026-05-15
ADANIENSOL,EQ,1365.0,1276.3,1303.6,1319.1,4283369,2026-05-15
ADANIENT,EQ,2803.1,2661.0,2716.0,2712.9,6742083,2026-05-15
ADANIGREEN,EQ,1471.0,1370.1,1379.0,1414.9,9479876,2026-05-15
ADANIPORTS,EQ,1823.9,1766.2,1795.1,1773.4,5622212,2026-05-15
ADANIPOWER,EQ,229.0,213.78,221.33,224.49,60020608,2026-05-15
ATGL,EQ,657.75,606.3,616.25,612.6,5968526,2026-05-15
ADFFOODS,EQ,278.3,265.55,268.3,270.3,258302,2026-05-15
ABSLAMC,EQ,1070.2,1022.3,1030.4,1068.2,153112,2026-05-15
ABCAPITAL,EQ,363.35,346.25,357.15,349.65,4558484,2026-05-15
ABFRL,EQ,63.97,62.51,62.66,63.48,1886513,2026-05-15
ABLBL,EQ,105.49,101.8,104.08,102.86,774925,2026-05-15
BIRLAMONEY,EQ,142.08,138.92,139.63,141.06,27413,2026-05-15
ABREL,EQ,1318.6,1285.0,1291.9,1306.6,93444,2026-05-15
CPPLUS,EQ,2563.9,2351.0,2464.3,2546.9,477212,2026-05-15
AVL,EQ,554.55,541.2,552.1,552.0,207706,2026-05-15
BSLGOLDETF,EQ,139.16,137.07,137.4,140.03,677685,2026-05-15
BSLNIFTY,EQ,28.3,27.3,27.54,27.61,220460,2026-05-15
ADOR,EQ,1069.0,1041.5,1053.8,1046.2,22237,2026-05-15
ADROITINFO,EQ,9.97,9.49,9.73,9.59,37815,2026-05-15
ADVAIT,EQ,1990.0,1895.0,1904.0,1976.4,30174,2026-05-15
ADVANCE,EQ,105.05,102.51,102.87,103.74,46914,2026-05-15
ADVENZYMES,EQ,368.9,356.0,363.75,365.25,191842,2026-05-15
ADVANIHOTR,EQ,53.35,52.31,52.55,52.29,12772,2026-05-15
ADVENTHTL,EQ,153.99,149.47,150.35,152.45,90474,2026-05-15
AEGISLOG,EQ,684.85,646.05,674.15,653.55,713621,2026-05-15
AEGISVOPAK,EQ,203.35,194.62,197.72,200.17,510770,2026-05-15
AEQUS,EQ,205.79,196.23,202.52,205.02,1297694,2026-05-15
AEROENTER,EQ,105.5,100.6,101.74,101.83,340256,2026-05-15
AEROFLEX,EQ,377.7,345.45,370.85,360.95,3229924,2026-05-15
AERONEU,EQ,93.98,86.25,88.08,88.2,135205,2026-05-15
AETHER,EQ,1140.0,1097.5,1111.5,1106.3,325672,2026-05-15
AFCONS,EQ,342.0,330.1,336.5,330.8,1360286,2026-05-15
AFFLE,EQ,1501.7,1465.0,1477.1,1494.6,178777,2026-05-15
AGARIND,EQ,426.95,413.7,415.35,423.55,26129,2026-05-15
AGI,EQ,597.9,575.1,579.5,582.25,180059,2026-05-15
AGIIL,EQ,422.0,385.3,419.15,392.15,3603953,2026-05-15
AGRITECH,EQ,112.1,107.1,107.98,109.95,3895,2026-05-15
AGROPHOS,EQ,31.3,30.05,30.47,31.09,31509,2026-05-15
AHLADA,EQ,44.4,41.7,42.7,43.71,9113,2026-05-15
AHLUCONT,EQ,812.35,788.1,794.3,804.7,15622,2026-05-15
AIAENG,EQ,3935.4,3840.0,3856.3,3854.8,10991,2026-05-15
GOLDTECH,EQ,43.75,40.99,41.68,41.08,66116,2026-05-15
AIRAN,EQ,17.5,16.25,16.97,16.43,85338,2026-05-15
AIROLAM,EQ,85.31,83.5,84.39,85.31,3910,2026-05-15
AJANTPHARM,EQ,3289.9,3160.0,3177.2,3259.2,139294,2026-05-15
AJAXENGG,EQ,562.75,522.55,526.45,539.75,68819,2026-05-15
AJMERA,EQ,130.5,123.1,126.31,125.18,459317,2026-05-15
AJOONI,EQ,4.25,4.15,4.18,4.22,154374,2026-05-15
AKASH,EQ,27.69,26.34,26.68,26.81,851,2026-05-15
AKG,EQ,11.5,11.18,11.25,11.28,9557,2026-05-15
AKI,EQ,4.95,4.75,4.89,4.76,131883,2026-05-15
AKSHAR,EQ,0.51,0.49,0.49,0.49,1307029,2026-05-15
AKSHARCHEM,EQ,200.0,198.5,198.5,200.24,722,2026-05-15
AKUMS,EQ,532.3,500.05,516.95,527.9,387826,2026-05-15
ALANKIT,EQ,8.97,8.6,8.87,8.79,61794,2026-05-15
ALBERTDAVD,EQ,728.8,702.45,720.85,703.9,4495,2026-05-15
ALEMBICLTD,EQ,92.1,89.62,89.95,91.34,109204,2026-05-15
APLLTD,EQ,809.0,769.5,784.1,785.7,376042,2026-05-15
ALGOQUANT,EQ,62.4,57.62,59.31,61.63,1711369,2026-05-15
ALICON,EQ,694.0,653.05,659.05,665.75,23618,2026-05-15
ALIVUS,EQ,1076.0,1031.6,1044.6,1064.1,218077,2026-05-15
ALKALI,EQ,68.93,64.24,65.66,65.18,19175,2026-05-15
ALKEM,EQ,5638.5,5465.0,5486.0,5576.5,64559,2026-05-15
ALKYLAMINE,EQ,1772.0,1711.3,1722.6,1750.0,211993,2026-05-15
ALLTIME,EQ,244.12,236.83,238.04,242.54,26270,2026-05-15
ALLCARGO,EQ,9.19,7.85,8.8,9.05,5047303,2026-05-15
ATL,EQ,25.8,24.7,24.96,25.16,111724,2026-05-15
ALLDIGI,EQ,821.7,806.1,807.35,818.4,3808,2026-05-15
ABDL,EQ,563.0,532.8,555.35,551.6,805576,2026-05-15
ADSL,EQ,131.09,124.0,125.69,125.88,218279,2026-05-15
ALMONDZ,EQ,15.47,14.87,14.94,15.19,12661,2026-05-15
ALOKINDS,EQ,14.12,13.7,13.8,13.77,6267731,2026-05-15
ALPA,EQ,71.95,67.2,70.75,68.2,31427,2026-05-15
ALPHAGEO,EQ,225.54,217.8,219.26,224.06,12149,2026-05-15
AMAGI,EQ,410.0,396.3,404.5,401.55,42781,2026-05-15
AMANTA,EQ,137.49,128.15,129.43,131.96,107817,2026-05-15
ARE&M,EQ,846.15,821.0,823.95,835.25,262469,2026-05-15
AMBALALSA,EQ,34.0,31.23,32.53,30.93,122981,2026-05-15
AMBER,EQ,8541.0,8162.5,8476.5,8288.5,378980,2026-05-15
AMBICAAGAR,EQ,23.99,22.6,23.27,23.5,5497,2026-05-15
AMBIKCO,EQ,1585.0,1556.2,1578.6,1571.0,7859,2026-05-15
AMBUJACEM,EQ,451.55,431.4,433.75,443.9,2812091,2026-05-15
AMDIND,EQ,47.8,45.35,45.48,46.82,7398,2026-05-15
AMNPLST,EQ,222.0,202.95,208.02,201.59,282549,2026-05-15
AMIRCHAND,EQ,133.7,129.6,130.18,132.55,310567,2026-05-15
AMJLAND,EQ,39.25,37.67,38.44,37.67,7909,2026-05-15
AMRUTANJAN,EQ,573.0,552.0,554.8,573.85,36575,2026-05-15
ARSSBL,EQ,543.0,524.0,525.65,537.95,225075,2026-05-15
ANANDRATHI,EQ,3619.0,3548.2,3583.1,3575.2,136679,2026-05-15
ANANTRAJ,EQ,499.1,486.25,488.2,494.4,1076313,2026-05-15
ACL,EQ,59.24,55.36,55.81,58.24,33492,2026-05-15
ANDHRAPAP,EQ,65.33,63.3,65.15,64.59,113901,2026-05-15
ANDHRSUGAR,EQ,93.84,89.33,90.66,89.79,675803,2026-05-15
ANGELONE,EQ,311.55,303.15,306.85,303.7,6072039,2026-05-15
APCL,EQ,119.0,112.3,114.8,113.08,9563,2026-05-15
AHCL,EQ,13.8,13.3,13.35,13.64,1512920,2026-05-15
ANMOL,EQ,12.14,11.45,11.67,11.7,51347,2026-05-15
ANTGRAPHIC,EQ,0.94,0.79,0.89,0.79,1172275,2026-05-15
ANTELOPUS,EQ,775.0,729.35,751.55,749.35,170625,2026-05-15
ANTHEM,EQ,825.65,781.1,783.3,820.1,316594,2026-05-15
AWHCL,EQ,480.0,468.0,471.4,481.2,65156,2026-05-15
ANUHPHR,EQ,81.0,78.0,78.59,78.98,20873,2026-05-15
ANURAS,EQ,1389.5,1365.1,1376.0,1375.3,196449,2026-05-15
AONEGOLD,EQ,14.83,14.2,14.57,14.85,971939,2026-05-15
AONELIQUID,EQ,1059.71,1059.69,1059.7,1059.27,31244,2026-05-15
AONENIFTY,EQ,9.94,9.64,9.69,9.7,244916,2026-05-15
AONESILVER,EQ,10.45,10.04,10.14,10.76,1629685,2026-05-15
AONETMMQ50,EQ,10.21,10.08,10.13,10.14,75396,2026-05-15
AONETOTAL,EQ,11.55,11.38,11.41,11.44,234024,2026-05-15
APARINDS,EQ,13024.0,12505.0,12650.0,12735.0,56782,2026-05-15
APCOTEXIND,EQ,499.0,475.0,488.4,474.6,89567,2026-05-15
APEX,EQ,480.55,463.5,466.0,466.8,525095,2026-05-15
APLAPOLLO,EQ,1900.6,1870.6,1890.2,1890.1,332460,2026-05-15
APOLLOHOSP,EQ,8170.0,8028.5,8082.5,8119.0,300134,2026-05-15
APOLLO,EQ,307.65,290.6,294.55,305.55,5153332,2026-05-15
