TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,220.98,214.0,216.05,217.71,82091,2025-11-04
21STCENMGM,EQ,47.7,45.94,46.04,46.88,11716,2025-11-04
360ONE,EQ,1099.4,1071.9,1079.1,1093.6,458901,2025-11-04
GOLD360,EQ,118.5,115.95,117.55,118.55,20497,2025-11-04
SILVER360,EQ,147.69,144.38,145.03,148.0,16614,2025-11-04
3IINFOLTD,EQ,17.56,17.21,17.27,17.49,610624,2025-11-04
3MINDIA,EQ,36480.0,32610.0,35885.0,30700.0,222196,2025-11-04
3PLAND,EQ,42.65,41.35,42.02,42.05,2274,2025-11-04
5PAISA,EQ,313.4,307.85,309.05,311.8,43978,2025-11-04
63MOONS,EQ,804.9,790.0,791.75,789.4,78095,2025-11-04
ABCOTS,EQ,446.0,413.05,422.5,422.85,26326,2025-11-04
ABINFRA,EQ,20.55,19.3,19.48,19.61,740171,2025-11-04
A2ZINFRA,EQ,16.99,16.3,16.9,16.3,179295,2025-11-04
AADHARHFC,EQ,511.95,507.0,509.2,509.3,241230,2025-11-04
AAKASH,EQ,9.2,8.75,9.04,9.06,77457,2025-11-04
AARON,EQ,204.05,197.03,198.61,203.02,13129,2025-11-04
AARTECH,EQ,56.62,54.0,54.51,55.52,40399,2025-11-04
AARTIDRUGS,EQ,509.0,500.05,503.6,503.45,87386,2025-11-04
AARTIIND,EQ,391.0,383.1,385.1,388.65,401749,2025-11-04
AARTIPHARM,EQ,861.95,840.8,844.6,858.0,78756,2025-11-04
AARTISURF,EQ,480.0,460.0,462.4,473.3,5371,2025-11-04
AARVI,EQ,124.61,119.0,119.34,119.7,5154,2025-11-04
AAVAS,EQ,1658.2,1630.1,1641.3,1649.5,47216,2025-11-04
AFSL,EQ,203.01,201.0,201.26,201.09,22153,2025-11-04
ABB,EQ,5270.5,5225.5,5244.0,5256.0,101847,2025-11-04
ABBOTINDIA,EQ,29610.0,29080.0,29360.0,29035.0,7561,2025-11-04
ACC,EQ,1879.7,1825.0,1832.6,1870.5,565834,2025-11-04
ACCELYA,EQ,1398.2,1384.0,1386.5,1391.2,8214,2025-11-04
ACCURACY,EQ,6.78,6.56,6.6,6.67,104628,2025-11-04
ACEINTEG,EQ,23.98,23.6,23.65,23.71,1434,2025-11-04
ACMESOLAR,EQ,284.85,270.3,273.8,272.65,3979407,2025-11-04
ACE,EQ,1102.9,1082.5,1097.4,1095.4,104494,2025-11-04
ACUTAAS,EQ,1867.5,1816.3,1834.3,1810.4,598906,2025-11-04
ADANIENSOL,EQ,1011.0,976.65,985.9,994.55,1710963,2025-11-04
ADANIENT,EQ,2488.9,2390.6,2419.8,2467.0,2072668,2025-11-04
ADANIGREEN,EQ,1112.9,1080.1,1086.4,1105.2,3029132,2025-11-04
ADANIPORTS,EQ,1466.3,1432.0,1444.4,1444.7,3554714,2025-11-04
ADANIPOWER,EQ,159.5,153.21,158.39,156.73,41404679,2025-11-04
ATGL,EQ,631.7,623.0,629.1,626.5,524868,2025-11-04
ADFFOODS,EQ,224.5,218.81,220.24,221.23,49524,2025-11-04
ABSLAMC,EQ,787.65,765.15,780.2,767.85,178492,2025-11-04
ABCAPITAL,EQ,336.0,330.15,331.45,334.25,3901005,2025-11-04
ABFRL,EQ,86.11,83.55,84.12,85.38,4744570,2025-11-04
ABLBL,EQ,138.18,135.99,137.13,136.2,1292118,2025-11-04
BIRLAMONEY,EQ,161.21,158.25,160.22,160.44,22542,2025-11-04
ABREL,EQ,1887.3,1838.0,1858.1,1875.0,83794,2025-11-04
CPPLUS,EQ,1329.8,1307.0,1322.1,1325.6,127898,2025-11-04
AVL,EQ,598.7,553.3,574.05,595.7,616116,2025-11-04
BSLGOLDETF,EQ,106.49,105.26,106.03,106.19,390627,2025-11-04
BSLNIFTY,EQ,30.69,29.7,29.78,29.95,247108,2025-11-04
ADOR,EQ,1098.8,1070.6,1079.8,1085.2,15624,2025-11-04
ADROITINFO,EQ,11.85,11.23,11.54,11.47,34043,2025-11-04
ADVANCE,EQ,137.0,129.0,130.05,137.28,828366,2025-11-04
ADVENZYMES,EQ,320.7,312.1,313.95,319.4,95579,2025-11-04
ADVANIHOTR,EQ,58.9,58.12,58.36,57.87,23172,2025-11-04
AEGISLOG,EQ,776.5,759.7,763.0,768.1,254062,2025-11-04
AEGISVOPAK,EQ,278.7,268.2,274.3,277.05,373228,2025-11-04
AEROENTER,EQ,87.0,85.05,86.11,86.61,193380,2025-11-04
AEROFLEX,EQ,190.9,181.3,182.82,189.87,457120,2025-11-04
AERONEU,EQ,85.39,79.0,79.88,80.56,22123,2025-11-04
AETHER,EQ,770.0,754.55,757.4,761.55,87398,2025-11-04
AFCONS,EQ,451.8,442.0,444.95,449.9,465717,2025-11-04
AFFLE,EQ,1900.0,1802.0,1832.8,1897.0,666235,2025-11-04
AFFORDABLE,EQ,260.1,250.0,250.7,258.05,28716,2025-11-04
AGARIND,EQ,859.95,835.0,841.2,847.55,23793,2025-11-04
AGI,EQ,832.0,815.2,816.85,824.85,35949,2025-11-04
AGIIL,EQ,270.9,265.3,265.9,268.1,113649,2025-11-04
AGRITECH,EQ,134.0,130.0,130.76,130.44,1998,2025-11-04
AHLADA,EQ,60.39,58.25,59.55,60.39,4903,2025-11-04
AHLUCONT,EQ,943.0,915.0,916.8,938.1,28433,2025-11-04
AIAENG,EQ,3346.4,3276.1,3333.5,3265.1,28187,2025-11-04
GOLDTECH,EQ,62.09,59.02,59.89,61.51,38671,2025-11-04
AIRAN,EQ,23.4,22.96,23.0,23.24,58302,2025-11-04
AIROLAM,EQ,105.99,103.99,105.12,103.24,3617,2025-11-04
AJANTPHARM,EQ,2622.0,2523.5,2610.7,2539.4,317772,2025-11-04
AJAXENGG,EQ,614.95,590.6,598.1,614.6,392160,2025-11-04
AJMERA,EQ,1079.0,1046.1,1051.6,1067.4,28544,2025-11-04
AJOONI,EQ,5.32,4.88,5.05,5.14,1514776,2025-11-04
AKASH,EQ,29.8,28.04,28.57,28.79,15702,2025-11-04
AKG,EQ,13.49,13.02,13.43,13.23,77683,2025-11-04
AKI,EQ,8.22,7.95,8.02,8.09,35316,2025-11-04
AFIL,EQ,7.97,7.58,7.74,7.92,1275261,2025-11-04
AKSHOPTFBR,EQ,7.59,7.44,7.5,7.45,129958,2025-11-04
AKSHARCHEM,EQ,266.4,261.4,262.0,263.5,1130,2025-11-04
AKUMS,EQ,481.7,463.7,471.1,467.65,206707,2025-11-04
AKZOINDIA,EQ,3260.0,3232.0,3239.6,3261.2,45461,2025-11-04
ALANKIT,EQ,12.12,11.86,11.93,12.0,165251,2025-11-04
ALBERTDAVD,EQ,887.75,860.65,877.45,883.05,4185,2025-11-04
ALEMBICLTD,EQ,103.39,101.2,102.33,101.95,407347,2025-11-04
APLLTD,EQ,998.0,927.9,960.7,924.2,1596017,2025-11-04
ALICON,EQ,988.0,955.0,966.55,963.8,35377,2025-11-04
ALIVUS,EQ,925.05,901.0,903.95,918.05,258764,2025-11-04
ALKALI,EQ,89.99,88.01,88.83,89.15,7612,2025-11-04
ALKEM,EQ,5719.0,5630.5,5664.0,5628.5,237864,2025-11-04
ALKYLAMINE,EQ,1905.0,1801.3,1831.4,1890.5,90201,2025-11-04
ALLTIME,EQ,314.7,300.0,308.75,300.75,432116,2025-11-04
ACLGATI,EQ,67.34,65.9,66.24,66.37,646503,2025-11-04
ALLCARGO,EQ,35.48,34.82,35.16,35.37,2301023,2025-11-04
ATL,EQ,35.0,33.4,33.59,33.88,633274,2025-11-04
ALLDIGI,EQ,897.0,881.0,882.45,892.5,4226,2025-11-04
ABDL,EQ,696.8,664.0,672.05,683.8,1244736,2025-11-04
ADSL,EQ,179.65,175.74,176.27,177.59,100826,2025-11-04
ALMONDZ,EQ,19.17,17.71,17.89,18.6,60333,2025-11-04
ALOKINDS,EQ,17.67,17.35,17.5,17.33,4663430,2025-11-04
ALPA,EQ,90.0,87.1,89.26,90.34,8996,2025-11-04
ALPHAGEO,EQ,263.0,251.3,252.3,258.1,9464,2025-11-04
AMANTA,EQ,123.36,120.01,122.52,120.82,36760,2025-11-04
ARE&M,EQ,1015.0,987.8,990.1,1010.2,415538,2025-11-04
AMBER,EQ,7990.5,7755.5,7797.5,7957.5,201227,2025-11-04
AMBICAAGAR,EQ,25.7,25.03,25.2,25.41,5504,2025-11-04
AMBIKCO,EQ,1355.9,1329.0,1332.1,1338.4,6021,2025-11-04
AMBUJACEM,EQ,588.75,565.9,567.4,577.2,4438364,2025-11-04
AMDIND,EQ,58.22,55.6,56.04,56.79,17503,2025-11-04
AMNPLST,EQ,219.99,212.25,213.15,214.59,3297,2025-11-04
AMJLAND,EQ,54.44,52.1,52.37,53.1,30601,2025-11-04
AMRUTANJAN,EQ,726.0,712.6,715.9,717.35,8976,2025-11-04
ARSSBL,EQ,545.95,513.35,537.3,513.05,2107743,2025-11-04
ANANDRATHI,EQ,3149.0,3065.0,3119.6,3099.1,178488,2025-11-04
ANANTRAJ,EQ,657.25,642.5,645.45,650.2,1743841,2025-11-04
ANDHRAPAP,EQ,78.93,77.51,77.57,78.59,46170,2025-11-04
ANDHRSUGAR,EQ,82.48,76.0,76.77,80.37,674836,2025-11-04
ANGELONE,EQ,2584.2,2509.9,2518.4,2563.8,621997,2025-11-04
ANIKINDS,EQ,77.0,74.1,75.37,75.11,6213,2025-11-04
APCL,EQ,126.99,124.4,125.85,124.84,2642,2025-11-04
ANMOL,EQ,16.31,15.1,16.06,15.32,141126,2025-11-04
ANTGRAPHIC,EQ,1.05,0.93,1.01,1.04,252061,2025-11-04
ANTELOPUS,EQ,575.4,553.0,554.75,575.4,29107,2025-11-04
ANTHEM,EQ,712.25,690.5,702.25,703.1,618589,2025-11-04
AWHCL,EQ,526.95,515.0,516.45,522.85,42230,2025-11-04
