TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,215.0,209.41,211.96,212.33,64596,2025-10-13
21STCENMGM,EQ,48.14,46.41,46.7,47.2,2788,2025-10-13
360ONE,EQ,1104.0,1083.0,1101.4,1095.1,651135,2025-10-13
GOLD360,EQ,124.9,117.25,121.0,119.95,211334,2025-10-13
SILVER360,EQ,162.7,155.0,162.11,154.61,342207,2025-10-13
3IINFOLTD,EQ,20.08,19.53,19.83,19.81,544348,2025-10-13
3MINDIA,EQ,29635.0,28845.0,28930.0,29590.0,4194,2025-10-13
3PLAND,EQ,43.8,42.0,42.56,43.03,7615,2025-10-13
5PAISA,EQ,335.0,318.0,320.05,328.7,565021,2025-10-13
63MOONS,EQ,844.0,825.0,826.35,840.6,63993,2025-10-13
ABCOTS,EQ,445.6,431.0,434.1,438.8,19864,2025-10-13
ABINFRA,EQ,200.0,195.89,198.89,197.82,37824,2025-10-13
AADHARHFC,EQ,518.5,507.05,513.8,515.5,142852,2025-10-13
AAKASH,EQ,9.3,8.91,9.19,9.24,75366,2025-10-13
AARON,EQ,187.98,184.01,185.48,188.14,7752,2025-10-13
AARTECH,EQ,53.98,53.0,53.5,53.24,21678,2025-10-13
AARTIDRUGS,EQ,518.1,507.0,511.95,515.2,119614,2025-10-13
AARTIIND,EQ,385.6,377.45,381.8,378.0,600197,2025-10-13
AARTIPHARM,EQ,834.65,820.1,824.85,831.4,97814,2025-10-13
AARTISURF,EQ,462.5,454.85,456.65,461.6,4368,2025-10-13
AARVI,EQ,123.98,121.15,122.64,123.83,7433,2025-10-13
AAVAS,EQ,1645.0,1613.2,1620.4,1631.7,71198,2025-10-13
AFSL,EQ,203.47,194.41,201.0,202.38,40550,2025-10-13
ABB,EQ,5175.5,5101.0,5147.5,5186.0,284296,2025-10-13
ABBOTINDIA,EQ,30130.0,29890.0,29995.0,30130.0,4735,2025-10-13
ABMINTLLTD,EQ,59.0,52.22,53.25,58.0,2761,2025-10-13
ACC,EQ,1880.0,1862.2,1870.1,1885.6,119451,2025-10-13
ACCELYA,EQ,1502.0,1466.0,1496.1,1500.2,19813,2025-10-13
ACCURACY,EQ,6.79,6.5,6.7,6.7,122999,2025-10-13
ACEINTEG,EQ,24.0,23.5,23.9,23.63,1901,2025-10-13
ACMESOLAR,EQ,290.1,282.1,283.65,285.0,589013,2025-10-13
ACE,EQ,1094.2,1061.0,1081.4,1069.0,179378,2025-10-13
ACUTAAS,EQ,1518.9,1467.5,1498.4,1467.5,585977,2025-10-13
ADANIENSOL,EQ,942.8,920.85,937.65,925.85,1291551,2025-10-13
ADANIENT,EQ,2542.1,2504.0,2527.4,2550.9,645483,2025-10-13
ADANIGREEN,EQ,1062.4,1043.2,1051.3,1064.3,1572244,2025-10-13
ADANIPORTS,EQ,1441.9,1396.0,1437.8,1409.4,2245061,2025-10-13
ADANIPOWER,EQ,155.75,147.52,154.43,149.7,64933221,2025-10-13
ATGL,EQ,628.4,620.15,625.35,628.05,713900,2025-10-13
ADFFOODS,EQ,204.39,201.45,202.91,202.5,64630,2025-10-13
ABSLAMC,EQ,884.25,817.55,857.95,821.4,2413796,2025-10-13
ABCAPITAL,EQ,300.4,289.9,299.05,293.35,5572609,2025-10-13
ABFRL,EQ,83.55,81.81,81.97,83.19,2982730,2025-10-13
ABLBL,EQ,142.82,138.8,139.07,142.82,972163,2025-10-13
BIRLAMONEY,EQ,176.0,172.25,173.97,175.85,40156,2025-10-13
ABREL,EQ,1631.7,1600.0,1616.3,1627.7,100249,2025-10-13
CPPLUS,EQ,1403.9,1355.0,1362.5,1391.2,91674,2025-10-13
AVL,EQ,563.0,551.05,555.85,558.7,91149,2025-10-13
BSLGOLDETF,EQ,109.86,108.2,109.41,106.8,2494786,2025-10-13
BSLNIFTY,EQ,30.07,28.8,29.27,29.34,188489,2025-10-13
ADOR,EQ,1047.0,1023.95,1041.25,1028.5,13933,2025-10-13
ADROITINFO,EQ,11.2,10.66,10.94,11.01,15677,2025-10-13
ADVENZYMES,EQ,316.0,306.5,311.55,306.5,251991,2025-10-13
ADVANIHOTR,EQ,59.9,58.36,58.92,59.88,37552,2025-10-13
AEGISLOG,EQ,820.0,803.55,811.1,812.5,461017,2025-10-13
AEGISVOPAK,EQ,278.7,268.6,276.65,276.7,401220,2025-10-13
AEROENTER,EQ,88.9,86.5,86.97,88.64,146744,2025-10-13
AEROFLEX,EQ,172.78,170.0,170.84,173.01,321367,2025-10-13
AERONEU,EQ,94.64,87.01,91.05,91.15,24054,2025-10-13
AETHER,EQ,749.2,740.2,747.6,750.2,40267,2025-10-13
AFCONS,EQ,465.9,460.15,463.5,463.35,361275,2025-10-13
AFFLE,EQ,1965.8,1941.0,1956.0,1967.4,126788,2025-10-13
AFFORDABLE,EQ,272.81,261.0,263.13,248.01,637990,2025-10-13
AGARIND,EQ,905.0,886.25,898.3,894.25,17851,2025-10-13
AGI,EQ,893.9,864.0,885.55,874.5,62661,2025-10-13
AGIIL,EQ,289.4,268.3,274.0,287.9,1970280,2025-10-13
AGRITECH,EQ,134.3,131.0,132.22,132.29,4566,2025-10-13
AHLADA,EQ,61.27,59.0,60.24,60.06,9877,2025-10-13
