TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,211.54,208.62,209.37,210.26,51403,2025-10-28
21STCENMGM,EQ,46.93,45.08,45.63,46.01,7661,2025-10-28
360ONE,EQ,1183.4,1166.1,1171.8,1173.0,500694,2025-10-28
GOLD360,EQ,119.95,111.15,114.25,119.4,125803,2025-10-28
SILVER360,EQ,143.37,137.85,139.0,144.0,42396,2025-10-28
3IINFOLTD,EQ,20.8,19.95,20.56,19.97,739143,2025-10-28
3MINDIA,EQ,30250.0,29470.0,29545.0,30015.0,1555,2025-10-28
3PLAND,EQ,44.95,42.6,42.88,43.56,13001,2025-10-28
5PAISA,EQ,321.0,315.0,316.6,316.5,29717,2025-10-28
63MOONS,EQ,819.5,781.0,793.1,796.1,138860,2025-10-28
ABCOTS,EQ,432.0,414.7,422.3,420.85,20201,2025-10-28
ABINFRA,EQ,18.4,18.15,18.21,18.25,102891,2025-10-28
A2ZINFRA,EQ,16.85,16.21,16.51,16.44,139179,2025-10-28
AADHARHFC,EQ,515.0,510.2,512.0,511.2,110020,2025-10-28
AAKASH,EQ,9.25,9.01,9.05,9.05,57051,2025-10-28
AARON,EQ,228.0,207.94,218.52,209.25,137248,2025-10-28
AARTECH,EQ,60.43,58.11,58.76,60.04,25228,2025-10-28
AARTIDRUGS,EQ,493.1,479.9,481.1,491.2,215254,2025-10-28
AARTIIND,EQ,383.0,376.1,377.9,380.45,276534,2025-10-28
AARTIPHARM,EQ,845.0,831.15,843.0,831.15,103602,2025-10-28
AARTISURF,EQ,477.45,465.0,467.4,468.85,2859,2025-10-28
AARVI,EQ,123.59,117.2,120.4,119.95,10764,2025-10-28
AAVAS,EQ,1667.2,1647.7,1663.2,1653.8,52436,2025-10-28
AFSL,EQ,203.75,201.0,201.04,202.27,19058,2025-10-28
ABB,EQ,5275.0,5141.5,5175.5,5238.0,236636,2025-10-28
ABBOTINDIA,EQ,30000.0,29700.0,29770.0,29770.0,4208,2025-10-28
ACC,EQ,1868.6,1848.0,1860.7,1862.7,180058,2025-10-28
ACCELYA,EQ,1397.0,1380.0,1383.3,1387.6,14175,2025-10-28
ACCURACY,EQ,6.74,6.51,6.71,6.66,115216,2025-10-28
ACEINTEG,EQ,24.84,23.74,23.78,23.95,5563,2025-10-28
ACMESOLAR,EQ,284.05,278.6,282.05,283.6,569232,2025-10-28
ACE,EQ,1124.9,1078.0,1082.7,1114.2,227459,2025-10-28
ACUTAAS,EQ,1747.4,1696.2,1714.6,1731.3,229434,2025-10-28
ADANIENSOL,EQ,943.6,918.3,921.2,946.35,1635066,2025-10-28
ADANIENT,EQ,2516.0,2479.1,2494.4,2492.8,626988,2025-10-28
ADANIGREEN,EQ,1024.0,998.6,1004.2,1017.1,1992608,2025-10-28
ADANIPORTS,EQ,1435.0,1410.0,1417.9,1420.6,2068057,2025-10-28
ADANIPOWER,EQ,164.22,161.1,162.33,162.96,29992980,2025-10-28
ATGL,EQ,624.6,618.4,621.0,619.05,438770,2025-10-28
ADFFOODS,EQ,224.15,215.0,222.48,217.1,295934,2025-10-28
ABSLAMC,EQ,823.95,807.3,809.9,818.5,230458,2025-10-28
ABCAPITAL,EQ,318.3,308.7,312.6,310.75,9270341,2025-10-28
ABFRL,EQ,85.4,81.64,84.17,81.76,6316185,2025-10-28
ABLBL,EQ,138.0,135.7,136.36,136.37,527277,2025-10-28
BIRLAMONEY,EQ,165.71,163.1,163.65,164.79,27968,2025-10-28
ABREL,EQ,1764.8,1640.6,1694.6,1755.2,471520,2025-10-28
CPPLUS,EQ,1390.0,1364.0,1373.5,1382.2,68775,2025-10-28
AVL,EQ,576.0,565.05,570.55,565.0,142050,2025-10-28
BSLGOLDETF,EQ,106.15,101.09,101.77,106.16,1403830,2025-10-28
BSLNIFTY,EQ,30.35,30.02,30.11,30.16,163542,2025-10-28
ADOR,EQ,1145.0,1114.0,1142.15,1113.95,24995,2025-10-28
ADROITINFO,EQ,11.8,11.16,11.66,11.33,31133,2025-10-28
ADVANCE,EQ,141.9,135.01,137.15,142.5,1008378,2025-10-28
ADVENZYMES,EQ,310.05,302.8,308.3,301.85,120239,2025-10-28
ADVANIHOTR,EQ,59.49,58.42,58.58,58.98,13701,2025-10-28
AEGISLOG,EQ,821.75,799.0,802.85,807.0,186288,2025-10-28
AEGISVOPAK,EQ,283.5,274.5,279.9,283.15,670153,2025-10-28
AEROENTER,EQ,86.0,84.15,85.02,85.23,223840,2025-10-28
AEROFLEX,EQ,189.79,173.0,184.53,173.16,3265473,2025-10-28
AERONEU,EQ,83.89,80.0,81.54,81.5,21085,2025-10-28
AETHER,EQ,762.95,753.75,758.7,762.9,48865,2025-10-28
AFCONS,EQ,449.6,441.0,448.7,440.0,633443,2025-10-28
AFFLE,EQ,1952.0,1914.5,1922.0,1919.6,160468,2025-10-28
AFFORDABLE,EQ,267.23,255.55,256.97,256.47,351049,2025-10-28
AGARIND,EQ,881.7,856.8,860.6,872.95,20405,2025-10-28
AGI,EQ,838.25,824.4,827.55,833.7,42276,2025-10-28
AGIIL,EQ,267.9,261.0,263.4,263.6,535956,2025-10-28
AGRITECH,EQ,133.25,130.0,131.76,131.01,3697,2025-10-28
AHLADA,EQ,59.82,58.86,58.98,59.21,10939,2025-10-28
AHLUCONT,EQ,927.55,912.0,916.65,919.6,42026,2025-10-28
AIAENG,EQ,3403.0,3322.0,3331.1,3387.3,44448,2025-10-28
GOLDTECH,EQ,59.32,57.03,57.91,58.24,15125,2025-10-28
AIRAN,EQ,24.3,23.34,23.48,23.69,85680,2025-10-28
AIROLAM,EQ,107.0,102.35,103.49,105.9,1696,2025-10-28
AJANTPHARM,EQ,2419.7,2382.0,2388.4,2393.1,56807,2025-10-28
AJAXENGG,EQ,615.9,607.2,609.7,614.95,26049,2025-10-28
AJMERA,EQ,1021.95,1003.0,1009.05,1015.45,69307,2025-10-28
AJOONI,EQ,5.24,5.15,5.18,5.15,285552,2025-10-28
AKASH,EQ,28.98,27.88,28.45,27.88,12529,2025-10-28
AKG,EQ,14.0,13.55,13.82,13.53,193930,2025-10-28
AKI,EQ,8.6,8.35,8.37,8.35,20965,2025-10-28
AFIL,EQ,8.2,8.05,8.1,8.14,1155487,2025-10-28
AKSHOPTFBR,EQ,7.72,7.51,7.59,7.61,126911,2025-10-28
AKSHARCHEM,EQ,286.25,270.9,280.6,273.15,5481,2025-10-28
AKUMS,EQ,466.85,453.35,457.2,465.9,100604,2025-10-28
AKZOINDIA,EQ,3300.0,3235.6,3284.2,3249.7,25920,2025-10-28
ALANKIT,EQ,12.74,11.96,12.05,12.49,485181,2025-10-28
ALBERTDAVD,EQ,848.0,804.2,838.1,807.6,10403,2025-10-28
ALEMBICLTD,EQ,100.94,96.7,98.83,100.28,259576,2025-10-28
APLLTD,EQ,919.25,903.0,905.6,914.9,64662,2025-10-28
ALICON,EQ,975.0,940.2,944.05,984.1,163435,2025-10-28
ALIVUS,EQ,920.05,902.0,905.95,919.25,89316,2025-10-28
ALKALI,EQ,89.9,88.0,89.06,87.45,7682,2025-10-28
ALKEM,EQ,5468.0,5321.0,5432.0,5475.5,156752,2025-10-28
ALKYLAMINE,EQ,1941.0,1876.1,1886.4,1904.2,24313,2025-10-28
ALLTIME,EQ,307.35,292.05,303.85,289.8,688476,2025-10-28
ACLGATI,EQ,61.2,58.1,59.21,60.8,424835,2025-10-28
ALLCARGO,EQ,33.32,32.65,32.78,33.33,1042638,2025-10-28
ATL,EQ,34.74,33.97,34.13,34.19,145106,2025-10-28
ALLDIGI,EQ,919.4,907.6,911.1,907.6,3236,2025-10-28
ABDL,EQ,618.05,603.6,611.9,611.85,700800,2025-10-28
ADSL,EQ,183.82,178.67,179.42,183.02,158531,2025-10-28
ALMONDZ,EQ,17.4,16.8,16.92,17.02,98890,2025-10-28
ALOKINDS,EQ,17.55,17.3,17.43,17.44,2748681,2025-10-28
ALPA,EQ,90.54,89.02,89.33,89.71,7699,2025-10-28
ALPHAGEO,EQ,268.0,253.7,255.34,260.94,6086,2025-10-28
AMANTA,EQ,125.45,122.1,124.92,124.26,55916,2025-10-28
ARE&M,EQ,1012.65,999.0,1003.95,1001.95,235424,2025-10-28
AMBER,EQ,8560.0,8353.5,8526.5,8476.0,220834,2025-10-28
AMBICAAGAR,EQ,25.6,25.0,25.1,25.48,5739,2025-10-28
AMBIKCO,EQ,1384.8,1354.4,1358.3,1370.7,6223,2025-10-28
AMBUJACEM,EQ,563.25,553.0,554.9,560.25,1487028,2025-10-28
AMDIND,EQ,59.98,57.51,57.62,59.51,19305,2025-10-28
AMNPLST,EQ,223.8,216.25,219.31,214.84,6822,2025-10-28
AMJLAND,EQ,57.0,55.01,56.74,55.22,37984,2025-10-28
AMRUTANJAN,EQ,745.1,710.05,741.3,720.1,94483,2025-10-28
ARSSBL,EQ,529.9,504.4,522.45,503.45,1102937,2025-10-28
ANANDRATHI,EQ,3224.1,3170.0,3184.4,3226.0,112048,2025-10-28
ANANTRAJ,EQ,633.0,621.05,624.8,630.75,1481217,2025-10-28
ANDHRAPAP,EQ,79.39,77.42,77.97,77.97,114039,2025-10-28
