TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,232.0,225.25,226.24,228.35,73388,2025-09-23
21STCENMGM,EQ,53.4,51.55,52.87,52.51,4423,2025-09-23
360ONE,EQ,1053.3,1015.4,1019.6,1050.4,1808589,2025-09-23
GOLD360,EQ,112.9,109.05,112.0,109.7,18003,2025-09-23
SILVER360,EQ,138.8,132.8,135.97,132.14,24434,2025-09-23
3IINFOLTD,EQ,24.6,24.3,24.38,24.31,199736,2025-09-23
3MINDIA,EQ,30085.0,29780.0,29835.0,29975.0,3373,2025-09-23
3PLAND,EQ,46.8,44.51,45.47,46.29,3932,2025-09-23
5PAISA,EQ,365.45,360.0,361.25,363.2,8000,2025-09-23
63MOONS,EQ,938.9,914.2,925.85,915.5,90286,2025-09-23
ABINFRA,EQ,199.86,187.0,188.45,190.35,228912,2025-09-23
AAATECH,EQ,81.5,78.0,79.84,78.91,35245,2025-09-23
AADHARHFC,EQ,538.5,522.55,535.35,527.55,379297,2025-09-23
AARON,EQ,196.6,189.7,194.67,189.6,21540,2025-09-23
AARTECH,EQ,55.66,54.05,54.28,54.99,53955,2025-09-23
AARTIDRUGS,EQ,522.2,505.0,515.85,520.25,161536,2025-09-23
AARTIIND,EQ,391.2,385.0,386.55,389.6,437684,2025-09-23
AARTIPHARM,EQ,903.9,868.0,871.65,900.0,173830,2025-09-23
AARTISURF,EQ,489.95,475.05,478.05,484.85,8393,2025-09-23
AARVI,EQ,126.99,123.55,126.11,124.4,7522,2025-09-23
AAVAS,EQ,1686.0,1653.1,1655.4,1679.3,58773,2025-09-23
AFSL,EQ,212.0,209.0,210.79,211.6,5985,2025-09-23
ABB,EQ,5375.4,5285.0,5298.7,5362.8,167342,2025-09-23
ABBOTINDIA,EQ,30440.0,30100.0,30225.0,30195.0,5182,2025-09-23
ACC,EQ,1910.0,1876.0,1878.6,1882.1,204617,2025-09-23
ACCELYA,EQ,1515.7,1484.0,1495.0,1498.6,24322,2025-09-23
ACCURACY,EQ,7.44,7.2,7.28,7.25,66721,2025-09-23
ACEINTEG,EQ,26.49,25.3,25.55,25.76,8209,2025-09-23
ACMESOLAR,EQ,305.8,282.4,287.55,298.0,1642296,2025-09-23
ACE,EQ,1167.0,1144.0,1155.4,1146.3,197555,2025-09-23
ACUTAAS,EQ,1471.4,1431.1,1450.1,1460.3,167791,2025-09-23
ADANIENSOL,EQ,949.2,915.05,925.1,937.4,4308383,2025-09-23
ADANIENT,EQ,2695.0,2593.0,2676.4,2629.5,5610022,2025-09-23
ADANIGREEN,EQ,1177.3,1120.8,1131.45,1152.15,14163567,2025-09-23
ADANIPORTS,EQ,1455.0,1423.1,1441.6,1444.2,2550337,2025-09-23
ADANIPOWER,EQ,182.7,160.25,162.35,170.25,192595137,2025-09-23
ATGL,EQ,798.0,716.2,722.95,780.75,14832905,2025-09-23
ADFFOODS,EQ,231.49,226.43,227.51,230.41,47926,2025-09-23
ABSLAMC,EQ,815.3,802.55,810.75,812.1,258695,2025-09-23
ABCAPITAL,EQ,292.1,285.45,291.45,288.15,5157975,2025-09-23
ABFRL,EQ,93.43,90.85,92.03,93.48,6807741,2025-09-23
ABLBL,EQ,143.89,139.77,140.0,142.62,657624,2025-09-23
BIRLAMONEY,EQ,181.37,177.0,178.28,180.66,76317,2025-09-23
ABREL,EQ,1907.4,1820.1,1846.9,1893.7,76095,2025-09-23
CPPLUS,EQ,1433.1,1384.7,1394.6,1422.2,90727,2025-09-23
AVL,EQ,568.75,547.0,559.45,572.85,573443,2025-09-23
BSLGOLDETF,EQ,102.52,99.07,101.4,99.12,980138,2025-09-23
BSLNIFTY,EQ,29.6,28.52,29.26,29.26,133533,2025-09-23
ADOR,EQ,1019.3,996.0,1015.45,1013.95,10139,2025-09-23
ADROITINFO,EQ,11.38,10.83,10.97,10.78,32021,2025-09-23
ADVENZYMES,EQ,341.65,329.8,332.35,338.25,250385,2025-09-23
ADVANIHOTR,EQ,61.5,59.57,60.69,59.83,44697,2025-09-23
AEGISLOG,EQ,786.0,773.0,782.15,772.5,215311,2025-09-23
AEGISVOPAK,EQ,251.51,243.0,247.04,248.97,888183,2025-09-23
AEROENTER,EQ,85.74,84.4,85.37,84.87,53756,2025-09-23
AEROFLEX,EQ,194.99,191.37,192.74,192.39,573573,2025-09-23
AERONEU,EQ,102.0,98.04,100.49,99.37,17755,2025-09-23
AETHER,EQ,758.35,737.45,740.9,751.5,77629,2025-09-23
AFCONS,EQ,460.0,452.1,455.35,459.2,280274,2025-09-23
AFFLE,EQ,2150.2,2070.0,2084.2,2146.7,168647,2025-09-23
AFFORDABLE,EQ,254.5,246.0,249.5,249.75,381820,2025-09-23
AGARIND,EQ,970.8,945.0,959.85,956.55,33983,2025-09-23
AGI,EQ,874.4,838.0,862.1,827.65,539803,2025-09-23
AGIIL,EQ,1210.0,1143.6,1187.5,1204.1,1768704,2025-09-23
AGRITECH,EQ,141.06,136.01,139.08,137.71,12878,2025-09-23
AHLADA,EQ,72.0,59.15,65.46,60.78,329381,2025-09-23
AHLUCONT,EQ,1031.0,993.15,1012.8,1003.8,55951,2025-09-23
AIAENG,EQ,3066.2,3034.0,3055.7,3049.8,130583,2025-09-23
GOLDTECH,EQ,69.0,66.1,67.07,67.58,19868,2025-09-23
AIRAN,EQ,26.68,25.33,25.7,26.12,102349,2025-09-23
AIROLAM,EQ,111.98,108.75,109.19,108.93,703,2025-09-23
AJANTPHARM,EQ,2578.8,2529.0,2544.9,2539.2,42742,2025-09-23
AJAXENGG,EQ,669.0,655.0,656.5,658.45,61112,2025-09-23
AJMERA,EQ,1079.0,1027.0,1073.7,1028.2,141408,2025-09-23
AJOONI,EQ,5.5,5.33,5.36,5.44,378047,2025-09-23
AKASH,EQ,32.75,31.04,31.64,31.25,13668,2025-09-23
AKG,EQ,12.9,12.36,12.54,12.43,35852,2025-09-23
AFIL,EQ,8.12,7.81,7.92,7.99,2862904,2025-09-23
AKSHOPTFBR,EQ,7.94,7.68,7.83,7.75,101880,2025-09-23
AKSHAR,EQ,0.59,0.57,0.57,0.58,1589350,2025-09-23
AKSHARCHEM,EQ,271.45,262.2,265.4,268.4,5851,2025-09-23
AKUMS,EQ,476.85,467.0,470.65,475.25,112280,2025-09-23
AKZOINDIA,EQ,3399.8,3376.3,3392.7,3376.3,11706,2025-09-23
ALANKIT,EQ,13.74,13.28,13.41,13.62,430531,2025-09-23
ALBERTDAVD,EQ,804.1,798.0,799.6,802.6,1314,2025-09-23
ALEMBICLTD,EQ,105.89,103.6,104.33,105.11,184535,2025-09-23
APLLTD,EQ,954.65,938.1,940.05,950.0,27542,2025-09-23
ALICON,EQ,935.0,860.8,918.9,867.9,32941,2025-09-23
ALIVUS,EQ,1002.8,966.05,983.25,1002.95,121703,2025-09-23
ALKALI,EQ,98.49,94.91,95.9,96.35,46245,2025-09-23
ALKEM,EQ,5577.5,5500.0,5544.5,5495.0,240178,2025-09-23
ALKYLAMINE,EQ,2039.9,2012.1,2024.4,2028.0,15385,2025-09-23
ALLTIME,EQ,283.75,279.55,281.6,282.65,159887,2025-09-23
ACLGATI,EQ,62.6,60.59,60.7,61.84,286519,2025-09-23
ALLCARGO,EQ,33.64,32.75,32.95,32.74,2787332,2025-09-23
ATL,EQ,36.0,31.71,35.35,32.25,3542759,2025-09-23
ALLDIGI,EQ,928.0,920.1,924.45,923.35,2218,2025-09-23
ABDL,EQ,542.95,530.5,531.7,541.0,303516,2025-09-23
ADSL,EQ,203.99,196.01,200.93,196.82,609701,2025-09-23
ALMONDZ,EQ,20.25,19.7,19.73,19.96,99551,2025-09-23
ALOKINDS,EQ,18.49,18.23,18.3,18.45,4202719,2025-09-23
ALPA,EQ,95.0,93.38,94.72,94.17,6557,2025-09-23
ALPHAGEO,EQ,259.18,249.01,249.73,256.47,9393,2025-09-23
AMANTA,EQ,154.4,145.2,146.82,143.77,1591935,2025-09-23
ARE&M,EQ,1027.25,997.95,1008.65,1003.8,678287,2025-09-23
AMBER,EQ,8345.0,8222.5,8300.5,8310.5,243736,2025-09-23
AMBICAAGAR,EQ,25.89,24.5,25.62,25.41,32875,2025-09-23
AMBIKCO,EQ,1486.8,1455.0,1463.5,1479.3,7950,2025-09-23
AMBUJACEM,EQ,594.65,579.15,591.6,590.3,2989117,2025-09-23
AMDIND,EQ,64.8,60.2,61.42,63.83,110765,2025-09-23
AMNPLST,EQ,228.64,225.5,225.54,227.65,3323,2025-09-23
AMJLAND,EQ,57.7,55.52,56.7,56.75,52765,2025-09-23
AMRUTANJAN,EQ,765.4,752.2,757.4,759.4,13890,2025-09-23
ANANDRATHI,EQ,3046.0,2951.5,2973.0,3033.0,78208,2025-09-23
ANANTRAJ,EQ,684.0,662.7,666.2,677.6,5072389,2025-09-23
ANDHRAPAP,EQ,80.61,79.19,79.63,80.19,296200,2025-09-23
ANDHRSUGAR,EQ,77.29,76.02,76.24,76.58,74860,2025-09-23
ANGELONE,EQ,2256.0,2182.1,2227.9,2248.0,806750,2025-09-23
ANIKINDS,EQ,72.7,67.25,68.6,70.03,50363,2025-09-23
AHCL,EQ,142.87,135.0,140.55,140.12,611160,2025-09-23
ANMOL,EQ,16.08,15.8,15.93,15.89,16333,2025-09-23
ANTGRAPHIC,EQ,1.11,1.08,1.08,1.1,136944,2025-09-23
ANTELOPUS,EQ,579.95,561.3,566.5,563.15,19429,2025-09-23
ANTHEM,EQ,838.95,806.0,821.85,831.25,608762,2025-09-23
AWHCL,EQ,584.5,572.0,577.95,580.7,64492,2025-09-23
ANUHPHR,EQ,87.08,86.1,86.53,85.85,25866,2025-09-23
ANURAS,EQ,1115.0,1076.0,1093.2,1081.3,874487,2025-09-23
AONEGOLD,EQ,10.74,10.53,10.7,10.48,507047,2025-09-23
AONELIQUID,EQ,1026.67,1026.65,1026.66,1026.5,10080,2025-09-23
AONENIFTY,EQ,10.38,10.25,10.3,10.3,162756,2025-09-23
AONETOTAL,EQ,11.93,11.82,11.82,11.85,1105607,2025-09-23
APARINDS,EQ,8766.0,8655.0,8676.0,8715.5,23495,2025-09-23
APCOTEXIND,EQ,414.95,405.0,406.5,411.55,18948,2025-09-23
APEX,EQ,241.8,234.11,235.4,240.46,56423,2025-09-23
APLAPOLLO,EQ,1694.9,1665.2,1683.0,1679.3,433903,2025-09-23
APOLLOHOSP,EQ,7749.0,7664.5,7684.0,7739.0,443181,2025-09-23
APOLLO,EQ,341.35,320.5,338.25,332.05,6823335,2025-09-23
APOLLOPIPE,EQ,399.0,387.95,389.5,396.35,78313,2025-09-23
APOLSINHOT,EQ,1443.0,1400.0,1423.7,1409.8,1103,2025-09-23
APOLLOTYRE,EQ,497.65,486.35,489.05,486.4,2074346,2025-09-23
APTECHT,EQ,129.3,125.0,126.67,128.56,87122,2025-09-23
APTUS,EQ,324.6,320.5,323.3,322.95,661607,2025-09-23
ACI,EQ,714.9,690.5,707.45,705.2,129236,2025-09-23
ADL,EQ,87.99,83.4,87.68,84.28,295,2025-09-23
ARCHIDPLY,EQ,110.67,104.21,107.85,105.21,19583,2025-09-23
ARCHIES,EQ,20.8,20.1,20.33,20.19,52628,2025-09-23
ARIES,EQ,413.05,389.95,392.2,410.4,92044,2025-09-23
ARIHANTCAP,EQ,113.71,106.44,107.91,108.51,503973,2025-09-23
