TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,277.8,263.12,268.56,270.33,375963,2025-07-25
21STCENMGM,EQ,60.75,59.16,60.18,59.62,14131,2025-07-25
360ONE,EQ,1119.7,1069.0,1077.9,1118.6,1051171,2025-07-25
GOLD360,EQ,99.9,97.05,97.4,97.75,5760,2025-07-25
SILVER360,EQ,114.5,112.0,113.86,114.25,7856,2025-07-25
3IINFOLTD,EQ,24.35,23.6,23.62,24.04,336184,2025-07-25
3MINDIA,EQ,31500.0,30610.0,31230.0,31680.0,8420,2025-07-25
3PLAND,EQ,48.8,46.5,46.89,48.11,5665,2025-07-25
5PAISA,EQ,396.1,381.35,383.9,388.5,31533,2025-07-25
63MOONS,EQ,1076.3,1030.0,1043.2,1063.8,157736,2025-07-25
AAATECH,EQ,90.64,87.0,87.81,91.06,27923,2025-07-25
AADHARHFC,EQ,512.65,494.95,496.4,511.7,628033,2025-07-25
AARON,EQ,465.0,433.15,456.9,430.65,355252,2025-07-25
AARTECH,EQ,69.03,67.6,68.21,68.89,35152,2025-07-25
AARTIDRUGS,EQ,551.75,532.5,537.75,538.65,458104,2025-07-25
AARTIIND,EQ,434.6,424.35,430.25,433.7,1492835,2025-07-25
AARTIPHARM,EQ,947.8,929.45,944.15,938.9,186228,2025-07-25
AARVI,EQ,105.92,104.21,104.5,104.56,6323,2025-07-25
AAVAS,EQ,1860.0,1825.3,1843.6,1870.4,63666,2025-07-25
ABAN,EQ,51.44,47.95,48.64,49.28,141756,2025-07-25
AFSL,EQ,223.35,220.1,220.94,222.44,17339,2025-07-25
ABB,EQ,5710.0,5610.5,5643.0,5699.0,340538,2025-07-25
ABBOTINDIA,EQ,34290.0,33545.0,33780.0,34580.0,5504,2025-07-25
ACC,EQ,1904.8,1845.0,1847.7,1890.0,648049,2025-07-25
ACCELYA,EQ,1420.3,1385.0,1399.2,1413.3,9764,2025-07-25
ACCURACY,EQ,7.8,7.56,7.58,7.68,134991,2025-07-25
ACEINTEG,EQ,26.69,24.61,24.9,26.3,9982,2025-07-25
ACMESOLAR,EQ,283.93,268.55,270.45,280.06,1435325,2025-07-25
ACE,EQ,1131.0,1097.7,1102.4,1128.9,170202,2025-07-25
ACUTAAS,EQ,1185.0,1155.0,1158.5,1178.0,113833,2025-07-25
ADANIENSOL,EQ,856.7,812.15,817.15,849.05,1813942,2025-07-25
ADANIENT,EQ,2617.0,2544.1,2550.1,2608.4,424612,2025-07-25
ADANIGREEN,EQ,1021.8,973.0,975.9,1020.7,2521495,2025-07-25
ADANIPORTS,EQ,1416.7,1390.0,1396.3,1411.6,744410,2025-07-25
ADANIPOWER,EQ,584.4,568.0,570.0,585.75,2300573,2025-07-25
ATGL,EQ,647.45,622.1,624.1,644.75,553055,2025-07-25
ADFFOODS,EQ,278.6,266.5,269.35,269.6,109685,2025-07-25
ABSLAMC,EQ,880.0,849.05,852.1,875.55,313110,2025-07-25
ABCAPITAL,EQ,266.8,256.5,260.35,270.95,8927460,2025-07-25
ABFRL,EQ,75.4,73.45,73.77,75.67,6388661,2025-07-25
ABLBL,EQ,150.35,145.2,145.78,149.77,1968935,2025-07-25
BIRLAMONEY,EQ,179.95,168.53,169.02,177.41,161716,2025-07-25
ABREL,EQ,2050.5,1980.5,2011.4,2032.1,371389,2025-07-25
AVL,EQ,396.75,382.9,387.25,393.65,125217,2025-07-25
BSLGOLDETF,EQ,87.95,86.8,87.01,87.08,25691,2025-07-25
BSLNIFTY,EQ,29.09,28.78,28.8,29.05,482155,2025-07-25
ADOR,EQ,1060.9,1040.0,1044.1,1062.1,7590,2025-07-25
ADROITINFO,EQ,11.08,10.11,10.61,10.86,48259,2025-07-25
ADVENZYMES,EQ,330.05,323.2,326.05,330.65,144251,2025-07-25
ADVANIHOTR,EQ,62.39,60.31,60.65,61.61,36673,2025-07-25
AEGISLOG,EQ,752.95,733.05,736.2,752.35,202820,2025-07-25
AEGISVOPAK,EQ,268.79,254.25,256.87,268.95,1028912,2025-07-25
AEROENTER,EQ,105.99,102.17,103.0,104.18,270924,2025-07-25
AEROFLEX,EQ,210.1,204.66,205.93,211.79,1331774,2025-07-25
AETHER,EQ,844.0,780.0,781.45,808.0,753235,2025-07-25
AFCONS,EQ,420.5,411.8,414.05,421.25,892856,2025-07-25
AFFLE,EQ,1856.9,1790.3,1801.6,1855.5,119887,2025-07-25
AFFORDABLE,EQ,433.95,412.5,420.2,429.5,11886,2025-07-25
AGARIND,EQ,963.1,936.75,944.55,958.65,11647,2025-07-25
AGI,EQ,964.05,929.05,936.05,952.0,272573,2025-07-25
AGIIL,EQ,1069.0,1036.1,1066.0,1052.45,247439,2025-07-25
AGRITECH,EQ,152.0,142.12,144.21,148.87,9795,2025-07-25
AGROPHOS,EQ,43.4,37.1,40.95,37.08,1599844,2025-07-25
AHLADA,EQ,65.99,64.62,64.84,65.26,12568,2025-07-25
AHLUCONT,EQ,1047.5,1001.5,1010.6,1041.2,137023,2025-07-25
AIAENG,EQ,3343.5,3224.0,3258.9,3323.6,119186,2025-07-25
GOLDTECH,EQ,72.5,69.01,70.5,70.23,52583,2025-07-25
AIRAN,EQ,28.14,27.29,27.53,28.04,115848,2025-07-25
AIROLAM,EQ,114.33,110.7,111.74,112.74,3474,2025-07-25
AJANTPHARM,EQ,2818.3,2762.0,2784.3,2796.4,55787,2025-07-25
AJAXENGG,EQ,689.9,670.4,673.2,685.7,90580,2025-07-25
AJMERA,EQ,983.7,906.7,936.9,898.15,1203699,2025-07-25
AJOONI,EQ,5.71,5.53,5.64,5.6,411628,2025-07-25
AKASH,EQ,28.86,27.82,27.96,28.17,2397,2025-07-25
AKG,EQ,13.5,12.9,12.97,13.05,24161,2025-07-25
AFIL,EQ,7.44,7.14,7.19,7.35,964450,2025-07-25
AKSHOPTFBR,EQ,8.57,8.35,8.41,8.39,143588,2025-07-25
