TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,215.45,211.32,212.27,212.28,47010,2025-10-23
21STCENMGM,EQ,48.74,47.16,47.25,48.05,3896,2025-10-23
360ONE,EQ,1188.4,1160.0,1178.9,1175.4,652187,2025-10-23
GOLD360,EQ,123.2,111.55,120.95,123.65,209313,2025-10-23
SILVER360,EQ,145.52,136.95,144.42,147.98,170971,2025-10-23
3IINFOLTD,EQ,19.38,19.08,19.2,19.17,418457,2025-10-23
3MINDIA,EQ,30090.0,29555.0,29735.0,29790.0,2559,2025-10-23
3PLAND,EQ,43.99,41.56,42.06,42.12,6904,2025-10-23
5PAISA,EQ,320.0,314.25,315.1,315.75,34931,2025-10-23
63MOONS,EQ,816.0,793.0,796.0,803.8,55971,2025-10-23
ABCOTS,EQ,437.0,408.5,411.95,410.05,68982,2025-10-23
ABINFRA,EQ,18.83,18.1,18.12,18.12,246627,2025-10-23
AADHARHFC,EQ,513.65,506.15,508.45,515.65,231259,2025-10-23
AAKASH,EQ,9.27,9.03,9.18,9.16,63041,2025-10-23
AARON,EQ,193.25,187.0,187.57,187.11,9191,2025-10-23
AARTECH,EQ,64.48,57.12,58.98,59.35,161001,2025-10-23
AARTIDRUGS,EQ,518.5,505.0,507.75,515.9,81355,2025-10-23
AARTIIND,EQ,381.4,375.75,379.3,375.1,518815,2025-10-23
AARTIPHARM,EQ,869.8,835.0,838.3,846.9,67340,2025-10-23
AARTISURF,EQ,500.0,471.6,473.65,490.55,6124,2025-10-23
AARVI,EQ,122.99,119.04,119.9,119.96,6951,2025-10-23
AAVAS,EQ,1687.2,1629.9,1668.2,1620.6,215677,2025-10-23
AFSL,EQ,207.5,201.01,202.71,206.28,15983,2025-10-23
ABB,EQ,5279.5,5165.0,5181.5,5240.0,333500,2025-10-23
ABBOTINDIA,EQ,30320.0,29870.0,30115.0,30255.0,5189,2025-10-23
ACC,EQ,1860.0,1836.0,1855.7,1848.9,270595,2025-10-23
ACCELYA,EQ,1520.0,1496.0,1499.5,1499.8,117660,2025-10-23
ACCURACY,EQ,6.75,6.54,6.56,6.57,108073,2025-10-23
ACEINTEG,EQ,25.49,24.1,24.55,24.86,3948,2025-10-23
ACMESOLAR,EQ,290.9,282.05,283.75,290.35,1155098,2025-10-23
ACE,EQ,1123.9,1094.3,1101.0,1117.0,184531,2025-10-23
ACUTAAS,EQ,1790.7,1691.0,1740.2,1788.6,649860,2025-10-23
ADANIENSOL,EQ,956.0,934.85,952.4,936.45,2360876,2025-10-23
ADANIENT,EQ,2577.8,2540.9,2545.8,2549.9,852445,2025-10-23
ADANIGREEN,EQ,1061.9,1040.9,1044.7,1040.0,1888505,2025-10-23
ADANIPORTS,EQ,1483.5,1450.3,1453.1,1473.5,2999137,2025-10-23
ADANIPOWER,EQ,172.36,164.25,165.26,170.78,55330926,2025-10-23
ATGL,EQ,629.75,622.0,623.4,623.3,549010,2025-10-23
ADFFOODS,EQ,214.45,209.0,210.18,207.74,158819,2025-10-23
ABSLAMC,EQ,878.5,845.0,851.35,870.05,218025,2025-10-23
ABCAPITAL,EQ,311.8,303.7,308.0,304.85,4382309,2025-10-23
ABFRL,EQ,85.1,83.3,83.52,83.65,3738778,2025-10-23
ABLBL,EQ,141.01,137.95,140.12,139.2,1231540,2025-10-23
BIRLAMONEY,EQ,167.86,163.6,164.65,163.54,123315,2025-10-23
ABREL,EQ,1699.0,1632.0,1685.2,1643.2,217291,2025-10-23
CPPLUS,EQ,1475.0,1400.0,1409.9,1433.2,120593,2025-10-23
AVL,EQ,562.3,546.7,550.55,558.65,169917,2025-10-23
BSLGOLDETF,EQ,115.41,102.0,107.92,112.05,1066612,2025-10-23
BSLNIFTY,EQ,30.5,29.7,30.08,30.01,357055,2025-10-23
ADOR,EQ,1179.0,1132.0,1145.1,1168.35,21217,2025-10-23
ADROITINFO,EQ,11.99,11.35,11.81,11.51,75975,2025-10-23
ADVENZYMES,EQ,316.0,309.9,310.05,314.15,85371,2025-10-23
ADVANIHOTR,EQ,58.84,57.44,58.15,58.04,34928,2025-10-23
AEGISLOG,EQ,806.5,795.2,798.55,802.65,159864,2025-10-23
AEGISVOPAK,EQ,292.0,281.75,289.2,284.15,1038377,2025-10-23
AEROENTER,EQ,83.0,76.14,82.07,77.03,456704,2025-10-23
AEROFLEX,EQ,176.67,169.98,172.43,170.99,659958,2025-10-23
AERONEU,EQ,85.5,76.81,82.57,76.21,43635,2025-10-23
AETHER,EQ,764.9,755.0,762.6,758.0,74675,2025-10-23
AFCONS,EQ,451.7,443.45,444.5,447.55,252232,2025-10-23
AFFLE,EQ,1935.9,1863.0,1900.5,1880.9,217717,2025-10-23
AFFORDABLE,EQ,276.92,266.0,268.78,274.12,36129,2025-10-23
AGARIND,EQ,905.0,884.9,892.45,897.75,12598,2025-10-23
AGI,EQ,848.85,825.5,827.35,848.85,116543,2025-10-23
AGIIL,EQ,270.7,265.0,265.7,268.9,306861,2025-10-23
AGRITECH,EQ,133.97,129.0,131.65,131.46,2698,2025-10-23
AHLADA,EQ,62.89,59.15,60.85,60.25,10955,2025-10-23
AHLUCONT,EQ,949.0,910.1,918.25,942.65,132048,2025-10-23
AIAENG,EQ,3366.4,3305.0,3356.0,3356.1,65565,2025-10-23
GOLDTECH,EQ,58.49,55.0,56.77,56.13,71417,2025-10-23
AIRAN,EQ,24.43,22.8,23.82,22.8,216722,2025-10-23
AIROLAM,EQ,108.69,103.1,105.81,106.0,2613,2025-10-23
AJANTPHARM,EQ,2477.8,2405.0,2414.5,2447.6,77041,2025-10-23
AJAXENGG,EQ,624.45,605.05,607.0,618.8,123599,2025-10-23
AJMERA,EQ,1055.0,1025.1,1031.05,1040.4,49162,2025-10-23
AJOONI,EQ,5.25,5.1,5.15,5.15,388849,2025-10-23
AKASH,EQ,27.96,26.93,27.79,26.92,5519,2025-10-23
AKG,EQ,13.75,12.87,13.55,13.17,102515,2025-10-23
AKI,EQ,8.85,8.15,8.26,8.56,94110,2025-10-23
AFIL,EQ,8.88,8.11,8.19,8.53,3469032,2025-10-23
AKSHOPTFBR,EQ,7.94,7.58,7.63,7.68,232583,2025-10-23
AKSHARCHEM,EQ,290.0,261.5,277.85,261.05,10895,2025-10-23
AKUMS,EQ,473.45,461.0,463.05,470.35,81528,2025-10-23
AKZOINDIA,EQ,3390.7,3328.0,3334.1,3370.7,8844,2025-10-23
ALANKIT,EQ,12.23,11.8,12.12,11.89,481330,2025-10-23
ALBERTDAVD,EQ,809.7,795.1,804.45,797.75,2201,2025-10-23
ALEMBICLTD,EQ,103.4,100.64,100.91,102.56,202240,2025-10-23
