TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,187.05,172.6,183.87,171.02,284350,2026-02-09
21STCENMGM,EQ,41.11,39.55,39.88,40.31,10921,2026-02-09
360ONE,EQ,1140.0,1114.9,1138.3,1113.9,357498,2026-02-09
GOLD360,EQ,151.8,147.1,151.35,145.85,124685,2026-02-09
SILVER360,EQ,254.55,245.65,253.05,230.77,209766,2026-02-09
3IINFOLTD,EQ,15.7,15.07,15.54,15.21,338687,2026-02-09
3MINDIA,EQ,37740.0,35200.0,36485.0,35190.0,7114,2026-02-09
3PLAND,EQ,36.15,34.06,35.49,34.56,9291,2026-02-09
5PAISA,EQ,343.7,329.3,340.8,329.25,45424,2026-02-09
63MOONS,EQ,727.75,633.95,709.85,634.2,1075259,2026-02-09
ABCOTS,EQ,440.0,420.0,438.25,427.75,15024,2026-02-09
ABINFRA,EQ,21.0,19.8,20.18,20.4,766408,2026-02-09
A2ZINFRA,EQ,14.5,13.9,14.22,14.0,293348,2026-02-09
AADHARHFC,EQ,479.95,473.4,477.5,474.7,311328,2026-02-09
AAKASH,EQ,8.14,7.68,7.81,7.8,81559,2026-02-09
AAREYDRUGS,EQ,70.5,67.0,69.73,67.18,97540,2026-02-09
AARON,EQ,166.04,162.61,164.67,163.22,9560,2026-02-09
AARTECH,EQ,52.39,46.01,48.5,46.08,115038,2026-02-09
AARTIDRUGS,EQ,380.05,374.9,377.15,374.65,123205,2026-02-09
AARTIIND,EQ,471.9,443.15,470.4,440.95,3345576,2026-02-09
AARTIPHARM,EQ,799.8,771.1,794.75,776.8,210831,2026-02-09
AARTISURF,EQ,448.0,426.8,441.8,426.75,12265,2026-02-09
AARVI,EQ,134.0,129.0,131.07,130.97,29996,2026-02-09
AAVAS,EQ,1338.0,1282.5,1328.0,1301.4,256422,2026-02-09
AFSL,EQ,220.0,202.0,213.23,202.79,21453,2026-02-09
ABB,EQ,5850.0,5748.0,5815.5,5816.0,137449,2026-02-09
