TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,182.5,176.13,180.07,174.62,105568,2026-01-22
21STCENMGM,EQ,41.2,40.38,40.38,41.2,1085,2026-01-22
360ONE,EQ,1117.1,1097.1,1106.3,1095.3,1863695,2026-01-22
GOLD360,EQ,152.0,127.75,145.25,154.15,260669,2026-01-22
SILVER360,EQ,328.23,252.65,282.86,320.23,500045,2026-01-22
3IINFOLTD,EQ,15.07,14.7,14.91,14.62,297917,2026-01-22
3MINDIA,EQ,34320.0,33700.0,33900.0,33980.0,1820,2026-01-22
3PLAND,EQ,36.26,33.89,35.13,34.76,1780,2026-01-22
5PAISA,EQ,363.95,351.4,353.6,357.55,62409,2026-01-22
63MOONS,EQ,637.4,612.5,617.25,629.2,74959,2026-01-22
ABCOTS,EQ,416.9,404.5,407.8,405.6,7825,2026-01-22
ABINFRA,EQ,19.07,18.0,18.64,18.48,286328,2026-01-22
A2ZINFRA,EQ,14.12,13.63,14.12,13.45,132927,2026-01-22
AADHARHFC,EQ,473.9,468.0,470.05,470.8,115544,2026-01-22
AAKASH,EQ,8.3,7.83,7.88,7.83,45539,2026-01-22
AAREYDRUGS,EQ,66.0,63.5,65.53,64.82,134661,2026-01-22
AARON,EQ,157.45,153.3,154.96,153.01,13251,2026-01-22
AARTECH,EQ,49.73,46.9,47.47,47.27,46022,2026-01-22
AARTIDRUGS,EQ,378.7,372.7,375.7,374.4,66615,2026-01-22
AARTIIND,EQ,348.4,341.2,346.45,340.0,461444,2026-01-22
AARTIPHARM,EQ,800.5,754.25,760.15,793.9,223290,2026-01-22
AARTISURF,EQ,440.9,423.2,434.6,429.7,24220,2026-01-22
AARVI,EQ,123.5,120.29,121.55,118.64,7142,2026-01-22
AAVAS,EQ,1465.0,1388.1,1462.8,1388.1,202169,2026-01-22
AFSL,EQ,202.11,198.51,201.0,201.1,186781,2026-01-22
ABB,EQ,4807.0,4719.0,4755.5,4707.5,145026,2026-01-22
ABBOTINDIA,EQ,27880.0,27540.0,27725.0,27575.0,2237,2026-01-22
ABMINTLLTD,EQ,38.95,35.1,35.61,37.75,548,2026-01-22
ACC,EQ,1738.0,1720.2,1728.2,1716.7,93146,2026-01-22
ACCELYA,EQ,1351.0,1321.0,1336.8,1340.7,7170,2026-01-22
ACCURACY,EQ,5.28,4.62,4.86,4.85,257408,2026-01-22
ACEINTEG,EQ,20.89,19.02,19.89,19.67,1401,2026-01-22
ACMESOLAR,EQ,209.0,204.22,206.75,204.19,279942,2026-01-22
ACE,EQ,816.05,796.95,806.95,794.15,188200,2026-01-22
ACUTAAS,EQ,1664.4,1607.0,1644.4,1602.5,235509,2026-01-22
ADANIENSOL,EQ,932.9,904.2,924.8,899.3,979746,2026-01-22
ADANIENT,EQ,2102.9,2051.0,2086.4,2032.2,942721,2026-01-22
ADANIGREEN,EQ,916.4,889.1,904.3,878.7,1851769,2026-01-22
ADANIPORTS,EQ,1421.7,1388.5,1414.2,1378.6,1689638,2026-01-22
