TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,196.9,190.0,195.1,195.09,45911,2025-11-18
21STCENMGM,EQ,43.0,41.55,41.55,42.4,8875,2025-11-18
360ONE,EQ,1081.4,1056.0,1078.0,1071.8,488323,2025-11-18
GOLD360,EQ,121.0,117.5,118.8,120.2,19420,2025-11-18
SILVER360,EQ,155.0,147.89,151.38,152.73,254577,2025-11-18
3IINFOLTD,EQ,17.94,17.35,17.48,17.71,385131,2025-11-18
3MINDIA,EQ,36400.0,35950.0,36090.0,36130.0,5299,2025-11-18
3PLAND,EQ,39.55,38.4,38.89,39.76,11000,2025-11-18
5PAISA,EQ,361.0,327.05,346.65,315.2,6315367,2025-11-18
63MOONS,EQ,755.0,731.5,742.75,732.1,89039,2025-11-18
ABCOTS,EQ,418.0,410.0,412.65,412.9,11388,2025-11-18
ABINFRA,EQ,19.5,18.5,18.75,19.29,589796,2025-11-18
A2ZINFRA,EQ,17.8,16.58,17.34,17.11,310510,2025-11-18
AADHARHFC,EQ,498.0,491.25,494.45,496.85,150820,2025-11-18
AAKASH,EQ,9.0,8.82,8.97,8.94,110647,2025-11-18
AARON,EQ,191.79,186.5,187.04,188.65,18901,2025-11-18
AARTECH,EQ,52.5,50.4,50.97,50.97,24651,2025-11-18
AARTIDRUGS,EQ,465.0,450.05,451.05,462.8,118788,2025-11-18
AARTIIND,EQ,394.65,387.0,389.8,395.3,422930,2025-11-18
AARTIPHARM,EQ,737.15,708.2,712.35,729.0,210181,2025-11-18
AARTISURF,EQ,460.4,446.0,448.8,452.65,9151,2025-11-18
AARVI,EQ,141.0,137.01,137.36,141.42,21605,2025-11-18
AAVAS,EQ,1703.0,1641.1,1671.4,1690.0,195541,2025-11-18
AFSL,EQ,215.04,202.82,210.55,213.3,19173,2025-11-18
ABB,EQ,5095.0,4998.5,5080.5,5041.5,185933,2025-11-18
ABBOTINDIA,EQ,29760.0,29470.0,29665.0,29560.0,5517,2025-11-18
ACC,EQ,1852.0,1825.0,1838.7,1846.7,150898,2025-11-18
ACCELYA,EQ,1354.0,1333.3,1337.7,1348.7,7048,2025-11-18
ACCURACY,EQ,6.42,5.1,6.24,6.38,306556,2025-11-18
ACEINTEG,EQ,23.59,22.75,22.81,23.34,5295,2025-11-18
ACMESOLAR,EQ,251.75,242.2,246.6,252.2,1073459,2025-11-18
ACE,EQ,992.1,970.5,971.5,987.2,120804,2025-11-18
ACUTAAS,EQ,1722.2,1661.0,1714.0,1709.4,212078,2025-11-18
ADANIENSOL,EQ,1036.0,1017.75,1026.65,1021.55,1175321,2025-11-18
ADANIENT,EQ,2478.6,2434.3,2436.8,2462.0,1245215,2025-11-18
ADANIGREEN,EQ,1097.2,1075.0,1077.6,1088.6,1414894,2025-11-18
ADANIPORTS,EQ,1518.9,1490.2,1495.0,1507.6,1818617,2025-11-18
ADANIPOWER,EQ,153.88,149.12,149.55,153.28,22500220,2025-11-18
ATGL,EQ,625.3,611.85,612.8,621.85,530946,2025-11-18
ADFFOODS,EQ,219.15,213.01,213.68,219.57,92230,2025-11-18
ABSLAMC,EQ,753.25,735.1,736.9,748.4,134318,2025-11-18
ABCAPITAL,EQ,336.5,330.5,333.1,334.8,2174919,2025-11-18
ABFRL,EQ,78.5,77.24,77.83,78.22,2393330,2025-11-18
ABLBL,EQ,142.35,136.91,139.92,138.55,1810406,2025-11-18
BIRLAMONEY,EQ,166.28,156.0,158.52,155.5,139483,2025-11-18
ABREL,EQ,1758.9,1721.1,1748.7,1752.9,148264,2025-11-18
CPPLUS,EQ,1699.9,1666.1,1680.7,1678.0,125392,2025-11-18
AVL,EQ,529.0,511.8,524.4,520.95,141777,2025-11-18
BSLGOLDETF,EQ,107.69,105.8,106.9,108.36,962420,2025-11-18
BSLNIFTY,EQ,30.5,29.9,30.12,30.19,119236,2025-11-18
ADOR,EQ,1111.0,1070.3,1100.2,1090.3,29919,2025-11-18
ADROITINFO,EQ,11.24,10.76,10.92,11.01,9753,2025-11-18
ADVANCE,EQ,148.9,136.01,142.13,146.36,1738246,2025-11-18
ADVENZYMES,EQ,339.9,329.1,330.4,338.1,189331,2025-11-18
ADVANIHOTR,EQ,56.82,56.0,56.29,56.08,11325,2025-11-18
AEGISLOG,EQ,800.0,786.0,790.9,796.95,231708,2025-11-18
AEGISVOPAK,EQ,267.0,261.0,262.3,266.75,140522,2025-11-18
AEROENTER,EQ,88.45,86.0,86.85,87.28,62955,2025-11-18
AEROFLEX,EQ,185.14,180.6,181.76,184.75,242241,2025-11-18
AERONEU,EQ,80.11,77.5,77.98,80.38,17805,2025-11-18
AETHER,EQ,882.9,830.8,876.55,847.4,587787,2025-11-18
AFCONS,EQ,405.0,395.0,396.1,402.8,672466,2025-11-18
AFFLE,EQ,1730.0,1677.1,1693.2,1728.6,253479,2025-11-18
AFFORDABLE,EQ,231.0,221.95,225.9,229.35,36250,2025-11-18
AGARIND,EQ,814.4,772.2,781.45,802.25,38636,2025-11-18
AGI,EQ,790.0,775.0,776.75,788.7,25119,2025-11-18
AGIIL,EQ,261.6,251.0,252.2,252.6,1249697,2025-11-18
AGRITECH,EQ,129.79,126.6,127.44,128.72,1990,2025-11-18
AGROPHOS,EQ,42.98,41.66,42.28,41.66,12576,2025-11-18
AHLADA,EQ,55.65,53.21,53.49,54.22,10526,2025-11-18
AHLUCONT,EQ,1077.95,960.2,1053.7,981.6,2966997,2025-11-18
AIAENG,EQ,3769.5,3676.1,3711.6,3760.4,78128,2025-11-18
GOLDTECH,EQ,56.39,54.2,55.08,55.56,13514,2025-11-18
AIRAN,EQ,21.96,20.61,20.96,21.93,181533,2025-11-18
AIROLAM,EQ,107.0,103.0,103.81,107.84,8010,2025-11-18
AJANTPHARM,EQ,2514.6,2445.8,2458.1,2504.0,141555,2025-11-18
AJAXENGG,EQ,674.35,650.05,662.55,671.1,105241,2025-11-18
AJMERA,EQ,1044.8,977.0,1016.1,982.2,92402,2025-11-18
AJOONI,EQ,5.03,4.9,4.94,5.03,302650,2025-11-18
AKASH,EQ,26.73,26.05,26.18,26.18,3765,2025-11-18
AKG,EQ,12.68,12.25,12.48,12.36,20289,2025-11-18
AKI,EQ,7.99,7.83,7.89,7.85,57838,2025-11-18
AFIL,EQ,7.5,7.29,7.31,7.45,743577,2025-11-18
AKSHOPTFBR,EQ,7.22,6.9,7.01,7.18,568548,2025-11-18
AKSHARCHEM,EQ,258.35,250.35,251.6,254.5,1195,2025-11-18
AKUMS,EQ,439.8,428.7,430.3,440.5,208019,2025-11-18
AKZOINDIA,EQ,3403.7,3306.3,3381.7,3328.0,581622,2025-11-18
ALANKIT,EQ,11.67,11.24,11.31,11.36,163331,2025-11-18
ALBERTDAVD,EQ,827.0,793.05,811.8,814.9,11492,2025-11-18
ALEMBICLTD,EQ,102.1,99.7,99.96,102.03,246982,2025-11-18
APLLTD,EQ,945.1,911.1,913.55,948.85,131204,2025-11-18
ALICON,EQ,903.85,877.1,900.55,894.6,11648,2025-11-18
ALIVUS,EQ,946.0,920.0,923.95,946.75,48451,2025-11-18
ALKALI,EQ,86.44,82.94,83.77,85.52,15296,2025-11-18
ALKEM,EQ,5739.5,5649.0,5713.0,5723.0,243124,2025-11-18
ALKYLAMINE,EQ,1799.9,1759.1,1766.0,1794.0,12739,2025-11-18
ALLTIME,EQ,294.35,284.15,285.55,292.8,86989,2025-11-18
ATL,EQ,31.5,30.4,30.53,31.19,419629,2025-11-18
ALLDIGI,EQ,885.95,871.85,874.55,876.8,2283,2025-11-18
ABDL,EQ,679.0,660.05,664.55,670.35,606535,2025-11-18
ADSL,EQ,170.84,167.75,168.59,171.16,85153,2025-11-18
ALMONDZ,EQ,17.83,17.18,17.41,17.46,74329,2025-11-18
ALOKINDS,EQ,17.35,17.01,17.06,17.3,3811174,2025-11-18
ALPA,EQ,82.99,79.2,81.09,80.17,20004,2025-11-18
ALPHAGEO,EQ,243.85,239.85,241.2,240.6,10052,2025-11-18
ALPSINDUS,EQ,1.94,1.81,1.81,1.91,116144,2025-11-18
AMANTA,EQ,122.84,119.0,119.65,122.24,53643,2025-11-18
ARE&M,EQ,968.0,951.0,956.1,965.1,415242,2025-11-18
AMBER,EQ,7450.0,7325.5,7356.0,7443.5,159195,2025-11-18
AMBICAAGAR,EQ,27.7,26.51,26.89,27.6,14064,2025-11-18
AMBIKCO,EQ,1323.0,1295.0,1315.3,1303.0,4911,2025-11-18
AMBUJACEM,EQ,568.0,556.75,557.8,560.3,904843,2025-11-18
AMDIND,EQ,56.71,54.52,55.36,55.74,26722,2025-11-18
AMNPLST,EQ,201.87,195.01,198.2,198.03,5078,2025-11-18
AMJLAND,EQ,55.6,54.1,55.03,54.88,27606,2025-11-18
AMRUTANJAN,EQ,711.25,703.0,705.2,712.15,5447,2025-11-18
ARSSBL,EQ,794.85,765.0,773.95,768.5,2214712,2025-11-18
ANANDRATHI,EQ,3049.8,2932.0,2945.6,3034.9,95073,2025-11-18
ANANTRAJ,EQ,634.5,620.0,621.25,633.4,1204700,2025-11-18
ANDHRAPAP,EQ,71.06,69.05,69.7,70.51,81595,2025-11-18
ANDHRSUGAR,EQ,79.79,78.6,78.97,79.1,151311,2025-11-18
ANGELONE,EQ,2867.0,2785.0,2793.4,2847.4,744032,2025-11-18
ANIKINDS,EQ,73.9,70.5,73.55,71.14,25973,2025-11-18
APCL,EQ,126.5,123.0,125.62,126.66,2135,2025-11-18
ANMOL,EQ,15.39,14.82,15.01,15.24,41684,2025-11-18
ANTGRAPHIC,EQ,1.04,1.01,1.01,1.02,206071,2025-11-18
ANTELOPUS,EQ,524.7,505.8,514.95,522.45,19783,2025-11-18
ANTHEM,EQ,670.0,656.6,659.55,665.45,346055,2025-11-18
AWHCL,EQ,498.0,479.1,480.65,494.5,92359,2025-11-18
ANUHPHR,EQ,82.44,80.32,80.88,80.11,28610,2025-11-18
ANURAS,EQ,1112.0,1075.0,1106.8,1085.9,226697,2025-11-18
AONEGOLD,EQ,11.5,11.28,11.37,11.51,351704,2025-11-18
AONELIQUID,EQ,1034.76,1034.74,1034.75,1034.61,22039,2025-11-18
AONENIFTY,EQ,10.96,10.6,10.62,10.64,137708,2025-11-18
AONETOTAL,EQ,12.4,12.02,12.06,12.1,391217,2025-11-18
APARINDS,EQ,9393.0,9086.0,9317.0,9230.5,90824,2025-11-18
APCOTEXIND,EQ,401.95,396.3,398.95,399.8,13156,2025-11-18
APEX,EQ,298.5,287.05,292.13,289.23,359610,2025-11-18
APLAPOLLO,EQ,1782.8,1757.2,1763.8,1777.7,244549,2025-11-18
APOLLOHOSP,EQ,7474.0,7373.0,7385.5,7487.5,285148,2025-11-18
