TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,227.78,222.27,223.66,227.61,91872,2025-07-11
21STCENMGM,EQ,62.42,60.31,60.66,61.55,9846,2025-07-11
360ONE,EQ,1214.6,1183.5,1194.0,1194.4,455960,2025-07-11
GOLD360,EQ,96.4,96.2,96.3,96.0,5808,2025-07-11
SILVER360,EQ,110.2,107.06,109.93,106.94,19795,2025-07-11
3IINFOLTD,EQ,24.2,23.6,23.8,24.05,365920,2025-07-11
3MINDIA,EQ,29970.0,29560.0,29700.0,29740.0,2991,2025-07-11
3PLAND,EQ,50.99,49.0,49.2,49.88,7678,2025-07-11
5PAISA,EQ,410.95,396.0,399.25,409.65,41255,2025-07-11
63MOONS,EQ,1124.9,1073.0,1079.2,1100.5,235608,2025-07-11
AAATECH,EQ,83.26,81.5,81.95,82.99,5159,2025-07-11
AADHARHFC,EQ,461.45,449.15,451.7,453.1,1587728,2025-07-11
AARON,EQ,367.95,358.05,361.05,364.95,7937,2025-07-11
AARTECH,EQ,72.5,68.53,70.51,70.74,345146,2025-07-11
AARTIDRUGS,EQ,488.0,471.15,473.6,477.45,158293,2025-07-11
AARTIIND,EQ,451.2,440.0,441.0,448.0,1063711,2025-07-11
AARTIPHARM,EQ,929.8,905.0,927.2,911.55,292346,2025-07-11
AARVI,EQ,110.47,108.0,108.35,109.82,5715,2025-07-11
AAVAS,EQ,2049.0,1905.4,2009.2,1954.4,240078,2025-07-11
ABAN,EQ,54.3,52.0,52.94,52.2,92416,2025-07-11
AFSL,EQ,255.6,247.15,253.99,250.13,36005,2025-07-11
ABB,EQ,5897.0,5718.0,5756.5,5893.5,280804,2025-07-11
ABBOTINDIA,EQ,34735.0,34310.0,34420.0,34555.0,3025,2025-07-11
ACC,EQ,2028.8,1975.0,1982.5,2001.5,471769,2025-07-11
ACCELYA,EQ,1423.4,1386.0,1393.9,1414.7,10939,2025-07-11
ACCURACY,EQ,8.0,7.79,7.83,7.89,283563,2025-07-11
ACEINTEG,EQ,26.29,25.99,26.16,25.81,1938,2025-07-11
ACMESOLAR,EQ,303.94,288.37,295.39,287.08,11061972,2025-07-11
ACE,EQ,1213.4,1191.5,1196.2,1212.0,72979,2025-07-11
ACUTAAS,EQ,1155.9,1124.4,1146.4,1134.2,446850,2025-07-11
ADANIENSOL,EQ,895.55,869.1,874.05,891.05,989521,2025-07-11
ADANIENT,EQ,2591.9,2551.9,2558.7,2581.0,390645,2025-07-11
ADANIGREEN,EQ,1010.9,985.2,995.2,995.8,1850757,2025-07-11
ADANIPORTS,EQ,1453.9,1428.3,1431.7,1443.1,819864,2025-07-11
ADANIPOWER,EQ,612.0,600.35,603.95,605.8,4047280,2025-07-11
ATGL,EQ,655.5,641.1,644.75,651.95,427786,2025-07-11
ADFFOODS,EQ,266.85,262.35,264.15,266.05,35362,2025-07-11
ABSLAMC,EQ,872.05,840.0,844.3,850.3,698871,2025-07-11
ABCAPITAL,EQ,271.65,267.15,269.45,272.0,1851370,2025-07-11
ABFRL,EQ,77.99,76.24,76.85,77.96,4865004,2025-07-11
ABLBL,EQ,166.25,158.45,158.75,163.31,2333265,2025-07-11
BIRLAMONEY,EQ,194.75,184.0,185.06,192.29,170280,2025-07-11
ABREL,EQ,2226.4,2180.8,2200.9,2193.9,102924,2025-07-11
AVL,EQ,360.45,351.6,356.2,358.0,161540,2025-07-11
BSLGOLDETF,EQ,86.57,85.75,85.89,85.79,32990,2025-07-11
BSLNIFTY,EQ,29.65,28.9,29.1,29.35,275580,2025-07-11
ADOR,EQ,1108.0,1083.5,1103.3,1099.6,12987,2025-07-11
ADROITINFO,EQ,11.1,10.51,11.02,10.8,158531,2025-07-11
ADVENZYMES,EQ,336.85,328.5,332.45,332.7,199007,2025-07-11
ADVANIHOTR,EQ,62.6,61.21,61.6,61.51,53088,2025-07-11
AEGISLOG,EQ,755.9,735.0,738.8,747.75,358599,2025-07-11
AEGISVOPAK,EQ,267.25,254.15,260.1,261.3,1478667,2025-07-11
AEROENTER,EQ,103.5,99.2,101.13,99.57,436718,2025-07-11
AEROFLEX,EQ,204.1,196.92,198.25,199.32,1550859,2025-07-11
AETHER,EQ,786.45,775.0,778.55,780.45,67374,2025-07-11
AFCONS,EQ,427.4,418.65,425.0,428.55,834296,2025-07-11
AFFLE,EQ,2017.6,1941.0,1987.6,1960.6,419049,2025-07-11
