TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,188.0,162.1,179.36,165.18,989909,2026-05-20
21STCENMGM,EQ,31.5,30.5,31.49,30.92,6432,2026-05-20
360ONE,EQ,1111.0,1076.0,1107.4,1098.4,310456,2026-05-20
GOLD360,EQ,153.9,152.4,153.6,153.8,7030,2026-05-20
SILVER360,EQ,267.54,252.95,259.37,261.02,30246,2026-05-20
3BBLACKBIO,EQ,1282.7,1231.1,1263.0,1269.6,3885,2026-05-20
3IINFOLTD,EQ,17.72,17.25,17.64,17.61,170560,2026-05-20
3MINDIA,EQ,31700.0,31000.0,31140.0,31810.0,2801,2026-05-20
3PLAND,EQ,32.9,31.36,32.49,32.49,8692,2026-05-20
5PAISA,EQ,313.35,306.6,310.6,313.1,23636,2026-05-20
63MOONS,EQ,718.85,682.0,688.5,697.4,212754,2026-05-20
ABCOTS,EQ,219.39,214.84,218.64,219.75,30601,2026-05-20
ABINFRA,EQ,13.44,12.37,12.92,12.82,2959760,2026-05-20
ABMKNO,EQ,230.0,216.0,226.0,230.0,3925,2026-05-20
ACSTECH,EQ,33.94,32.67,33.18,33.28,94072,2026-05-20
AKCAPIT,EQ,1598.9,1552.2,1589.3,1599.9,13,2026-05-20
A2ZINFRA,EQ,14.6,13.9,14.34,14.13,276430,2026-05-20
AAATECH,EQ,96.96,92.5,93.71,95.45,13232,2026-05-20
AADHARHFC,EQ,486.35,465.8,479.7,472.7,428454,2026-05-20
AARNAV,EQ,25.0,21.76,22.55,21.99,411052,2026-05-20
AARON,EQ,128.26,119.93,122.51,123.7,14211,2026-05-20
AARTECH,EQ,43.38,40.28,41.81,42.55,54132,2026-05-20
AARTIDRUGS,EQ,386.4,370.1,381.65,378.35,181338,2026-05-20
AARTIIND,EQ,469.45,460.2,463.35,469.25,327354,2026-05-20
AARTIPHARM,EQ,709.7,698.1,700.75,705.9,108092,2026-05-20
AARTISURF,EQ,392.75,380.7,383.75,389.4,4378,2026-05-20
AARVI,EQ,126.49,123.64,124.94,124.11,7042,2026-05-20
AAVAS,EQ,1372.8,1319.4,1358.2,1336.4,41006,2026-05-20
AFSL,EQ,202.18,201.0,201.02,201.0,32282,2026-05-20
ABB,EQ,6624.0,6259.5,6605.0,6329.0,546490,2026-05-20
ABBOTINDIA,EQ,27950.0,27320.0,27445.0,27795.0,5283,2026-05-20
ABMINTLLTD,EQ,48.01,43.45,44.84,45.73,907,2026-05-20
ACC,EQ,1353.8,1343.0,1351.6,1359.3,95705,2026-05-20
ACCELYA,EQ,1129.2,1101.1,1106.4,1120.2,3568,2026-05-20
ACCURACY,EQ,5.36,5.25,5.29,5.24,55919,2026-05-20
ACEINTEG,EQ,19.9,19.1,19.83,19.09,8398,2026-05-20
ACMESOLAR,EQ,289.3,280.65,281.65,282.85,1909502,2026-05-20
ACE,EQ,903.85,868.05,896.85,881.95,211457,2026-05-20
ACUTAAS,EQ,2909.8,2849.0,2880.6,2886.5,389160,2026-05-20
ADANIENSOL,EQ,1359.8,1307.5,1346.1,1329.5,2786130,2026-05-20
ADANIENT,EQ,2720.0,2685.1,2704.8,2725.0,1187449,2026-05-20
ADANIGREEN,EQ,1370.0,1348.1,1363.2,1377.8,2669468,2026-05-20
ADANIPORTS,EQ,1777.8,1744.3,1772.6,1762.8,1283223,2026-05-20
ADANIPOWER,EQ,220.6,216.19,220.24,219.09,22506946,2026-05-20
ATGL,EQ,617.95,601.1,610.6,623.3,2626431,2026-05-20
ADFFOODS,EQ,274.7,262.2,263.8,269.15,150607,2026-05-20
ABSLAMC,EQ,1036.8,1001.6,1021.1,1036.9,202338,2026-05-20
ABCAPITAL,EQ,355.85,342.8,353.1,351.2,10862203,2026-05-20
ABFRL,EQ,63.21,61.67,62.53,62.46,1882031,2026-05-20
ABLBL,EQ,103.99,100.1,101.46,103.24,642111,2026-05-20
BIRLAMONEY,EQ,135.79,131.01,134.85,134.68,29462,2026-05-20
ABREL,EQ,1285.2,1245.8,1279.0,1271.2,112979,2026-05-20
CPPLUS,EQ,2434.1,2308.4,2400.4,2375.1,171359,2026-05-20
AVL,EQ,550.95,537.25,541.35,551.45,139816,2026-05-20
BSLGOLDETF,EQ,138.6,137.45,138.42,138.71,273486,2026-05-20
BSLNIFTY,EQ,27.6,27.29,27.57,27.55,161594,2026-05-20
ADOR,EQ,1066.8,1050.1,1056.1,1055.2,7803,2026-05-20
ADROITINFO,EQ,9.63,8.9,8.96,9.16,93958,2026-05-20
ADVAIT,EQ,2000.0,1869.8,1992.2,1890.4,56568,2026-05-20
ADVANCE,EQ,102.79,99.0,101.67,100.62,41990,2026-05-20
ADVENZYMES,EQ,394.95,377.7,388.9,386.3,286091,2026-05-20
ADVANIHOTR,EQ,53.8,52.74,53.2,52.71,16313,2026-05-20
ADVENTHTL,EQ,148.0,140.66,141.69,150.57,223523,2026-05-20
AEGISLOG,EQ,721.0,686.0,709.95,700.5,571349,2026-05-20
AEGISVOPAK,EQ,201.51,195.1,199.65,199.1,210061,2026-05-20
AEQUS,EQ,214.6,191.67,206.19,197.67,4846014,2026-05-20
