TckrSymb,SctySrs,TradDt
BIRLACORPN, EQ,2025-12-25
BIRLAMONEY, EQ,2025-12-25
BIRLANU, EQ,2025-12-25
BLACKBUCK, EQ,2025-12-25
BLAL, EQ,2025-12-25
BLBLIMITED, EQ,2025-12-25
BLISSGVS, EQ,2025-12-25
BLKASHYAP, EQ,2025-12-25
BLS, EQ,2025-12-25
BLSE, EQ,2025-12-25
BLUEDART, EQ,2025-12-25
BLUEJET, EQ,2025-12-25
BLUESTARCO, EQ,2025-12-25
BLUESTONE, EQ,2025-12-25
BLUSPRING, EQ,2025-12-25
BMWVENTLTD, EQ,2025-12-25
BODALCHEM, EQ,2025-12-25
BOHRAIND, EQ,2025-12-25
BOMDYEING, EQ,2025-12-25
BOROLTD, EQ,2025-12-25
BORORENEW, EQ,2025-12-25
BOROSCI, EQ,2025-12-25
BOSCH-HCIL, EQ,2025-12-25
BOSCHLTD, EQ,2025-12-25
BPCL, EQ,2025-12-25
BPL, EQ,2025-12-25
BRIGADE, EQ,2025-12-25
BRIGHOTEL, EQ,2025-12-25
BRITANNIA, EQ,2025-12-25
BRNL, EQ,2025-12-25
BROOKS, EQ,2025-12-25
BSE, EQ,2025-12-25
BSE500IETF, EQ,2025-12-25
BSHSL, EQ,2025-12-25
BSL, EQ,2025-12-25
BSLGOLDETF, EQ,2025-12-25
BSLNIFTY, EQ,2025-12-25
BSLSENETFG, EQ,2025-12-25
BSOFT, EQ,2025-12-25
BTML, EQ,2025-12-25
BUTTERFLY, EQ,2025-12-25
BVCL, EQ,2025-12-25
BYKE, EQ,2025-12-25
CALSOFT, EQ,2025-12-25
CAMLINFINE, EQ,2025-12-25
CAMPUS, EQ,2025-12-25
CAMS, EQ,2025-12-25
CANBK, EQ,2025-12-25
CANFINHOME, EQ,2025-12-25
CANHLIFE, EQ,2025-12-25
CANTABIL, EQ,2025-12-25
CAPACITE, EQ,2025-12-25
CAPILLARY, EQ,2025-12-25
CAPITALSFB, EQ,2025-12-25
CAPLIPOINT, EQ,2025-12-25
CAPTRUST, EQ,2025-12-25
CARBORUNIV, EQ,2025-12-25
CARERATING, EQ,2025-12-25
CARRARO, EQ,2025-12-25
CARTRADE, EQ,2025-12-25
CARYSIL, EQ,2025-12-25
CASHIETF, EQ,2025-12-25
CASTROLIND, EQ,2025-12-25
CCHHL, EQ,2025-12-25
CCL, EQ,2025-12-25
CDSL, EQ,2025-12-25
CEATLTD, EQ,2025-12-25
CEIGALL, EQ,2025-12-25
CELEBRITY, EQ,2025-12-25
CELLO, EQ,2025-12-25
CEMPRO, EQ,2025-12-25
CENTENKA, EQ,2025-12-25
CENTRALBK, EQ,2025-12-25
CENTRUM, EQ,2025-12-25
CENTUM, EQ,2025-12-25
CENTURYPLY, EQ,2025-12-25
CERA, EQ,2025-12-25
CESC, EQ,2025-12-25
CEWATER, EQ,2025-12-25
CGCL, EQ,2025-12-25
CGPOWER, EQ,2025-12-25
CHALET, EQ,2025-12-25
CHAMBLFERT, EQ,2025-12-25
CHEMBOND, EQ,2025-12-25
CHEMBONDCH, EQ,2025-12-25
CHEMCON, EQ,2025-12-25
CHEMFAB, EQ,2025-12-25
CHEMICAL, EQ,2025-12-25
CHEMPLASTS, EQ,2025-12-25
CHENNPETRO, EQ,2025-12-25
CHEVIOT, EQ,2025-12-25
CHOICEGOLD, EQ,2025-12-25
CHOICEIN, EQ,2025-12-25
CHOLAFIN, EQ,2025-12-25
CHOLAHLDNG, EQ,2025-12-25
CIEINDIA, EQ,2025-12-25
CIFL, EQ,2025-12-25
CIGNITITEC, EQ,2025-12-25
CINELINE, EQ,2025-12-25
CINEVISTA, EQ,2025-12-25
CIPLA, EQ,2025-12-25
CLEAN, EQ,2025-12-25
CLEDUCATE, EQ,2025-12-25
CLSEL, EQ,2025-12-25
CMSINFO, EQ,2025-12-25
CNL, EQ,2025-12-25
COALINDIA, EQ,2025-12-25
COCHINSHIP, EQ,2025-12-25
COFFEEDAY, EQ,2025-12-25
COFORGE, EQ,2025-12-25
COHANCE, EQ,2025-12-25
COLPAL, EQ,2025-12-25
COMMOIETF, EQ,2025-12-25
COMPUSOFT, EQ,2025-12-25
CONCOR, EQ,2025-12-25
CONCORDBIO, EQ,2025-12-25
CONFIPET, EQ,2025-12-25
CONS, EQ,2025-12-25
CONSOFINVT, EQ,2025-12-25
CONSUMBEES, EQ,2025-12-25
CONSUMER, EQ,2025-12-25
CONSUMIETF, EQ,2025-12-25
CONTROLPR, EQ,2025-12-25
CORALFINAC, EQ,2025-12-25
CORDSCABLE, EQ,2025-12-25
COROMANDEL, EQ,2025-12-25
CORONA, EQ,2025-12-25
COSMOFIRST, EQ,2025-12-25
COUNCODOS, EQ,2025-12-25
CPCAP, EQ,2025-12-25
CPEDU, EQ,2025-12-25
CPPLUS, EQ,2025-12-25
CPSEETF, EQ,2025-12-25
CRAFTSMAN, EQ,2025-12-25
CRAMC, EQ,2025-12-25
CREATIVEYE, EQ,2025-12-25
CREDITACC, EQ,2025-12-25
CREST, EQ,2025-12-25
CRISIL, EQ,2025-12-25
CRIZAC, EQ,2025-12-25
CROMPTON, EQ,2025-12-25
CROWN, EQ,2025-12-25
CSBBANK, EQ,2025-12-25
CSLFINANCE, EQ,2025-12-25
CTE, EQ,2025-12-25
CUB, EQ,2025-12-25
CUBEXTUB, EQ,2025-12-25
CUMMINSIND, EQ,2025-12-25
CUPID, EQ,2025-12-25
CYBERMEDIA, EQ,2025-12-25
CYIENT, EQ,2025-12-25
CYIENTDLM, EQ,2025-12-25
DABUR, EQ,2025-12-25
DALBHARAT, EQ,2025-12-25
DALMIASUG, EQ,2025-12-25
DAMCAPITAL, EQ,2025-12-25
DAMODARIND, EQ,2025-12-25
DANGEE, EQ,2025-12-25
DATAMATICS, EQ,2025-12-25
DATAPATTNS, EQ,2025-12-25
DAVANGERE, EQ,2025-12-25
DBCORP, EQ,2025-12-25
DBEIL, EQ,2025-12-25
DBL, EQ,2025-12-25
DBOL, EQ,2025-12-25
DBREALTY, EQ,2025-12-25
DBSTOCKBRO, EQ,2025-12-25
DCAL, EQ,2025-12-25
DCBBANK, EQ,2025-12-25
DCI, EQ,2025-12-25
DCM, EQ,2025-12-25
DCMFINSERV, EQ,2025-12-25
DCMNVL, EQ,2025-12-25
DCMSHRIRAM, EQ,2025-12-25
DCMSRIND, EQ,2025-12-25
DCW, EQ,2025-12-25
DCXINDIA, EQ,2025-12-25
DDEVPLSTIK, EQ,2025-12-25
DECCANCE, EQ,2025-12-25
DEEDEV, EQ,2025-12-25
DEEPAKFERT, EQ,2025-12-25
DEEPAKNTR, EQ,2025-12-25
DEEPINDS, EQ,2025-12-25
DELHIVERY, EQ,2025-12-25
DELPHIFX, EQ,2025-12-25
DELTACORP, EQ,2025-12-25
DELTAMAGNT, EQ,2025-12-25
DEN, EQ,2025-12-25
DENORA, EQ,2025-12-25
DENTA, EQ,2025-12-25
DEVIT, EQ,2025-12-25
DEVX, EQ,2025-12-25
DEVYANI, EQ,2025-12-25
DGCONTENT, EQ,2025-12-25
DHAMPURSUG, EQ,2025-12-25
DHANBANK, EQ,2025-12-25
DHANUKA, EQ,2025-12-25
DHARMAJ, EQ,2025-12-25
DHRUV, EQ,2025-12-25
DHUNINV, EQ,2025-12-25
DIACABS, EQ,2025-12-25
DIAMINESQ, EQ,2025-12-25
DIAMONDYD, EQ,2025-12-25
DICIND, EQ,2025-12-25
DIFFNKG, EQ,2025-12-25
DIGIDRIVE, EQ,2025-12-25
DIGISPICE, EQ,2025-12-25
DIGITIDE, EQ,2025-12-25
DIGJAMLMTD, EQ,2025-12-25
DIL, EQ,2025-12-25
DISHTV, EQ,2025-12-25
DIVGIITTS, EQ,2025-12-25
DIVIDEND, EQ,2025-12-25
DIVISLAB, EQ,2025-12-25
DIVOPPBEES, EQ,2025-12-25
DIXON, EQ,2025-12-25
DJML, EQ,2025-12-25
DLF, EQ,2025-12-25
DLINKINDIA, EQ,2025-12-25
DMART, EQ,2025-12-25
DMCC, EQ,2025-12-25
DNAMEDIA, EQ,2025-12-25
DODLA, EQ,2025-12-25
DOLATALGO, EQ,2025-12-25
DOLLAR, EQ,2025-12-25
DOLPHIN, EQ,2025-12-25
DOMS, EQ,2025-12-25
DONEAR, EQ,2025-12-25
DPABHUSHAN, EQ,2025-12-25
DPSCLTD, EQ,2025-12-25
DPWIRES, EQ,2025-12-25
DRCSYSTEMS, EQ,2025-12-25
DREAMFOLKS, EQ,2025-12-25
DREDGECORP, EQ,2025-12-25
DRREDDY, EQ,2025-12-25
DSSL, EQ,2025-12-25
DTIL, EQ,2025-12-25
DUCON, EQ,2025-12-25
DVL, EQ,2025-12-25
DWARKESH, EQ,2025-12-25
DYCL, EQ,2025-12-25
DYNAMATECH, EQ,2025-12-25
DYNPRO, EQ,2025-12-25
E2E, EQ,2025-12-25
EASEMYTRIP, EQ,2025-12-25
EBANKNIFTY, EQ,2025-12-25
EBBETF0430, EQ,2025-12-25
EBBETF0431, EQ,2025-12-25
EBBETF0433, EQ,2025-12-25
EBGNG, EQ,2025-12-25
ECAPINSURE, EQ,2025-12-25
ECLERX, EQ,2025-12-25
ECOSMOBLTY, EQ,2025-12-25
EDELWEISS, EQ,2025-12-25
EFCIL, EQ,2025-12-25
EGOLD, EQ,2025-12-25
EICHERMOT, EQ,2025-12-25
EIDPARRY, EQ,2025-12-25
EIEL, EQ,2025-12-25
EIFFL, EQ,2025-12-25
EIHAHOTELS, EQ,2025-12-25
EIHOTEL, EQ,2025-12-25
EIMCOELECO, EQ,2025-12-25
EKC, EQ,2025-12-25
ELDEHSG, EQ,2025-12-25
ELECON, EQ,2025-12-25
ELECTCAST, EQ,2025-12-25
ELECTHERM, EQ,2025-12-25
ELGIEQUIP, EQ,2025-12-25
ELGIRUBCO, EQ,2025-12-25
ELIN, EQ,2025-12-25
ELIQUID, EQ,2025-12-25
ELLEN, EQ,2025-12-25
ELM250, EQ,2025-12-25
EMAMILTD, EQ,2025-12-25
EMAMIPAP, EQ,2025-12-25
EMAMIREAL, EQ,2025-12-25
EMCURE, EQ,2025-12-25
EMIL, EQ,2025-12-25
EMMBI, EQ,2025-12-25
EMMVEE, EQ,2025-12-25
EMSLIMITED, EQ,2025-12-25
EMUDHRA, EQ,2025-12-25
EMULTIMQ, EQ,2025-12-25
ENDURANCE, EQ,2025-12-25
ENERGY, EQ,2025-12-25
ENGINERSIN, EQ,2025-12-25
ENIFTY, EQ,2025-12-25
ENIL, EQ,2025-12-25
ENRIN, EQ,2025-12-25
ENTERO, EQ,2025-12-25
EPACK, EQ,2025-12-25
EPACKPEB, EQ,2025-12-25
EPIGRAL, EQ,2025-12-25
EPL, EQ,2025-12-25
EQUAL200, EQ,2025-12-25
EQUAL50, EQ,2025-12-25
EQUAL50ADD, EQ,2025-12-25
EQUITASBNK, EQ,2025-12-25
ERIS, EQ,2025-12-25
ESABINDIA, EQ,2025-12-25
ESAFSFB, EQ,2025-12-25
ESCORTS, EQ,2025-12-25
ESENSEX, EQ,2025-12-25
ESG, EQ,2025-12-25
ESILVER, EQ,2025-12-25
ESSENTIA, EQ,2025-12-25
ESTER, EQ,2025-12-25
ETERNAL, EQ,2025-12-25
ETHOSLTD, EQ,2025-12-25
EUREKAFORB, EQ,2025-12-25
EUROBOND, EQ,2025-12-25
EUROPRATIK, EQ,2025-12-25
EVEREADY, EQ,2025-12-25
EVERESTIND, EQ,2025-12-25
EVIETF, EQ,2025-12-25
EVINDIA, EQ,2025-12-25
EXCEL, EQ,2025-12-25
EXCELINDUS, EQ,2025-12-25
EXCELSOFT, EQ,2025-12-25
EXICOM, EQ,2025-12-25
EXIDEIND, EQ,2025-12-25
EXPLEOSOL, EQ,2025-12-25
FABTECH, EQ,2025-12-25
FACT, EQ,2025-12-25
FAIRCHEMOR, EQ,2025-12-25
FAZE3Q, EQ,2025-12-25
FCL, EQ,2025-12-25
FCSSOFT, EQ,2025-12-25
FDC, EQ,2025-12-25
FEDERALBNK, EQ,2025-12-25
FEDFINA, EQ,2025-12-25
FIBERWEB, EQ,2025-12-25
FIEMIND, EQ,2025-12-25
FILATEX, EQ,2025-12-25
FILATFASH, EQ,2025-12-25
FINCABLES, EQ,2025-12-25
FINEORG, EQ,2025-12-25
FINIETF, EQ,2025-12-25
FINKURVE, EQ,2025-12-25
FINOPB, EQ,2025-12-25
FINPIPE, EQ,2025-12-25
FIRSTCRY, EQ,2025-12-25
FISCHER, EQ,2025-12-25
FIVESTAR, EQ,2025-12-25
FLAIR, EQ,2025-12-25
FLEXIADD, EQ,2025-12-25
FLEXITUFF, EQ,2025-12-25
FLUOROCHEM, EQ,2025-12-25
FMCGIETF, EQ,2025-12-25
FMGOETZE, EQ,2025-12-25
FMNL, EQ,2025-12-25
FOCUS, EQ,2025-12-25
FOODSIN, EQ,2025-12-25
FORCEMOT, EQ,2025-12-25
FORTIS, EQ,2025-12-25
FOSECOIND, EQ,2025-12-25
FSL, EQ,2025-12-25
FUSION, EQ,2025-12-25
GABRIEL, EQ,2025-12-25
GAEL, EQ,2025-12-25
GAIL, EQ,2025-12-25
GALAPREC, EQ,2025-12-25
GALAXYSURF, EQ,2025-12-25
GALLANTT, EQ,2025-12-25
GANDHAR, EQ,2025-12-25
GANDHITUBE, EQ,2025-12-25
GANECOS, EQ,2025-12-25
GANESHBE, EQ,2025-12-25
GANESHCP, EQ,2025-12-25
GANESHHOU, EQ,2025-12-25
GANGAFORGE, EQ,2025-12-25
GANGESSECU, EQ,2025-12-25
GARFIBRES, EQ,2025-12-25
GARUDA, EQ,2025-12-25
GATECH, EQ,2025-12-25
GATECHDVR, EQ,2025-12-25
GATEWAY, EQ,2025-12-25
GEECEE, EQ,2025-12-25
GEEKAYWIRE, EQ,2025-12-25
GEMAROMA, EQ,2025-12-25
GENCON, EQ,2025-12-25
GENESYS, EQ,2025-12-25
GENUSPAPER, EQ,2025-12-25
GENUSPOWER, EQ,2025-12-25
GEOJITFSL, EQ,2025-12-25
GESHIP, EQ,2025-12-25
GFLLIMITED, EQ,2025-12-25
GHCL, EQ,2025-12-25
GHCLTEXTIL, EQ,2025-12-25
GICHSGFIN, EQ,2025-12-25
GICRE, EQ,2025-12-25
GILLANDERS, EQ,2025-12-25
GILLETTE, EQ,2025-12-25
GILT10BETA, EQ,2025-12-25
GILT5BETA, EQ,2025-12-25
GILT5YBEES, EQ,2025-12-25
GINNIFILA, EQ,2025-12-25
GIPCL, EQ,2025-12-25
GKENERGY, EQ,2025-12-25
GKWLIMITED, EQ,2025-12-25
GLAND, EQ,2025-12-25
GLAXO, EQ,2025-12-25
GLENMARK, EQ,2025-12-25
GLOBALE, EQ,2025-12-25
GLOBALVECT, EQ,2025-12-25
GLOBE, EQ,2025-12-25
GLOBECIVIL, EQ,2025-12-25
GLOBUSSPR, EQ,2025-12-25
GLOSTERLTD, EQ,2025-12-25
GLOTTIS, EQ,2025-12-25
GMBREW, EQ,2025-12-25
GMDCLTD, EQ,2025-12-25
GMMPFAUDLR, EQ,2025-12-25
GMRAIRPORT, EQ,2025-12-25
GMRP&UI, EQ,2025-12-25
GNA, EQ,2025-12-25
GNFC, EQ,2025-12-25
GOACARBON, EQ,2025-12-25
GOCLCORP, EQ,2025-12-25
GOCOLORS, EQ,2025-12-25
GODAVARIB, EQ,2025-12-25
GODFRYPHLP, EQ,2025-12-25
GODIGIT, EQ,2025-12-25
GODREJAGRO, EQ,2025-12-25
GODREJCP, EQ,2025-12-25
GODREJIND, EQ,2025-12-25
GODREJPROP, EQ,2025-12-25
GOKEX, EQ,2025-12-25
GOKUL, EQ,2025-12-25
GOKULAGRO, EQ,2025-12-25
GOLD1, EQ,2025-12-25
GOLD360, EQ,2025-12-25
GOLDADD, EQ,2025-12-25
GOLDBEES, EQ,2025-12-25
GOLDBETA, EQ,2025-12-25
GOLDBND, EQ,2025-12-25
GOLDCASE, EQ,2025-12-25
GOLDETF, EQ,2025-12-25
GOLDIAM, EQ,2025-12-25
