TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,187.0,183.27,185.34,184.4,95201,2026-06-17
21STCENMGM,EQ,32.77,31.55,32.77,32.13,4282,2026-06-17
360ONE,EQ,1160.0,1127.0,1136.9,1133.6,382759,2026-06-17
GOLD360,EQ,146.8,145.4,146.35,146.4,11171,2026-06-17
MSCI360,EQ,10.8,9.93,10.19,10.03,8139,2026-06-17
SILVER360,EQ,242.24,239.95,240.73,242.51,18384,2026-06-17
3BBLACKBIO,EQ,1288.0,1193.0,1202.3,1258.7,11786,2026-06-17
3IINFOLTD,EQ,17.74,17.35,17.51,17.65,325702,2026-06-17
3MINDIA,EQ,33200.0,32175.0,33060.0,32300.0,3525,2026-06-17
3PLAND,EQ,33.0,31.02,31.19,32.19,2322,2026-06-17
5PAISA,EQ,328.4,321.0,322.65,325.6,16036,2026-06-17
63MOONS,EQ,683.0,662.6,667.8,668.4,91692,2026-06-17
ABCOTS,EQ,235.83,231.95,233.22,233.29,36906,2026-06-17
ABINFRA,EQ,11.2,10.25,10.43,10.5,1879898,2026-06-17
ABMKNO,EQ,215.99,204.99,213.7,213.92,4325,2026-06-17
ACSTECH,EQ,39.2,35.48,37.35,37.34,569862,2026-06-17
AKCAPIT,EQ,1750.0,1690.3,1709.0,1739.1,280,2026-06-17
A2ZINFRA,EQ,14.48,14.21,14.32,14.27,73081,2026-06-17
AAATECH,EQ,102.0,96.6,97.6,96.68,21018,2026-06-17
AADHARHFC,EQ,489.8,482.7,487.9,485.0,178302,2026-06-17
AAKASH,EQ,9.8,9.21,9.34,9.69,314799,2026-06-17
AARNAV,EQ,25.45,24.5,24.93,24.98,202001,2026-06-17
AARON,EQ,127.7,124.0,124.58,124.45,6333,2026-06-17
AARTECH,EQ,50.75,48.02,49.34,49.05,350591,2026-06-17
AARTIDRUGS,EQ,375.0,367.0,367.7,371.3,73005,2026-06-17
AARTIIND,EQ,497.45,477.3,479.2,496.7,1674997,2026-06-17
AARTIPHARM,EQ,654.9,639.35,648.2,639.35,135288,2026-06-17
AARTISURF,EQ,390.9,382.2,389.05,384.15,3805,2026-06-17
AARVI,EQ,144.83,137.05,140.51,139.08,33583,2026-06-17
AAVAS,EQ,1460.9,1399.9,1452.4,1393.5,202484,2026-06-17
AFSL,EQ,202.92,201.01,201.04,201.0,3934,2026-06-17
ABB,EQ,7187.5,6980.0,7164.0,7021.0,298071,2026-06-17
ABBOTINDIA,EQ,26305.0,25925.0,25955.0,26100.0,8598,2026-06-17
ACC,EQ,1358.6,1342.7,1350.0,1349.0,68161,2026-06-17
ACCELYA,EQ,1132.9,1105.5,1124.1,1113.9,6933,2026-06-17
ACCURACY,EQ,5.79,5.5,5.65,5.58,78550,2026-06-17
ACEINTEG,EQ,21.0,19.82,20.7,19.91,10405,2026-06-17
ACMESOLAR,EQ,345.0,329.0,331.8,339.65,1975830,2026-06-17
ACE,EQ,966.5,931.15,962.1,930.5,862759,2026-06-17
ACUTAAS,EQ,3058.6,2962.4,2999.9,2996.5,282968,2026-06-17
ADANIENSOL,EQ,1496.3,1470.0,1491.0,1491.1,1270712,2026-06-17
ADANIENT,EQ,2974.5,2934.6,2951.9,2943.6,1244567,2026-06-17
ADANIGREEN,EQ,1489.7,1456.3,1465.8,1482.5,2163196,2026-06-17
ADANIPORTS,EQ,1833.0,1806.3,1828.6,1822.0,2697924,2026-06-17
ADANIPOWER,EQ,222.6,219.72,220.4,222.6,20834476,2026-06-17
ATGL,EQ,716.8,701.0,702.65,713.7,2108821,2026-06-17
ADFFOODS,EQ,308.85,297.55,301.3,301.25,331910,2026-06-17
ABSLAMC,EQ,1129.5,1090.8,1097.9,1120.6,279342,2026-06-17
ABCAPITAL,EQ,375.65,370.4,372.45,373.8,2381456,2026-06-17
ABFRL,EQ,62.17,60.62,61.72,60.97,3622966,2026-06-17
ABLBL,EQ,102.8,98.71,99.3,100.71,1871115,2026-06-17
BIRLAMONEY,EQ,145.57,136.5,144.86,136.57,219345,2026-06-17
ABREL,EQ,1313.3,1277.0,1299.5,1315.7,208334,2026-06-17
CPPLUS,EQ,3408.0,3283.8,3348.2,3376.9,236036,2026-06-17
AVL,EQ,615.2,583.65,607.5,590.9,868817,2026-06-17
BSLGOLDETF,EQ,132.09,128.78,131.66,132.09,104338,2026-06-17
BSLNIFTY,EQ,28.37,27.25,28.08,27.95,256734,2026-06-17
ADOR,EQ,1179.9,1165.0,1173.1,1168.0,11942,2026-06-17
ADROITINFO,EQ,9.69,9.17,9.46,9.35,26035,2026-06-17
ADVAIT,EQ,2485.0,2395.0,2412.4,2435.0,63238,2026-06-17
ADVANCE,EQ,98.45,96.5,97.4,97.29,49745,2026-06-17
ADVENZYMES,EQ,374.9,365.05,372.8,368.55,96441,2026-06-17
ADVANIHOTR,EQ,53.17,52.0,52.7,52.57,28504,2026-06-17
ADVENTHTL,EQ,140.38,135.99,137.34,138.32,77434,2026-06-17
AEGISLOG,EQ,1016.0,981.55,1006.95,985.7,2654899,2026-06-17
AEGISVOPAK,EQ,241.0,227.35,238.08,236.8,1145690,2026-06-17
AEQUS,EQ,202.5,196.21,199.81,198.98,2824896,2026-06-17
AEROENTER,EQ,116.8,106.03,115.65,107.66,2214137,2026-06-17
AEROFLEX,EQ,518.85,465.1,510.9,471.7,4507751,2026-06-17
AERONEU,EQ,90.0,87.1,87.37,88.99,52719,2026-06-17
AETHER,EQ,1191.6,1165.0,1179.3,1177.7,205767,2026-06-17
AFCONS,EQ,329.8,317.2,319.1,327.1,570812,2026-06-17
AFFLE,EQ,1497.4,1462.0,1480.5,1475.7,226193,2026-06-17
AGARIND,EQ,578.45,550.0,552.35,580.6,225892,2026-06-17
AGI,EQ,738.75,707.2,727.05,702.05,610660,2026-06-17
AGIIL,EQ,374.1,364.15,369.95,370.25,2096450,2026-06-17
AGROPHOS,EQ,31.77,30.75,31.33,31.13,15127,2026-06-17
AHLADA,EQ,41.79,39.25,40.3,41.08,6974,2026-06-17
AHLUCONT,EQ,844.7,830.15,839.85,837.45,33846,2026-06-17
AIAENG,EQ,4578.3,4443.0,4501.6,4491.4,75880,2026-06-17
GOLDTECH,EQ,44.44,43.1,43.84,43.04,35172,2026-06-17
AIRAN,EQ,16.53,16.18,16.29,16.18,84147,2026-06-17
AIROLAM,EQ,89.0,86.0,86.6,87.37,619,2026-06-17
AJANTPHARM,EQ,3113.4,3045.0,3079.4,3079.7,84200,2026-06-17
AJAXENGG,EQ,565.3,555.05,557.7,559.55,25079,2026-06-17
AJMERA,EQ,139.4,134.41,136.37,139.61,1295934,2026-06-17
AJOONI,EQ,3.86,3.75,3.81,3.8,346741,2026-06-17
AKASH,EQ,27.4,26.33,26.9,26.85,499,2026-06-17
AKG,EQ,10.95,10.7,10.81,10.7,9933,2026-06-17
AKI,EQ,5.0,4.86,4.89,4.93,65923,2026-06-17
AKSHAR,EQ,0.46,0.45,0.45,0.45,631803,2026-06-17
AKSHARCHEM,EQ,216.8,207.2,215.0,212.37,2897,2026-06-17
AKUMS,EQ,608.5,588.0,591.55,596.85,270885,2026-06-17
ALANKIT,EQ,8.59,8.39,8.57,8.36,143465,2026-06-17
ALBERTDAVD,EQ,723.8,701.0,707.1,714.85,2253,2026-06-17
ALEMBICLTD,EQ,91.75,89.08,90.79,89.25,337113,2026-06-17
APLLTD,EQ,753.65,742.2,746.15,745.7,45282,2026-06-17
ALGOQUANT,EQ,60.25,56.77,59.31,57.38,1271200,2026-06-17
ALICON,EQ,669.0,651.1,655.55,660.75,5136,2026-06-17
ALIVUS,EQ,1059.0,1045.3,1051.0,1044.8,54417,2026-06-17
ALKEM,EQ,5367.0,5332.5,5347.5,5348.0,65106,2026-06-17
ALKYLAMINE,EQ,1827.5,1794.3,1816.4,1788.3,48947,2026-06-17
ALLTIME,EQ,254.0,244.0,245.61,249.22,60397,2026-06-17
