TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,178.6,172.11,174.62,176.9,139561,2026-01-21
21STCENMGM,EQ,42.88,41.2,41.2,42.04,1254,2026-01-21
360ONE,EQ,1133.9,1088.1,1095.3,1129.6,841203,2026-01-21
GOLD360,EQ,161.0,151.0,154.15,150.2,995585,2026-01-21
SILVER360,EQ,328.88,314.71,320.23,314.47,399982,2026-01-21
3IINFOLTD,EQ,14.9,14.5,14.62,14.83,270299,2026-01-21
3MINDIA,EQ,34150.0,33250.0,33980.0,33375.0,4292,2026-01-21
3PLAND,EQ,37.79,34.06,34.76,36.16,3364,2026-01-21
5PAISA,EQ,368.55,352.35,357.55,358.0,154312,2026-01-21
63MOONS,EQ,649.0,605.1,629.2,611.6,182839,2026-01-21
ABCOTS,EQ,418.0,401.25,405.6,409.15,5242,2026-01-21
ABINFRA,EQ,19.1,17.75,18.48,18.39,234719,2026-01-21
A2ZINFRA,EQ,14.01,13.12,13.45,13.75,321841,2026-01-21
AAATECH,EQ,111.99,107.12,107.12,112.75,37999,2026-01-21
AADHARHFC,EQ,472.0,466.4,470.8,470.05,458136,2026-01-21
AAKASH,EQ,8.17,7.5,7.83,8.17,94638,2026-01-21
AAREYDRUGS,EQ,66.04,61.99,64.82,62.9,285890,2026-01-21
AARON,EQ,157.64,152.2,153.01,155.76,14054,2026-01-21
AARTECH,EQ,49.62,47.0,47.27,49.24,38295,2026-01-21
AARTIDRUGS,EQ,378.0,366.85,374.4,375.05,88433,2026-01-21
AARTIIND,EQ,345.75,338.05,340.0,345.75,627315,2026-01-21
AARTIPHARM,EQ,805.0,745.1,793.9,752.65,479719,2026-01-21
AARTISURF,EQ,488.9,418.2,429.7,459.1,309227,2026-01-21
AARVI,EQ,124.45,118.0,118.64,122.22,31471,2026-01-21
AAVAS,EQ,1407.0,1351.1,1388.1,1384.7,398120,2026-01-21
AFSL,EQ,202.0,201.0,201.1,201.0,43546,2026-01-21
ABB,EQ,4751.5,4637.5,4707.5,4691.5,349292,2026-01-21
ABBOTINDIA,EQ,27695.0,26930.0,27575.0,27210.0,3881,2026-01-21
ABMINTLLTD,EQ,37.95,35.1,37.75,36.52,2139,2026-01-21
ACC,EQ,1731.7,1673.1,1716.7,1696.8,191606,2026-01-21
ACCELYA,EQ,1345.0,1300.0,1340.7,1333.8,15948,2026-01-21
ACCURACY,EQ,5.01,4.75,4.85,5.01,120393,2026-01-21
ACEINTEG,EQ,21.01,19.1,19.67,19.76,1460,2026-01-21
ACMESOLAR,EQ,210.26,202.0,204.19,209.68,779184,2026-01-21
ACE,EQ,813.2,787.35,794.15,804.0,372208,2026-01-21
ACUTAAS,EQ,1636.2,1570.0,1602.5,1626.5,369594,2026-01-21
ADANIENSOL,EQ,907.9,876.3,899.3,885.5,1645912,2026-01-21
ADANIENT,EQ,2068.2,2004.1,2032.2,2055.1,1354644,2026-01-21
ADANIGREEN,EQ,892.6,868.0,878.7,883.2,2259912,2026-01-21
ADANIPORTS,EQ,1390.4,1345.0,1378.6,1367.6,2141532,2026-01-21
ADANIPOWER,EQ,139.64,134.8,137.63,137.48,19416781,2026-01-21
ATGL,EQ,537.8,522.8,528.15,532.3,650505,2026-01-21
ADFFOODS,EQ,180.99,172.13,176.8,181.14,72445,2026-01-21
ABSLAMC,EQ,797.9,773.05,781.95,786.65,217204,2026-01-21
ABCAPITAL,EQ,356.75,343.1,346.25,355.35,8135875,2026-01-21
ABFRL,EQ,68.23,64.45,64.72,67.85,14197775,2026-01-21
ABLBL,EQ,114.89,110.17,113.87,113.24,2767489,2026-01-21
BIRLAMONEY,EQ,124.7,119.1,120.92,123.25,82376,2026-01-21
ABREL,EQ,1390.9,1321.0,1347.0,1373.1,399544,2026-01-21
CPPLUS,EQ,1398.0,1351.5,1376.4,1400.0,106461,2026-01-21
AVL,EQ,485.0,464.15,479.9,476.3,296062,2026-01-21
BSLGOLDETF,EQ,151.38,133.74,147.45,132.73,3033171,2026-01-21
BSLNIFTY,EQ,30.17,29.05,29.3,29.44,724384,2026-01-21
ADOR,EQ,1016.0,991.8,1003.1,999.9,22447,2026-01-21
ADROITINFO,EQ,10.0,9.31,9.87,9.51,70587,2026-01-21
