TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,166.0,156.1,160.39,162.37,110921,2026-04-13
21STCENMGM,EQ,30.94,29.75,30.55,30.34,20989,2026-04-13
360ONE,EQ,1015.65,976.4,1009.5,1012.65,604509,2026-04-13
GOLD360,EQ,149.05,144.55,145.2,145.45,39760,2026-04-13
SILVER360,EQ,231.99,228.42,230.99,232.55,30179,2026-04-13
3IINFOLTD,EQ,16.48,15.31,16.06,15.69,797728,2026-04-13
3MINDIA,EQ,31890.0,30675.0,31255.0,31475.0,3313,2026-04-13
3PLAND,EQ,36.0,32.41,35.59,35.35,1464,2026-04-13
5PAISA,EQ,304.55,295.0,300.85,305.11,41886,2026-04-13
63MOONS,EQ,577.1,525.0,568.7,549.7,359077,2026-04-13
ABCOTS,EQ,409.9,400.1,403.75,405.8,8441,2026-04-13
ABINFRA,EQ,16.23,15.8,16.07,16.2,201652,2026-04-13
AAATECH,EQ,98.5,96.08,98.13,98.02,17177,2026-04-13
AADHARHFC,EQ,473.95,466.85,469.6,478.6,241516,2026-04-13
AAREYDRUGS,EQ,71.62,65.45,71.46,68.21,138503,2026-04-13
AARNAV,EQ,23.8,22.85,23.34,23.19,14718,2026-04-13
AARON,EQ,144.74,135.95,140.58,143.62,12080,2026-04-13
AARTECH,EQ,44.99,38.9,43.96,41.13,132288,2026-04-13
AARTIDRUGS,EQ,356.35,343.5,352.9,355.1,135875,2026-04-13
AARTIIND,EQ,432.45,410.0,424.3,423.75,2312256,2026-04-13
AARTIPHARM,EQ,703.8,687.0,691.7,689.05,212132,2026-04-13
AARTISURF,EQ,405.1,387.2,395.65,404.1,9198,2026-04-13
AARVI,EQ,130.98,124.3,125.84,131.4,21483,2026-04-13
AAVAS,EQ,1290.0,1194.0,1283.6,1243.8,255702,2026-04-13
AFSL,EQ,212.22,201.0,207.82,201.1,27496,2026-04-13
ABB,EQ,6878.5,6688.0,6828.5,6859.5,320237,2026-04-13
ABBOTINDIA,EQ,25895.0,25310.0,25725.0,25780.0,6904,2026-04-13
ACC,EQ,1414.0,1367.1,1410.5,1424.6,330446,2026-04-13
ACCELYA,EQ,1144.6,1116.7,1127.7,1139.8,10904,2026-04-13
ACCURACY,EQ,5.29,5.02,5.11,5.35,249181,2026-04-13
ACEINTEG,EQ,18.59,17.34,18.59,17.61,3087,2026-04-13
ACMESOLAR,EQ,289.15,269.05,284.05,268.65,9112073,2026-04-13
ACE,EQ,903.9,873.05,888.0,909.35,369274,2026-04-13
ACUTAAS,EQ,2403.0,2272.6,2393.6,2362.2,372043,2026-04-13
ADANIENSOL,EQ,1187.25,1114.2,1175.3,1157.9,4050611,2026-04-13
ADANIENT,EQ,2159.0,2000.2,2129.0,2086.8,3729773,2026-04-13
ADANIGREEN,EQ,1096.85,1043.0,1085.45,1085.35,5816187,2026-04-13
ADANIPORTS,EQ,1477.9,1421.0,1465.3,1475.3,3629785,2026-04-13
ADANIPOWER,EQ,184.4,170.36,181.35,175.81,91406261,2026-04-13
ATGL,EQ,593.45,551.05,572.4,581.05,4867094,2026-04-13
ADFFOODS,EQ,196.0,185.0,189.24,192.07,158921,2026-04-13
ABSLAMC,EQ,1013.3,965.55,1010.2,997.85,403135,2026-04-13
ABCAPITAL,EQ,340.5,325.0,337.45,341.9,2762710,2026-04-13
ABFRL,EQ,62.33,57.98,61.96,60.33,10684104,2026-04-13
ABLBL,EQ,103.25,97.34,103.0,101.16,767196,2026-04-13
BIRLAMONEY,EQ,139.5,122.61,133.38,131.76,206621,2026-04-13
ABREL,EQ,1386.1,1323.1,1363.7,1361.1,233457,2026-04-13
CPPLUS,EQ,1999.0,1837.5,1954.2,1894.4,421618,2026-04-13
AVL,EQ,507.55,470.05,503.65,481.05,260801,2026-04-13
BSLGOLDETF,EQ,132.77,130.59,131.48,131.36,219872,2026-04-13
BSLNIFTY,EQ,28.66,27.26,27.83,27.97,1919531,2026-04-13
ADOR,EQ,908.55,849.7,872.15,893.15,103959,2026-04-13
ADROITINFO,EQ,9.87,9.12,9.54,9.87,11423,2026-04-13
ADVAIT,EQ,1986.9,1789.0,1887.1,1867.0,136375,2026-04-13
ADVANCE,EQ,110.5,102.23,106.16,107.41,387195,2026-04-13
ADVENZYMES,EQ,308.55,288.65,299.3,297.6,172939,2026-04-13
ADVANIHOTR,EQ,52.99,51.2,52.34,53.27,26720,2026-04-13
ADVENTHTL,EQ,164.0,151.0,158.87,155.09,194014,2026-04-13
AEGISLOG,EQ,625.4,611.05,617.95,632.45,389207,2026-04-13
AEGISVOPAK,EQ,189.44,182.23,188.12,189.99,556708,2026-04-13
AEQUS,EQ,156.4,137.96,151.28,143.97,5179585,2026-04-13
AEROENTER,EQ,87.95,81.0,86.51,84.67,562773,2026-04-13
AEROFLEX,EQ,298.9,280.2,289.34,288.99,2485219,2026-04-13
AERONEU,EQ,81.4,77.6,80.42,81.1,36359,2026-04-13
AETHER,EQ,1209.9,1155.2,1185.3,1190.2,346492,2026-04-13
AFCONS,EQ,320.6,305.0,306.4,324.9,966573,2026-04-13
AFFLE,EQ,1426.9,1361.5,1420.0,1401.6,387082,2026-04-13
AFFORDABLE,EQ,180.99,162.61,176.34,171.19,48361,2026-04-13
AGARIND,EQ,402.0,387.65,396.05,402.15,42343,2026-04-13
AGI,EQ,546.0,523.0,537.0,547.7,143836,2026-04-13
AGIIL,EQ,371.35,352.0,359.55,362.05,3401683,2026-04-13
AGRITECH,EQ,125.0,118.0,119.71,122.26,4824,2026-04-13
AGROPHOS,EQ,33.01,31.05,31.82,33.6,23015,2026-04-13
AHLADA,EQ,44.8,43.01,44.55,44.84,5451,2026-04-13
AHLUCONT,EQ,793.1,753.6,784.7,782.75,84696,2026-04-13
AIAENG,EQ,3864.9,3641.5,3827.1,3773.3,41053,2026-04-13
GOLDTECH,EQ,41.75,40.11,41.02,40.75,31051,2026-04-13
AIRAN,EQ,17.4,16.5,16.76,17.53,78046,2026-04-13
AIROLAM,EQ,84.35,80.21,83.22,83.12,2837,2026-04-13
AJANTPHARM,EQ,2930.3,2758.8,2897.3,2806.0,158453,2026-04-13
AJAXENGG,EQ,477.4,450.0,468.1,470.45,47693,2026-04-13
AJMERA,EQ,124.38,115.39,120.31,121.18,366433,2026-04-13
AJOONI,EQ,4.25,4.15,4.21,4.31,338312,2026-04-13
