TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,190.53,184.32,188.41,184.14,127438,2026-06-22
21STCENMGM,EQ,33.99,33.5,33.85,33.51,1676,2026-06-22
360ONE,EQ,1155.5,1134.4,1139.2,1145.1,496298,2026-06-22
GOLD360,EQ,143.3,141.6,142.65,141.4,45162,2026-06-22
MSCI360,EQ,10.13,10.02,10.13,10.07,600,2026-06-22
SILVER360,EQ,234.68,228.02,231.69,228.76,57581,2026-06-22
3BBLACKBIO,EQ,1225.0,1160.4,1202.7,1196.1,32952,2026-06-22
3IINFOLTD,EQ,17.9,17.37,17.42,17.36,311435,2026-06-22
3MINDIA,EQ,33455.0,33160.0,33325.0,33125.0,1870,2026-06-22
3PLAND,EQ,33.95,31.42,32.71,32.34,3140,2026-06-22
5PAISA,EQ,344.8,326.0,337.8,325.2,72685,2026-06-22
63MOONS,EQ,688.8,672.0,681.8,670.45,132137,2026-06-22
ABCOTS,EQ,252.0,240.0,244.81,238.57,535488,2026-06-22
ABINFRA,EQ,11.0,10.12,10.42,10.18,2984278,2026-06-22
ABMKNO,EQ,222.0,208.99,210.5,217.98,4270,2026-06-22
ACSTECH,EQ,39.98,37.21,39.62,38.08,1141976,2026-06-22
AKCAPIT,EQ,1832.9,1753.0,1794.9,1736.3,2202,2026-06-22
A2ZINFRA,EQ,14.68,14.1,14.23,14.36,138211,2026-06-22
AAATECH,EQ,97.78,95.05,95.15,96.62,36572,2026-06-22
AADHARHFC,EQ,518.85,493.0,495.3,515.1,451980,2026-06-22
AAKASH,EQ,9.32,9.13,9.2,9.08,123996,2026-06-22
AARNAV,EQ,25.15,24.12,24.43,24.48,39526,2026-06-22
AARON,EQ,124.6,118.35,120.1,122.37,18738,2026-06-22
AARTECH,EQ,54.5,49.05,50.7,50.25,187652,2026-06-22
AARTIDRUGS,EQ,378.4,370.0,376.4,370.35,272482,2026-06-22
AARTIIND,EQ,494.5,485.05,486.2,484.5,741419,2026-06-22
AARTIPHARM,EQ,699.0,673.85,678.0,691.8,138782,2026-06-22
