TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,227.69,223.61,225.27,226.58,137689,2025-09-15
21STCENMGM,EQ,54.5,52.85,53.13,53.85,9388,2025-09-15
360ONE,EQ,1082.9,1059.0,1079.0,1068.8,353507,2025-09-15
GOLD360,EQ,108.8,106.35,107.45,107.9,8235,2025-09-15
SILVER360,EQ,129.5,125.15,126.69,126.96,6243,2025-09-15
3IINFOLTD,EQ,24.84,24.34,24.6,24.59,245917,2025-09-15
3MINDIA,EQ,31035.0,30500.0,30575.0,30715.0,2503,2025-09-15
3PLAND,EQ,45.59,44.53,44.76,44.66,4124,2025-09-15
5PAISA,EQ,372.2,363.3,365.45,369.95,19657,2025-09-15
63MOONS,EQ,941.95,926.05,929.45,941.6,68394,2025-09-15
ABINFRA,EQ,191.18,182.05,183.71,190.11,95281,2025-09-15
AAATECH,EQ,80.25,79.35,79.55,79.57,9246,2025-09-15
AADHARHFC,EQ,519.95,504.65,518.8,506.65,591860,2025-09-15
AARON,EQ,204.99,199.9,200.07,200.61,18989,2025-09-15
AARTECH,EQ,56.67,55.13,55.76,55.65,163763,2025-09-15
AARTIDRUGS,EQ,515.0,503.15,508.6,509.65,184664,2025-09-15
AARTIIND,EQ,393.8,385.65,388.9,389.4,637584,2025-09-15
AARTIPHARM,EQ,943.05,913.85,939.5,926.35,274241,2025-09-15
AARTISURF,EQ,494.5,478.5,491.75,478.5,2045,2025-09-15
AARVI,EQ,125.75,121.59,123.52,122.56,8772,2025-09-15
AAVAS,EQ,1685.8,1633.7,1670.3,1633.3,233626,2025-09-15
AFSL,EQ,222.0,210.0,218.61,214.45,36658,2025-09-15
ABB,EQ,5383.3,5241.2,5338.8,5248.6,435154,2025-09-15
ABBOTINDIA,EQ,31400.0,30810.0,30910.0,30980.0,5878,2025-09-15
ACC,EQ,1865.8,1847.0,1860.8,1850.4,138568,2025-09-15
