TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,163.24,156.35,157.25,163.09,107765,2026-03-13
21STCENMGM,EQ,34.3,32.97,32.97,33.64,4223,2026-03-13
360ONE,EQ,1041.9,1021.5,1027.4,1043.4,582449,2026-03-13
GOLD360,EQ,155.1,152.6,152.8,155.75,43404,2026-03-13
SILVER360,EQ,269.65,249.2,251.53,263.08,198075,2026-03-13
3IINFOLTD,EQ,13.37,12.71,12.81,13.14,550899,2026-03-13
3MINDIA,EQ,34305.0,32750.0,32985.0,34305.0,7692,2026-03-13
3PLAND,EQ,31.65,30.25,30.94,31.22,1278,2026-03-13
5PAISA,EQ,305.15,297.15,300.1,301.8,46736,2026-03-13
63MOONS,EQ,594.05,552.0,555.0,594.05,210360,2026-03-13
ABCOTS,EQ,412.4,395.4,405.95,405.2,42720,2026-03-13
ABINFRA,EQ,17.2,16.79,16.87,17.01,3101613,2026-03-13
AAATECH,EQ,93.9,91.08,92.02,93.17,17055,2026-03-13
AADHARHFC,EQ,475.0,453.0,459.75,475.95,425955,2026-03-13
AAREYDRUGS,EQ,67.69,64.6,65.18,68.26,34296,2026-03-13
AARNAV,EQ,26.49,24.3,24.5,25.31,3792,2026-03-13
AARON,EQ,144.2,136.65,139.53,142.52,19428,2026-03-13
AARTECH,EQ,41.01,39.25,40.35,39.8,37535,2026-03-13
AARTIDRUGS,EQ,358.05,346.1,347.75,356.45,92297,2026-03-13
AARTIIND,EQ,447.95,419.25,420.75,446.2,1148207,2026-03-13
AARTIPHARM,EQ,681.55,646.0,650.85,678.65,273323,2026-03-13
AARTISURF,EQ,374.3,359.05,364.55,376.15,7468,2026-03-13
AARVI,EQ,130.65,125.11,127.71,128.88,5758,2026-03-13
AAVAS,EQ,1181.8,1145.0,1169.8,1179.8,135775,2026-03-13
AFSL,EQ,203.98,201.0,201.05,201.57,11708,2026-03-13
ABB,EQ,6554.0,6339.5,6392.5,6409.0,1070957,2026-03-13
ABBOTINDIA,EQ,27260.0,26290.0,26960.0,26685.0,7310,2026-03-13
ACC,EQ,1430.1,1360.0,1376.4,1433.4,418777,2026-03-13
ACCELYA,EQ,1209.9,1170.0,1174.6,1200.3,12061,2026-03-13
ACCURACY,EQ,4.2,3.93,4.04,4.01,156132,2026-03-13
ACEINTEG,EQ,17.77,16.15,16.25,17.77,4051,2026-03-13
ACMESOLAR,EQ,262.8,239.01,255.61,240.08,14627740,2026-03-13
ACE,EQ,873.25,837.3,840.55,865.85,175706,2026-03-13
ACUTAAS,EQ,2187.7,2071.0,2083.8,2187.7,382981,2026-03-13
ADANIENSOL,EQ,1027.3,980.0,992.3,1004.4,2240508,2026-03-13
ADANIENT,EQ,2008.6,1945.0,1961.1,2002.0,1195448,2026-03-13
ADANIGREEN,EQ,878.75,844.0,861.35,866.55,6756426,2026-03-13
ADANIPORTS,EQ,1390.0,1354.0,1363.2,1391.5,2688559,2026-03-13
ADANIPOWER,EQ,153.9,145.3,146.57,149.11,54479845,2026-03-13
ATGL,EQ,644.85,554.0,565.9,607.6,31842446,2026-03-13
ADFFOODS,EQ,186.05,179.55,181.31,186.05,75400,2026-03-13
ABSLAMC,EQ,996.0,922.3,932.8,1000.15,346365,2026-03-13
ABCAPITAL,EQ,320.15,309.5,310.75,319.95,3871616,2026-03-13
ABFRL,EQ,62.01,59.01,59.28,62.07,3563960,2026-03-13
ABLBL,EQ,101.32,95.85,97.42,101.1,2645020,2026-03-13
BIRLAMONEY,EQ,119.96,114.1,115.93,120.78,50190,2026-03-13
ABREL,EQ,1189.8,1124.0,1134.0,1189.8,183377,2026-03-13
CPPLUS,EQ,1634.7,1571.1,1619.4,1608.8,276739,2026-03-13
AVL,EQ,452.2,441.0,450.85,454.05,145854,2026-03-13
BSLGOLDETF,EQ,139.99,138.14,138.88,140.58,474450,2026-03-13
BSLNIFTY,EQ,28.25,26.97,27.05,27.57,1066128,2026-03-13
ADOR,EQ,1000.0,955.8,958.9,998.5,7922,2026-03-13
ADROITINFO,EQ,9.68,9.11,9.42,9.66,70593,2026-03-13
ADVAIT,EQ,1598.0,1504.0,1508.2,1580.6,26791,2026-03-13
ADVANCE,EQ,104.0,96.5,98.22,101.66,1332221,2026-03-13
ADVENZYMES,EQ,290.1,275.75,277.3,290.45,225936,2026-03-13
ADVANIHOTR,EQ,53.0,51.0,51.12,52.11,31004,2026-03-13
ADVENTHTL,EQ,171.15,155.66,158.47,170.46,292918,2026-03-13
AEGISLOG,EQ,646.95,600.05,601.9,637.25,549417,2026-03-13
AEGISVOPAK,EQ,195.55,191.7,192.81,193.47,339721,2026-03-13
AEQUS,EQ,119.9,113.95,116.8,115.59,4094139,2026-03-13
AEROENTER,EQ,71.41,68.22,68.57,71.03,228462,2026-03-13
AEROFLEX,EQ,240.0,227.34,234.19,237.13,1526426,2026-03-13
AERONEU,EQ,68.0,66.41,67.08,68.68,20088,2026-03-13
AETHER,EQ,1054.5,995.1,1000.45,1047.65,121891,2026-03-13
AFCONS,EQ,281.95,274.5,278.85,278.5,931638,2026-03-13
AFFLE,EQ,1377.5,1305.0,1338.1,1377.8,237245,2026-03-13
AFFORDABLE,EQ,164.22,158.0,159.4,164.34,43588,2026-03-13
AGARIND,EQ,444.25,425.0,426.5,444.25,67221,2026-03-13
AGI,EQ,540.45,508.45,511.2,540.45,227792,2026-03-13
AGIIL,EQ,316.0,302.4,305.9,312.15,1048025,2026-03-13
AGROPHOS,EQ,32.99,32.0,32.0,32.61,9007,2026-03-13
AHLADA,EQ,41.85,39.7,40.68,41.03,30293,2026-03-13
AHLUCONT,EQ,775.0,740.05,765.75,762.5,119613,2026-03-13
AIAENG,EQ,3729.0,3640.0,3665.3,3722.8,23041,2026-03-13
GOLDTECH,EQ,38.7,36.5,37.4,37.71,71538,2026-03-13
AIRAN,EQ,16.24,15.5,15.76,16.03,53702,2026-03-13
AIROLAM,EQ,89.01,85.04,86.67,87.2,15354,2026-03-13
AJANTPHARM,EQ,3228.0,3006.5,3030.6,3119.5,154564,2026-03-13
AJAXENGG,EQ,472.95,459.2,460.55,470.55,156247,2026-03-13
AJMERA,EQ,122.0,116.55,117.79,122.16,331369,2026-03-13
AJOONI,EQ,4.41,4.1,4.15,4.44,605507,2026-03-13
AKASH,EQ,24.9,23.51,23.86,24.66,8923,2026-03-13
AKG,EQ,11.16,10.65,11.03,11.0,24452,2026-03-13
AKI,EQ,5.4,4.24,4.36,5.05,965347,2026-03-13
AKSHOPTFBR,EQ,4.82,4.42,4.53,4.73,234316,2026-03-13
AKSHAR,EQ,0.4,0.38,0.38,0.39,1467337,2026-03-13
AKSHARCHEM,EQ,177.78,166.99,172.5,170.47,19510,2026-03-13
AKUMS,EQ,497.9,468.0,470.3,498.95,208438,2026-03-13
AKZOINDIA,EQ,2924.4,2840.3,2866.0,2916.9,20205,2026-03-13
ALANKIT,EQ,8.08,7.78,7.85,7.87,190856,2026-03-13
ALBERTDAVD,EQ,685.75,671.5,676.45,686.95,2924,2026-03-13
ALEMBICLTD,EQ,83.8,80.0,80.75,82.97,378755,2026-03-13
APLLTD,EQ,704.95,675.0,677.95,703.3,45309,2026-03-13
ALGOQUANT,EQ,55.65,54.0,54.99,55.47,987671,2026-03-13
ALICON,EQ,700.0,677.0,683.45,698.35,5997,2026-03-13
ALIVUS,EQ,947.0,917.45,944.9,939.4,97720,2026-03-13
ALKALI,EQ,61.0,56.63,57.19,60.33,7957,2026-03-13
ALKEM,EQ,5471.5,5335.5,5355.5,5444.0,103318,2026-03-13
ALKYLAMINE,EQ,1297.6,1250.1,1278.4,1304.1,70539,2026-03-13
ALLTIME,EQ,208.9,197.6,198.24,209.99,76489,2026-03-13
ALLCARGO,EQ,8.0,7.7,7.72,7.9,5799376,2026-03-13
