TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,181.5,176.7,180.25,179.21,40674,2026-05-05
21STCENMGM,EQ,36.69,35.96,35.96,36.69,1776,2026-05-05
360ONE,EQ,1085.6,1050.5,1070.7,1066.5,1750453,2026-05-05
GOLD360,EQ,144.4,143.2,143.95,144.65,18415,2026-05-05
SILVER360,EQ,234.97,231.93,234.8,235.99,15032,2026-05-05
3BBLACKBIO,EQ,1294.1,1220.1,1283.0,1258.5,7486,2026-05-05
3IINFOLTD,EQ,17.5,17.0,17.08,17.33,150465,2026-05-05
3MINDIA,EQ,33115.0,32370.0,32425.0,33080.0,2636,2026-05-05
3PLAND,EQ,35.0,33.87,34.48,34.25,2713,2026-05-05
5PAISA,EQ,337.9,330.0,333.3,336.4,27259,2026-05-05
63MOONS,EQ,746.0,726.5,733.75,746.25,56737,2026-05-05
ABCOTS,EQ,222.6,213.58,215.91,216.98,60514,2026-05-05
ABINFRA,EQ,15.58,14.9,15.01,15.36,304820,2026-05-05
ABMKNO,EQ,230.0,220.5,229.98,229.97,764,2026-05-05
ACSTECH,EQ,38.27,36.77,37.83,37.52,66225,2026-05-05
AKCAPIT,EQ,1619.9,1575.1,1584.7,1619.9,367,2026-05-05
AAATECH,EQ,103.0,99.07,101.57,99.8,24709,2026-05-05
AADHARHFC,EQ,523.0,494.1,517.45,499.55,824523,2026-05-05
AARNAV,EQ,23.64,22.95,23.22,23.16,5072,2026-05-05
AARON,EQ,139.99,136.1,137.21,138.44,5065,2026-05-05
AARTECH,EQ,48.51,47.55,47.96,48.06,27265,2026-05-05
AARTIDRUGS,EQ,398.8,388.15,391.35,395.85,173185,2026-05-05
AARTIIND,EQ,513.1,475.55,488.0,513.1,5630640,2026-05-05
AARTIPHARM,EQ,814.0,759.1,767.45,806.1,443121,2026-05-05
AARTISURF,EQ,441.1,420.0,423.9,423.0,10568,2026-05-05
AARVI,EQ,127.58,125.06,126.54,125.12,10565,2026-05-05
AAVAS,EQ,1459.4,1374.7,1445.8,1381.6,220936,2026-05-05
AFSL,EQ,208.0,201.0,201.08,203.6,31209,2026-05-05
ABB,EQ,7349.0,7215.0,7328.0,7236.5,324323,2026-05-05
ABBOTINDIA,EQ,25575.0,25175.0,25305.0,25415.0,9490,2026-05-05
ACC,EQ,1396.1,1375.1,1392.6,1398.2,316020,2026-05-05
ACCELYA,EQ,1167.0,1145.4,1151.0,1149.8,11106,2026-05-05
ACEINTEG,EQ,22.0,20.91,21.55,20.98,13409,2026-05-05
ACMESOLAR,EQ,307.3,292.85,295.5,298.75,927035,2026-05-05
ACE,EQ,896.45,877.05,882.05,889.75,134926,2026-05-05
