TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,190.35,185.4,187.83,185.14,101163,2026-06-09
21STCENMGM,EQ,33.95,32.75,32.83,33.32,5104,2026-06-09
360ONE,EQ,1083.0,1056.4,1075.0,1054.9,384782,2026-06-09
GOLD360,EQ,148.4,146.45,147.5,146.1,20650,2026-06-09
MSCI360,EQ,9.75,9.73,9.75,9.68,517,2026-06-09
SILVER360,EQ,239.69,236.6,238.51,234.76,43928,2026-06-09
3BBLACKBIO,EQ,1219.1,1147.0,1201.5,1154.4,23670,2026-06-09
3IINFOLTD,EQ,17.17,16.51,16.8,16.49,156307,2026-06-09
3MINDIA,EQ,32095.0,31620.0,31785.0,31540.0,1671,2026-06-09
3PLAND,EQ,35.11,31.8,33.23,32.76,2247,2026-06-09
5PAISA,EQ,312.45,304.2,311.3,307.1,23587,2026-06-09
63MOONS,EQ,668.0,636.0,652.45,633.85,180464,2026-06-09
ABCOTS,EQ,207.97,202.3,202.83,204.56,40182,2026-06-09
ABINFRA,EQ,10.55,10.01,10.13,10.35,669839,2026-06-09
ABMKNO,EQ,215.0,198.01,208.4,215.0,5588,2026-06-09
ACSTECH,EQ,37.9,37.9,37.9,36.1,71558,2026-06-09
AKCAPIT,EQ,1744.0,1693.9,1730.9,1695.5,58,2026-06-09
A2ZINFRA,EQ,14.89,14.04,14.56,14.21,112917,2026-06-09
AAATECH,EQ,100.0,92.0,95.11,91.82,42159,2026-06-09
AADHARHFC,EQ,469.0,460.35,467.85,460.45,120500,2026-06-09
AARNAV,EQ,25.45,24.41,24.98,24.55,31688,2026-06-09
AARON,EQ,116.49,112.02,114.59,114.17,8952,2026-06-09
AARTECH,EQ,42.35,40.24,41.14,41.23,29922,2026-06-09
AARTIDRUGS,EQ,379.85,365.15,376.1,366.05,158021,2026-06-09
AARTIIND,EQ,442.95,431.35,440.4,432.55,449383,2026-06-09
AARTIPHARM,EQ,628.0,607.0,625.25,606.35,113051,2026-06-09
AARTISURF,EQ,366.8,356.25,364.75,359.25,9837,2026-06-09
AARVI,EQ,133.0,128.0,131.39,130.89,28078,2026-06-09
AAVAS,EQ,1284.5,1247.6,1256.9,1259.3,136094,2026-06-09
AFSL,EQ,202.01,201.0,201.0,201.0,14190,2026-06-09
ABB,EQ,7063.5,6908.0,6931.0,6958.0,254364,2026-06-09
ABBOTINDIA,EQ,26240.0,25760.0,26105.0,25780.0,11204,2026-06-09
ABMINTLLTD,EQ,43.22,39.15,39.41,42.95,58,2026-06-09
ACC,EQ,1330.4,1311.1,1324.7,1319.7,150356,2026-06-09
ACCELYA,EQ,1125.0,1101.0,1118.1,1108.3,6423,2026-06-09
ACCURACY,EQ,5.58,5.2,5.24,5.44,144817,2026-06-09
ACEINTEG,EQ,20.81,19.77,19.99,20.66,1414,2026-06-09
ACMESOLAR,EQ,357.7,346.05,348.7,352.25,1558201,2026-06-09
ACE,EQ,915.4,879.15,894.15,883.95,388287,2026-06-09
ACUTAAS,EQ,3311.6,3181.1,3198.7,3316.2,378466,2026-06-09
ADANIENSOL,EQ,1599.0,1558.0,1579.2,1570.4,3013275,2026-06-09
ADANIENT,EQ,2998.7,2935.9,2979.9,2970.0,1841620,2026-06-09
ADANIGREEN,EQ,1544.8,1490.3,1534.5,1490.5,4557152,2026-06-09
ADANIPORTS,EQ,1832.6,1792.4,1826.4,1805.0,1776339,2026-06-09
ADANIPOWER,EQ,229.88,224.0,226.14,225.85,26466973,2026-06-09
ATGL,EQ,758.25,738.0,752.15,734.2,6426128,2026-06-09
ADFFOODS,EQ,287.95,279.95,286.45,278.85,117076,2026-06-09
ABSLAMC,EQ,1066.7,1041.0,1062.4,1044.2,996871,2026-06-09
ABCAPITAL,EQ,352.45,343.9,351.35,344.0,2368143,2026-06-09
ABFRL,EQ,61.15,59.32,60.45,59.29,3307280,2026-06-09
ABLBL,EQ,99.31,97.57,98.73,97.5,5011673,2026-06-09
BIRLAMONEY,EQ,134.01,129.0,130.91,130.64,58174,2026-06-09
ABREL,EQ,1235.6,1215.5,1218.8,1215.7,68237,2026-06-09
CPPLUS,EQ,3550.0,3425.0,3482.2,3423.6,283399,2026-06-09
AVL,EQ,555.45,529.5,538.1,537.1,62936,2026-06-09
BSLGOLDETF,EQ,135.33,132.69,133.3,132.03,381625,2026-06-09
BSLNIFTY,EQ,27.69,26.86,27.14,27.02,693353,2026-06-09
ADOR,EQ,1145.9,1115.0,1138.4,1128.5,15728,2026-06-09
ADROITINFO,EQ,9.41,9.02,9.23,9.19,12927,2026-06-09
ADVAIT,EQ,2375.0,2148.0,2346.2,2148.0,242848,2026-06-09
ADVANCE,EQ,100.89,97.99,100.49,98.55,451500,2026-06-09
ADVENZYMES,EQ,378.2,366.55,372.15,372.0,80113,2026-06-09
ADVANIHOTR,EQ,54.0,52.27,53.36,52.26,32980,2026-06-09
ADVENTHTL,EQ,136.34,128.4,130.44,128.14,182898,2026-06-09
AEGISLOG,EQ,785.5,754.05,782.65,755.55,508770,2026-06-09
AEGISVOPAK,EQ,194.69,184.32,191.67,184.26,376371,2026-06-09
AEQUS,EQ,189.0,182.16,184.11,187.01,3323204,2026-06-09
AEROENTER,EQ,106.78,100.72,105.05,100.72,745426,2026-06-09
