TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,196.31,193.5,195.09,193.63,66440,2025-11-17
21STCENMGM,EQ,43.27,42.4,42.4,43.27,8770,2025-11-17
360ONE,EQ,1080.0,1060.2,1071.8,1065.4,441511,2025-11-17
GOLD360,EQ,121.8,119.2,120.2,122.75,29130,2025-11-17
SILVER360,EQ,155.0,150.01,152.73,157.55,18623,2025-11-17
3IINFOLTD,EQ,18.25,17.61,17.71,18.2,483566,2025-11-17
3MINDIA,EQ,36570.0,35820.0,36130.0,35910.0,6424,2025-11-17
3PLAND,EQ,40.9,38.66,39.76,40.65,12158,2025-11-17
5PAISA,EQ,320.0,288.2,315.2,289.15,1565107,2025-11-17
63MOONS,EQ,746.9,730.0,732.1,742.85,54186,2025-11-17
ABCOTS,EQ,424.75,407.05,412.9,414.8,23854,2025-11-17
ABINFRA,EQ,20.42,19.21,19.29,19.99,440704,2025-11-17
A2ZINFRA,EQ,17.95,17.0,17.11,17.4,161426,2025-11-17
AADHARHFC,EQ,499.05,490.75,496.85,494.9,213446,2025-11-17
AAKASH,EQ,9.3,8.9,8.94,8.97,107763,2025-11-17
AARON,EQ,195.51,187.26,188.65,193.23,26784,2025-11-17
AARTECH,EQ,52.49,50.5,50.97,50.64,50405,2025-11-17
AARTIDRUGS,EQ,469.85,452.55,462.8,463.45,316695,2025-11-17
AARTIIND,EQ,398.95,392.0,395.3,393.0,679377,2025-11-17
AARTIPHARM,EQ,736.95,710.75,729.0,713.2,238258,2025-11-17
AARTISURF,EQ,463.05,450.0,452.65,455.65,4740,2025-11-17
AARVI,EQ,152.0,137.68,141.42,137.68,175576,2025-11-17
AAVAS,EQ,1724.6,1670.0,1690.0,1712.2,272918,2025-11-17
AFSL,EQ,218.96,213.0,213.3,215.39,11525,2025-11-17
ABB,EQ,5060.0,4926.0,5041.5,4952.5,201519,2025-11-17
ABBOTINDIA,EQ,29650.0,29180.0,29560.0,29340.0,8689,2025-11-17
ACC,EQ,1858.0,1841.2,1846.7,1840.3,120125,2025-11-17
ACCELYA,EQ,1353.0,1337.2,1348.7,1344.0,6408,2025-11-17
ACCURACY,EQ,6.54,6.3,6.38,6.41,129104,2025-11-17
ACEINTEG,EQ,24.64,23.15,23.34,24.16,14067,2025-11-17
ACMESOLAR,EQ,252.9,249.0,252.2,250.6,836107,2025-11-17
ACE,EQ,991.0,979.7,987.2,983.5,153347,2025-11-17
ACUTAAS,EQ,1743.9,1698.9,1709.4,1711.1,145316,2025-11-17
ADANIENSOL,EQ,1029.0,1011.85,1021.55,1023.85,837345,2025-11-17
ADANIENT,EQ,2474.9,2421.0,2462.0,2516.8,2672697,2025-11-17
ADANIGREEN,EQ,1092.5,1065.4,1088.6,1068.8,2888868,2025-11-17
ADANIPORTS,EQ,1519.0,1503.0,1507.6,1512.7,1750560,2025-11-17
ADANIPOWER,EQ,155.35,153.0,153.28,153.91,15162500,2025-11-17
ATGL,EQ,630.0,620.6,621.85,625.15,387009,2025-11-17
ADFFOODS,EQ,224.9,213.3,219.57,213.8,365534,2025-11-17
ABSLAMC,EQ,751.0,734.3,748.4,733.95,139411,2025-11-17
ABCAPITAL,EQ,337.1,331.3,334.8,331.4,2075864,2025-11-17
ABFRL,EQ,79.5,77.7,78.22,78.44,1873579,2025-11-17
ABLBL,EQ,139.7,132.55,138.55,134.47,2714806,2025-11-17
BIRLAMONEY,EQ,157.8,154.51,155.5,156.61,57069,2025-11-17
ABREL,EQ,1763.9,1724.0,1752.9,1744.6,98124,2025-11-17
CPPLUS,EQ,1703.2,1604.8,1678.0,1620.9,319110,2025-11-17
AVL,EQ,542.0,515.0,520.95,530.3,260398,2025-11-17
BSLGOLDETF,EQ,109.1,107.0,108.36,110.13,383653,2025-11-17
BSLNIFTY,EQ,30.25,30.02,30.19,30.08,173182,2025-11-17
ADOR,EQ,1104.1,1066.7,1090.3,1074.4,18444,2025-11-17
ADROITINFO,EQ,11.46,10.81,11.01,11.06,25663,2025-11-17
ADVANCE,EQ,149.4,142.03,146.36,141.79,4297123,2025-11-17
ADVENZYMES,EQ,346.3,330.05,338.1,329.8,353386,2025-11-17
ADVANIHOTR,EQ,57.24,55.36,56.08,56.35,41913,2025-11-17
AEGISLOG,EQ,802.2,789.95,796.95,791.95,291434,2025-11-17
AEGISVOPAK,EQ,270.4,265.7,266.75,270.85,221031,2025-11-17
AEROENTER,EQ,88.83,87.0,87.28,87.77,102980,2025-11-17
AEROFLEX,EQ,190.39,183.91,184.75,188.34,354140,2025-11-17
AERONEU,EQ,81.9,76.62,80.38,78.19,19928,2025-11-17
AETHER,EQ,875.0,825.7,847.4,838.9,686867,2025-11-17
AFCONS,EQ,410.35,401.85,402.8,407.65,436837,2025-11-17
AFFLE,EQ,1741.2,1720.1,1728.6,1723.9,126286,2025-11-17
AFFORDABLE,EQ,234.15,226.6,229.35,230.6,32714,2025-11-17
AGARIND,EQ,820.0,798.05,802.25,814.05,22912,2025-11-17
AGI,EQ,793.7,785.15,788.7,786.85,27726,2025-11-17
AGIIL,EQ,260.85,248.0,252.6,256.15,261642,2025-11-17
AGRITECH,EQ,129.05,127.2,128.72,128.0,1986,2025-11-17
AGROPHOS,EQ,43.3,41.5,41.66,42.75,43616,2025-11-17
AHLADA,EQ,56.6,53.7,54.22,55.32,24075,2025-11-17
AHLUCONT,EQ,1005.0,950.0,981.6,882.9,2746848,2025-11-17
AIAENG,EQ,3773.0,3693.0,3760.4,3693.0,65492,2025-11-17
GOLDTECH,EQ,57.29,54.13,55.56,57.03,32207,2025-11-17
AIRAN,EQ,22.25,21.59,21.93,22.33,124050,2025-11-17
AIROLAM,EQ,108.0,104.55,107.84,105.72,1505,2025-11-17
AJANTPHARM,EQ,2526.8,2487.0,2504.0,2523.2,111859,2025-11-17
AJAXENGG,EQ,678.0,635.0,671.1,626.1,538697,2025-11-17
AJMERA,EQ,992.4,974.0,982.2,985.3,16646,2025-11-17
AJOONI,EQ,5.19,5.01,5.03,5.15,370973,2025-11-17
AKASH,EQ,27.38,25.17,26.18,26.99,10326,2025-11-17
AKG,EQ,12.71,12.1,12.36,12.65,45322,2025-11-17
AKI,EQ,8.2,7.74,7.85,8.0,47143,2025-11-17
AFIL,EQ,7.6,7.33,7.45,7.33,964233,2025-11-17
AKSHOPTFBR,EQ,7.3,7.11,7.18,7.23,208779,2025-11-17
AKSHARCHEM,EQ,264.7,252.25,254.5,263.4,4854,2025-11-17
AKUMS,EQ,445.05,424.3,440.5,424.3,254419,2025-11-17
AKZOINDIA,EQ,3387.9,3299.9,3328.0,3359.3,20079,2025-11-17
ALANKIT,EQ,11.67,10.56,11.36,11.54,375426,2025-11-17
ALBERTDAVD,EQ,824.8,809.95,814.9,813.65,1332,2025-11-17
ALEMBICLTD,EQ,103.4,101.78,102.03,101.34,393898,2025-11-17
APLLTD,EQ,955.0,911.0,948.85,904.05,273066,2025-11-17
ALICON,EQ,896.0,860.0,894.6,879.6,8715,2025-11-17
ALIVUS,EQ,950.0,904.0,946.75,904.7,165117,2025-11-17
ALKALI,EQ,87.39,85.0,85.52,85.84,4470,2025-11-17
ALKEM,EQ,5750.0,5631.5,5723.0,5722.5,176721,2025-11-17
ALKYLAMINE,EQ,1802.4,1774.1,1794.0,1775.6,24745,2025-11-17
ALLTIME,EQ,295.9,289.4,292.8,295.75,125273,2025-11-17
ATL,EQ,31.68,30.5,31.19,31.49,473706,2025-11-17
ALLDIGI,EQ,879.85,865.0,876.8,869.8,3383,2025-11-17
ABDL,EQ,672.7,644.6,670.35,649.9,703629,2025-11-17
ADSL,EQ,172.68,169.99,171.16,170.44,76473,2025-11-17
ALMONDZ,EQ,18.3,16.72,17.46,17.99,542846,2025-11-17
ALOKINDS,EQ,17.56,17.22,17.3,17.31,2638262,2025-11-17
ALPA,EQ,85.5,79.0,80.17,85.92,44510,2025-11-17
ALPHAGEO,EQ,246.95,240.0,240.6,246.55,14810,2025-11-17
ALPSINDUS,EQ,2.07,1.91,1.91,2.02,73290,2025-11-17
AMANTA,EQ,123.27,119.82,122.24,119.82,46470,2025-11-17
ARE&M,EQ,969.1,961.3,965.1,965.8,258814,2025-11-17
AMBER,EQ,7505.0,7321.5,7443.5,7376.0,228393,2025-11-17
AMBICAAGAR,EQ,29.68,26.03,27.6,25.8,69167,2025-11-17
AMBIKCO,EQ,1322.0,1290.1,1303.0,1309.5,9257,2025-11-17
AMBUJACEM,EQ,565.4,559.25,560.3,563.2,618154,2025-11-17
AMDIND,EQ,56.74,55.22,55.74,55.56,14095,2025-11-17
AMNPLST,EQ,201.89,196.12,198.03,197.27,3651,2025-11-17
AMJLAND,EQ,55.89,53.3,54.88,53.3,88061,2025-11-17
AMRUTANJAN,EQ,725.6,710.1,712.15,719.85,7100,2025-11-17
ARSSBL,EQ,775.0,732.6,768.5,733.4,4064062,2025-11-17
ANANDRATHI,EQ,3062.2,3020.0,3034.9,3022.3,88492,2025-11-17
ANANTRAJ,EQ,642.95,626.6,633.4,616.1,4483128,2025-11-17
ANDHRAPAP,EQ,71.8,70.3,70.51,70.31,67600,2025-11-17
ANDHRSUGAR,EQ,81.45,76.77,79.1,80.87,317242,2025-11-17
ANGELONE,EQ,2864.9,2755.1,2847.4,2745.3,1513166,2025-11-17
ANIKINDS,EQ,75.8,70.45,71.14,73.14,42736,2025-11-17
APCL,EQ,127.0,121.1,126.66,125.79,6359,2025-11-17
ANMOL,EQ,15.52,15.11,15.24,15.52,30801,2025-11-17
ANTGRAPHIC,EQ,1.04,1.02,1.02,1.02,91019,2025-11-17
ANTELOPUS,EQ,531.4,520.25,522.45,531.75,18961,2025-11-17
ANTHEM,EQ,682.7,664.05,665.45,678.9,312967,2025-11-17
AWHCL,EQ,500.1,491.25,494.5,490.2,37883,2025-11-17
ANUHPHR,EQ,82.09,79.01,80.11,81.25,48101,2025-11-17
ANURAS,EQ,1102.5,1070.1,1085.9,1073.2,192816,2025-11-17
AONEGOLD,EQ,11.63,11.4,11.51,11.7,664665,2025-11-17
AONELIQUID,EQ,1034.62,1034.6,1034.61,1034.46,22431,2025-11-17
AONENIFTY,EQ,10.69,10.59,10.64,10.6,242093,2025-11-17
AONETOTAL,EQ,12.39,12.03,12.1,12.03,336494,2025-11-17
APARINDS,EQ,9300.0,9085.5,9230.5,9071.0,61576,2025-11-17
APCOTEXIND,EQ,404.0,395.15,399.8,399.85,16515,2025-11-17
APEX,EQ,303.43,288.0,289.23,289.46,376622,2025-11-17
APLAPOLLO,EQ,1787.6,1763.3,1777.7,1763.3,226118,2025-11-17
APOLLOHOSP,EQ,7504.5,7425.0,7487.5,7420.5,248470,2025-11-17
APOLLO,EQ,285.9,278.0,278.85,283.5,1759361,2025-11-17
APOLLOPIPE,EQ,304.0,299.0,300.55,301.85,76948,2025-11-17
APOLSINHOT,EQ,1339.9,1282.7,1301.4,1321.3,1172,2025-11-17
APOLLOTYRE,EQ,538.9,512.55,514.0,518.7,1082641,2025-11-17
APTECHT,EQ,105.89,101.65,104.61,105.01,207099,2025-11-17
APTUS,EQ,295.25,290.4,293.05,290.35,1037935,2025-11-17
ACI,EQ,624.65,605.0,607.85,627.55,189402,2025-11-17
ADL,EQ,86.49,78.41,80.96,83.0,26405,2025-11-17
ARCHIDPLY,EQ,98.0,94.5,95.55,96.86,10149,2025-11-17
ARCHIES,EQ,20.23,19.5,19.65,19.93,30705,2025-11-17
ARIES,EQ,380.75,367.0,368.0,377.75,24125,2025-11-17
ARIHANTCAP,EQ,102.32,99.01,99.94,100.33,4946218,2025-11-17
ARIHANTSUP,EQ,378.3,372.55,376.95,376.4,14271,2025-11-17
ARISINFRA,EQ,159.9,153.25,158.48,154.04,694972,2025-11-17
