TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,190.59,180.83,188.95,183.64,276032,2026-06-03
21STCENMGM,EQ,34.45,33.15,33.16,33.81,4066,2026-06-03
360ONE,EQ,1085.6,1049.2,1072.5,1089.2,765530,2026-06-03
GOLD360,EQ,151.4,150.0,150.3,151.85,13751,2026-06-03
MSCI360,EQ,11.6,9.72,9.97,9.77,7547,2026-06-03
SILVER360,EQ,256.42,253.0,253.5,258.61,22825,2026-06-03
3BBLACKBIO,EQ,1149.0,1117.6,1138.9,1113.5,12025,2026-06-03
3IINFOLTD,EQ,17.47,17.06,17.16,17.4,158735,2026-06-03
3MINDIA,EQ,32700.0,32210.0,32445.0,32610.0,1512,2026-06-03
3PLAND,EQ,32.39,31.4,32.21,31.85,1059,2026-06-03
5PAISA,EQ,328.0,318.0,325.05,324.75,23480,2026-06-03
63MOONS,EQ,628.0,604.0,618.4,624.15,121600,2026-06-03
ABCOTS,EQ,223.0,203.11,205.31,219.03,125274,2026-06-03
ABINFRA,EQ,11.44,10.42,10.59,11.22,1006214,2026-06-03
ABMKNO,EQ,220.0,209.0,218.22,209.0,13575,2026-06-03
ACSTECH,EQ,32.59,31.83,32.34,32.47,65308,2026-06-03
AKCAPIT,EQ,1799.0,1732.1,1756.1,1740.8,550,2026-06-03
A2ZINFRA,EQ,14.84,14.02,14.69,14.38,221175,2026-06-03
AAATECH,EQ,93.69,90.6,92.17,92.47,14900,2026-06-03
AADHARHFC,EQ,466.55,452.7,462.45,465.15,262324,2026-06-03
AARNAV,EQ,26.45,24.92,25.27,25.54,15619,2026-06-03
AARON,EQ,119.0,116.0,117.9,117.61,11568,2026-06-03
AARTECH,EQ,43.09,40.91,42.65,41.45,18196,2026-06-03
AARTIDRUGS,EQ,384.1,372.55,378.4,380.8,57062,2026-06-03
AARTIIND,EQ,471.45,454.45,463.8,469.75,638355,2026-06-03
AARTIPHARM,EQ,639.65,605.0,621.85,635.2,365040,2026-06-03
AARTISURF,EQ,384.5,370.5,375.15,380.25,8465,2026-06-03
AARVI,EQ,132.0,128.92,131.94,131.64,6648,2026-06-03
AAVAS,EQ,1319.3,1294.0,1312.0,1305.0,101148,2026-06-03
AFSL,EQ,201.86,201.0,201.0,201.22,8956,2026-06-03
ABB,EQ,7247.0,7083.0,7196.0,7146.0,309040,2026-06-03
ABBOTINDIA,EQ,26420.0,26005.0,26290.0,26295.0,4849,2026-06-03
ABMINTLLTD,EQ,45.76,43.49,43.57,45.76,45,2026-06-03
ACC,EQ,1377.9,1346.0,1350.9,1369.9,142891,2026-06-03
ACCELYA,EQ,1165.0,1111.0,1143.7,1156.1,9530,2026-06-03
ACCURACY,EQ,5.96,5.51,5.7,5.69,95681,2026-06-03
ACEINTEG,EQ,21.45,20.03,20.92,20.65,3341,2026-06-03
ACMESOLAR,EQ,336.9,324.05,329.05,334.75,3477148,2026-06-03
ACE,EQ,876.8,850.5,867.1,876.8,157000,2026-06-03
ACUTAAS,EQ,3180.0,3037.7,3135.7,3037.6,385864,2026-06-03
ADANIENSOL,EQ,1532.0,1445.0,1493.1,1530.6,4433558,2026-06-03
ADANIENT,EQ,2965.0,2888.1,2925.6,2968.1,1346112,2026-06-03
ADANIGREEN,EQ,1451.7,1396.0,1427.5,1449.4,2227421,2026-06-03
ADANIPORTS,EQ,1840.0,1781.9,1803.8,1814.5,2967709,2026-06-03
ADANIPOWER,EQ,237.15,229.43,232.52,235.93,22600806,2026-06-03
ATGL,EQ,747.0,700.0,717.6,738.15,7961803,2026-06-03
ADFFOODS,EQ,298.0,271.5,290.3,273.15,1286693,2026-06-03
ABSLAMC,EQ,1057.1,1005.6,1033.3,1027.2,467879,2026-06-03
ABCAPITAL,EQ,351.3,342.0,348.75,351.3,1782314,2026-06-03
ABFRL,EQ,62.19,59.89,60.54,61.9,5132698,2026-06-03
ABLBL,EQ,99.88,96.5,98.22,99.08,641042,2026-06-03
BIRLAMONEY,EQ,140.0,135.81,139.18,138.75,28228,2026-06-03
ABREL,EQ,1270.6,1206.3,1254.8,1230.1,166387,2026-06-03
CPPLUS,EQ,3374.3,3114.1,3369.2,3213.7,669017,2026-06-03
AVL,EQ,527.95,501.0,526.0,508.2,101791,2026-06-03
BSLGOLDETF,EQ,140.06,135.47,135.93,136.65,360131,2026-06-03
BSLNIFTY,EQ,27.5,27.05,27.28,27.39,442860,2026-06-03
ADOR,EQ,1150.8,1104.0,1141.1,1108.8,20820,2026-06-03
ADROITINFO,EQ,9.29,8.55,9.07,9.03,27896,2026-06-03
ADVAIT,EQ,2087.7,1975.0,2063.6,1972.4,93150,2026-06-03
ADVANCE,EQ,107.93,102.0,102.42,102.63,70444,2026-06-03
ADVENZYMES,EQ,395.75,378.5,380.25,392.1,201230,2026-06-03
ADVANIHOTR,EQ,54.0,52.51,53.03,53.04,16255,2026-06-03
ADVENTHTL,EQ,141.19,134.4,135.46,140.48,114411,2026-06-03
AEGISLOG,EQ,775.9,754.75,760.5,767.15,499925,2026-06-03
AEGISVOPAK,EQ,198.0,188.75,193.0,195.41,374145,2026-06-03
AEQUS,EQ,188.0,180.0,183.46,181.6,1881299,2026-06-03
AEROENTER,EQ,99.0,95.25,98.4,96.25,325381,2026-06-03
AEROFLEX,EQ,439.0,413.05,434.4,419.45,3666854,2026-06-03
AERONEU,EQ,88.0,86.0,86.61,88.04,48656,2026-06-03
AETHER,EQ,1159.3,1075.5,1139.4,1098.7,725322,2026-06-03
AFCONS,EQ,329.95,320.9,323.7,327.15,266939,2026-06-03
AFFLE,EQ,1501.0,1452.1,1469.6,1498.9,105471,2026-06-03
AGARIND,EQ,424.7,414.0,419.4,424.7,15201,2026-06-03
AGI,EQ,630.0,603.1,610.35,611.35,256359,2026-06-03
AGIIL,EQ,387.95,377.45,387.1,381.6,1920321,2026-06-03
AGRITECH,EQ,110.4,107.0,107.16,108.86,2085,2026-06-03
AGROPHOS,EQ,31.97,30.55,30.75,31.16,17424,2026-06-03
AHLADA,EQ,42.6,39.16,40.23,41.2,6770,2026-06-03
AHLUCONT,EQ,797.6,770.5,776.05,793.45,40364,2026-06-03
AIAENG,EQ,4574.7,4483.3,4521.3,4552.3,49880,2026-06-03
GOLDTECH,EQ,43.7,41.84,43.06,42.86,66790,2026-06-03
AIRAN,EQ,17.5,16.64,17.18,16.95,127153,2026-06-03
AIROLAM,EQ,82.0,78.3,78.84,80.55,4277,2026-06-03
AJANTPHARM,EQ,2945.5,2851.5,2929.2,2912.2,188221,2026-06-03
AJAXENGG,EQ,602.2,590.0,596.5,590.4,117160,2026-06-03
AJMERA,EQ,116.19,110.52,112.13,115.44,841996,2026-06-03
AJOONI,EQ,4.04,3.98,4.01,4.01,193550,2026-06-03
AKASH,EQ,28.61,27.06,28.42,27.36,16104,2026-06-03
AKG,EQ,11.5,11.09,11.1,11.26,1940,2026-06-03
AKI,EQ,4.94,4.78,4.87,4.78,85733,2026-06-03
AKSHAR,EQ,0.47,0.45,0.45,0.46,942372,2026-06-03
AKSHARCHEM,EQ,229.2,194.5,228.15,191.0,139715,2026-06-03
AKUMS,EQ,545.0,529.0,540.45,531.25,148831,2026-06-03
ALANKIT,EQ,8.74,8.38,8.69,8.42,113325,2026-06-03
ALBERTDAVD,EQ,717.0,704.45,708.6,715.45,562,2026-06-03
ALEMBICLTD,EQ,87.1,84.44,86.0,87.35,225970,2026-06-03
APLLTD,EQ,728.0,710.6,723.55,725.5,68595,2026-06-03
ALGOQUANT,EQ,56.9,54.1,54.75,55.71,1308339,2026-06-03
ALICON,EQ,667.3,651.8,659.15,663.8,13320,2026-06-03
ALIVUS,EQ,1074.4,1029.6,1038.1,1047.6,74623,2026-06-03
ALKEM,EQ,5297.0,5162.5,5274.0,5239.0,167288,2026-06-03
ALKYLAMINE,EQ,1860.8,1736.6,1836.8,1778.7,956062,2026-06-03
ALLTIME,EQ,220.32,216.62,218.99,219.22,29700,2026-06-03
ALLCARGO,EQ,8.99,8.75,8.9,8.89,2428853,2026-06-03
ATL,EQ,24.9,23.75,24.19,24.08,70172,2026-06-03
ALLDIGI,EQ,843.15,821.4,825.95,829.75,4207,2026-06-03
ABDL,EQ,573.9,542.2,572.2,546.6,317367,2026-06-03
ADSL,EQ,123.89,119.0,121.63,123.41,132213,2026-06-03
ALMONDZ,EQ,13.8,13.0,13.73,13.14,78579,2026-06-03
ALOKINDS,EQ,12.4,12.0,12.26,12.3,10853103,2026-06-03
ALPA,EQ,70.8,68.51,69.11,69.7,7961,2026-06-03
ALPHAGEO,EQ,212.82,204.1,204.54,211.78,1735,2026-06-03
AMAGI,EQ,433.0,416.5,430.75,425.55,84052,2026-06-03
AMANTA,EQ,125.0,114.2,122.33,115.32,105270,2026-06-03
ARE&M,EQ,870.45,845.0,859.05,866.15,500557,2026-06-03
AMBALALSA,EQ,38.38,35.31,35.77,37.3,159917,2026-06-03
AMBER,EQ,7685.0,7357.0,7508.0,7591.5,309362,2026-06-03
AMBICAAGAR,EQ,24.44,23.0,24.29,23.69,11634,2026-06-03
AMBIKCO,EQ,1715.0,1662.2,1711.0,1697.6,11285,2026-06-03
AMBUJACEM,EQ,440.5,424.0,426.95,439.35,8611792,2026-06-03
AMDIND,EQ,50.38,48.7,49.53,48.94,15949,2026-06-03
AMNPLST,EQ,222.0,200.1,203.4,202.46,161340,2026-06-03
AMIRCHAND,EQ,124.99,119.15,123.08,121.94,677771,2026-06-03
AMJLAND,EQ,37.44,35.8,36.84,36.84,8651,2026-06-03
AMRUTANJAN,EQ,557.9,542.3,546.55,555.85,21464,2026-06-03
ARSSBL,EQ,544.9,521.1,533.25,536.15,125200,2026-06-03
ANANDRATHI,EQ,1821.3,1721.0,1785.2,3539.3,686802,2026-06-03
ANANTRAJ,EQ,559.0,540.5,548.0,552.2,2655115,2026-06-03
ACL,EQ,55.97,54.34,54.42,54.34,21663,2026-06-03
ANDHRAPAP,EQ,62.85,61.32,62.32,61.82,65547,2026-06-03
ANDHRSUGAR,EQ,79.45,77.51,79.14,77.97,216226,2026-06-03
ANGELONE,EQ,343.35,327.6,334.75,342.65,6426900,2026-06-03
APCL,EQ,121.0,115.55,120.6,122.17,5514,2026-06-03
AHCL,EQ,13.83,13.48,13.72,13.63,967460,2026-06-03
ANMOL,EQ,11.87,11.07,11.22,11.41,51096,2026-06-03
ANTGRAPHIC,EQ,0.83,0.82,0.82,0.81,67144,2026-06-03
ANTELOPUS,EQ,896.9,846.8,871.8,854.2,254667,2026-06-03
ANTHEM,EQ,761.45,748.15,750.3,755.6,284184,2026-06-03
AWHCL,EQ,465.5,452.1,454.25,463.15,90401,2026-06-03
ANUHPHR,EQ,76.87,75.0,76.15,75.53,30313,2026-06-03
ANURAS,EQ,1337.0,1298.3,1327.2,1324.9,275959,2026-06-03
AONEGOLD,EQ,14.7,14.34,14.41,14.54,308103,2026-06-03
AONELIQUID,EQ,1062.15,1062.13,1062.14,1061.99,17297,2026-06-03
AONENIFTY,EQ,9.9,9.52,9.61,9.67,383320,2026-06-03
AONESILVER,EQ,10.03,9.82,9.84,10.03,505675,2026-06-03
AONETMMQ50,EQ,10.3,10.06,10.15,10.15,53169,2026-06-03
AONETOTAL,EQ,11.47,11.26,11.4,11.43,356831,2026-06-03
APARINDS,EQ,14080.0,13270.0,13538.0,13270.0,231576,2026-06-03
APCOTEXIND,EQ,516.25,487.0,498.45,494.1,114425,2026-06-03
APEX,EQ,444.8,428.0,432.3,441.2,310065,2026-06-03
APLAPOLLO,EQ,1815.0,1750.2,1805.4,1769.2,504434,2026-06-03
APOLLOHOSP,EQ,8317.5,8109.5,8290.5,8089.5,724687,2026-06-03
APOLLO,EQ,446.9,402.5,407.55,437.0,42624969,2026-06-03
APOLLOPIPE,EQ,494.0,467.5,486.45,478.85,201208,2026-06-03
APOLSINHOT,EQ,1325.0,1208.0,1298.3,1273.6,2084,2026-06-03
APOLLOTYRE,EQ,394.9,387.95,391.15,391.75,541725,2026-06-03
APTECHT,EQ,106.5,102.1,105.01,104.18,416916,2026-06-03
APTUS,EQ,263.95,255.05,257.6,260.6,284099,2026-06-03
AQYLON,EQ,59.21,56.7,56.84,59.6,3491233,2026-06-03
ACI,EQ,541.45,525.4,535.5,536.2,90335,2026-06-03
ADL,EQ,73.0,71.58,71.58,72.01,129,2026-06-03
ARCHIDPLY,EQ,80.1,76.4,76.96,77.51,9051,2026-06-03
ARCHIES,EQ,14.9,14.2,14.38,14.36,23605,2026-06-03
ARFIN,EQ,91.0,88.03,89.94,90.85,2397051,2026-06-03
ARIES,EQ,334.7,327.1,330.9,332.05,15944,2026-06-03
ARIHANTCAP,EQ,70.4,64.68,66.82,66.01,524132,2026-06-03
ARIHANT,EQ,839.95,800.4,829.05,812.65,1834,2026-06-03
ARIHANTSUP,EQ,270.0,260.0,264.65,266.85,38342,2026-06-03
ARIS,EQ,115.61,112.27,114.22,115.66,319933,2026-06-03
