TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,211.8,202.76,203.33,213.21,148535,2025-11-10
21STCENMGM,EQ,46.95,46.93,46.93,47.89,3511,2025-11-10
360ONE,EQ,1079.0,1056.6,1074.6,1066.0,308692,2025-11-10
GOLD360,EQ,121.0,117.8,119.6,117.8,219421,2025-11-10
SILVER360,EQ,150.0,147.71,148.62,147.13,171476,2025-11-10
3IINFOLTD,EQ,17.12,16.8,16.97,16.83,612392,2025-11-10
3MINDIA,EQ,36425.0,35060.0,36025.0,35580.0,30571,2025-11-10
3PLAND,EQ,42.39,40.95,41.24,41.16,10653,2025-11-10
5PAISA,EQ,303.35,292.2,294.4,302.25,75290,2025-11-10
63MOONS,EQ,757.45,730.05,732.45,747.45,69780,2025-11-10
ABCOTS,EQ,431.9,398.0,410.15,419.65,26506,2025-11-10
ABINFRA,EQ,20.79,19.75,20.16,20.21,376232,2025-11-10
A2ZINFRA,EQ,19.21,17.78,18.6,18.3,636101,2025-11-10
AADHARHFC,EQ,506.4,493.25,498.45,494.55,704272,2025-11-10
AAKASH,EQ,9.13,8.91,8.98,8.97,49979,2025-11-10
AARON,EQ,209.59,205.0,205.01,204.19,17071,2025-11-10
AARTECH,EQ,55.38,53.04,53.78,52.95,29896,2025-11-10
AARTIDRUGS,EQ,534.0,498.0,520.5,491.45,1377910,2025-11-10
AARTIIND,EQ,399.25,387.15,392.65,391.8,1465034,2025-11-10
AARTIPHARM,EQ,800.0,756.0,766.05,864.95,992064,2025-11-10
AARTISURF,EQ,516.6,463.5,491.15,469.7,31200,2025-11-10
AARVI,EQ,120.21,115.99,119.37,119.71,8981,2025-11-10
AAVAS,EQ,1694.0,1562.4,1654.0,1574.1,370107,2025-11-10
AFSL,EQ,202.84,201.0,201.17,201.21,39701,2025-11-10
ABB,EQ,5009.0,4921.5,4992.0,5016.5,207748,2025-11-10
ABBOTINDIA,EQ,29555.0,28725.0,29505.0,28785.0,7726,2025-11-10
ACC,EQ,1852.2,1832.5,1845.0,1840.5,125507,2025-11-10
ACCELYA,EQ,1339.0,1322.9,1336.4,1331.0,7861,2025-11-10
ACCURACY,EQ,6.63,6.36,6.5,6.55,123074,2025-11-10
ACEINTEG,EQ,23.9,22.52,23.22,23.4,5962,2025-11-10
ACMESOLAR,EQ,267.3,256.25,258.0,265.1,1485917,2025-11-10
ACE,EQ,1019.7,994.3,1001.4,1022.0,218371,2025-11-10
ACUTAAS,EQ,1789.7,1736.7,1764.4,1765.0,269828,2025-11-10
ADANIENSOL,EQ,972.5,955.1,959.15,960.6,674839,2025-11-10
ADANIENT,EQ,2388.0,2364.0,2370.7,2369.4,559808,2025-11-10
ADANIGREEN,EQ,1088.0,1035.2,1041.3,1059.8,2240298,2025-11-10
ADANIPORTS,EQ,1463.9,1441.0,1444.9,1448.3,1161695,2025-11-10
ADANIPOWER,EQ,154.48,149.5,150.06,151.48,19497818,2025-11-10
ATGL,EQ,615.5,609.25,610.75,611.2,436269,2025-11-10
ADFFOODS,EQ,237.6,219.1,220.77,232.49,242870,2025-11-10
ABSLAMC,EQ,768.25,751.0,753.85,763.2,108642,2025-11-10
ABCAPITAL,EQ,338.95,332.95,333.55,338.1,3483201,2025-11-10
ABFRL,EQ,80.5,79.09,80.06,79.7,3569714,2025-11-10
ABLBL,EQ,130.88,127.98,129.99,130.45,1178182,2025-11-10
BIRLAMONEY,EQ,158.79,156.46,157.27,158.78,50601,2025-11-10
ABREL,EQ,1790.0,1722.3,1735.7,1769.3,132044,2025-11-10
CPPLUS,EQ,1589.9,1462.6,1496.0,1534.9,614609,2025-11-10
AVL,EQ,560.0,533.0,553.75,549.9,283869,2025-11-10
BSLGOLDETF,EQ,108.35,106.63,108.3,106.16,294323,2025-11-10
BSLNIFTY,EQ,29.95,28.9,29.77,29.65,189341,2025-11-10
ADOR,EQ,1040.4,1011.8,1025.8,1028.7,13132,2025-11-10
ADROITINFO,EQ,11.69,10.82,11.03,11.5,43933,2025-11-10
ADVANCE,EQ,145.39,134.0,142.87,137.32,1895765,2025-11-10
ADVENZYMES,EQ,312.15,307.2,310.35,310.4,59310,2025-11-10
ADVANIHOTR,EQ,58.0,56.0,56.29,57.54,62212,2025-11-10
AEGISLOG,EQ,777.65,761.65,769.6,761.35,653689,2025-11-10
AEGISVOPAK,EQ,265.7,253.7,264.05,260.15,434040,2025-11-10
AEROENTER,EQ,91.91,88.16,89.17,90.13,309455,2025-11-10
AEROFLEX,EQ,189.0,182.59,186.34,186.16,307090,2025-11-10
AERONEU,EQ,82.94,80.01,81.96,79.84,22289,2025-11-10
AETHER,EQ,743.2,735.4,738.45,736.15,60731,2025-11-10
AFCONS,EQ,445.4,435.5,436.7,442.05,356331,2025-11-10
AFFLE,EQ,1753.3,1710.0,1743.8,1747.2,261717,2025-11-10
AFFORDABLE,EQ,236.15,228.0,229.75,235.0,44904,2025-11-10
AGARIND,EQ,860.0,834.25,836.6,860.0,7335,2025-11-10
AGI,EQ,800.35,771.0,773.3,794.65,72923,2025-11-10
AGIIL,EQ,266.6,263.25,264.05,266.2,82328,2025-11-10
AGRITECH,EQ,131.51,128.3,129.49,130.56,2142,2025-11-10
AGROPHOS,EQ,44.0,41.12,41.51,42.76,71449,2025-11-10
AHLADA,EQ,57.93,56.03,56.27,57.09,13593,2025-11-10
AHLUCONT,EQ,899.9,871.0,877.9,889.55,21881,2025-11-10
AIAENG,EQ,3476.9,3290.0,3445.7,3256.2,490579,2025-11-10
GOLDTECH,EQ,58.79,56.79,57.33,57.66,14385,2025-11-10
AIRAN,EQ,23.04,22.25,22.51,22.49,56872,2025-11-10
AIROLAM,EQ,103.0,96.8,102.66,102.32,9124,2025-11-10
AJANTPHARM,EQ,2550.0,2482.0,2528.8,2524.2,70310,2025-11-10
AJAXENGG,EQ,599.0,573.7,576.3,594.2,69620,2025-11-10
AJMERA,EQ,1023.9,986.1,992.7,1021.9,41392,2025-11-10
AJOONI,EQ,5.01,4.94,4.98,4.94,328469,2025-11-10
AKASH,EQ,28.35,27.33,27.48,27.9,4375,2025-11-10
AKG,EQ,12.75,12.35,12.39,12.52,24405,2025-11-10
AKI,EQ,8.2,7.85,7.91,8.05,42636,2025-11-10
AFIL,EQ,7.71,7.45,7.53,7.55,782524,2025-11-10
AKSHOPTFBR,EQ,7.44,7.24,7.31,7.31,104688,2025-11-10
AKSHARCHEM,EQ,256.75,251.05,253.9,251.1,1521,2025-11-10
AKUMS,EQ,456.75,428.0,438.8,453.35,259193,2025-11-10
AKZOINDIA,EQ,3310.0,3216.1,3299.4,3262.3,12145,2025-11-10
ALANKIT,EQ,11.97,11.31,11.52,11.73,184422,2025-11-10
ALBERTDAVD,EQ,866.95,848.0,850.6,857.15,3677,2025-11-10
