TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,230.2,224.55,227.74,226.24,94523,2025-09-24
21STCENMGM,EQ,53.7,51.85,51.98,52.87,2006,2025-09-24
360ONE,EQ,1033.0,1005.1,1026.5,1019.6,1158063,2025-09-24
GOLD360,EQ,115.0,109.8,112.3,112.0,97854,2025-09-24
SILVER360,EQ,139.23,133.85,137.52,135.97,37569,2025-09-24
3IINFOLTD,EQ,24.74,24.17,24.34,24.38,296263,2025-09-24
3MINDIA,EQ,29985.0,29280.0,29375.0,29835.0,6646,2025-09-24
3PLAND,EQ,46.2,44.86,46.15,45.47,2425,2025-09-24
5PAISA,EQ,368.8,360.0,362.0,361.25,17804,2025-09-24
63MOONS,EQ,941.5,914.0,915.35,925.85,126435,2025-09-24
ABCOTS,EQ,504.0,440.0,452.1,456.5,137783,2025-09-24
ABINFRA,EQ,194.39,185.0,187.58,188.45,35349,2025-09-24
AAATECH,EQ,81.6,79.1,81.45,79.84,252109,2025-09-24
AADHARHFC,EQ,547.8,531.05,539.85,535.35,964495,2025-09-24
AARON,EQ,197.8,190.0,191.3,194.67,16243,2025-09-24
AARTECH,EQ,54.97,53.11,53.33,54.28,38398,2025-09-24
AARTIDRUGS,EQ,520.0,508.0,517.2,515.85,106422,2025-09-24
AARTIIND,EQ,389.0,381.0,383.35,386.55,408562,2025-09-24
AARTIPHARM,EQ,876.15,854.1,857.6,871.65,138476,2025-09-24
AARTISURF,EQ,482.95,475.0,476.25,478.05,4983,2025-09-24
AARVI,EQ,129.37,123.6,126.63,126.11,9638,2025-09-24
AAVAS,EQ,1677.0,1648.6,1669.9,1655.4,59223,2025-09-24
AFSL,EQ,211.75,208.01,208.36,210.79,6016,2025-09-24
ABB,EQ,5349.8,5223.6,5237.3,5298.7,137979,2025-09-24
ABBOTINDIA,EQ,30465.0,30090.0,30195.0,30225.0,5501,2025-09-24
ACC,EQ,1884.0,1858.9,1860.9,1878.6,111343,2025-09-24
ACCELYA,EQ,1499.0,1483.0,1488.3,1495.0,13319,2025-09-24
ACCURACY,EQ,7.41,6.75,7.13,7.28,159242,2025-09-24
ACEINTEG,EQ,26.4,23.67,24.17,25.55,27902,2025-09-24
ACMESOLAR,EQ,295.0,282.65,283.95,287.55,1020315,2025-09-24
ACE,EQ,1158.0,1135.0,1138.1,1155.4,143290,2025-09-24
ACUTAAS,EQ,1462.0,1442.5,1449.2,1450.1,104320,2025-09-24
ADANIENSOL,EQ,924.8,887.05,889.0,925.1,2938215,2025-09-24
ADANIENT,EQ,2676.0,2614.4,2619.8,2676.4,1720785,2025-09-24
ADANIGREEN,EQ,1141.7,1090.45,1095.25,1131.45,7615653,2025-09-24
ADANIPORTS,EQ,1452.4,1429.1,1431.6,1441.6,2603193,2025-09-24
ADANIPOWER,EQ,163.7,142.1,144.5,162.35,135960455,2025-09-24
ATGL,EQ,724.75,662.5,667.3,722.95,6306234,2025-09-24
ADFFOODS,EQ,229.0,225.0,225.18,227.51,526451,2025-09-24
ABSLAMC,EQ,822.0,806.9,812.1,810.75,430155,2025-09-24
ABCAPITAL,EQ,299.4,290.5,291.95,291.45,9448934,2025-09-24
ABFRL,EQ,92.74,90.6,91.13,92.03,5122368,2025-09-24
ABLBL,EQ,142.0,135.1,135.89,140.0,1327305,2025-09-24
BIRLAMONEY,EQ,179.01,173.4,174.16,178.28,133982,2025-09-24
ABREL,EQ,1863.3,1823.0,1845.1,1846.9,65932,2025-09-24
CPPLUS,EQ,1395.0,1362.6,1375.4,1394.6,116040,2025-09-24
AVL,EQ,587.0,560.2,578.95,559.45,531011,2025-09-24
BSLGOLDETF,EQ,102.37,100.0,100.4,101.4,2919360,2025-09-24
BSLNIFTY,EQ,29.58,28.98,29.11,29.26,252316,2025-09-24
ADOR,EQ,1020.0,995.0,1008.35,1015.45,10054,2025-09-24
ADROITINFO,EQ,11.32,10.22,10.62,10.97,27423,2025-09-24
ADVENZYMES,EQ,340.85,331.65,334.7,332.35,143230,2025-09-24
ADVANIHOTR,EQ,60.77,58.15,59.11,60.69,49081,2025-09-24
AEGISLOG,EQ,783.9,759.1,762.3,782.15,443806,2025-09-24
AEGISVOPAK,EQ,246.0,238.3,239.01,247.04,653749,2025-09-24
AEROENTER,EQ,85.9,83.55,84.27,85.37,228737,2025-09-24
AEROFLEX,EQ,193.4,184.99,185.81,192.74,490474,2025-09-24
AERONEU,EQ,102.5,99.2,99.64,100.49,16879,2025-09-24
AETHER,EQ,750.0,733.1,736.8,740.9,622924,2025-09-24
AFCONS,EQ,459.7,452.15,456.6,455.35,350780,2025-09-24
AFFLE,EQ,2099.0,2030.0,2038.6,2084.2,178959,2025-09-24
AFFORDABLE,EQ,264.0,252.0,255.15,249.5,63391,2025-09-24
AGARIND,EQ,1006.0,949.5,990.8,959.85,87327,2025-09-24
AGI,EQ,913.95,856.9,908.1,862.1,543889,2025-09-24
AGIIL,EQ,1247.0,1181.0,1237.6,1187.5,700054,2025-09-24
AGRITECH,EQ,143.25,138.2,139.46,139.08,7213,2025-09-24
AHLADA,EQ,70.77,66.1,68.33,65.46,126772,2025-09-24
AHLUCONT,EQ,1020.0,993.05,1015.3,1012.8,67312,2025-09-24
AIAENG,EQ,3097.0,3041.9,3070.2,3055.7,20959,2025-09-24
GOLDTECH,EQ,67.96,65.0,66.63,67.07,38087,2025-09-24
AIRAN,EQ,25.92,25.28,25.38,25.7,54561,2025-09-24
AIROLAM,EQ,110.95,108.56,109.4,109.19,2480,2025-09-24
AJANTPHARM,EQ,2549.0,2515.5,2531.2,2544.9,105355,2025-09-24
AJAXENGG,EQ,661.9,649.5,650.45,656.5,27886,2025-09-24
AJMERA,EQ,1083.35,1026.9,1037.2,1073.7,168811,2025-09-24
AJOONI,EQ,5.71,5.35,5.5,5.36,443736,2025-09-24
AKASH,EQ,31.61,30.5,30.56,31.64,11235,2025-09-24
