TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,154.59,148.15,151.67,147.19,85533,2026-03-25
21STCENMGM,EQ,31.31,30.09,30.09,30.7,14362,2026-03-25
360ONE,EQ,1018.8,992.1,1002.1,989.3,871077,2026-03-25
GOLD360,EQ,141.65,139.45,139.5,136.35,68850,2026-03-25
SILVER360,EQ,231.9,221.11,225.97,220.13,89780,2026-03-25
3IINFOLTD,EQ,13.86,13.0,13.61,13.64,1975303,2026-03-25
3MINDIA,EQ,32220.0,31545.0,31790.0,31560.0,2491,2026-03-25
3PLAND,EQ,32.75,30.03,31.14,30.92,1937,2026-03-25
5PAISA,EQ,281.95,273.3,274.9,273.8,104367,2026-03-25
63MOONS,EQ,518.0,499.7,505.15,498.0,278588,2026-03-25
ABCOTS,EQ,410.95,400.5,405.4,406.05,48819,2026-03-25
ABINFRA,EQ,17.24,16.84,16.84,16.85,1377904,2026-03-25
AAATECH,EQ,94.14,91.07,91.96,91.45,9790,2026-03-25
AADHARHFC,EQ,476.5,463.0,471.3,462.8,200832,2026-03-25
AAREYDRUGS,EQ,65.6,60.61,61.96,63.78,120400,2026-03-25
AARNAV,EQ,25.85,24.31,24.62,24.9,42064,2026-03-25
AARON,EQ,137.99,130.0,130.26,133.32,26675,2026-03-25
AARTECH,EQ,44.2,41.08,42.44,42.82,216617,2026-03-25
AARTIDRUGS,EQ,348.0,335.7,341.1,335.45,119376,2026-03-25
AARTIIND,EQ,435.5,421.05,431.25,418.7,849799,2026-03-25
AARTIPHARM,EQ,657.1,625.95,639.0,622.75,354066,2026-03-25
AARTISURF,EQ,365.9,349.7,353.45,351.35,19134,2026-03-25
AARVI,EQ,129.0,125.66,127.86,125.04,13286,2026-03-25
AAVAS,EQ,1162.2,1114.7,1135.5,1114.2,272644,2026-03-25
AFSL,EQ,204.99,201.0,201.16,201.0,75781,2026-03-25
ABB,EQ,6290.0,6185.5,6212.5,6162.0,231844,2026-03-25
ABBOTINDIA,EQ,27100.0,26290.0,26405.0,26800.0,9078,2026-03-25
ACC,EQ,1383.3,1340.0,1367.9,1334.3,254138,2026-03-25
ACCELYA,EQ,1158.2,1137.9,1142.3,1137.9,9439,2026-03-25
ACCURACY,EQ,4.07,3.85,3.96,3.94,364121,2026-03-25
ACEINTEG,EQ,17.59,16.51,17.15,16.56,1670,2026-03-25
ACMESOLAR,EQ,257.75,251.0,254.12,249.1,744492,2026-03-25
ACE,EQ,834.7,804.65,818.7,798.75,233231,2026-03-25
