TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,217.74,211.02,212.85,210.76,85908,2025-10-08
21STCENMGM,EQ,49.99,48.1,48.16,49.08,6018,2025-10-08
360ONE,EQ,1105.8,1064.7,1085.3,1069.4,1594145,2025-10-08
GOLD360,EQ,137.0,119.9,131.95,118.9,368288,2025-10-08
SILVER360,EQ,151.0,144.0,149.84,144.95,275402,2025-10-08
3IINFOLTD,EQ,20.09,19.5,19.6,19.99,782105,2025-10-08
3MINDIA,EQ,29305.0,28910.0,29200.0,29110.0,1592,2025-10-08
3PLAND,EQ,44.79,43.0,43.58,43.04,4246,2025-10-08
5PAISA,EQ,353.15,345.0,347.65,352.2,15722,2025-10-08
63MOONS,EQ,877.7,855.1,857.6,869.0,71378,2025-10-08
ABCOTS,EQ,449.5,426.3,429.0,438.75,20275,2025-10-08
ABINFRA,EQ,207.06,198.22,202.63,197.2,350726,2025-10-08
AAATECH,EQ,101.6,101.6,101.6,112.89,83463,2025-10-08
AADHARHFC,EQ,516.95,506.0,513.25,512.9,225968,2025-10-08
AAKASH,EQ,9.69,9.22,9.39,9.22,68690,2025-10-08
AARON,EQ,183.5,177.1,179.14,181.45,13077,2025-10-08
AARTECH,EQ,54.58,51.01,52.18,53.32,30160,2025-10-08
AARTIDRUGS,EQ,509.8,500.9,504.85,506.4,62981,2025-10-08
AARTIIND,EQ,382.1,373.1,375.25,377.35,334224,2025-10-08
AARTIPHARM,EQ,846.6,827.05,837.75,829.75,175916,2025-10-08
AARTISURF,EQ,469.6,462.0,462.25,467.15,9013,2025-10-08
AARVI,EQ,129.99,123.25,123.42,124.97,5927,2025-10-08
AAVAS,EQ,1685.4,1662.4,1667.9,1673.5,48628,2025-10-08
AFSL,EQ,203.58,201.0,201.61,202.16,25935,2025-10-08
ABB,EQ,5236.5,5101.0,5128.5,5219.5,399870,2025-10-08
ABBOTINDIA,EQ,30255.0,29735.0,29925.0,29825.0,4745,2025-10-08
ABMINTLLTD,EQ,51.15,49.61,51.15,46.5,5096,2025-10-08
ACC,EQ,1869.8,1842.3,1865.6,1857.6,238917,2025-10-08
ACCELYA,EQ,1508.1,1492.4,1496.3,1499.6,17826,2025-10-08
ACCURACY,EQ,7.05,6.85,6.88,6.96,161466,2025-10-08
ACEINTEG,EQ,23.99,23.53,23.73,23.66,4130,2025-10-08
ACMESOLAR,EQ,293.0,282.3,283.3,290.15,726176,2025-10-08
ACE,EQ,1089.8,1067.3,1085.4,1079.8,106816,2025-10-08
ACUTAAS,EQ,1428.0,1391.0,1401.5,1401.5,71938,2025-10-08
ADANIENSOL,EQ,926.9,908.15,914.0,919.0,662712,2025-10-08
ADANIENT,EQ,2565.0,2500.0,2524.1,2542.2,1063357,2025-10-08
ADANIGREEN,EQ,1064.3,1032.3,1045.1,1060.7,2026547,2025-10-08
ADANIPORTS,EQ,1411.1,1386.0,1394.3,1399.5,1704405,2025-10-08
ADANIPOWER,EQ,152.5,148.42,148.78,151.48,45821449,2025-10-08
ATGL,EQ,638.4,627.2,629.25,636.1,742143,2025-10-08
ADFFOODS,EQ,216.76,200.1,200.82,214.84,567159,2025-10-08
ABSLAMC,EQ,825.5,812.9,820.75,820.75,178547,2025-10-08
ABCAPITAL,EQ,303.0,294.2,295.25,303.5,5342127,2025-10-08
ABFRL,EQ,86.3,84.6,84.81,85.7,2862042,2025-10-08
