TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,186.8,179.5,184.09,181.89,227793,2026-04-17
21STCENMGM,EQ,32.41,32.41,32.41,31.78,2294,2026-04-17
360ONE,EQ,1124.0,1078.85,1113.3,1076.45,2641982,2026-04-17
GOLD360,EQ,151.0,146.6,148.2,148.2,14462,2026-04-17
SILVER360,EQ,244.91,241.2,244.46,244.45,25019,2026-04-17
3IINFOLTD,EQ,17.75,17.05,17.46,17.33,718966,2026-04-17
3MINDIA,EQ,31700.0,31260.0,31410.0,31265.0,3143,2026-04-17
3PLAND,EQ,37.0,35.2,36.25,35.99,5965,2026-04-17
5PAISA,EQ,325.99,315.0,323.19,317.3,51866,2026-04-17
63MOONS,EQ,664.9,645.0,662.7,649.9,180994,2026-04-17
ABCOTS,EQ,419.85,403.1,409.1,412.75,28871,2026-04-17
ABINFRA,EQ,18.24,15.8,16.23,16.84,3539659,2026-04-17
AAATECH,EQ,105.5,99.06,104.14,99.53,80450,2026-04-17
AADHARHFC,EQ,503.0,490.9,496.45,491.6,313300,2026-04-17
AAREYDRUGS,EQ,81.85,75.5,81.08,77.96,836521,2026-04-17
AARNAV,EQ,25.3,24.25,24.63,24.76,31142,2026-04-17
AARON,EQ,147.0,141.01,142.33,142.21,15952,2026-04-17
AARTECH,EQ,55.81,52.26,53.17,53.09,194139,2026-04-17
AARTIDRUGS,EQ,376.9,366.0,373.2,368.4,117361,2026-04-17
AARTIIND,EQ,442.5,433.25,440.85,437.9,784672,2026-04-17
AARTIPHARM,EQ,703.6,693.8,697.75,700.0,98323,2026-04-17
AARTISURF,EQ,413.2,389.0,397.3,406.95,47903,2026-04-17
AARVI,EQ,136.5,128.16,134.83,128.16,35296,2026-04-17
AAVAS,EQ,1356.3,1313.8,1347.9,1308.3,80784,2026-04-17
AFSL,EQ,209.9,202.0,207.39,204.19,18117,2026-04-17
ABB,EQ,7083.0,6833.5,7029.5,6883.5,558816,2026-04-17
ABBOTINDIA,EQ,25990.0,25550.0,25785.0,25860.0,15053,2026-04-17
ACC,EQ,1449.9,1428.2,1432.2,1442.8,497877,2026-04-17
ACCELYA,EQ,1209.0,1165.0,1199.7,1165.3,16811,2026-04-17
ACEINTEG,EQ,18.5,18.1,18.44,18.24,4738,2026-04-17
ACMESOLAR,EQ,307.0,288.05,304.65,287.45,3737148,2026-04-17
ACE,EQ,923.9,912.1,917.05,915.15,225776,2026-04-17
ACUTAAS,EQ,2389.5,2325.4,2361.7,2340.4,323387,2026-04-17
ADANIENSOL,EQ,1266.45,1221.6,1259.8,1222.6,4943744,2026-04-17
ADANIENT,EQ,2240.0,2186.1,2218.3,2203.7,2408901,2026-04-17
ADANIGREEN,EQ,1140.0,1105.15,1127.3,1118.9,5883883,2026-04-17
ADANIPORTS,EQ,1578.5,1549.2,1573.4,1549.8,6024587,2026-04-17
ADANIPOWER,EQ,200.0,190.66,198.5,193.19,95051761,2026-04-17
ATGL,EQ,649.5,602.1,632.9,597.6,8867488,2026-04-17
ADFFOODS,EQ,236.0,196.0,226.94,197.06,3095351,2026-04-17
ABSLAMC,EQ,1073.95,1016.1,1068.25,1049.8,371333,2026-04-17
ABCAPITAL,EQ,341.45,334.7,340.4,337.95,2521946,2026-04-17
ABFRL,EQ,64.76,63.23,64.11,63.78,5749918,2026-04-17
ABLBL,EQ,107.05,105.18,105.84,105.58,425528,2026-04-17
BIRLAMONEY,EQ,144.4,139.0,141.43,138.89,275542,2026-04-17
