TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,211.62,205.1,211.15,211.01,201717,2026-07-22
21STCENMGM,EQ,35.68,35.0,35.68,34.99,2373,2026-07-22
360ONE,EQ,1128.0,1087.8,1093.6,1119.7,913719,2026-07-22
GOLD360,EQ,142.85,140.05,140.45,139.45,7489,2026-07-22
MSCI360,EQ,10.14,10.01,10.01,10.14,3128,2026-07-22
SILVER360,EQ,220.54,218.7,219.74,218.06,9513,2026-07-22
3BBLACKBIO,EQ,1295.0,1260.9,1289.6,1272.1,9511,2026-07-22
3IINFOLTD,EQ,20.14,19.08,19.97,19.12,2164128,2026-07-22
3MINDIA,EQ,35975.0,35030.0,35725.0,35170.0,5695,2026-07-22
3PLAND,EQ,32.5,31.33,31.85,32.07,2774,2026-07-22
5PAISA,EQ,378.85,367.3,369.95,377.45,49320,2026-07-22
63MOONS,EQ,729.0,700.6,704.9,734.9,184961,2026-07-22
ABCOTS,EQ,211.39,202.5,204.15,203.71,33436,2026-07-22
ABINFRA,EQ,10.31,10.12,10.2,10.32,367247,2026-07-22
ABMKNO,EQ,196.0,190.0,192.86,195.79,2261,2026-07-22
ACSTECH,EQ,41.0,39.8,40.6,40.12,90132,2026-07-22
AKCAPIT,EQ,1800.0,1760.1,1785.5,1790.4,3845,2026-07-22
A2ZINFRA,EQ,13.54,12.35,12.56,12.98,175020,2026-07-22
AAATECH,EQ,91.58,90.47,90.58,91.16,4124,2026-07-22
AADHARHFC,EQ,515.0,503.8,510.25,513.5,630925,2026-07-22
AAKASH,EQ,9.75,8.92,9.09,8.98,328603,2026-07-22
AARNAV,EQ,30.98,28.1,28.91,30.73,52300,2026-07-22
AARON,EQ,119.19,115.5,117.48,119.95,9275,2026-07-22
AARTIDRUGS,EQ,434.0,402.9,412.0,426.9,311603,2026-07-22
AARTIIND,EQ,504.8,485.7,495.95,499.5,875805,2026-07-22
AARTIPHARM,EQ,700.3,670.05,672.7,702.35,244021,2026-07-22
AARTISURF,EQ,405.0,385.05,388.2,399.05,6823,2026-07-22
AARVI,EQ,164.9,157.5,161.75,161.27,55117,2026-07-22
AASTHA,EQ,140.01,103.24,103.24,129.05,18345174,2026-07-22
AAVAS,EQ,1544.9,1425.0,1444.0,1521.7,487839,2026-07-22
AFSL,EQ,202.0,201.0,201.47,201.39,3618,2026-07-22
ABB,EQ,7639.0,7485.5,7506.0,7532.0,212131,2026-07-22
ABBOTINDIA,EQ,28940.0,28210.0,28900.0,28800.0,21902,2026-07-22
ABMINTLLTD,EQ,47.99,42.15,42.74,44.65,7117,2026-07-22
