TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,234.5,228.41,230.29,231.61,59192,2025-06-26
21STCENMGM,EQ,62.27,61.2,61.2,62.45,8076,2025-06-26
360ONE,EQ,1202.95,1147.1,1164.85,1190.0,1806780,2025-06-26
GOLD360,EQ,96.5,96.0,96.0,96.0,1670,2025-06-26
SILVER360,EQ,108.0,105.01,107.0,104.79,16611,2025-06-26
3IINFOLTD,EQ,26.18,25.38,25.52,25.82,407675,2025-06-26
3MINDIA,EQ,28740.0,28540.0,28605.0,28500.0,1983,2025-06-26
3PLAND,EQ,51.93,50.0,50.64,50.44,8814,2025-06-26
5PAISA,EQ,423.2,408.05,410.65,414.8,33315,2025-06-26
63MOONS,EQ,1017.9,977.0,992.95,1000.55,430003,2025-06-26
AAATECH,EQ,86.0,83.06,83.38,84.76,16887,2025-06-26
AADHARHFC,EQ,445.9,438.5,444.0,441.5,346045,2025-06-26
AARON,EQ,377.2,360.25,363.5,374.6,14845,2025-06-26
AARTECH,EQ,74.0,71.0,73.07,73.01,222596,2025-06-26
AARTIDRUGS,EQ,467.3,442.9,445.4,451.8,370764,2025-06-26
AARTIIND,EQ,476.85,470.2,475.9,470.6,1516181,2025-06-26
AARTIPHARM,EQ,884.8,862.2,872.85,866.5,337101,2025-06-26
AARVI,EQ,112.78,108.26,111.03,110.03,4321,2025-06-26
AAVAS,EQ,1989.4,1872.1,1942.6,1881.2,301739,2025-06-26
ABAN,EQ,58.68,56.5,56.72,57.68,119308,2025-06-26
AFSL,EQ,263.15,246.48,248.58,259.25,66929,2025-06-26
ABB,EQ,6025.0,5953.0,6012.5,5966.5,110098,2025-06-26
ABBOTINDIA,EQ,33255.0,31605.0,33055.0,31680.0,30735,2025-06-26
ABMINTLLTD,EQ,64.37,62.25,64.37,58.52,14393,2025-06-26
ACC,EQ,1887.9,1856.5,1881.7,1854.2,538191,2025-06-26
ACCELYA,EQ,1429.9,1401.0,1411.0,1415.1,4695,2025-06-26
ACCURACY,EQ,8.92,8.52,8.76,8.8,222520,2025-06-26
ACEINTEG,EQ,26.25,25.53,25.73,25.53,4046,2025-06-26
ACMESOLAR,EQ,255.0,245.05,246.5,248.2,683531,2025-06-26
ACE,EQ,1228.0,1213.0,1224.3,1216.5,100707,2025-06-26
ACUTAAS,EQ,1108.8,1059.0,1105.7,1086.4,567403,2025-06-26
ADANIENSOL,EQ,866.5,851.0,864.75,850.2,2717149,2025-06-26
ADANIENT,EQ,2593.6,2522.2,2586.2,2527.2,1339627,2025-06-26
ADANIGREEN,EQ,993.5,976.1,992.0,981.1,2254782,2025-06-26
ADANIPORTS,EQ,1433.0,1395.2,1429.3,1393.1,2877806,2025-06-26
ADANIPOWER,EQ,580.4,558.0,578.15,557.0,6123781,2025-06-26
ATGL,EQ,648.9,634.35,645.55,634.15,2065705,2025-06-26
ADFFOODS,EQ,283.56,277.1,279.86,281.52,41222,2025-06-26
ABSLAMC,EQ,788.8,770.0,777.1,778.35,149204,2025-06-26
ABCAPITAL,EQ,278.05,271.96,276.8,272.33,7848468,2025-06-26
ABFRL,EQ,75.27,73.53,74.39,74.84,6089378,2025-06-26
BIRLAMONEY,EQ,194.7,183.35,187.78,191.3,82019,2025-06-26
ABREL,EQ,2378.1,2321.5,2334.5,2358.5,74240,2025-06-26
AVL,EQ,400.0,387.0,389.35,391.3,109037,2025-06-26
BSLGOLDETF,EQ,87.3,85.63,85.98,86.0,366609,2025-06-26
BSLNIFTY,EQ,29.49,29.07,29.45,29.13,276896,2025-06-26
ADOR,EQ,1034.5,1000.0,1007.5,1020.35,13778,2025-06-26
ADROITINFO,EQ,11.19,10.9,10.96,11.12,20616,2025-06-26
ADVENZYMES,EQ,334.4,322.35,324.55,327.35,216245,2025-06-26
ADVANIHOTR,EQ,61.81,60.57,61.11,60.99,38969,2025-06-26
AEGISLOG,EQ,844.0,797.0,825.4,796.1,2157366,2025-06-26
