TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
MICEL,EQ,70.4,65.7,67.96,67.75,14441438,2025-09-18
NORTHARC,EQ,279.9,262.29,277.85,263.29,3468449,2025-09-18
ANANDRATHI,EQ,3090.4,3035.5,3065.6,3058.2,56701,2025-09-18
BALUFORGE,EQ,692.0,662.0,667.6,677.5,349300,2025-09-18
CHEMPLASTS,EQ,439.9,422.8,427.9,436.0,55647,2025-09-18
DAMCAPITAL,EQ,238.4,232.5,234.13,232.99,301228,2025-09-18
FILATEX,EQ,58.09,56.9,57.1,57.47,629246,2025-09-18
HUHTAMAKI,EQ,242.0,233.15,239.87,233.36,262677,2025-09-18
LINCOLN,EQ,558.55,552.0,553.3,555.55,13755,2025-09-18
DELTACORP,EQ,84.38,82.45,83.79,83.49,1619095,2025-09-18
DVL,EQ,359.3,353.0,353.95,354.65,14535,2025-09-18
GLOBALE,EQ,14.19,13.89,14.08,13.9,2023,2025-09-18
IOC,EQ,147.27,145.51,147.15,145.94,8002633,2025-09-18
MEGASOFT,EQ,153.7,146.55,149.43,152.01,173446,2025-09-18
VETO,EQ,131.38,123.26,124.75,125.14,213161,2025-09-18
VIJAYA,EQ,1052.5,1036.9,1045.4,1049.9,42179,2025-09-18
SPORTKING,EQ,110.0,107.53,108.26,109.38,89733,2025-09-18
RAMCOCEM,EQ,1069.4,1052.0,1062.4,1062.2,129030,2025-09-18
ASPINWALL,EQ,274.6,268.25,270.6,272.3,1193,2025-09-18
AURIONPRO,EQ,1280.0,1210.6,1223.2,1262.0,205592,2025-09-18
BLISSGVS,EQ,155.5,152.5,153.48,152.8,203236,2025-09-18
CHEMBONDCH,EQ,195.58,186.11,189.49,187.74,17959,2025-09-18
ELGIEQUIP,EQ,513.3,496.75,505.85,494.45,1222875,2025-09-18
JASH,EQ,522.3,514.85,516.05,515.15,42579,2025-09-18
JNKINDIA,EQ,315.0,301.4,303.35,309.4,37016,2025-09-18
UMESLTD,EQ,5.68,5.46,5.5,5.53,10579,2025-09-18
XPROINDIA,EQ,1219.5,1114.5,1133.4,1222.9,211636,2025-09-18
MOTHERSON,EQ,110.08,108.06,108.98,109.34,16247845,2025-09-18
SCILAL,EQ,51.97,51.1,51.55,51.53,450281,2025-09-18
SUBROS,EQ,1030.0,976.5,1022.15,967.35,616089,2025-09-18
TITAN,EQ,3546.0,3503.4,3511.3,3523.0,829442,2025-09-18
SNXT30BEES,EQ,39.69,39.39,39.39,39.5,2988,2025-09-18
ONGC,EQ,237.7,234.5,235.59,236.88,6497852,2025-09-18
MOBIKWIK,EQ,305.95,292.55,301.81,298.22,8498932,2025-09-18
AERONEU,EQ,106.18,97.6,103.68,103.77,29973,2025-09-18
ANANTRAJ,EQ,597.95,583.25,585.5,586.95,2189706,2025-09-18
CENTEXT,EQ,28.1,26.03,26.25,26.83,296602,2025-09-18
FLAIR,EQ,337.2,325.5,327.05,333.3,45095,2025-09-18
IRCON,EQ,188.25,185.0,185.9,187.02,3492040,2025-09-18
KSCL,EQ,1225.0,1177.9,1183.3,1202.1,142797,2025-09-18
MANBA,EQ,141.1,139.06,140.12,139.56,60789,2025-09-18
UNITDSPR,EQ,1342.0,1320.4,1327.4,1337.1,708672,2025-09-18
WAAREEENER,EQ,3645.0,3490.0,3500.4,3603.9,2111552,2025-09-18
ZUARI,EQ,286.6,270.15,271.65,284.3,382970,2025-09-18
SUPERSPIN,EQ,9.8,9.05,9.38,9.06,111096,2025-09-18
TIRUPATIFL,EQ,40.35,37.75,38.43,39.52,201942,2025-09-18
CONSUMER,EQ,12.47,12.09,12.44,12.4,268877,2025-09-18
NMDC,EQ,77.1,75.48,76.73,75.69,16353475,2025-09-18
