TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,154.96,149.0,149.89,156.03,100166,2026-03-19
21STCENMGM,EQ,33.19,32.01,32.55,32.66,1675,2026-03-19
360ONE,EQ,1065.0,1036.0,1040.5,1069.8,563719,2026-03-19
GOLD360,EQ,151.5,141.15,143.75,150.55,78397,2026-03-19
SILVER360,EQ,248.82,222.62,223.84,242.76,124430,2026-03-19
3IINFOLTD,EQ,13.54,13.3,13.49,13.53,746345,2026-03-19
3MINDIA,EQ,33195.0,32265.0,32980.0,32975.0,2441,2026-03-19
3PLAND,EQ,32.6,31.59,32.15,32.05,4630,2026-03-19
5PAISA,EQ,294.7,286.05,288.05,297.35,56273,2026-03-19
63MOONS,EQ,552.1,526.8,530.35,558.6,183069,2026-03-19
ABCOTS,EQ,412.0,398.0,404.0,402.4,6646,2026-03-19
ABINFRA,EQ,17.28,16.86,16.98,17.34,257398,2026-03-19
AAATECH,EQ,94.27,91.62,92.42,94.1,16447,2026-03-19
AADHARHFC,EQ,472.3,452.0,462.75,478.4,741934,2026-03-19
AAREYDRUGS,EQ,71.8,66.01,66.95,71.96,43073,2026-03-19
AARNAV,EQ,27.0,24.65,25.72,25.02,624485,2026-03-19
AARON,EQ,143.0,136.73,138.95,140.29,5235,2026-03-19
AARTECH,EQ,47.5,44.5,45.37,47.29,86546,2026-03-19
AARTIDRUGS,EQ,357.0,334.1,337.6,341.15,297599,2026-03-19
AARTIIND,EQ,425.9,410.35,411.85,432.9,427752,2026-03-19
AARTIPHARM,EQ,658.2,642.05,647.15,656.05,235861,2026-03-19
AARTISURF,EQ,355.0,340.05,347.6,352.6,16021,2026-03-19
AARVI,EQ,129.53,125.0,125.74,129.11,6913,2026-03-19
AAVAS,EQ,1117.9,1083.7,1105.8,1123.7,221977,2026-03-19
AFSL,EQ,201.89,201.0,201.08,201.17,37589,2026-03-19
ABB,EQ,6322.0,6178.5,6214.0,6337.5,212355,2026-03-19
ABBOTINDIA,EQ,27095.0,26000.0,26515.0,26375.0,9265,2026-03-19
ACC,EQ,1396.5,1349.1,1352.9,1405.2,294292,2026-03-19
ACCELYA,EQ,1195.0,1179.9,1190.6,1197.2,5999,2026-03-19
ACCURACY,EQ,4.05,3.9,3.93,4.05,90747,2026-03-19
ACEINTEG,EQ,17.09,15.6,15.86,16.73,54380,2026-03-19
ACMESOLAR,EQ,272.15,244.5,262.03,248.69,8294669,2026-03-19
ACE,EQ,855.3,830.0,834.7,844.55,246908,2026-03-19
ACUTAAS,EQ,2294.8,2177.4,2241.3,2257.8,314848,2026-03-19
ADANIENSOL,EQ,1025.9,999.1,1005.3,1036.7,719181,2026-03-19
ADANIENT,EQ,1988.6,1930.0,1936.8,2007.2,1510588,2026-03-19
ADANIGREEN,EQ,882.05,850.6,854.9,891.3,2219917,2026-03-19
ADANIPORTS,EQ,1379.6,1350.5,1356.0,1401.9,2160622,2026-03-19
ADANIPOWER,EQ,155.49,150.15,151.01,154.07,17635762,2026-03-19
ATGL,EQ,580.0,517.7,556.15,515.65,50297135,2026-03-19
ADFFOODS,EQ,183.96,176.99,177.46,185.24,56963,2026-03-19
ABSLAMC,EQ,968.95,931.0,933.45,969.45,200816,2026-03-19
ABCAPITAL,EQ,322.9,310.75,312.3,328.45,2253224,2026-03-19
ABFRL,EQ,58.79,56.52,56.85,59.23,2707556,2026-03-19
ABLBL,EQ,97.37,92.1,93.34,98.8,1587898,2026-03-19
BIRLAMONEY,EQ,116.59,112.9,113.12,116.9,40612,2026-03-19
ABREL,EQ,1217.0,1161.3,1178.3,1217.4,409767,2026-03-19
CPPLUS,EQ,1720.0,1642.6,1674.5,1683.9,148549,2026-03-19
AVL,EQ,463.0,445.7,452.15,449.85,313213,2026-03-19
BSLGOLDETF,EQ,134.78,128.7,129.74,135.86,367291,2026-03-19
