TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,184.68,176.99,179.97,181.81,119150,2026-05-11
21STCENMGM,EQ,35.29,34.1,34.27,34.65,5084,2026-05-11
360ONE,EQ,1134.4,1111.0,1115.3,1118.5,935561,2026-05-11
GOLD360,EQ,147.8,142.9,145.15,146.55,34849,2026-05-11
SILVER360,EQ,252.65,246.51,247.21,248.17,32812,2026-05-11
3BBLACKBIO,EQ,1324.9,1240.0,1249.4,1294.1,7584,2026-05-11
3IINFOLTD,EQ,18.11,17.08,17.61,18.11,908904,2026-05-11
3MINDIA,EQ,32200.0,31340.0,31680.0,32045.0,2752,2026-05-11
3PLAND,EQ,36.9,31.51,32.8,36.18,17137,2026-05-11
5PAISA,EQ,334.5,324.0,325.95,335.05,23411,2026-05-11
63MOONS,EQ,718.0,696.0,698.45,723.65,63695,2026-05-11
ABCOTS,EQ,231.0,223.0,225.46,226.73,52462,2026-05-11
ABINFRA,EQ,14.88,14.2,14.42,14.81,241251,2026-05-11
ABMKNO,EQ,235.8,225.0,226.49,227.36,262,2026-05-11
ACSTECH,EQ,37.37,36.02,36.99,36.64,44950,2026-05-11
AKCAPIT,EQ,1603.0,1550.0,1556.8,1603.8,289,2026-05-11
AAATECH,EQ,102.39,96.0,98.01,99.34,20656,2026-05-11
AADHARHFC,EQ,503.0,492.4,498.9,501.4,172580,2026-05-11
AARNAV,EQ,23.47,22.56,22.96,22.86,14025,2026-05-11
AARON,EQ,141.0,136.0,138.96,138.74,3987,2026-05-11
AARTECH,EQ,45.0,42.7,43.03,45.0,101085,2026-05-11
AARTIDRUGS,EQ,389.9,378.0,383.9,387.9,122338,2026-05-11
AARTIIND,EQ,498.0,475.0,487.45,485.45,1328699,2026-05-11
AARTIPHARM,EQ,777.8,740.0,742.85,766.2,185194,2026-05-11
AARTISURF,EQ,430.0,400.5,411.1,461.6,77588,2026-05-11
AARVI,EQ,127.36,126.02,126.84,128.1,4869,2026-05-11
AAVAS,EQ,1455.0,1400.0,1404.9,1443.6,108990,2026-05-11
