TckrSymb,SctySrs,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlTradgVol,TradDt
20MICRONS,EQ,234.6,228.02,230.87,230.57,69878,2025-08-29
21STCENMGM,EQ,54.73,53.0,53.03,53.84,9853,2025-08-29
360ONE,EQ,1045.0,1013.3,1018.1,1043.9,644147,2025-08-29
GOLD360,EQ,101.45,100.1,101.15,100.1,6746,2025-08-29
SILVER360,EQ,117.32,115.2,116.59,116.34,6892,2025-08-29
3IINFOLTD,EQ,23.01,22.55,22.71,22.69,159965,2025-08-29
3MINDIA,EQ,30950.0,30245.0,30760.0,30475.0,4061,2025-08-29
3PLAND,EQ,46.64,44.17,44.64,45.15,4094,2025-08-29
5PAISA,EQ,361.0,352.55,355.95,356.15,12439,2025-08-29
63MOONS,EQ,928.5,900.0,904.5,920.6,89396,2025-08-29
AAATECH,EQ,82.0,78.01,78.2,80.12,19432,2025-08-29
AADHARHFC,EQ,508.35,495.7,502.95,497.0,677688,2025-08-29
AARON,EQ,230.65,198.0,216.2,200.6,142341,2025-08-29
AARTECH,EQ,58.57,57.01,57.69,57.56,10671,2025-08-29
AARTIDRUGS,EQ,474.7,462.0,469.55,470.35,82923,2025-08-29
AARTIIND,EQ,381.9,372.0,376.1,376.95,374976,2025-08-29
AARTIPHARM,EQ,853.5,838.15,841.35,845.95,184281,2025-08-29
AARVI,EQ,135.99,120.79,128.83,116.71,590579,2025-08-29
AAVAS,EQ,1547.5,1516.9,1520.2,1542.1,1155976,2025-08-29
ABAN,EQ,48.9,46.35,47.01,47.36,34314,2025-08-29
AFSL,EQ,222.76,213.25,216.62,220.03,8837,2025-08-29
ABB,EQ,5060.5,4939.5,4999.0,5000.5,251338,2025-08-29
ABBOTINDIA,EQ,31945.0,31315.0,31480.0,31475.0,4571,2025-08-29
ACC,EQ,1817.7,1797.0,1801.8,1801.0,186970,2025-08-29
ACCELYA,EQ,1411.2,1390.1,1398.4,1398.8,109451,2025-08-29
ACCURACY,EQ,7.17,6.95,6.97,7.05,95780,2025-08-29
ACEINTEG,EQ,24.98,23.5,23.8,23.71,2477,2025-08-29
ACMESOLAR,EQ,291.4,282.0,284.6,286.3,937556,2025-08-29
ACE,EQ,1081.1,1047.8,1053.5,1068.3,430656,2025-08-29
ACUTAAS,EQ,1427.0,1393.0,1406.0,1402.0,294658,2025-08-29
ADANIENSOL,EQ,776.4,759.25,764.15,770.95,1341814,2025-08-29
ADANIENT,EQ,2289.7,2240.0,2244.7,2275.2,795699,2025-08-29
ADANIGREEN,EQ,926.8,908.5,913.5,921.15,1477870,2025-08-29
ADANIPORTS,EQ,1322.9,1303.0,1312.8,1315.4,1592903,2025-08-29
ADANIPOWER,EQ,603.2,583.5,600.65,594.95,3619098,2025-08-29
ATGL,EQ,595.0,583.75,591.1,592.55,839227,2025-08-29
ADFFOODS,EQ,212.2,205.0,206.08,209.03,114721,2025-08-29
ABSLAMC,EQ,843.3,830.0,835.1,836.6,183256,2025-08-29
ABCAPITAL,EQ,282.75,277.15,277.85,277.45,4511984,2025-08-29
ABFRL,EQ,78.83,77.01,77.35,78.08,4996185,2025-08-29
ABLBL,EQ,136.14,131.6,135.01,134.02,658888,2025-08-29
BIRLAMONEY,EQ,186.4,178.26,179.88,182.22,113321,2025-08-29
ABREL,EQ,1781.5,1735.0,1750.2,1747.2,58801,2025-08-29
CPPLUS,EQ,1303.0,1244.9,1264.0,1250.3,395742,2025-08-29
AVL,EQ,506.95,495.05,503.15,496.75,102152,2025-08-29
BSLGOLDETF,EQ,91.97,89.62,90.63,89.73,241919,2025-08-29
BSLNIFTY,EQ,28.9,28.1,28.4,28.48,107138,2025-08-29
ADOR,EQ,920.95,901.0,911.9,910.95,5370,2025-08-29
ADROITINFO,EQ,10.99,10.51,10.63,10.54,17156,2025-08-29
ADVENZYMES,EQ,363.55,318.05,345.95,324.15,12789256,2025-08-29
ADVANIHOTR,EQ,61.72,60.0,60.13,60.61,37375,2025-08-29
AEGISLOG,EQ,694.7,663.0,672.15,694.7,604942,2025-08-29
AEGISVOPAK,EQ,250.0,244.51,247.77,247.87,639286,2025-08-29
AEROENTER,EQ,87.94,86.1,86.68,86.57,71801,2025-08-29
AEROFLEX,EQ,177.99,169.5,170.42,172.82,528355,2025-08-29
AETHER,EQ,740.25,730.05,736.1,735.55,57435,2025-08-29
AFCONS,EQ,423.75,416.15,417.8,422.1,1549885,2025-08-29
AFFLE,EQ,1922.7,1872.1,1907.6,1893.9,158594,2025-08-29
AFFORDABLE,EQ,288.95,268.0,270.8,281.05,76502,2025-08-29
AGARIND,EQ,789.95,766.85,784.3,778.2,15097,2025-08-29
AGI,EQ,921.7,888.0,893.15,909.35,43163,2025-08-29
AGIIL,EQ,1162.4,1131.1,1137.0,1143.7,39214,2025-08-29
AGRITECH,EQ,140.09,138.0,138.46,138.08,1542,2025-08-29
AHLADA,EQ,57.85,55.25,56.08,56.15,26027,2025-08-29
AHLUCONT,EQ,939.7,911.1,920.4,939.6,37275,2025-08-29
AIAENG,EQ,3069.8,3010.9,3056.3,3017.4,162363,2025-08-29
GOLDTECH,EQ,68.65,66.05,66.4,66.79,20553,2025-08-29
AIRAN,EQ,25.5,24.9,24.98,25.03,68641,2025-08-29
AIROLAM,EQ,112.79,106.0,108.13,106.66,2536,2025-08-29
AJANTPHARM,EQ,2529.8,2449.6,2477.6,2508.3,351127,2025-08-29
AJAXENGG,EQ,728.0,683.0,719.3,684.25,396087,2025-08-29
AJMERA,EQ,891.0,865.0,870.7,878.3,24346,2025-08-29
AJOONI,EQ,5.54,5.37,5.39,5.39,483539,2025-08-29
AKASH,EQ,26.26,25.72,25.87,25.68,596,2025-08-29
AKG,EQ,12.4,12.22,12.24,12.21,6061,2025-08-29
AFIL,EQ,7.06,6.89,6.94,6.91,889885,2025-08-29
AKSHOPTFBR,EQ,7.46,7.15,7.18,7.33,312384,2025-08-29
AKSHAR,EQ,0.6,0.56,0.57,0.56,2917197,2025-08-29
AKSHARCHEM,EQ,289.7,275.9,281.55,290.65,4298,2025-08-29
AKUMS,EQ,469.55,452.2,454.25,467.9,235047,2025-08-29
AKZOINDIA,EQ,3465.9,3376.1,3410.6,3464.2,20754,2025-08-29
ALANKIT,EQ,14.49,13.83,14.04,14.13,194712,2025-08-29
ALBERTDAVD,EQ,810.1,794.0,801.4,795.75,1619,2025-08-29
ALEMBICLTD,EQ,102.8,100.51,101.53,101.21,157172,2025-08-29
APLLTD,EQ,947.65,929.45,936.95,935.4,67309,2025-08-29
ALICON,EQ,854.4,839.05,845.45,840.85,3055,2025-08-29
ALIVUS,EQ,957.4,929.9,944.8,941.7,49092,2025-08-29
ALKALI,EQ,86.69,84.0,84.81,85.02,4762,2025-08-29
ALKEM,EQ,5388.0,5291.0,5303.5,5376.0,115288,2025-08-29
ALKYLAMINE,EQ,2036.7,1997.3,2005.5,2023.8,24696,2025-08-29
ALLTIME,EQ,302.45,294.5,297.0,296.85,579073,2025-08-29
ACLGATI,EQ,62.94,61.05,61.25,61.69,82447,2025-08-29
ALLCARGO,EQ,32.24,31.0,31.22,31.55,2221746,2025-08-29
ATL,EQ,27.49,26.66,27.02,26.96,99027,2025-08-29
ALLDIGI,EQ,985.0,942.55,970.75,948.7,9102,2025-08-29
ABDL,EQ,515.0,502.95,505.4,501.35,247955,2025-08-29
ADSL,EQ,165.9,158.52,163.92,158.82,318417,2025-08-29
ALMONDZ,EQ,20.6,19.5,19.57,20.41,261204,2025-08-29
ALOKINDS,EQ,17.8,17.34,17.41,17.39,5186129,2025-08-29
ALPA,EQ,96.39,94.35,94.44,94.41,10990,2025-08-29
ALPHAGEO,EQ,245.0,239.3,241.15,238.0,2847,2025-08-29
ARE&M,EQ,993.2,967.0,990.25,967.7,502928,2025-08-29
AMBER,EQ,7353.0,7225.0,7267.5,7254.0,258474,2025-08-29
AMBICAAGAR,EQ,27.5,26.31,26.47,26.73,11532,2025-08-29
AMBIKCO,EQ,1444.7,1388.7,1407.7,1388.7,10289,2025-08-29
AMBUJACEM,EQ,569.2,560.0,563.2,561.8,1166207,2025-08-29
AMDIND,EQ,50.63,48.5,49.06,48.99,5689,2025-08-29
AMNPLST,EQ,228.84,217.65,220.92,218.97,8527,2025-08-29
AMJLAND,EQ,57.5,55.64,57.0,56.59,28562,2025-08-29
AMRUTANJAN,EQ,704.6,687.35,692.2,699.15,12516,2025-08-29
ANANDRATHI,EQ,2839.0,2762.7,2793.9,2768.2,91171,2025-08-29
ANANTRAJ,EQ,524.9,511.3,516.35,517.6,809376,2025-08-29
ACL,EQ,86.4,84.52,85.4,84.53,46623,2025-08-29
ANDHRAPAP,EQ,77.95,75.9,77.62,76.87,152278,2025-08-29
ANDHRSUGAR,EQ,76.35,75.26,75.44,75.82,74671,2025-08-29
ANGELONE,EQ,2297.5,2198.4,2209.8,2259.4,1577470,2025-08-29
